sample_id,duration_wpau,mean_speed_wpau,mean_speed_wopau
DR3_DBB1_SX376,2.38575,17.185371476474902,17.185371476474902
DR3_DDC0_SA1,2.833125,13.928571428571429,13.571428571428573
DR3_DDC0_SA2,2.3283125,14.504697544090984,14.065161254876106
DR3_DDC0_SI1419,3.7858125,16.441217593450464,16.171689436180785
DR3_DDC0_SI2049,1.0784375,13.909011880614317,13.909011880614317
DR3_DDC0_SI789,3.140625,13.054726368159205,13.054726368159205
DR3_DDC0_SX159,2.7625,13.755656108597288,13.755656108597288
DR3_DDC0_SX249,2.1993125,12.276563698883173,12.276563698883173
DR3_DDC0_SX339,2.0099375,14.925837246183024,14.925837246183024
DR3_DDC0_SX429,2.4505625,14.690504731056645,14.690504731056645
DR3_DDC0_SX69,2.27375,14.073666849917538,14.073666849917538
DR3_DEF0_SA1,2.295375,15.916878523267386,15.474743008732178
DR3_DEF0_SA2,1.86525,16.963644447484523,16.416430110468895
DR3_DEF0_SI1123,3.898125,15.608648610298163,15.32485499920183
DR3_DEF0_SI1563,2.418,15.68200381159815,15.246392594609311
DR3_DEF0_SI2193,2.103375,15.213644737624055,15.213644737624055
DR3_DEF0_SX123,2.336,14.249473741026607,13.817671506450045
DR3_DEF0_SX213,1.940375,14.945564646009148,14.945564646009148
DR3_DEF0_SX303,1.538,16.90507152145644,16.90507152145644
DR3_DEF0_SX33,1.8303125,16.390643674235957,16.390643674235957
DR3_DEF0_SX393,1.7070625,16.40244572181745,16.40244572181745
DR3_DFB0_SA1,2.3441875,15.605526957464098,15.172040097534541
DR3_DFB0_SA2,2.0645,14.907758245853781,14.410832970991988
DR3_DFB0_SI1318,3.8119375,14.690692069321704,14.690692069321704
DR3_DFB0_SI1948,1.4191875,15.50182763024618,15.50182763024618
DR3_DFB0_SI2010,1.6481875,15.168177164309279,15.168177164309279
DR3_DFB0_SX148,2.1101875,15.638420756449367,15.638420756449367
DR3_DFB0_SX238,1.8890625,17.362406321001053,16.819831123469772
DR3_DFB0_SX328,2.560875,16.700631244097618,16.3029971668572
DR3_DFB0_SX418,2.6033125,13.060283773077566,13.060283773077566
DR3_DFB0_SX58,2.88975,17.882971729125575,17.532325224632917
DR3_DHS0_SA1,2.5775,15.294117647058826,14.901960784313726
DR3_DHS0_SA2,2.3293125,13.308647937964528,13.308647937964528
DR3_DHS0_SI1530,2.257125,13.734285872514816,13.734285872514816
DR3_DHS0_SI2160,2.134625,15.927856180828014,15.927856180828014
DR3_DHS0_SI900,4.04125,13.362202288895759,13.362202288895759
DR3_DHS0_SX180,2.3576875,13.996765898788539,13.996765898788539
DR3_DHS0_SX270,1.9501875,15.383136236900297,15.383136236900297
DR3_DHS0_SX360,2.235,13.422818791946307,13.422818791946307
DR3_DHS0_SX450,2.8425,15.831134564643797,15.831134564643797
DR3_DHS0_SX90,1.61,14.285714285714285,14.285714285714285
DR3_DJH0_SA1,3.4074375,11.326589541533936,11.028521395704097
DR3_DJH0_SA2,2.793375,12.171656150713742,12.171656150713742
DR3_DJH0_SI1565,2.0755625,13.490318889457678,13.490318889457678
DR3_DJH0_SI2195,2.3483125,13.200968780773428,13.200968780773428
DR3_DJH0_SI935,3.8756875,12.169193272372128,11.616048123627941
DR3_DJH0_SX125,2.1075,13.285883748517202,13.285883748517202
DR3_DJH0_SX215,2.58125,13.94673123486683,13.94673123486683
DR3_DJH0_SX305,2.313125,11.672520940286411,11.672520940286411
DR3_DJH0_SX35,2.255,12.416851441241686,12.416851441241686
DR3_DJH0_SX395,2.66,13.533834586466167,13.533834586466167
DR3_DJM0_SA1,3.0750625,13.4748189321206,12.801077985514569
DR3_DJM0_SA2,2.2618125,13.263698914034652,13.263698914034652
DR3_DJM0_SI1455,4.085,15.422276621787026,15.422276621787026
DR3_DJM0_SI2085,2.886875,13.924815665417624,13.151214795116642
DR3_DJM0_SI825,2.6870625,14.608822685414653,14.191427751545662
DR3_DJM0_SX105,1.968125,15.242934264845985,15.242934264845985
DR3_DJM0_SX15,2.6178125,13.27284510693454,12.443292287751131
DR3_DJM0_SX195,1.6325,12.863705972434914,12.863705972434914
DR3_DJM0_SX285,2.282625,11.828486939379005,11.828486939379005
DR3_DJM0_SX375,2.538875,15.361134360691251,15.361134360691251
DR3_DLC0_SA1,3.244375,12.201798983183417,11.888932342588971
DR3_DLC0_SA2,2.747375,12.011465489785705,12.011465489785705
DR3_DLC0_SI1395,4.859,13.583041778143652,13.583041778143652
DR3_DLC0_SI2025,3.874125,11.61552608653567,11.61552608653567
DR3_DLC0_SI765,1.764,10.20408163265306,10.20408163265306
DR3_DLC0_SX135,2.9386875,13.951806716433781,13.951806716433781
DR3_DLC0_SX225,1.897875,13.69953237173154,13.69953237173154
DR3_DLC0_SX315,2.605125,11.011699931176876,10.618424933634843
DR3_DLC0_SX405,2.570625,14.004376367614881,14.004376367614881
DR3_DLC0_SX45,2.5374375,12.611148057833935,12.611148057833935
DR3_DLH0_SA1,3.19875,12.092283214001592,11.774065234685759
DR3_DLH0_SA2,2.7799375,11.151329841048584,11.151329841048584
DR3_DLH0_SI1960,3.19,10.344827586206895,10.344827586206895
DR3_DLH0_SI574,1.63,13.496932515337425,13.496932515337425
DR3_DLH0_SI700,3.4625,11.263537906137186,11.263537906137186
DR3_DLH0_SX160,4.0699375,11.78299648146633,11.259307748956715
DR3_DLH0_SX250,2.9255,12.647410699025807,12.647410699025807
DR3_DLH0_SX340,2.92125,10.536354966165584,10.17303238112539
DR3_DLH0_SX430,3.7701875,12.854158855979863,12.568510881402531
DR3_DLH0_SX70,0.89125,11.220196353436183,11.220196353436183
DR3_DNS0_SA1,3.02275,13.036120918378003,12.701861407650364
DR3_DNS0_SA2,2.406875,12.879771487925217,12.879771487925217
DR3_DNS0_SI1011,4.801625,12.520558119794154,12.308345270306118
DR3_DNS0_SI2271,1.741875,13.778256189451021,13.778256189451021
DR3_DNS0_SI873,4.243875,15.091538842157345,14.844136566056406
DR3_DNS0_SX111,2.3651875,12.261184366989932,12.261184366989932
DR3_DNS0_SX201,2.5809375,13.94841990555757,13.94841990555757
DR3_DNS0_SX21,1.69175,12.413181616669128,12.413181616669128
DR3_DNS0_SX291,2.1741875,14.71814183459338,14.71814183459338
DR3_DNS0_SX381,1.9639375,14.766254017757692,14.766254017757692
DR3_DSS1_SA1,2.619375,14.736178773116167,14.34838459487627
DR3_DSS1_SA2,2.085,13.90887290167866,13.90887290167866
DR3_DSS1_SI1327,3.26025,13.189172609462466,13.189172609462466
DR3_DSS1_SI1713,1.1625,12.903225806451614,12.903225806451614
DR3_DSS1_SI697,3.3395625,16.46922313925851,16.46922313925851
DR3_DSS1_SX157,1.89625,15.293342122610415,15.293342122610415
DR3_DSS1_SX247,3.066625,13.695838258671994,13.695838258671994
DR3_DSS1_SX337,2.1503125,16.619676509867933,16.144828609585993
DR3_DSS1_SX427,1.697625,14.726456078344745,14.726456078344745
DR3_DSS1_SX67,2.7225,13.957759412304867,13.957759412304867
DR3_DTB0_SA1,2.4936875,15.502690022693079,15.094724495780103
DR3_DTB0_SA2,2.4360625,13.336111689935402,12.91935819962492
DR3_DTB0_SI1200,1.7336875,19.611377482966223,19.611377482966223
DR3_DTB0_SI1830,1.8550625,18.867288837977153,18.867288837977153
DR3_DTB0_SI570,3.1896875,16.616047810326247,16.616047810326247
DR3_DTB0_SX120,2.8,13.466717968449403,13.081954597922278
DR3_DTB0_SX210,1.828625,12.577756511039713,12.577756511039713
DR3_DTB0_SX300,1.8330625,14.729448668553308,14.729448668553308
DR3_DTB0_SX321,3.1639375,15.487031586433044,15.487031586433044
DR3_DTB0_SX390,2.188625,16.44868353418242,16.44868353418242
DR3_DWM0_SA1,2.716875,14.218896164639851,13.844714686623012
DR3_DWM0_SA2,2.5571875,12.122693388732738,12.122693388732738
DR3_DWM0_SI1546,2.415,13.664596273291924,13.664596273291924
DR3_DWM0_SI2176,2.3775,13.30829085055004,12.878991145693588
DR3_DWM0_SI916,4.038125,12.280140709945634,12.024304445155101
DR3_DWM0_SX106,1.985,14.609571788413096,14.609571788413096
DR3_DWM0_SX16,1.854875,10.782397735696476,10.782397735696476
DR3_DWM0_SX286,3.39375,15.57026080186843,15.25885558583106
DR3_DWM0_SX376,2.437,16.413623307345098,16.413623307345098
DR3_DWM0_SX433,2.742375,14.585897260586169,14.585897260586169
DR3_EME0_SA1,3.3130625,12.117346938775512,11.479591836734695
DR3_EME0_SA2,2.493125,14.038606166959138,14.038606166959138
DR3_EME0_SI1505,2.4409375,14.61579795808705,14.185921547555077
DR3_EME0_SI2135,2.026125,11.351718181257326,11.351718181257326
DR3_EME0_SI875,4.27875,14.61665747380033,13.789299503585218
DR3_EME0_SX155,3.118125,13.72959397237338,13.394725826705733
DR3_EME0_SX245,2.475625,11.310275183034586,11.310275183034586
DR3_EME0_SX335,4.485625,13.915636453997637,13.170155929676335
DR3_EME0_SX425,1.7273125,12.157614791764667,12.157614791764667
DR3_EME0_SX65,2.1026875,15.573976387842249,15.071590052750564
DR3_FMC0_SA1,3.3049375,11.868081707177906,11.56377191981437
DR3_FMC0_SA2,2.553625,12.139605462822455,12.139605462822455
DR3_FMC0_SI1132,3.3171875,12.058407913330193,12.058407913330193
DR3_FMC0_SI1762,2.80125,14.9843912591051,14.568158168574401
DR3_FMC0_SI502,2.3231875,13.56933767406232,13.131617103931278
DR3_FMC0_SX142,3.159375,14.940793133592942,14.622903917984583
DR3_FMC0_SX232,3.416375,13.792562987343759,13.479095646722309
DR3_FMC0_SX322,2.31,14.285714285714286,14.285714285714286
DR3_FMC0_SX412,2.7326875,15.003545044942019,15.003545044942019
DR3_FMC0_SX52,2.7804375,15.465192078584755,15.465192078584755
DR3_GAF0_SA1,2.42525,15.256159158849599,15.256159158849599
DR3_GAF0_SA2,2.0519375,14.620328348207487,14.620328348207487
DR3_GAF0_SI1282,3.7151875,15.88075971939505,15.88075971939505
DR3_GAF0_SI1912,3.5258125,15.315618740361263,15.315618740361263
DR3_GAF0_SI652,1.8225,17.558299039780522,17.558299039780522
DR3_GAF0_SX112,2.175,15.632183908045977,15.632183908045977
DR3_GAF0_SX202,1.1828125,18.599735799207398,18.599735799207398
DR3_GAF0_SX22,1.5575625,12.198547409815015,12.198547409815015
DR3_GAF0_SX292,2.78,17.143508491963985,16.778752992134965
DR3_GAF0_SX382,2.4053125,14.551123814473174,14.551123814473174
DR3_GCS0_SA1,2.8755,13.466521960619282,13.112139803760877
DR3_GCS0_SA2,2.137625,14.717227464245445,14.24247819120527
DR3_GCS0_SI1486,1.9126875,17.592376636790725,17.05927431446373
DR3_GCS0_SI2116,2.4873125,15.679573837223913,15.679573837223913
DR3_GCS0_SI856,2.064375,15.767430401576746,15.274698201527475
DR3_GCS0_SX136,3.274375,17.267628977239877,16.959278459789164
DR3_GCS0_SX226,2.555875,15.650217635839,15.650217635839
DR3_GCS0_SX316,2.0529375,13.626040878122636,12.616704516780219
DR3_GCS0_SX406,2.781625,16.53709612187121,16.53709612187121
DR3_GCS0_SX46,1.7651875,16.99536168254081,16.99536168254081
DR3_GRW0_SA1,3.6051875,10.540367179238247,10.540367179238247
DR3_GRW0_SA2,2.4561875,13.62545482697221,13.212562256457899
DR3_GRW0_SI1152,4.6966875,12.987877094228645,12.987877094228645
DR3_GRW0_SI1782,3.415,11.327433628318586,11.029343269678622
DR3_GRW0_SI1990,1.593,10.043942247332078,10.043942247332078
DR3_GRW0_SX162,3.24,10.80246913580247,10.80246913580247
DR3_GRW0_SX252,2.3659375,13.525293884559503,13.525293884559503
DR3_GRW0_SX342,2.8515,11.923549009293353,11.923549009293353
DR3_GRW0_SX432,4.1363125,12.329822758797844,12.329822758797844
DR3_GRW0_SX72,1.9298125,12.954626420960583,12.954626420960583
DR3_HJB0_SA1,2.440625,15.837045140788202,15.420280794977987
DR3_HJB0_SA2,1.912625,14.11672439709823,14.11672439709823
DR3_HJB0_SI1017,2.04575,16.977716746769865,16.47837213657075
DR3_HJB0_SI1647,2.4360625,15.18844446724992,15.18844446724992
DR3_HJB0_SI2277,3.5975,17.10863986313088,16.486507504471575
DR3_HJB0_SX117,1.76875,16.96113074204947,16.96113074204947
DR3_HJB0_SX207,1.2514375,16.78070219247865,16.78070219247865
DR3_HJB0_SX27,1.5215,15.773907328294447,15.773907328294447
DR3_HJB0_SX297,1.524,19.028871391076116,19.028871391076116
DR3_HJB0_SX387,2.29725,17.04704760836651,16.598441092356865
DR3_HMR0_SA1,2.955,12.679103039129595,12.336424578612581
DR3_HMR0_SA2,2.519125,11.767988029115624,11.362195338456466
DR3_HMR0_SI1119,2.16,14.351851851851848,14.351851851851848
DR3_HMR0_SI1692,4.246,13.810854075771367,13.308641200288772
DR3_HMR0_SI489,2.564375,12.088715573970266,12.088715573970266
DR3_HMR0_SX129,2.53,9.881422924901184,9.881422924901184
DR3_HMR0_SX219,3.278375,13.231993068956012,12.91694561493325
DR3_HMR0_SX309,2.8,14.285714285714286,14.285714285714286
DR3_HMR0_SX39,2.423,16.095749071399094,16.095749071399094
DR3_HMR0_SX399,2.14,11.682242990654208,11.682242990654208
DR3_ILB0_SA1,2.480625,15.094339622641508,14.68638449770525
DR3_ILB0_SA2,1.998375,14.846099699238497,14.334165226850965
DR3_ILB0_SI2163,2.085,15.347721822541967,15.347721822541967
DR3_ILB0_SI807,3.211375,16.19244093262232,16.19244093262232
DR3_ILB0_SI903,4.0934375,16.1233681960455,16.1233681960455
DR3_ILB0_SX183,1.75175,14.84230055658627,14.84230055658627
DR3_ILB0_SX273,1.8814375,17.008271600837126,17.008271600837126
DR3_ILB0_SX3,1.0970625,10.9383011451034,10.9383011451034
DR3_ILB0_SX363,2.335875,17.124203992080055,17.124203992080055
DR3_ILB0_SX93,1.64875,14.459724950884087,13.831041257367389
DR3_JDA0_SA1,2.56275,14.412971674507057,13.612251025923332
DR3_JDA0_SA2,1.919375,14.588082057961577,14.588082057961577
DR3_JDA0_SI1031,0.93,16.129032258064516,16.129032258064516
DR3_JDA0_SI1661,0.96475,15.548069448043536,15.548069448043536
DR3_JDA0_SI2291,2.049625,17.918247993529523,17.420518882598145
DR3_JDA0_SX131,1.55625,20.562248995983936,20.562248995983936
DR3_JDA0_SX221,2.309,16.89042875703768,16.89042875703768
DR3_JDA0_SX311,3.1700625,17.03436446442302,17.03436446442302
DR3_JDA0_SX401,2.181625,15.126339311293188,15.126339311293188
DR3_JDA0_SX41,2.809375,18.518098263928284,17.79189833200953
DR3_JJB0_SA1,2.87,13.200437041496642,12.843668472807543
DR3_JJB0_SA2,2.40875,13.284898806434871,13.284898806434871
DR3_JJB0_SI1139,3.63,15.426997245179063,15.426997245179063
DR3_JJB0_SI1277,1.7786875,12.368670719280368,12.368670719280368
DR3_JJB0_SI1769,2.35875,12.718600953895072,12.718600953895072
DR3_JJB0_SX149,3.45,13.043478260869565,13.043478260869565
DR3_JJB0_SX239,2.47,13.765182186234815,13.765182186234815
DR3_JJB0_SX329,3.45625,13.887884267631103,13.887884267631103
DR3_JJB0_SX419,2.85,12.280701754385966,12.280701754385966
DR3_JJB0_SX59,1.8439375,13.015625529607158,13.015625529607158
DR3_JKR0_SA1,3.1319375,12.73833340137999,12.41170946801127
DR3_JKR0_SA2,2.5983125,12.31568566136675,12.31568566136675
DR3_JKR0_SI1201,3.7099375,14.825047591772096,14.825047591772096
DR3_JKR0_SI1831,2.602125,14.451985857699553,13.626158094402436
DR3_JKR0_SI571,3.420875,14.628960238145865,13.948543482883265
DR3_JKR0_SX121,2.619625,14.887627045855796,14.887627045855796
DR3_JKR0_SX211,2.2680625,14.108958637603681,14.108958637603681
DR3_JKR0_SX301,3.251625,11.316084163375965,11.001748492171076
DR3_JKR0_SX31,1.8741875,13.339113615900224,13.339113615900224
DR3_JKR0_SX391,2.145,9.354997538158543,8.862629246676514
DR3_JLG0_SA1,3.2195625,12.83516836130999,12.19340994324449
DR3_JLG0_SA2,2.263125,13.697873515603428,13.697873515603428
DR3_JLG0_SI1506,1.2323125,11.360754678703655,11.360754678703655
DR3_JLG0_SI1889,4.4855,14.015292108974837,13.540197461212978
DR3_JLG0_SI2306,1.4955,10.205817315870046,9.525429494812045
DR3_JLG0_SX179,2.89475,12.530183384454741,12.182122734886553
DR3_JLG0_SX269,2.2116875,12.66001639019979,12.66001639019979
DR3_JLG0_SX359,3.31,12.990936555891238,12.990936555891238
DR3_JLG0_SX449,3.5248125,13.140745237372565,12.855076862647074
DR3_JLG0_SX89,2.3830625,14.267355556138371,14.267355556138371
DR3_JLG1_SA1,2.8384375,13.739953759771,13.739953759771
DR3_JLG1_SA2,2.249375,14.226173937204779,14.226173937204779
DR3_JLG1_SI1012,2.231875,14.865139505850246,13.936068286734606
DR3_JLG1_SI1642,2.352625,12.277180970369496,11.80498170227836
DR3_JLG1_SI2272,3.58425,16.45823182285745,15.880750004511572
DR3_JLG1_SX112,2.26875,15.42699724517906,15.42699724517906
DR3_JLG1_SX202,1.325,17.358490566037737,17.358490566037737
DR3_JLG1_SX22,1.877,11.292257745783047,10.727644858493896
DR3_JLG1_SX292,2.843375,17.633431546748835,16.913699646881536
DR3_JLG1_SX382,2.3958125,15.443612553152635,15.443612553152635
DR3_JLR0_SA1,3.365,12.016973975740736,11.716549626347216
DR3_JLR0_SA2,2.955,12.182741116751268,12.182741116751268
DR3_JLR0_SI1231,4.0763125,14.47136668729471,13.963599435108932
DR3_JLR0_SI1861,1.51575,14.983824280606164,14.302741358760432
DR3_JLR0_SI601,2.611375,14.168780814704895,14.168780814704895
DR3_JLR0_SX151,3.07,14.332247557003258,14.332247557003258
DR3_JLR0_SX241,2.574375,12.430201505219713,12.430201505219713
DR3_JLR0_SX331,2.9576875,11.960189654435949,11.618469950023494
DR3_JLR0_SX421,2.564375,13.258591274677066,13.258591274677066
DR3_JLR0_SX61,3.2835,12.614656846720383,12.306982289483297
DR3_JRH1_SA1,3.2025625,13.01432369162401,12.696901162560012
DR3_JRH1_SA2,2.752625,11.625266790790608,11.625266790790608
DR3_JRH1_SI1558,4.465875,12.091695356453105,12.091695356453105
DR3_JRH1_SI1774,2.385,13.836477987421384,13.836477987421384
DR3_JRH1_SI514,2.4745625,11.25,10.833333333333334
DR3_JRH1_SX154,2.685,12.374903321067803,11.999906250732415
DR3_JRH1_SX244,3.025,13.884297520661159,13.884297520661159
DR3_JRH1_SX334,1.9915625,17.525208595083924,17.00976128346381
DR3_JRH1_SX424,2.515,12.942366026289182,12.537917087967646
DR3_JRH1_SX64,2.28075,14.03047243231393,14.03047243231393
DR3_KLS1_SA1,3.525625,11.322808927599347,11.032480493558337
DR3_KLS1_SA2,2.5099375,12.636942675159238,12.229299363057327
DR3_KLS1_SI1545,2.95875,11.319032405294386,10.953902327704244
DR3_KLS1_SI2175,1.935625,11.365837907652566,11.365837907652566
DR3_KLS1_SI915,4.1613125,14.563571907636295,14.052569384561338
DR3_KLS1_SX105,2.281875,13.585319090660093,13.585319090660093
DR3_KLS1_SX15,2.5671875,13.43840320150194,13.04315604851659
DR3_KLS1_SX195,1.67,14.371257485029941,14.371257485029941
DR3_KLS1_SX285,2.215,12.641083521444697,12.641083521444697
DR3_KLS1_SX375,2.8520625,13.674314640720532,13.674314640720532
DR3_KXL0_SA1,2.83,13.427561837455835,13.427561837455835
DR3_KXL0_SA2,2.4736875,12.936153010434825,12.936153010434825
DR3_KXL0_SI1185,2.1696875,14.748667722886358,14.748667722886358
DR3_KXL0_SI1815,4.1713125,14.623694580542695,14.623694580542695
DR3_KXL0_SI1958,3.8206875,15.18051397817801,15.18051397817801
DR3_KXL0_SX105,2.0435,14.680694886224616,14.680694886224616
DR3_KXL0_SX15,2.376375,13.045079164694126,13.045079164694126
DR3_KXL0_SX195,1.74,12.06896551724138,12.06896551724138
DR3_KXL0_SX285,2.1001875,13.80829092640538,13.80829092640538
DR3_KXL0_SX375,2.65575,13.932034265273463,13.932034265273463
DR3_LAC0_SA1,3.065,12.903225806451616,12.572373862696447
DR3_LAC0_SA2,2.2125,13.765414396329223,13.306567249784916
DR3_LAC0_SI1339,4.74,15.604075691411937,14.90538573508006
DR3_LAC0_SI2161,1.22875,13.021363173957274,13.021363173957274
DR3_LAC0_SI901,1.4175,14.109347442680777,14.109347442680777
DR3_LAC0_SX181,2.824,14.872521246458923,14.872521246458923
DR3_LAC0_SX271,2.13625,14.511410181392629,14.511410181392629
DR3_LAC0_SX361,2.3058125,13.87797143089475,13.87797143089475
DR3_LAC0_SX451,3.274375,15.39379245319325,15.085916604129386
DR3_LAC0_SX91,2.258125,15.499584832549129,15.499584832549129
DR3_LJD0_SA1,2.873625,13.821210241871182,13.466820235669356
DR3_LJD0_SA2,2.31,14.71861471861472,14.71861471861472
DR3_LJD0_SI1516,4.076625,10.897110998479473,10.643689812468322
DR3_LJD0_SI2146,2.1428125,14.000291672743181,14.000291672743181
DR3_LJD0_SI886,1.6011875,14.9888754440064,14.9888754440064
DR3_LJD0_SX166,3.7475,14.943295530353568,14.943295530353568
DR3_LJD0_SX256,2.217,14.433919711321606,14.433919711321606
DR3_LJD0_SX346,3.07125,14.326414326414328,14.326414326414328
DR3_LJD0_SX436,1.5125,13.223140495867767,13.223140495867767
DR3_LJD0_SX76,2.6970625,13.34785530554075,13.34785530554075
DR3_LNS0_SA1,2.491875,15.10204081632653,14.693877551020407
DR3_LNS0_SA2,1.96425,15.273004963726612,15.273004963726612
DR3_LNS0_SI1407,2.02375,16.30636195182211,16.30636195182211
DR3_LNS0_SI2037,3.32,15.963855421686747,15.963855421686747
DR3_LNS0_SI777,2.364875,13.95422591046038,13.95422591046038
DR3_LNS0_SX147,2.2,17.272727272727273,17.272727272727273
DR3_LNS0_SX237,1.158875,14.669399201812105,14.669399201812105
DR3_LNS0_SX327,3.418,16.968987712112348,16.968987712112348
DR3_LNS0_SX417,2.69225,13.743151638963692,13.743151638963692
DR3_LNS0_SX57,2.0375,14.233128834355828,14.233128834355828
DR3_LTM0_SA1,3.1589375,13.453992151837912,13.13365900536558
DR3_LTM0_SA2,2.387875,13.401036486415745,13.401036486415745
DR3_LTM0_SI1070,1.8209375,13.854733123203212,13.300543798275086
DR3_LTM0_SI1700,2.2361875,12.667891983599606,12.215467269899621
DR3_LTM0_SI2330,1.595375,14.371453068223573,13.064957334748703
DR3_LTM0_SX170,3.7409375,14.507110834998402,14.238460634350282
DR3_LTM0_SX260,2.7980625,15.917518314190106,15.555756534322148
DR3_LTM0_SX350,4.4468125,13.44658882852598,12.966353513221481
DR3_LTM0_SX440,3.4078125,14.501063534634238,14.205123462498845
DR3_LTM0_SX80,1.7975,15.577190542420029,15.577190542420029
DR3_MAM0_SA1,2.3975,16.084656084656082,15.661375661375658
DR3_MAM0_SA2,2.0868125,14.855191829644491,14.855191829644491
DR3_MAM0_SI1597,3.4221875,16.204853812344734,15.899101853621247
DR3_MAM0_SI1668,1.8990625,12.737585829435766,12.206853086542608
DR3_MAM0_SI2227,1.6075,16.174183514774494,16.174183514774494
DR3_MAM0_SX157,1.70675,16.99135784385528,16.99135784385528
DR3_MAM0_SX247,3.0675,15.090625768883783,14.762568686951528
DR3_MAM0_SX337,2.24825,16.45724452351829,16.45724452351829
DR3_MAM0_SX427,1.6361875,15.279422437831851,15.279422437831851
DR3_MAM0_SX67,2.678375,13.440985672282636,13.440985672282636
DR3_MAR0_SA1,3.69625,10.822060353798129,10.544571626777662
DR3_MAR0_SA2,2.4675,11.752786220871329,11.752786220871329
DR3_MAR0_SI1336,3.3846875,11.973135277720614,11.673806895777599
DR3_MAR0_SI1966,4.5995625,9.7638939338903,9.531420268797675
DR3_MAR0_SI706,1.359375,11.03448275862069,11.03448275862069
DR3_MAR0_SX166,5.11475,11.535265653257733,11.535265653257733
DR3_MAR0_SX256,2.6421875,11.354228267297454,11.354228267297454
DR3_MAR0_SX346,4.164,11.517275913870806,11.26690035052579
DR3_MAR0_SX436,2.2331875,9.851389549690744,9.851389549690744
DR3_MAR0_SX76,3.323375,11.434159551660585,11.434159551660585
DR3_MEB0_SA1,2.999375,13.683985460765447,13.34188582424631
DR3_MEB0_SA2,2.19,13.559322033898306,13.091759205143191
DR3_MEB0_SI1357,3.3140625,15.69071192833569,15.69071192833569
DR3_MEB0_SI1987,1.857,15.616585891222403,15.616585891222403
DR3_MEB0_SI727,1.7738125,13.530178640639866,13.530178640639866
DR3_MEB0_SX187,1.579875,12.02626790094153,12.02626790094153
DR3_MEB0_SX327,4.103125,15.354150799695356,15.354150799695356
DR3_MEB0_SX367,2.3055,13.879852526566905,13.879852526566905
DR3_MEB0_SX7,1.9664375,12.204812001398468,12.204812001398468
DR3_MEB0_SX97,1.8924375,14.26731397998613,14.26731397998613
DR3_MJB1_SA1,3.0895,12.461059190031152,12.133136579767175
DR3_MJB1_SA2,2.278875,14.480829356590423,14.480829356590423
DR3_MJB1_SI1408,2.69625,14.46453407510431,14.46453407510431
DR3_MJB1_SI2038,3.1065,12.675777381659735,11.971567527123085
DR3_MJB1_SI778,1.3308125,9.76846851077819,9.76846851077819
DR3_MJB1_SX148,2.3890625,14.650098103335514,14.650098103335514
DR3_MJB1_SX238,2.2111875,15.68175266647449,15.2205246468723
DR3_MJB1_SX328,3.085375,14.909046712312117,14.909046712312117
DR3_MJB1_SX418,2.9518125,12.873446399457963,12.873446399457963
DR3_MJB1_SX58,3.363125,14.867125069689651,14.867125069689651
DR3_MJF0_SA1,2.99,12.867724867724865,12.529100529100527
DR3_MJF0_SA2,2.624625,13.335238367385816,13.335238367385816
DR3_MJF0_SI1254,2.04,12.254901960784313,12.254901960784313
DR3_MJF0_SI1884,1.675,13.73134328358209,13.73134328358209
DR3_MJF0_SI624,3.99,14.253551239896984,13.99439576280795
DR3_MJF0_SX174,3.939125,12.322503008423588,12.065784195748098
DR3_MJF0_SX264,2.505,11.177644710578843,11.177644710578843
DR3_MJF0_SX354,2.3485,13.625718543751331,13.625718543751331
DR3_MJF0_SX444,2.785,12.567324955116696,12.567324955116696
DR3_MJF0_SX84,3.7776875,14.407383784189399,14.107229955352121
DR3_MSM0_SA1,3.15,12.18925421010425,11.86848436246993
DR3_MSM0_SA2,2.47125,12.544258978249877,12.544258978249877
DR3_MSM0_SI1106,3.875125,14.746058391758005,14.482735920476614
DR3_MSM0_SI1736,2.425,14.2523651554245,13.269443420567637
DR3_MSM0_SI476,3.9834375,13.372335979941495,13.104889260342667
DR3_MSM0_SX116,2.01125,12.927284027346179,12.927284027346179
DR3_MSM0_SX206,2.8216875,14.871961704698608,14.500162662081143
DR3_MSM0_SX26,2.045,12.935323383084578,12.437810945273634
DR3_MSM0_SX296,2.305,15.61822125813449,15.61822125813449
DR3_MSM0_SX386,2.060375,14.968759397240133,13.899562297437267
DR3_NTB0_SA1,2.815,13.820066372687185,13.456380415511205
DR3_NTB0_SA2,2.50325,12.783381603914913,12.783381603914913
DR3_NTB0_SI1203,2.1215,16.969125618666038,16.969125618666038
DR3_NTB0_SI573,2.24175,15.48666268112848,15.03117260227176
DR3_NTB0_SI679,4.705,15.388148828663297,14.92880110243454
DR3_NTB0_SX123,2.70225,14.984079415620899,14.609477430230376
DR3_NTB0_SX213,2.28525,14.002844327754074,14.002844327754074
DR3_NTB0_SX303,1.919125,14.068911613365463,14.068911613365463
DR3_NTB0_SX33,2.312625,13.404680828063347,13.404680828063347
DR3_NTB0_SX393,2.0623125,15.516562111707126,15.516562111707126
DR3_PAZ0_SA1,2.919125,13.586779018877786,13.238400069675789
DR3_PAZ0_SA2,2.44475,13.364656747585485,12.94701122422344
DR3_PAZ0_SI1593,1.4971875,14.694218326027968,14.694218326027968
DR3_PAZ0_SI2223,4.455,14.589156788591758,14.110823779129733
DR3_PAZ0_SI963,3.815,13.404077073443172,12.566322256352974
