0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
-1.1247818,-1.1811475,-1.2582248,-1.3434645,-1.5709312,-1.8248549,-2.0586061,-2.163301,-2.5526714,-2.5806074,-2.207725,-1.9268451,-1.666163,-1.4932704,-1.2823327,-0.4053489,0.9396487,2.0441303,2.3086221,1.4856412,-0.7066847,-2.1090918,-2.6337612,-2.607777,-2.5953994,-2.6735227,-2.774213,-2.7451572,-2.7621164,-2.70926,-2.411758,-1.9197589,-1.5500894,-0.8786714,-0.13172129,0.018887363,-0.12943344,-0.25375903,-0.1971547,0.060873415,0.5479954,0.7117314,0.632548,0.51654553,0.734459,1.1066568,2.0272634,2.6218226,2.8120003,2.9910393,3.059875,3.1978278,3.3946986,3.5411725,3.6145458,3.6072278,3.4395134,3.1349554,2.580613,2.2977264,1.9579802,1.7301404,1.46041,0.44921157,0.09111417,-0.23960578,-0.47626188,-0.45938528,-0.34781948,-0.35017645,-0.2364783,-0.14716941,-0.16806138,-0.22447966,-0.32438743,-0.35423428,-0.25716174,-0.16478056,-0.12333624,-0.12354195,-0.17239237,-0.2737016,-0.42122203,-0.4977676,-0.5790399,-0.6643759,-0.72510546,-0.8159878,-1.0076687,-1.32922,-1.663771,-1.959563,-2.0690942,-2.1973758,-2.156343,-2.2432394,-2.3592043,-2.2299936,-2.18198,-2.3211586,-2.3209867,-2.3208718,-2.3208044
-6.1389017,-6.0749846,-6.004916,-5.9768887,-5.933289,-5.9358053,-5.932501,-5.771181,-5.445555,-5.170967,-4.7880836,-4.4414682,-4.2684927,-4.2432766,-4.2635965,-4.532198,-4.7970114,-4.816509,-4.917858,-4.4557114,-3.6780934,-3.002966,-2.2317765,-1.0990875,-0.28658664,0.10815796,0.31432617,0.43445596,0.4752006,0.5376252,0.23650217,-0.25800836,-0.5528923,-1.1380404,-2.243866,-2.964536,-3.2532756,-3.5012598,-3.8040082,-4.282753,-4.3780637,-4.2181726,-4.0078807,-3.6222138,-3.6627116,-3.3875065,-3.2275286,-3.2340028,-3.2555182,-3.3039684,-3.3007028,-3.2405188,-3.3434868,-3.5518074,-3.7823455,-3.9379392,-3.9152179,-3.7788005,-3.310199,-3.162959,-3.1032953,-3.0269454,-2.944604,-2.9375672,-3.1067271,-3.175323,-3.143054,-3.0756104,-2.9856997,-2.9124773,-2.7708101,-2.6522653,-2.4936583,-2.3777382,-2.475873,-2.7907522,-3.2314322,-3.5754561,-3.9270978,-4.355715,-4.707122,-4.988252,-5.125723,-5.196143,-5.240118,-5.3432055,-5.384446,-5.4009104,-5.3816333,-5.398679,-5.469218,-5.5360494,-5.489155,-5.4001265,-5.4075713,-5.470977,-5.482769,-5.5617914,-5.7275314,-5.5790315,-5.579103,-5.5790935,-5.579052
1.1680182,1.1412581,1.2130024,1.1769284,1.3289249,1.4740826,1.7346987,1.7652264,1.2232323,1.2747216,1.2807363,1.4071288,1.5091143,1.5370824,1.4426167,0.950552,0.14208889,-0.98296714,-1.0164541,-0.036233753,1.6686959,2.5215678,2.757886,2.850984,3.1850657,3.4614208,3.4101634,3.0726047,2.9441032,2.6774774,1.4065194,0.2608301,-0.3251754,-0.7837524,-1.0819805,-0.97860956,-0.7690697,-0.53643274,0.04502836,1.3323176,2.0988326,2.351949,2.6267798,3.136832,3.6801205,3.3792849,2.584911,1.7348591,1.5710235,1.3716717,1.1839757,0.8166659,0.6866703,0.66779906,1.0115409,1.9770464,2.8933563,4.335339,5.439537,5.402856,5.684093,6.1420703,6.6313066,6.6146755,6.241364,5.718704,5.3385534,4.905271,4.0755305,2.8814373,2.3121223,1.7386104,1.1180218,0.39267826,-0.31498784,-0.6650329,-0.9156165,-1.0111345,-1.0063244,-0.8905388,-0.64042675,-0.23906173,0.055953354,0.14507106,0.04754153,0.07532254,0.2357006,0.41959476,0.5762331,1.0597215,1.4520772,1.0752261,0.94500434,0.7544967,0.28841752,-0.21970052,-0.369817,-0.30883175,-0.30345568,0.4227323,0.42266467,0.42332697,0.42386952
-1.6725364,-1.9298102,-2.1290193,-2.3280454,-2.603662,-2.8167157,-2.9281158,-2.5858166,-1.6948516,-1.0208886,-0.65599597,-0.5805949,-0.51616085,-0.53763646,-0.55280596,-0.04384326,1.1283066,2.3852105,2.552995,1.9576242,0.5136895,-0.40321797,-0.85531485,-1.2584589,-1.8080859,-2.0029893,-2.2493906,-2.4411747,-2.6344562,-2.9913912,-2.6701772,-1.9816709,-1.4409516,-0.44547993,0.26230183,0.23273554,-0.18006952,-0.49816936,-0.8344405,-1.3389316,-1.7120622,-1.7115221,-1.1427629,-0.69324625,-0.08113846,0.25037137,1.199298,1.7484397,2.0027335,2.153548,2.229668,2.3865325,2.4385736,2.5015326,2.3981812,2.1810584,1.8355354,1.331176,0.44704282,0.10624397,-0.42775834,-0.9209806,-1.3211143,-1.9986486,-1.9808527,-1.8193026,-1.6887721,-1.359513,-0.6241466,0.6585596,1.3214681,1.9890364,2.9211826,3.8174987,4.679504,5.0171485,5.200213,5.1967173,5.093722,5.0152407,4.894394,4.6756444,4.4027977,4.239915,4.0454526,3.8290524,3.517896,3.366728,3.0366945,2.613082,1.6669703,0.33932072,-0.3886029,-1.3142982,-1.7518958,-1.9988904,-2.2407851,-2.3000412,-2.242416,-2.1801622,-2.180108,-2.1800113,-2.1798577
-3.2816448,-3.3053927,-3.2699294,-3.2627711,-3.2031598,-3.154143,-2.978036,-2.82755,-2.5976598,-2.623118,-2.3693242,-2.031564,-1.7833161,-1.6957138,-1.6369183,-1.7141159,-1.4638001,-0.9895257,-1.2829611,-1.9409468,-2.3704486,-1.9179692,-1.2553054,0.88941014,2.422262,2.4447925,2.871735,3.7390385,4.686782,6.4818244,7.7600803,7.792218,7.543031,6.642275,4.2429433,2.417177,1.5549972,1.1121365,0.7574258,0.1447137,0.30709684,0.6712785,1.1262859,1.4715753,1.1414167,1.5730214,1.6948757,1.8371658,1.8799658,1.9620996,2.0675793,2.376543,2.4642544,2.1174555,1.6598648,1.154903,1.0617634,0.8779707,1.7994964,2.7953,3.4787452,3.5640612,3.2097306,4.901189,5.8726735,6.915387,7.456253,7.744712,7.9763618,8.0927105,8.121122,8.042446,7.762353,7.226639,6.227001,5.1288767,3.8473094,2.8659616,1.9506569,0.9167216,0.0022301823,-0.8455579,-1.2988818,-1.4582251,-1.5567465,-1.9639947,-2.1763525,-2.3653295,-2.55548,-2.9225638,-3.2945528,-3.538886,-3.6408217,-3.4473522,-3.1779485,-3.2232652,-3.119621,-2.975613,-2.9078445,-2.4915254,-2.491526,-2.4914446,-2.4914393
-1.1187218,-1.3822093,-1.6101891,-1.7539797,-2.0267038,-2.2200508,-2.1859448,-2.1170807,-1.3573077,-0.23382974,0.48895973,0.941557,1.1071719,1.3474367,1.7781284,3.5417702,5.131411,6.178924,6.321969,5.93322,4.5772915,3.0379133,1.6305754,0.54498285,-0.13993391,-0.55337995,-0.7229083,-0.65795004,-0.6711402,-0.94687474,-0.80662584,-0.18940051,0.443776,1.6951836,3.0307412,3.4634204,3.5606031,3.5757432,3.3517854,2.6869235,1.817257,1.2195759,0.65927315,0.56462693,0.6959605,0.74404025,1.088274,1.3679888,1.498869,1.6325444,1.6710048,1.7601545,1.9166081,2.0902226,2.231904,2.145131,1.8351777,1.5583568,0.9941596,0.88285613,0.6812792,0.4368085,0.2778315,-0.17050037,-0.2443479,-0.27243263,-0.2793985,-0.16309056,0.12171741,0.60395306,0.85391665,1.1200247,1.7230825,2.4197924,3.4052656,4.141445,4.7799816,5.082326,5.2625904,5.3798356,5.4205446,5.362604,5.2828536,5.2923326,5.3022137,5.327485,5.286187,5.2595716,5.189062,5.099878,5.124711,5.4228787,5.630948,5.845868,5.509934,4.1223364,2.7207232,2.06339,1.750366,1.7916768,1.7921755,1.7928741,1.7933407
-3.0439324,-2.9095037,-2.7522528,-2.6393232,-2.21519,-1.813127,-1.286918,-1.1431235,-1.1239815,-1.0860833,-0.70989573,-0.65350646,-0.57483983,-0.70601606,-0.96915245,-1.6898713,-2.2761235,-2.9823904,-3.2593637,-2.94174,-1.4486555,-0.4285679,-0.1368962,0.10556114,-0.41086477,-0.79864246,-0.8273829,-0.73552096,-0.58256054,-0.48710963,-0.7000991,-1.117079,-1.5945916,-2.49964,-3.1612458,-3.1461718,-2.9736876,-2.9851756,-3.0787606,-2.933947,-2.9967566,-2.9341836,-3.00463,-2.9439259,-2.575143,-2.4015374,-2.3344688,-2.532976,-2.6380088,-2.684948,-2.6865098,-2.6421409,-2.656351,-2.6693935,-2.7151618,-2.7078981,-2.644841,-2.60589,-2.7898395,-2.9819586,-3.0866976,-2.985999,-2.9043603,-2.730447,-2.5508976,-2.3534417,-2.1246037,-2.088073,-2.1200109,-2.2251053,-2.3656373,-2.4576354,-2.7215319,-2.9766314,-3.3542652,-3.7077315,-4.083164,-4.246414,-4.30184,-4.278181,-4.185099,-4.0340204,-3.8812876,-3.811601,-3.7893858,-3.6780572,-3.572915,-3.529105,-3.393941,-3.1581817,-2.7998452,-2.648749,-2.7598667,-2.7301595,-2.7856655,-3.0316868,-3.1311383,-3.218432,-3.2403717,-3.1794739,-3.1793883,-3.1793056,-3.1793113
-1.4864922,-1.3116374,-1.1206645,-1.0344898,-0.82892704,-0.5667076,-0.15110976,-0.0042012036,-0.24604623,-0.20244217,-0.26582408,-0.537808,-0.7736589,-1.0347302,-1.4185543,-2.4117928,-3.2662797,-3.9406273,-3.9469328,-3.403383,-1.885816,-0.8626363,-0.49232185,-0.13023789,-0.13530129,-0.3082767,-0.41631243,-0.66844636,-0.76521575,-0.9190271,-1.7410192,-2.5769887,-3.092015,-3.6641517,-4.0326242,-3.9629278,-3.8755164,-3.804914,-3.5729995,-2.950038,-2.2540717,-1.84325,-1.6120752,-1.6556052,-1.8470861,-2.0338278,-2.2495186,-2.4551291,-2.547595,-2.6157422,-2.6324801,-2.6989899,-2.781661,-2.856827,-2.7585552,-2.5236018,-2.245601,-1.8162674,-1.6041759,-1.8484079,-1.8490933,-1.6504903,-1.4345955,-1.5750878,-1.7671096,-1.8510239,-1.8617479,-1.9111205,-2.1241956,-2.308342,-2.3873215,-2.465437,-2.6013017,-2.7924595,-2.9191413,-3.0771055,-3.2313802,-3.2812767,-3.2948332,-3.1845026,-2.9990635,-2.7696779,-2.5757306,-2.4770849,-2.4910555,-2.3638577,-2.1451871,-1.9290007,-1.6337365,-1.0549638,-0.34010315,-0.080198556,-0.09297629,-0.13617581,-0.64910066,-1.0737884,-1.1326464,-1.1148434,-1.0647606,-1.5050619,-1.5057487,-1.5063238,-1.5065439
-1.7378011,-1.6962465,-1.6208827,-1.5928516,-1.4211931,-1.2393572,-0.85332793,-0.14848474,1.0299859,1.7775326,1.8982509,1.8932523,2.0389864,2.0075347,1.8162041,1.0115287,-0.65277433,-3.0460947,-3.7385643,-2.9284208,-1.2762628,-0.33498076,0.22599344,0.4628915,0.8628092,1.2060385,1.3209183,1.1262155,0.9952555,0.5027933,-0.62984365,-1.6210923,-2.170497,-2.8705184,-3.3734784,-3.441028,-3.466945,-3.4687614,-3.3759284,-2.9500294,-2.5110252,-2.2874298,-2.0851674,-2.1671338,-2.2494793,-2.439958,-2.755344,-2.9500628,-2.9502392,-2.9832726,-2.9995818,-3.0299728,-3.119091,-3.1843734,-3.148436,-2.9529924,-2.6927993,-2.253542,-1.9613237,-1.9555447,-1.8514204,-1.6990833,-1.4629858,-1.5624952,-1.7880373,-1.9740434,-2.064492,-2.1514752,-2.3144107,-2.4728851,-2.5711389,-2.6186275,-2.6596951,-2.7234862,-2.745764,-2.7784386,-2.9085426,-2.9960492,-3.044406,-3.0412765,-2.9953017,-2.888504,-2.7177851,-2.6756918,-2.7030084,-2.726232,-2.6507843,-2.554315,-2.3766403,-2.1332884,-1.8603784,-1.7645085,-1.6407648,-1.5316573,-1.7013961,-1.794735,-1.7641239,-1.7909992,-1.8762126,-1.4408742,-1.440989,-1.4408728,-1.440764
-2.3823404,-2.204798,-2.0132127,-1.8913491,-1.4122298,-0.93502545,0.11029774,1.7770374,4.3559117,5.6176867,6.0352306,6.3089094,6.8010902,6.8522215,6.61639,5.8936934,4.033762,0.15201375,-1.5569589,-1.5476232,-0.5989748,-0.44149107,-0.62192935,-0.9713256,-1.1707937,-1.235065,-1.297103,-1.3993127,-1.2906203,-1.0719945,-0.95606947,-1.2129898,-1.6216502,-2.4190078,-2.8914042,-2.7365603,-2.4480095,-2.2482164,-2.1140366,-1.36512,-1.2178679,-1.3215275,-1.7345833,-1.9091839,-1.6405969,-1.5027648,-1.7844322,-2.173791,-2.3155446,-2.4089322,-2.4270625,-2.4444788,-2.5346305,-2.5737789,-2.76235,-2.878487,-2.8256946,-2.7010922,-2.519858,-2.2440715,-2.1602864,-2.1884775,-2.1129098,-1.6425087,-1.3565106,-1.0877652,-0.76298773,-0.61092496,-0.4694467,-0.37082404,-0.5220755,-0.5500441,-0.7215786,-0.8762438,-1.1798426,-1.4639833,-1.9744087,-2.2963393,-2.5015168,-2.6790287,-2.8190405,-2.8772109,-2.7246835,-2.6927347,-2.7092493,-2.7911592,-2.919122,-3.0142136,-2.9277923,-2.842313,-2.593288,-2.3527327,-2.1910632,-1.7169446,-1.3506477,-1.4337549,-1.5753858,-1.7903298,-1.8948493,-2.127171,-2.1268263,-2.1265712,-2.1266031
-1.878941,-1.7102358,-1.6547716,-1.5242847,-1.6066628,-1.548144,-1.7641957,-2.2107382,-2.5378978,-2.7145808,-2.835189,-3.1381145,-3.2285235,-3.3238382,-3.4740207,-3.3967457,-2.9087768,-2.0324354,-2.163959,-3.3266141,-4.62537,-4.8281665,-4.6156235,-4.2386622,-3.8583791,-3.5931928,-3.5980105,-3.5724528,-3.6447968,-3.577499,-3.096352,-2.624611,-2.178414,-1.418968,-0.8506942,-1.0214951,-1.3380833,-1.8581061,-2.5887656,-2.766287,-2.8725715,-3.050554,-3.2846434,-3.5060658,-3.5270026,-3.3705368,-3.0965095,-2.917709,-2.9132123,-2.8802874,-2.842293,-2.770287,-2.791422,-2.764686,-2.837313,-3.0127816,-3.2339578,-3.5670877,-3.8397217,-3.8120668,-3.85019,-3.9051743,-4.0583286,-3.7608433,-3.3698325,-2.9761748,-2.7889855,-2.760157,-2.69469,-2.6618557,-2.6486902,-2.6186135,-2.5875154,-2.4050045,-2.0320399,-1.6585073,-1.2464832,-0.9939256,-0.83797216,-0.77138865,-0.87205094,-1.1206731,-1.3233125,-1.4042349,-1.4453372,-1.4717731,-1.5415853,-1.5602348,-1.7980068,-2.1296983,-2.465777,-2.4788864,-2.471015,-2.4827955,-2.0937002,-1.4714365,-1.1977382,-1.1338121,-0.9995026,-2.09785,-2.098187,-2.0992496,-2.0999765
-2.8706589,-2.8173661,-2.681906,-2.5684679,-2.3097029,-2.1842356,-1.9617515,-1.7381811,-1.6366923,-1.4756799,-1.0298918,-0.92052835,-0.839072,-0.8951658,-1.0758699,-1.4894018,-2.1563556,-2.5958636,-2.707174,-1.7392588,-0.3144738,0.20039542,0.6651873,0.72979665,0.55924976,0.36415198,0.25975913,0.45916346,0.58048594,0.6062528,0.650541,0.54460657,0.23226388,-0.47575304,-1.146343,-1.37988,-1.4283208,-1.5533602,-1.7263808,-2.004978,-2.156281,-2.1196332,-2.0071607,-1.5308712,-1.4043591,-1.2520881,-1.2947724,-1.5082042,-1.6446604,-1.7524722,-1.7784553,-1.8802289,-1.9500437,-2.063331,-2.1985073,-2.1686158,-2.0118048,-1.7135794,-1.3556244,-1.3217099,-1.2430532,-1.0301771,-0.79885936,-0.57252043,-0.58189464,-0.64986193,-0.49714342,-0.4751956,-0.3264383,-0.1260223,-0.11223292,-0.024444118,-0.12226188,-0.2601105,-0.7731683,-1.4392126,-2.130413,-2.5029461,-2.7396195,-2.9727364,-3.1434803,-3.277392,-3.309705,-3.3650637,-3.3648715,-3.4315062,-3.442258,-3.4217534,-3.3149052,-3.20912,-3.1324234,-3.0624528,-3.0973942,-3.1094303,-3.0889764,-3.0590394,-2.98537,-2.877016,-2.866837,-3.254813,-3.2545738,-3.2543328,-3.254283
-0.95265406,-0.77967626,-0.63535947,-0.45604014,-0.2801627,0.04976351,0.24504785,0.26450574,0.10082956,-0.021668911,0.16821823,0.24668637,0.31415856,0.44189313,0.50728655,0.4741675,-0.03301239,-0.44436425,-0.71241945,-1.2767862,-1.467653,-1.5750315,-1.7029772,-1.5590701,-1.3110976,-1.4351821,-1.5620761,-1.5255764,-1.3517842,-0.66429913,0.4488487,0.692993,0.27238396,-0.6272615,-0.669104,-0.0640639,0.6180222,0.9894035,1.0745845,1.711561,1.4198748,0.6708653,-0.5805408,-1.2963083,-1.5378731,-1.5274363,-1.3960575,-1.0668381,-0.8864225,-0.7566492,-0.6159404,-0.52460754,-0.5260172,-0.44962463,-0.3316871,-0.114397064,0.030220024,0.16517341,0.3732772,0.5048399,0.3782729,0.37286296,0.23153193,0.6299236,1.1201454,1.4249322,1.5694321,1.4558518,1.3642149,0.9542197,0.59732956,0.3206628,-0.20823121,-0.56675863,-1.0834954,-1.3861462,-1.6153097,-1.6777914,-1.6223423,-1.5311177,-1.4382234,-1.3279867,-1.2617581,-1.2027555,-1.1664033,-0.99783355,-0.9679628,-0.93301487,-0.9202866,-0.92942095,-0.89844704,-0.7507763,-0.75315726,-0.69322914,-0.48725653,-0.47328702,-0.538601,-0.59619695,-0.43145794,-0.43118823,-0.43100223,-0.43102825,-0.4312011
-3.275469,-3.2682881,-3.2136664,-3.1847372,-2.9953523,-3.0209794,-2.9069374,-2.5149336,-2.0604758,-1.8655477,-1.4652321,-1.1693205,-1.1529422,-1.2853688,-1.4382505,-1.8860056,-2.2071037,-2.6400018,-2.7324224,-1.1980746,1.6317403,2.870743,3.5155568,4.065643,4.423592,4.510288,4.406353,4.3729506,4.393191,4.5280275,4.529818,4.2556996,3.8702955,2.6973543,0.66506404,-0.5254176,-0.9054631,-1.0534154,-1.1637621,-1.8468288,-2.3740008,-2.378714,-2.221335,-1.7578578,-1.566643,-1.2277157,-1.1200436,-1.27506,-1.3278779,-1.4015498,-1.4062667,-1.3509295,-1.4137541,-1.5878562,-1.7671148,-1.784256,-1.6307554,-1.2837474,-0.7792667,-0.67442644,-0.6317434,-0.4906622,-0.21642977,-0.1733246,-0.36809903,-0.41237175,-0.21392097,-0.0130722,0.28853315,0.63250023,0.7844163,0.91229045,1.0075514,1.031971,0.579628,-0.13463126,-1.0177126,-1.5976954,-2.0701792,-2.6150832,-3.022897,-3.3064852,-3.4231577,-3.5096688,-3.5337327,-3.684118,-3.7329488,-3.7729626,-3.7356105,-3.6996105,-3.7428756,-3.9283075,-3.9918942,-4.0746922,-4.1396804,-4.1867695,-3.9706502,-3.88126,-3.9916553,-3.2993622,-3.2989812,-3.298334,-3.2979965
-3.3841915,-3.3186564,-3.2496762,-3.1577954,-3.187923,-3.213984,-3.366005,-3.6016185,-4.041971,-4.2283444,-4.0564013,-3.863439,-3.6145554,-3.5453334,-3.5258148,-3.3861156,-3.068069,-2.5086648,-2.6080332,-3.1189609,-3.9551191,-4.337145,-4.2834682,-3.8305674,-3.2641163,-3.0381172,-2.9939542,-2.887482,-2.7944093,-2.3059635,-1.5987971,-1.1976488,-0.9224478,-0.5501518,-0.6552824,-0.9745622,-1.1803579,-1.4281844,-1.66537,-1.7269318,-1.8204658,-1.9197786,-2.1500678,-1.9911366,-2.1026595,-1.9128051,-1.6969537,-1.5233136,-1.5351005,-1.450207,-1.3959522,-1.285985,-1.1686532,-1.1572822,-1.2067991,-1.3627131,-1.5471888,-1.8477697,-1.9657428,-1.8019948,-1.7284341,-1.7880576,-2.0385156,-1.7512109,-1.3869301,-1.1657561,-1.1579028,-1.1700168,-1.1149694,-1.2144915,-1.2245619,-1.2182002,-1.2773347,-1.3721662,-1.5061779,-1.637267,-1.7716637,-1.8599367,-1.9440608,-2.1394885,-2.39466,-2.6620016,-2.8177915,-2.892848,-2.9412122,-3.0631618,-3.1133227,-3.184936,-3.3462696,-3.6804419,-4.0802803,-4.3642282,-4.563468,-4.913704,-5.0486507,-4.9422607,-4.6907115,-4.4864035,-4.429077,-4.8457584,-4.8458986,-4.846204,-4.8463597
-3.0300126,-2.9446979,-2.8635492,-2.8157604,-2.766096,-2.8836508,-3.0986638,-2.867706,-2.6932704,-2.692826,-2.6079454,-2.4544756,-2.575698,-2.6787426,-2.730984,-3.300302,-3.9246905,-4.327758,-4.444759,-4.2903295,-3.3055143,-2.216637,-1.278633,-0.118414745,1.0027442,1.5279605,1.8961934,1.9276819,1.7642721,1.4338721,0.4133653,-0.67025256,-1.1225973,-1.6253767,-2.6853716,-3.4695163,-3.6777449,-3.7504423,-3.7110198,-3.8079078,-3.704469,-3.642082,-3.4912653,-3.285309,-3.2926517,-3.0402956,-2.8707488,-2.847879,-2.8310523,-2.9231791,-2.978962,-2.9402134,-3.0455527,-3.2157378,-3.3754864,-3.5068226,-3.4702187,-3.2746015,-2.6733096,-2.4854503,-2.3391976,-2.252497,-2.028439,-1.9728991,-2.1701908,-2.1917965,-2.2219272,-2.1968737,-2.2660115,-2.342708,-2.2680042,-2.27467,-2.2632172,-2.2750263,-2.4275537,-2.6345043,-2.8483639,-3.0033185,-3.171875,-3.365575,-3.51061,-3.6357489,-3.7500272,-3.7728992,-3.7860527,-3.8378725,-3.7779016,-3.6503634,-3.5247345,-3.3633626,-3.1408503,-3.0421948,-2.8633666,-2.8262033,-2.9875147,-3.061537,-2.935132,-2.9092438,-3.0270607,-2.1495261,-2.1498594,-2.1498635,-2.1498203
0.5906731,0.6288041,0.79752827,0.9064204,1.6528736,2.1712825,3.2915492,4.707659,6.971064,8.107276,8.753214,9.041474,8.993288,8.889534,8.814474,8.009007,6.2863736,3.4104414,2.864914,5.1229906,7.3390846,8.003298,8.224812,8.331866,8.248518,8.139883,8.038866,8.06722,7.9499207,7.359702,6.2774596,5.278404,4.416413,2.6391342,0.96192336,0.3933797,0.5086716,0.5409429,0.5049421,0.93442905,0.7259791,0.6370046,0.5289696,0.96343696,1.7879434,1.7374067,1.1880198,0.67553514,0.5335829,0.42225873,0.37101266,0.14913982,0.016358003,0.008377492,0.113669835,0.6221934,1.16904,1.9432284,2.2852647,1.9618785,1.7202475,1.9081676,2.2686749,2.0154347,1.7611883,1.4572514,1.478516,1.3931291,1.1985674,0.8317484,0.5984435,0.39576885,0.04883383,-0.3055443,-0.9144007,-1.388062,-1.7956991,-1.9507205,-1.969203,-1.9216065,-1.79352,-1.5596682,-1.3870348,-1.3250417,-1.3086252,-1.2087376,-1.1306777,-1.1412663,-1.050176,-0.76837486,-0.5027399,-0.742244,-1.0564005,-1.2994144,-1.8492826,-2.6594443,-2.809138,-2.7447398,-2.7159493,-2.0139687,-2.0133095,-2.01201,-2.0113738
-1.0877819,-0.996864,-1.0352477,-0.9705249,-1.1535467,-1.1938075,-1.1972506,-1.3425274,-1.2290648,-0.8849171,-0.6845633,-0.62226975,-0.4602409,-0.44347242,-0.41576692,0.003966242,0.9883567,2.0073495,2.0880077,0.7496319,-1.7934289,-2.7296066,-2.8821263,-2.7316685,-2.4100313,-2.2666745,-2.310855,-2.211844,-2.2102466,-2.2330508,-1.9017887,-1.5210242,-1.1972085,-0.67737985,-0.45128405,-0.6746494,-0.82927305,-0.9294714,-1.0619969,-1.084732,-0.7598071,-0.46889502,-0.16038091,0.16944551,0.6746476,1.1131104,1.792772,2.0832841,2.0587187,2.1001937,2.1130376,2.1128023,2.2256098,2.3279295,2.3022137,2.0076194,1.5878123,0.91547453,0.23867345,0.23868586,0.015323881,-0.39366984,-0.8887327,-1.2293653,-1.0691497,-0.92790055,-0.93902147,-0.88096035,-0.7500498,-0.76684237,-0.73600817,-0.66487026,-0.62544155,-0.5343462,-0.4021238,-0.28769982,-0.13204671,-0.076581076,-0.10830252,-0.20128088,-0.33792186,-0.5369574,-0.7093272,-0.80278194,-0.91282845,-1.0201769,-1.0763428,-1.1393352,-1.3582734,-1.6803832,-2.0294182,-2.14644,-1.9902041,-1.784803,-1.4075694,-0.92177254,-0.8555982,-0.8471639,-0.8335945,-0.7776001,-0.7774309,-0.77772784,-0.7780925
-0.33440724,-0.2139568,-0.23058279,-0.2349935,-0.10800645,-0.0077593178,-0.18467084,-0.19198209,0.07842842,0.12201039,-0.23447804,-0.5058178,-0.6574725,-0.6259564,-0.55577517,-0.8650943,-1.7917292,-2.9465804,-3.1462708,-2.998546,-2.1625817,-1.3525517,-0.4738133,0.14290547,0.6029138,1.6072888,1.9842958,1.6827831,1.4664103,0.72026193,-0.5629478,-1.4654922,-1.8089075,-2.256032,-2.7760997,-2.961587,-2.9547684,-2.940105,-2.8647187,-2.7968783,-2.4715476,-2.2028284,-1.7190199,-1.542253,-1.5024304,-1.4421626,-1.3634655,-1.395379,-1.3379921,-1.4570072,-1.5805532,-1.6089245,-1.7371284,-1.8359042,-1.9368651,-2.0308855,-1.9738588,-1.7991707,-1.3111479,-1.1897259,-0.95374393,-0.8464745,-0.7434322,-0.5807642,-0.66034925,-0.7115402,-0.9102676,-1.0564793,-1.3785938,-1.6945082,-1.7347777,-1.8392274,-1.8990341,-2.0635004,-2.2383623,-2.266727,-2.2726347,-2.3459692,-2.4122782,-2.4401689,-2.4639978,-2.523128,-2.520811,-2.4838533,-2.4640005,-2.57064,-2.5170612,-2.335074,-2.1885743,-2.0375404,-1.7948093,-1.5046387,-1.232667,-1.0376782,-1.0757668,-0.6820485,-0.5446275,-0.6026335,-0.6451159,-0.82317495,-0.82397497,-0.8245535,-0.8246443
1.0019807,0.88027185,0.745154,0.6063713,0.40685034,0.21830398,-0.046769768,-0.1789679,-0.4234119,-0.51148593,-0.22169846,0.36833745,1.0506613,1.7727942,2.675086,5.075398,6.9242787,7.58226,7.509887,7.143878,5.5063715,3.0871277,1.1979263,-0.66927713,-1.7929611,-2.1589339,-2.1942487,-2.175739,-2.141564,-1.9221449,-1.2942955,-0.55001676,-0.121157244,0.7693877,1.7528591,2.1655037,2.271043,2.4910526,3.0788865,3.3793805,3.4617617,3.5111485,3.8579335,4.2238398,4.326965,4.4624567,4.7516937,4.8805094,5.0531435,5.180913,5.183073,5.2256594,5.2984767,5.335672,5.3172274,5.2615232,5.120975,4.832496,4.230318,4.0252905,3.7442265,3.3229833,2.88237,2.1596603,2.0995495,2.1476989,2.1564817,2.3773823,2.6880379,3.0001888,3.2430124,3.4177244,3.6434412,3.7134767,3.451137,3.2041812,3.0590353,2.9403934,2.8261347,2.6573672,2.4661705,2.251463,2.0601933,1.9650044,1.9577312,1.7190163,1.452792,1.2337483,1.0142201,0.579461,-0.20363991,-1.0611789,-1.5752409,-2.0534132,-2.0656304,-1.867605,-1.6153307,-1.3635936,-1.2142146,-0.41802678,-0.4173031,-0.41671595,-0.41651148
