0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
1.5790689,1.5791774,1.5807018,1.5819889,1.581969,1.5822155,1.5608721,0.18671796,0.8384423,1.5773249,1.5827954,1.3472998,1.7681758,2.5432613,3.1248288,3.292245,2.3799076,1.3791764,1.1218864,1.2244794,1.4777026,1.3422484,1.4217229,1.8273594,1.9122044,1.8897434,2.181161,2.4229913,2.500726,2.4781163,2.2777114,2.139634,2.08528,1.7731055,1.48943,1.9256053,3.1265228,3.7629812,5.185895,6.633981,7.4544992,7.660661,8.046085,8.660717,8.970359,9.087443,8.954305,8.617302,8.2798,7.8968506,7.214191,6.3734283,4.5939016,3.646523,2.4585226,1.6040264,1.3966429,1.7833389,1.7084504,1.6191502,1.4721097,1.1280261,1.1665609,1.1854463,1.1604998,1.1104062,1.2609338,1.652761,1.9348874,2.0737507,2.1823406,2.340099,2.4508467,2.394318,1.9606148,1.8612051,2.021179,2.344442,2.4694757,2.6105285,2.2510943,1.5243572,1.2158185,1.1970637,0.92990553,0.956127,0.802377,0.83561134,1.1024221,1.595921,1.6563718,1.3999457,0.6458582,0.6741038,1.3087713,1.6726077,1.9180405,2.0962543,2.076066,2.2002335,2.3161206,2.5730753,2.6427448,2.5949693,2.6668344,2.7594361,2.9031823,2.9541922,2.8986447,3.7459137,5.817626,7.847583,8.93148,9.114578,8.567168,7.5108557,6.2780547,4.430968,3.9483414,3.5825477,2.7615862,2.2152917,1.900285,1.6032294,1.3816054,1.4247806,1.4223073,1.5304797,1.6998329,1.6661923,1.4799262,1.5093491,1.2593333
-1.981541,-1.9822325,-1.9875011,-1.9907986,-1.9911357,-1.9967457,-2.054705,-1.1489108,-1.9447019,-2.0162282,-2.009318,0.29456553,0.09299719,-0.17366356,-0.20819873,-0.20888527,-0.3774741,-0.9796461,-1.3535774,-1.9142369,-2.1909373,-2.2351053,-2.6568232,-3.2075243,-3.4728096,-3.7303295,-3.8970282,-4.102476,-4.170588,-4.1174364,-4.0168543,-3.344787,-2.64657,-1.7131271,-0.8665731,-0.05964136,0.69182676,0.88585967,0.6022278,0.21778506,-0.23460305,-0.79890424,-1.5656759,-2.1878011,-2.5889657,-3.0086226,-3.0619988,-2.910755,-2.6942952,-2.5492492,-2.3653903,-2.1244106,-1.6349103,-1.494153,-1.3374089,-0.9817876,-0.95461255,-1.2735443,-1.2511542,-1.1517249,-1.2357584,-1.7764895,-1.9570127,-2.0455687,-2.217434,-2.3281493,-2.5771105,-2.9706845,-3.259842,-3.4070597,-3.526593,-3.7395177,-3.9910512,-4.281079,-4.520461,-4.5584097,-4.5282273,-3.6405454,-2.925148,-2.581766,-2.1955602,-1.8311498,-1.5738362,-1.7425275,-2.2057812,-1.9691477,-1.886159,-1.8180549,-1.6249985,-1.1907269,-1.1551713,-1.3254236,-1.0189288,-1.2329737,-1.9541935,-2.5369692,-3.1006832,-3.4692276,-3.5931754,-3.5767598,-3.4625704,-3.3493772,-3.046852,-2.4498603,-1.9357907,-1.424729,-0.91037774,-0.24817598,0.6079283,0.93151283,1.1943504,1.1217455,0.3195504,-1.044805,-1.5899926,-1.4963706,-1.2936108,-1.1496334,-1.2306882,-1.1317961,-1.0436851,-1.1200334,-1.3622152,-1.5955074,-1.7400454,-2.0171518,-2.1240566,-2.1777015,-2.346531,-2.4276996,-2.3619738,-2.4619167,-2.5393314
-1.8353972,-1.8351645,-1.833689,-1.8330352,-1.83216,-1.8298659,-1.7874526,-0.19968602,-0.048484743,-1.8071219,-1.8185382,-0.43931672,-0.5872507,-0.8382226,-0.9833236,-1.1225657,-0.9885101,-0.94291705,-1.090779,-1.4719024,-1.7246695,-2.000841,-2.2779794,-2.4624567,-2.3987508,-2.3148656,-2.3224878,-2.5484776,-2.7702346,-2.8896873,-3.023666,-3.0686378,-2.8206096,-2.387464,-1.7612836,-0.8529447,-0.28884134,-0.11731971,-0.63923633,-1.3817861,-1.8703971,-2.267077,-2.4018075,-2.3752866,-2.417826,-2.3681188,-2.13812,-1.6289767,-1.2402246,-1.315929,-1.3204088,-1.2002894,-0.59828,-0.25185224,0.24037693,1.1729914,1.3951737,0.9249776,1.040468,1.2530265,1.1178982,0.13127983,-1.3600435,-2.2861693,-2.222118,-1.5235023,-1.0244738,-0.9767823,-1.0659196,-1.1540066,-1.2143953,-1.335968,-1.4479134,-1.4498857,-1.3111724,-1.3033779,-1.5627482,-1.9608953,-2.3410382,-2.2503324,-1.765722,-1.1080542,-0.66993874,-0.42108828,-0.19845034,0.10423852,0.2608162,0.37951607,0.29861316,0.25391537,-0.7065979,-2.0242043,-1.8283395,-2.0298288,-2.3568187,-2.6791756,-2.895733,-3.0602422,-3.0660152,-3.0706117,-3.1227171,-3.1582394,-3.1665597,-3.0283825,-2.8408434,-2.5897477,-2.1658688,-1.238611,-0.49103874,-0.7073112,-1.1849178,-1.5941572,-2.0787406,-2.6740944,-2.8365645,-2.9025831,-2.8330474,-2.9440484,-2.9924734,-2.8613641,-2.7121964,-2.6509888,-2.7675364,-2.9043014,-2.9363313,-2.9363065,-2.8489466,-2.74836,-2.5215,-2.4143796,-2.4277096,-2.3085546,-2.1974692
-1.1883814,-1.1888356,-1.1915451,-1.192728,-1.1923082,-1.1931713,-1.1679398,-0.46026012,-0.28908604,-1.1882972,-1.1922541,-0.7106024,-1.1103873,-1.4898568,-1.7622501,-2.2015612,-1.9291828,-1.3139544,-1.1369193,-1.5604408,-1.79344,-2.1513271,-2.4658618,-2.5117674,-2.274012,-1.9244442,-1.7977619,-1.7482215,-1.7736263,-1.836178,-1.8900115,-1.8804259,-1.7822618,-1.5507616,-1.2274133,-0.89846706,-0.75749797,-0.86881036,-1.2279031,-1.6408877,-2.1717455,-2.4611046,-2.7825403,-3.0124867,-3.1078491,-2.941972,-2.6360166,-2.1184564,-1.7375481,-1.7572749,-1.8582284,-2.0719707,-2.1807945,-2.1910577,-2.0049684,-1.53513,-1.3664252,-1.5584216,-1.5451119,-1.5898436,-1.5473206,-2.0618415,-2.7784202,-3.2549634,-3.1694815,-2.6609273,-2.4075546,-2.3753023,-2.397264,-2.4446383,-2.4682403,-2.5193076,-2.5326586,-2.3211389,-1.8889704,-1.7226565,-1.4880784,-1.7325046,-1.9239221,-1.9018809,-1.9097116,-2.023974,-2.08177,-2.2224035,-2.0758524,-1.9357108,-1.8399253,-1.7619275,-1.7218419,-1.8022165,-2.6901793,-2.8855298,-2.4336283,-2.1423633,-2.2550611,-2.5784183,-2.8235426,-2.8532825,-2.8058858,-2.7446833,-2.5863843,-2.4790564,-2.3983455,-2.2484531,-2.1335742,-1.9829905,-1.6806679,-1.2055202,-0.7745956,-1.0710934,-1.6319643,-1.9524059,-2.3050272,-3.0500607,-3.6962667,-3.8806899,-3.8419123,-3.6039023,-3.5245225,-3.4070234,-3.062558,-2.746399,-2.438546,-2.1949959,-1.9581852,-1.6703308,-1.4962974,-1.461055,-1.4274509,-1.4945433,-1.4962373,-1.4636376,-1.5029256
-1.4436618,-1.4444144,-1.4480048,-1.4508773,-1.450853,-1.4540172,-1.4893736,-0.58176696,-0.8520266,-1.4658364,-1.4574001,0.5040401,-0.0720805,-0.8043385,-1.3521411,-2.0032368,-2.1763017,-1.9346703,-1.5964704,-1.5873865,-1.4855304,-1.4071493,-1.452457,-1.3312957,-1.0635202,-0.84973234,-0.9768119,-1.1805046,-1.3263395,-1.4879721,-1.6078658,-1.6110783,-1.3997686,-0.9060883,-0.39987236,0.09961116,0.59514856,0.9079279,1.002558,0.84635043,0.41410506,-0.1973567,-0.78896666,-1.0624218,-1.2787161,-1.5129588,-1.4697292,-1.2845353,-1.098346,-0.8831748,-0.7748308,-0.79126096,-0.9317181,-0.98912936,-0.8139329,-0.47382778,-0.44545346,-0.79635215,-0.8816285,-1.068681,-1.6869298,-2.2003498,-1.911663,-2.012548,-2.1261313,-1.7782798,-1.7981951,-2.0273228,-2.1862512,-2.2585773,-2.3076625,-2.412977,-2.6120582,-2.7240293,-2.69175,-2.700186,-2.4685013,-1.754816,-1.1646644,-0.9028443,-0.8463396,-1.0093505,-1.0608011,-1.1212927,-1.3496603,-1.4192104,-1.4176881,-1.350242,-1.1434352,-1.4854198,-1.9478524,-1.1965845,-0.23745818,0.2930898,-0.0024133623,-0.50931245,-1.1481093,-1.480682,-1.7155063,-1.8116174,-1.7607703,-1.8351594,-1.851822,-1.8036288,-1.629363,-1.3203665,-0.7441501,-0.025346339,0.42827952,0.39479384,0.2563591,0.34629115,0.3766451,-0.67276275,-1.5142525,-1.5119448,-1.525512,-1.4851233,-1.4803897,-1.4043424,-1.2443401,-1.214442,-1.3461082,-1.5198009,-1.6520045,-1.7856196,-1.763138,-1.7458549,-1.6347798,-1.5391762,-1.4593059,-1.409406,-1.622459
-1.1865847,-1.18665,-1.1871054,-1.1871753,-1.1864583,-1.1878073,-1.2198724,-2.4273298,-2.0605662,-1.2055132,-1.1968004,-2.7215219,-2.9083886,-3.0319958,-3.080273,-2.7071476,-1.8286519,-0.94635165,-0.54039055,0.19035152,-0.018130213,-0.27794254,-0.3209718,-0.4249123,-0.49881393,-0.39482722,-0.11964862,0.15877204,0.5281642,1.0333467,1.2261493,1.6722552,1.8330811,1.3600113,0.5649693,-0.55965364,-1.468343,-1.7202785,-1.5004965,-0.6684751,0.30412835,0.8428203,1.2527785,1.2721941,1.022608,0.4131798,-0.116196804,-0.92613673,-1.5629729,-1.9155551,-2.092298,-2.2093458,-2.4312534,-2.4436407,-2.430802,-2.1309435,-1.9134927,-1.79266,-1.4084309,-0.7356078,0.41753334,1.8693783,2.543661,3.1538599,3.4187622,3.3077571,3.5263066,4.0067935,4.240142,4.284134,4.233183,4.2441545,4.4155593,4.195197,3.758645,3.1840267,1.9783521,-0.56499475,-2.080978,-2.568782,-2.8008742,-2.9340985,-2.9213927,-2.721121,-2.4893231,-1.9447224,-1.7897742,-1.642905,-1.407557,-0.58637774,0.37535292,0.2776323,-0.4616616,-0.69392073,-0.49460018,-0.14531577,-0.058221437,-0.22246425,-0.5247479,-0.6542898,-0.66968024,-0.43158734,-0.2813827,-0.28835806,-0.30770886,-0.5510316,-0.8239852,-1.3344648,-1.8620064,-1.9840363,-1.7697165,-1.1807709,0.08873549,1.2502551,1.2525665,0.6814108,0.34142363,-0.018686488,0.004399985,-0.0020680726,-0.29017055,-0.32568267,-0.37632918,-0.36084867,-0.3615293,-0.35044965,-0.27859238,-0.17794469,-0.1465115,-0.07253671,0.046511665,0.16281132,0.006234348
-3.133712,-3.1338234,-3.1357105,-3.1372304,-3.137439,-3.140165,-3.1468217,-2.6199267,-2.1862617,-3.1367543,-3.1393447,-1.7903395,-1.8117872,-2.0408804,-2.0247688,-1.8487072,-1.302121,-1.0554805,-0.9272853,-1.0341126,-1.4458668,-1.7029347,-2.1652975,-2.5611165,-2.6748729,-2.8904564,-3.165411,-3.4244857,-3.578193,-3.7007115,-3.790434,-3.5424716,-3.235695,-2.7840474,-2.3751802,-2.0565913,-1.7899313,-1.7328962,-2.1036758,-2.4911776,-2.5401435,-2.544582,-2.7522407,-2.737142,-2.5261002,-2.1267622,-1.7572165,-1.2385134,-0.7827397,-0.2907335,0.0010845661,0.30198127,0.78101313,1.0875008,1.6890304,2.226531,2.3840575,2.4025645,2.4181297,1.9984131,1.2256315,0.51516116,0.26453406,-0.30682403,-0.75584877,-1.3364174,-1.7842302,-1.9566576,-2.0210013,-1.9913229,-1.9532592,-1.7961954,-1.2794825,-0.73148006,-0.4634118,-0.68661946,-1.2283466,-1.0177069,-0.490658,-0.23356456,-0.0068889856,0.28708544,0.4779741,0.650437,0.6389838,0.7716767,0.934819,1.0256104,1.0800356,0.920505,0.6590035,-0.03372025,-0.22929831,-0.52251846,-1.0501069,-1.6518817,-2.202161,-2.480292,-2.4095602,-2.3392487,-2.433868,-2.7588966,-2.7952702,-2.6417937,-2.531415,-2.4083543,-2.2457886,-1.8420422,-1.396785,-1.4557837,-2.0590801,-2.4036539,-2.5369291,-2.7125657,-2.9179196,-2.8545992,-2.566179,-2.2292871,-2.2641594,-2.166954,-2.0809877,-2.0593472,-2.236277,-2.4153705,-2.5748096,-2.7635546,-2.9202023,-3.0422573,-3.2498865,-3.361844,-3.3125863,-3.4422884,-3.4404173
6.871836,6.871176,6.8679233,6.8652916,6.8648205,6.859133,6.776281,-1.6873105,-0.48438013,6.834916,6.849612,-1.5894492,-2.1079955,-2.5541615,-2.721912,-2.7151594,-1.7466062,-0.5444232,0.30637646,1.6611915,1.9298785,1.6739159,1.4837936,1.4623384,1.5481837,1.6207044,1.6594985,1.7118373,2.1247673,2.7288442,3.270063,4.5255995,5.5279427,6.1275625,5.8882866,5.030211,3.9227962,3.1016483,2.1768436,1.7325993,2.2319884,3.2100043,3.6403291,2.7764502,2.2889829,1.6093497,1.1701751,0.57462364,0.1904788,-0.07635185,-0.15326776,-0.15895632,0.057059884,0.4242252,0.6478636,0.9241735,1.1443772,1.330574,2.7743309,5.440096,7.7779813,9.888578,10.419067,10.034033,9.3734255,8.51163,7.3931813,6.075192,5.1009417,4.6075034,4.2731905,3.6971369,2.9068646,1.8647435,0.5181771,0.10983477,-0.33417892,-0.35896838,-0.64953697,-0.7288563,-0.7500815,-0.4914325,0.11399852,1.4617997,3.6791594,5.157685,5.2135262,5.415552,6.300241,8.319246,10.421807,11.210109,10.910524,10.184196,9.034029,7.8421574,6.2528024,5.085418,4.0619154,3.2853613,2.4792137,1.4998901,1.1464028,1.0105077,1.2106426,1.463168,1.8518169,2.4195275,2.184844,1.4137411,1.3402373,1.5480884,3.4459043,6.993762,8.978104,9.785637,10.141964,10.221977,10.254013,10.308481,10.132196,9.998222,9.6254835,9.40995,9.165543,8.905423,8.676859,8.492707,8.109691,7.853405,7.926647,7.855841,7.781252
-4.015409,-4.015865,-4.019448,-4.0216804,-4.0226974,-4.026601,-4.0590453,-2.387444,-2.7783673,-4.031946,-4.0284157,-0.41597277,-0.46332285,-0.69266677,-0.77995896,-0.83700347,-0.890085,-1.2968421,-1.6634125,-2.254701,-2.6764274,-2.99396,-3.253295,-3.339803,-3.3189907,-3.3977008,-3.5378067,-3.6944914,-3.8457928,-3.9918973,-4.0354815,-3.7945309,-3.5456967,-3.094071,-2.6635146,-2.5295594,-2.3443594,-2.2940674,-2.5457692,-2.9663901,-3.3860657,-3.6569526,-4.108549,-4.4392667,-4.582014,-4.6156716,-4.556811,-4.3657436,-4.096775,-3.8526597,-3.6520863,-3.4670537,-3.0715723,-2.9115758,-2.4586225,-1.9690557,-1.8356202,-1.8518751,-1.9257524,-2.2466323,-2.7669187,-3.3911865,-3.4860487,-3.2348633,-2.9179046,-2.5635595,-2.6318846,-2.9120445,-3.1092856,-3.16816,-3.2269006,-3.312663,-3.4353433,-3.4148393,-3.313303,-3.3965821,-3.6325643,-3.853588,-3.5596828,-3.3493643,-3.1202283,-3.0971954,-3.2181358,-3.3979979,-3.5118814,-3.484929,-3.2363176,-3.1963944,-2.978173,-3.3670485,-3.7554853,-3.818655,-3.6756358,-3.4055667,-3.27809,-3.428712,-3.6713552,-3.679004,-3.6088095,-3.5165021,-3.497096,-3.4852405,-3.376977,-3.1018627,-2.891224,-2.6118326,-2.427402,-2.328936,-2.0355568,-2.169639,-2.6329894,-2.9397206,-3.2456079,-3.5472898,-3.7043338,-3.7456026,-3.682127,-3.5589929,-3.5601563,-3.4851665,-3.4981046,-3.5177417,-3.6737132,-3.7933843,-3.9485302,-4.1243954,-4.26025,-4.3336697,-4.5130577,-4.6041265,-4.5735035,-4.6378956,-4.631688
-5.5293717,-5.5292864,-5.5293293,-5.528988,-5.5288086,-5.529201,-5.538205,-4.168462,-4.804699,-5.5300846,-5.5282035,-4.2755995,-3.8929596,-3.5885637,-3.2251754,-2.5352385,-1.1022131,-0.25905877,-0.10099167,-0.13510466,-0.5933194,-1.1155369,-1.5369778,-1.7249535,-1.7737226,-1.8308408,-1.7580733,-1.7989258,-1.8351477,-1.8025943,-1.7902498,-1.5897282,-1.496094,-1.5314693,-1.6823304,-2.187427,-2.7867308,-3.1592283,-3.5742908,-3.6501937,-3.398291,-3.2140982,-3.0870528,-3.0788493,-3.204836,-3.539363,-3.8443284,-4.2948446,-4.499225,-4.6524434,-4.8044815,-4.918162,-4.9672785,-4.9075775,-4.6769257,-4.0885673,-3.864364,-3.8337038,-3.5776086,-3.26587,-2.9267383,-2.6097991,-2.1355329,-1.403905,-0.89492786,-0.7725019,-0.72980446,-0.6988881,-0.73027986,-0.75069946,-0.80557185,-0.87159973,-0.94000334,-1.2468863,-2.022336,-2.6393561,-3.4894657,-4.845044,-5.271783,-5.2718954,-5.277045,-5.190812,-5.175201,-5.0752635,-4.811304,-4.4604163,-4.372016,-4.2915697,-4.134568,-3.956949,-3.6463387,-3.0466788,-2.967535,-2.5266013,-2.083031,-1.7452548,-1.7119248,-1.749558,-1.927944,-1.9867685,-1.9359217,-1.7535883,-1.5948806,-1.5150306,-1.5820891,-1.7011752,-1.8033788,-2.2111776,-2.7923717,-3.362013,-3.8629045,-3.9686337,-3.4768264,-2.82119,-2.925775,-3.216825,-3.3789144,-3.5361495,-3.552638,-3.5028071,-3.7492228,-3.7317185,-4.0183063,-4.2230535,-4.4505634,-4.6517096,-4.7206955,-4.7472663,-4.821116,-4.811244,-4.752405,-4.7148147,-4.6436653
-1.0308126,-1.0312022,-1.0336367,-1.0352299,-1.0356859,-1.0375323,-1.0358038,-0.92106944,0.20262313,-1.0299617,-1.0335753,0.19016123,-0.40310788,-0.91446877,-1.3104122,-2.0237637,-2.5766478,-2.4778254,-2.5199723,-3.1299558,-3.427728,-3.3923042,-3.2067988,-3.028305,-3.0090153,-3.2125487,-3.2876756,-3.4395895,-3.663087,-4.0295744,-4.434589,-4.640451,-4.583321,-4.4428673,-4.191267,-4.047975,-3.815152,-3.6812215,-3.7237053,-4.028511,-4.328635,-4.3090067,-4.39721,-4.564192,-4.5942483,-4.503826,-4.3535137,-4.0449996,-3.7196398,-3.4298024,-3.0317998,-2.6994486,-2.2636673,-2.1128044,-1.9878714,-1.9464902,-1.9661523,-2.024144,-2.0312638,-1.9551538,-1.611024,-1.8414412,-2.6073828,-3.0150104,-2.972091,-2.6367502,-2.3976908,-2.3188052,-2.3415194,-2.3562021,-2.3400238,-2.3165011,-2.302476,-2.134422,-1.5389292,-1.1748135,-0.8413551,-1.3931437,-1.6495771,-1.5916123,-1.3809106,-1.3626332,-1.5117042,-1.8092749,-1.837504,-1.9022908,-1.813787,-1.8945572,-1.7357805,-1.8919115,-2.549026,-3.1126647,-3.1228368,-3.4166713,-3.5136104,-3.7142532,-3.969874,-4.122423,-4.2712092,-4.326205,-4.507857,-4.554957,-4.6833415,-4.772391,-4.759932,-4.6216235,-4.4594336,-4.1688337,-3.6504586,-3.6716738,-3.8841147,-4.145894,-4.3855476,-4.256173,-3.8818388,-3.5463042,-3.2287397,-2.911644,-2.7548795,-2.6188896,-2.4571638,-2.4128752,-2.4804566,-2.4163723,-2.3606873,-2.3200784,-2.425034,-2.4861193,-2.745479,-2.946278,-2.9126031,-2.917861,-2.786162
0.07966921,0.07925558,0.07613051,0.07475373,0.074157685,0.071914226,0.08297923,0.617626,-0.52975786,0.065254,0.060992718,4.153889,4.044247,3.7416987,3.4809942,3.3022056,3.4068594,2.8008327,2.0828319,0.74519765,-0.7661935,-1.8848537,-2.3019438,-2.3160954,-2.1337354,-2.0503788,-2.217475,-2.385239,-2.4896195,-2.49098,-2.3974679,-2.0800002,-1.8784811,-1.1493444,-0.23402238,0.815184,1.2320142,1.1936219,0.8926712,0.3712998,-0.48885575,-1.0991693,-1.5976158,-1.7466319,-1.6706362,-1.4578779,-1.237715,-0.9544707,-0.8363598,-0.5825975,-0.49753386,-0.62840027,-0.5516982,-0.37048447,-0.03572066,0.1475566,0.2745968,0.08370063,0.14530456,0.2835781,-0.31407005,-1.0314407,-1.2309351,-1.5371135,-1.9405427,-1.9590429,-2.0227146,-2.216566,-2.3973992,-2.4742646,-2.5719628,-2.7284098,-2.843398,-2.8331842,-2.2740474,-1.7881651,-1.2617016,-0.2233217,0.45648086,0.4473713,0.52863187,0.42290813,0.4913136,0.4620384,0.60965973,0.9175699,1.0797212,1.0616976,1.2290407,1.2064651,0.3410677,-0.23408994,-0.33864123,-0.69220865,-1.0882387,-1.4379876,-1.498745,-1.4000702,-1.2697971,-1.2055417,-1.3030789,-1.5611603,-1.6254947,-1.4097774,-1.1437405,-0.65156704,0.06986427,0.9409268,1.5849998,1.780348,1.8071764,1.176395,0.34794074,-0.58294904,-0.65578175,-0.30831832,0.2580395,0.9825382,1.1065757,1.2269993,1.4153979,1.4968164,1.4550807,1.4471805,1.5033883,1.4836612,1.4084731,1.3409855,1.4197489,1.2973624,1.1768008,0.9892875,0.9157972
-1.7566874,-1.7565422,-1.7550296,-1.7536762,-1.7525747,-1.7502987,-1.7215788,-1.6283088,-1.1886301,-1.7378491,-1.7413414,-2.3366625,-2.0041547,-1.7977688,-1.775293,-1.4928532,-1.5071306,-1.8173456,-1.9717252,-1.7302734,-1.3330007,-0.98248523,-0.6989007,-0.14215809,0.2905635,0.8179712,1.3322642,1.6150024,1.8032591,2.1651888,2.2836542,2.419975,2.1050377,1.2886244,0.19276354,-1.3355553,-2.3937225,-2.4761443,-2.1346111,-1.8004769,-1.2015041,-0.69846654,-0.09880045,0.43649977,0.6366523,0.48500043,0.09484795,-0.5620231,-0.9720096,-1.0457479,-1.2913253,-1.485802,-1.7385988,-1.5972672,-1.3546768,-1.1757666,-1.111496,-1.0328722,-1.0343249,-1.200047,-1.5921797,-1.8271623,-1.3276898,-0.56000024,-0.070323616,-0.021657407,-0.03767726,0.023268223,0.07341865,0.08575013,0.07142031,0.031264544,-0.12590063,-0.41616693,-0.7761187,-0.8824506,-1.0627005,-2.165963,-2.1540196,-1.9242183,-1.9346734,-1.6174147,-1.5651858,-1.2728984,-0.96101695,-0.7939873,-0.9340855,-0.94374955,-1.0527049,-1.7108905,-1.862829,-0.9338762,-0.5523816,0.15597281,0.9343886,1.4716741,1.845931,2.0431302,1.9896286,1.9089856,1.9655735,2.1738539,2.1634877,1.8625925,1.4363732,0.83516306,-0.24064463,-1.6395016,-2.3992715,-2.168912,-1.8657058,-1.4425001,-0.65199554,0.3183123,0.0042463057,-0.5906459,-1.0967622,-1.5402043,-1.6815482,-1.8255882,-1.9794519,-2.0427415,-1.979799,-1.931756,-1.9199189,-1.8340459,-1.7001362,-1.6042545,-1.3738387,-1.2168517,-1.1270314,-0.99387985,-1.173503
-0.41392726,-0.41355392,-0.41023302,-0.40738887,-0.40601802,-0.4003989,-0.31939846,1.471407,1.0771635,-0.37247938,-0.38665563,-0.650245,-1.4280107,-1.4391518,-1.4804425,-1.895966,-2.3056798,-2.1171525,-1.8279896,-1.8111209,-1.5841126,-1.8180103,-2.1517015,-2.3747244,-2.458768,-2.6989384,-2.7692573,-2.763372,-2.7998307,-3.013575,-3.3157897,-3.4208775,-3.2328105,-2.8109195,-2.2738233,-1.8914117,-1.7097623,-1.7957842,-1.9187758,-2.2067378,-2.9294477,-3.259076,-3.5664015,-3.8552113,-3.9505796,-3.7412639,-3.3693323,-2.625472,-1.8123989,-1.1632233,-0.6877532,-0.38668913,-0.38793543,-0.36229134,-0.26021764,-0.32842672,-0.3133629,-0.17592031,-0.3245736,-0.38601935,-0.6336751,-1.5891526,-2.4423916,-2.8845487,-2.8266034,-2.4620366,-2.3256583,-2.4063182,-2.4684918,-2.5103984,-2.505094,-2.548174,-2.7680404,-2.631419,-1.762531,-1.0639868,0.3831022,1.7980309,2.2638223,1.9137686,1.664,1.2394909,1.0329373,0.634271,0.74293625,0.8022597,0.7619383,0.7163502,0.577962,0.08214973,-0.57195765,-1.221354,-1.071177,-1.3499215,-1.5024678,-1.8451416,-2.1921644,-2.381128,-2.5470445,-2.5890958,-2.7177773,-2.7005558,-2.7545204,-2.749598,-2.6686676,-2.3796756,-1.9941144,-1.5737432,-1.0861994,-0.936854,-1.218015,-1.5646346,-2.3348985,-3.1236053,-3.3006978,-3.403112,-3.5179496,-3.5641418,-3.5157928,-3.4312577,-3.1760507,-3.059267,-2.694769,-2.2229211,-1.755296,-1.2675577,-1.0425576,-1.0614136,-1.3457184,-1.4667375,-1.4611093,-1.505907,-1.3356261
-1.7806804,-1.7803961,-1.776736,-1.7750367,-1.7746913,-1.7700799,-1.7243826,-0.5134598,-0.8407896,-1.7545747,-1.7598217,1.2760158,2.157939,3.071661,3.2534056,2.8381004,0.80086434,-0.5196675,-0.7220049,-0.19549105,0.52647495,1.2245377,1.6544598,1.903657,1.8001475,1.6393912,1.7042754,1.8929853,1.8991183,1.559406,1.3465567,0.87024057,0.404634,-0.06310055,-0.44849357,-0.83657646,-1.3161527,-1.5929937,-1.4253132,-1.1311164,-0.9180999,-0.82785416,-0.44287404,0.121833175,0.5068584,0.8545567,0.84704936,0.6632649,0.48870417,0.45655894,0.40535808,0.29731432,-0.3675122,-0.70136714,-0.9123343,-1.1324804,-1.1216979,-0.8560978,-0.9554959,-1.0653381,-1.020111,-0.4172346,0.010022506,0.0093821585,-0.13880607,-0.31359458,-0.31273127,-0.16530213,-0.027185395,0.09232404,0.18280274,0.34112328,0.52044344,0.7150183,0.6848738,0.50905514,0.42713875,0.9429726,1.2974955,1.281833,0.9616256,0.4842253,0.47244507,0.36636466,0.063802704,-0.16563602,-0.35438558,-0.40941572,-0.27751252,0.23849477,0.6385167,1.0950392,1.2077825,1.9774287,2.9476058,3.2322083,3.5577903,3.6771502,3.6772218,3.722362,3.63701,3.4156046,3.1626291,2.6454985,2.0919485,1.5295534,1.0214779,0.08802386,-1.0594156,-1.1326718,-0.5221583,0.05024492,0.58441246,0.78973854,0.6753986,0.27688813,-0.16220447,-0.61536825,-0.63000166,-0.7345455,-1.0869544,-1.2393751,-1.4219878,-1.4260349,-1.4808083,-1.4866382,-1.5753812,-1.5769005,-1.3144085,-1.2061366,-1.2959899,-1.1700742,-1.0517211
