0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-1.3152165,-1.3151239,-1.3160304,-1.317039,-1.3164794,-1.3176377,-1.3191795,-0.9128787,-1.0322413,-1.0578578,-0.84739846,-0.77120537,-1.0864966,-1.4647386,-1.732022,-1.6692514,-1.5778306,-1.853199,-1.9807394,-2.0768352,-2.1270766,-2.0955927,-2.200818,-2.1057928,-1.6615894,-1.5664256,-1.5770985,-0.8876325,-0.5780247,-0.69497156,-1.3883379,-1.6334372,-1.7235903,-1.5081165,-1.327124,-1.7816391,-2.1121526,-2.130657,-1.9753549,-1.2956636,-0.23894703,0.15333523,0.22360286,1.0969262,1.9061563,1.7433918,1.4528409,1.138299,0.62029403,-0.3659562,-0.9105765,-0.5314741,-0.72660077,-1.897723,-2.2476928,-2.1999393,-1.6291506,-0.914701,-0.8593979,-1.5268799,-2.059045,-2.2537718,-1.6130035,-0.42036292,-0.054059923,0.035718054,0.13126594,0.4435834,0.53813964,0.06623754,-0.68620276,-1.3231747,-1.4975026,-0.94435525,-0.8702072,-1.0634999,-1.276682,-1.3769739,-1.5289071,-1.6236653,-1.7324475,-1.67434,-1.5408736,-1.5489247,-1.7023213,-1.8916197,-2.0259955,-2.439184,-2.7960505,-3.0356479,-3.1044393,-3.134547,-3.2516775,-3.3920102,-3.534535,-3.6691246,-3.7139454,-3.692766,-3.719574,-3.723104,-3.7153215,-3.6774058,-3.5909717,-3.4944844,-3.4182549,-3.2221148,-3.0361934,-2.8503084,-2.751502,-2.677473,-2.6620345,-2.7026935,-2.500402,-2.1865005,-2.1604748,-2.170794,-1.3697088,-1.3575495,-1.3295782,-1.3188634
-1.2860267,-1.2855315,-1.2856759,-1.2857068,-1.2860858,-1.2874385,-1.2893168,-1.8291256,-1.9946412,-1.976022,-1.8164246,-1.7063257,-1.6140665,-1.6406906,-2.0715246,-2.5657558,-2.879446,-3.1026433,-3.179832,-3.1788359,-3.1811128,-3.147262,-3.1171937,-2.8376503,-1.9036207,-1.4820956,-1.755393,-1.7544551,-1.6110426,-1.4860585,-1.6634936,-1.7096949,-1.6857044,-1.4683361,-1.2544904,-1.3910019,-1.4838173,-1.4431977,-1.3288503,-0.8173017,-0.0035412312,0.1312542,-0.2871598,-0.20893842,-0.6657731,-0.83253205,-0.54269683,-0.079087615,0.3658165,0.25354978,-0.18014371,-0.43539393,-0.8123405,-1.9062763,-1.7209562,-0.72360253,-0.152321,0.39860046,0.58894473,-0.029369235,-0.90792644,-2.1014237,-2.5613003,-2.569694,-2.2211213,-1.510422,-0.907941,-0.40657833,-0.15481034,-0.34859967,-0.88530135,-1.735677,-2.587891,-3.2788541,-3.620501,-3.6994448,-3.7310677,-3.7130387,-3.720191,-3.685427,-3.5974574,-3.3538978,-3.0320158,-2.8872063,-2.741116,-2.5102563,-2.400336,-2.4757872,-2.725726,-3.0113692,-3.2132974,-3.3923767,-3.471935,-3.5073,-3.5871434,-3.723956,-3.7495756,-3.7134352,-3.6152763,-3.509647,-3.4288037,-3.2977538,-2.995575,-2.6953163,-2.5135722,-2.366425,-2.3296084,-2.2638872,-2.2180552,-2.169088,-2.184145,-2.1572225,-2.0930629,-1.8168254,-1.6431358,-1.6230079,-1.3051353,-1.3043635,-1.2927212,-1.2867918
0.3922143,0.3922215,0.39118195,0.3893391,0.39030713,0.38818425,0.38630572,-1.5068897,-0.41967216,0.3385461,1.2484264,1.8014944,2.1780488,2.15615,1.5861111,0.3346136,-1.0087389,-1.8793824,-2.2996197,-2.5111413,-2.638946,-2.6044219,-2.2109642,-1.4355488,-0.65565586,-0.02062276,0.68785405,1.21126,0.9003104,0.24876744,-0.1498113,-0.3240361,-0.176092,0.2739025,0.93995786,0.7221995,0.09593195,-0.5234574,-0.83639795,-0.88182706,-0.6820861,-0.7263999,-0.53955376,-0.6550917,-1.4128945,-1.485998,-0.45661393,0.31498718,1.118771,1.6031047,1.3903737,0.9476171,1.0943509,1.4052538,4.287706,7.8020387,9.867388,10.853179,11.013243,9.752076,7.3339343,3.6274168,1.117871,-0.067781776,-0.25003588,0.14091562,0.72067875,1.1267797,1.4079971,1.3191448,0.7875502,0.43124038,-0.021360815,-0.5152808,-1.1451533,-1.4080926,-1.5355703,-1.6148343,-1.7068613,-1.7648953,-1.8847053,-1.9074763,-1.740554,-1.5011636,-0.98619264,0.29414845,0.64903665,0.705349,0.30641127,-0.23632291,-0.52632004,-0.7977065,-0.9901637,-1.1278213,-1.3875408,-1.805063,-2.0057056,-2.1312516,-2.037456,-1.977118,-1.9237444,-1.9344636,-1.878387,-1.8336427,-1.84021,-2.005515,-2.3003566,-2.6666162,-2.7828913,-2.8187447,-2.8426793,-2.74261,-2.4594154,-1.8621677,-1.5290693,-1.4217232,0.3505121,0.3617639,0.38413337,0.39188427
-0.8287051,-0.8289014,-0.82845783,-0.82731,-0.82745093,-0.8260606,-0.824696,-1.325666,-1.7615728,-1.7812767,-1.7566439,-1.8296582,-1.929085,-1.9440575,-1.8813567,-2.0088735,-1.6373188,-1.4298822,-1.2944648,-1.2090572,-1.2496357,-1.3851943,-1.6035684,-1.8084462,-1.519936,-0.8805442,-0.5734403,-0.81367666,-1.0395344,-1.6459934,-1.7127931,-1.2902558,-0.79530495,-0.20950037,0.2585528,0.74492437,1.263041,1.7007328,1.9114573,1.8382437,1.8052051,1.7191517,0.932182,0.13467306,-0.33594528,-0.60223997,-1.0523744,-1.5437639,-2.2366052,-2.7912621,-2.4509299,-1.2358257,-0.19897316,0.1743638,-0.76896983,-1.483696,-1.6402708,-1.8391141,-1.7122024,-1.4582015,-1.3820398,-1.3293147,-1.4736826,-2.038365,-1.7771873,-1.8405116,-2.0141757,-1.9699419,-1.7909726,-1.2312188,-0.96949965,-0.7992551,-0.77446723,-0.649717,-0.33128357,-0.1144322,0.046374515,0.2068512,0.3540822,0.4801517,0.62710404,0.7405243,0.397175,-0.19997874,-0.38772744,-0.21268407,-0.1040038,0.006896913,0.014793269,-0.060260013,-0.15639597,-0.34220177,-0.66529655,-1.0616128,-1.4258286,-1.8082721,-2.061626,-2.2992465,-2.488048,-2.6780667,-2.8228402,-3.0065608,-3.2610896,-3.4144454,-3.4976897,-3.6004608,-3.6527653,-3.6526217,-3.641931,-3.43882,-3.1869717,-2.7757297,-1.9221143,-1.1520153,-0.69635445,-0.6892632,-0.7596972,-0.7792952,-0.8191047,-0.82732797
-1.8543379,-1.8543446,-1.8553036,-1.856579,-1.8559058,-1.8577657,-1.8605839,-2.645369,-1.9245176,-1.6278706,-1.4442298,-1.1475952,-0.8480831,-0.8948439,-1.1973535,-1.5463156,-1.7032545,-1.7373763,-1.6577395,-1.5549108,-1.5121894,-1.5444655,-1.656512,-1.6614158,-1.1345913,-0.9474595,-0.93130726,-0.91776264,-1.0653574,-0.9999443,-1.0392388,-0.9726525,-0.8399502,-0.8343227,-1.0886798,-1.6340635,-2.1505013,-2.521506,-2.6183968,-2.495806,-2.4993048,-3.003719,-3.5529575,-3.72167,-3.9434354,-4.066884,-3.679693,-3.442183,-3.3761744,-3.477054,-3.7597752,-3.6898603,-3.2305307,-2.5588527,-1.697662,-1.3362176,-1.3840847,-1.1093498,-0.9892915,-1.3371102,-1.3672954,-1.5364906,-1.324167,-0.5431267,0.0010276362,0.4949144,0.69649327,0.75534284,0.6561997,0.30112296,-0.12937863,-0.6380666,-1.1227283,-1.2479036,-1.4327896,-1.6330867,-1.811955,-1.9563384,-2.0747397,-2.163114,-2.3105721,-2.3433633,-1.9799564,-1.355588,-0.73353255,-0.26363423,-0.3162055,-0.82932603,-1.3781672,-1.8986261,-2.20073,-2.3917832,-2.4392588,-2.4327145,-2.4521036,-2.411351,-2.3367329,-2.2054892,-2.0735393,-1.9135449,-1.7718792,-1.6297004,-1.490435,-1.4518207,-1.3344598,-1.1563704,-1.0608023,-0.9450084,-0.9284542,-0.91092783,-0.95731443,-1.1324258,-1.4968052,-1.9943357,-2.4763596,-2.6133258,-1.8623075,-1.8635914,-1.8565392,-1.8525871
0.45779985,0.45810845,0.45773682,0.45693848,0.4565923,0.45498928,0.45255223,-0.8256768,-0.79139334,-0.791046,-0.6828468,-0.42204893,-0.19093797,-0.35751992,-0.8724748,-1.7533035,-1.8760885,-1.6679745,-1.6763892,-1.6821659,-1.6936686,-1.7016263,-1.6145248,-1.3968331,-0.8394683,-0.06422652,0.1783996,-0.17870119,-0.8157438,-1.4839176,-1.5768135,-1.4076836,-1.183542,-0.84863114,-0.5018848,-0.42116952,-0.37461686,-0.26179075,-0.08404355,-0.21503982,-0.2548551,0.22410734,0.8516184,0.32848513,-0.35726547,-0.43959624,-0.41230434,-0.6516827,-0.91977614,-0.89825153,-0.42082936,-0.6414552,-1.1544356,-0.50216615,0.22212821,0.027256899,-0.018147798,-0.07931705,-0.4788879,-0.7872828,-1.3957157,-2.020095,-2.7229517,-2.3624544,-1.8389535,-1.1030259,-0.6379201,-0.6288413,-0.6450131,-0.5133834,-0.6245486,-0.8134469,-0.83070356,-0.5532243,-0.13568056,0.39792287,0.86607385,1.3328266,1.9228573,2.5972333,3.6122794,4.991844,6.8715696,8.217891,9.122212,9.800353,9.83477,9.585133,9.249151,8.915489,8.649186,8.163088,7.3349752,6.4371166,5.3721266,3.971768,3.040906,2.3788075,2.2572017,1.962656,1.80113,1.5756869,1.2356763,1.000508,0.73309183,0.26948556,-0.214616,-0.88502014,-1.1975025,-1.3495302,-1.4783366,-1.4079695,-1.2322993,-1.087887,-0.71802235,-0.55584055,0.40819356,0.4264317,0.44920227,0.45722324
-2.862944,-2.8629513,-2.8632548,-2.8641596,-2.8638844,-2.8646617,-2.8653555,-2.9629517,-2.1563888,-1.9321793,-2.2375946,-2.4075766,-2.373036,-2.350655,-2.3970947,-2.3294258,-1.9893638,-1.7075176,-1.6021516,-1.5862226,-1.6026449,-1.6478976,-1.6414151,-1.4485977,-0.98607683,-1.159103,-1.5872016,-1.387811,-1.2997454,-1.2271827,-1.5546414,-1.7312067,-1.6006119,-1.3894254,-1.2899907,-1.6805404,-2.0993657,-2.4369879,-2.4780777,-2.219446,-2.062661,-2.4803526,-2.9944644,-2.8179898,-2.7089057,-2.7419477,-2.1176665,-1.5840087,-1.1953949,-1.0175371,-1.6728501,-2.3332605,-2.5779798,-2.8767262,-2.1125045,-1.4659798,-1.8301295,-1.8568578,-1.6327518,-1.6570575,-1.6712828,-2.1058831,-2.087716,-1.5621382,-1.2111142,-0.90476906,-0.7866648,-0.7812085,-0.82901233,-1.0592873,-1.3333987,-1.5907521,-1.6553967,-1.9212718,-2.2839928,-2.5499444,-2.7362068,-2.901019,-3.065125,-3.2152143,-3.452447,-3.6650858,-3.6398883,-3.423742,-3.1567976,-2.6503468,-2.4971719,-2.5839791,-2.8458529,-3.2425704,-3.5712643,-3.7630663,-3.6927342,-3.552765,-3.404819,-3.270245,-3.1853025,-3.0812597,-2.9627082,-2.8007905,-2.6091943,-2.4398782,-2.231325,-2.1542974,-2.0583186,-1.9081106,-1.8072948,-1.6588134,-1.5686996,-1.561275,-1.6373968,-1.8126104,-2.1941602,-2.6513133,-3.2517557,-3.3775764,-2.8612785,-2.8669558,-2.86359,-2.8624675
-4.8000774,-4.799939,-4.7993927,-4.7987604,-4.7994204,-4.79813,-4.7972007,-3.5623422,-3.634839,-3.5771585,-3.4706542,-3.231254,-2.861518,-2.3783727,-2.099294,-1.6253595,-1.3027697,-1.606472,-1.7582004,-1.7544305,-1.7895813,-1.9268348,-2.151682,-2.2389927,-1.8014193,-1.8089626,-2.584589,-2.8852725,-2.8254302,-2.9162698,-3.036139,-3.2156835,-3.3053603,-3.2524803,-3.356717,-3.4404037,-3.241407,-3.0996196,-3.0675268,-3.1239722,-2.8357015,-2.451437,-2.698106,-3.053601,-3.2029848,-3.4668574,-3.8342006,-3.9415193,-4.015722,-3.9551463,-3.6507912,-3.3674412,-3.2317123,-3.095753,-3.1804166,-2.9866748,-2.9209795,-3.1085925,-3.1374412,-3.5402138,-3.7629566,-4.057815,-4.396137,-4.572377,-4.278734,-4.167906,-3.8325896,-3.5077395,-3.2042027,-2.9509425,-2.9907565,-2.997505,-2.9110286,-2.9040604,-2.8408434,-2.789648,-2.7528355,-2.7178445,-2.6807847,-2.66948,-2.7300026,-2.8500829,-3.2375534,-3.5823169,-3.362273,-2.0627918,-1.4216961,-0.4900632,0.029078275,0.1370809,-0.11828578,-0.44544214,-0.6868859,-0.8790498,-1.0953953,-1.3707697,-1.587808,-1.7422459,-1.8570619,-1.9028332,-1.8843341,-1.956464,-2.082192,-2.1999726,-2.2248135,-2.1524749,-2.0377474,-2.0291438,-2.0951009,-2.231966,-2.3467941,-2.6379147,-3.0713649,-3.5049622,-3.699717,-3.756815,-4.7615595,-4.7766175,-4.7946663,-4.7991395
-1.535498,-1.535297,-1.5351484,-1.5352452,-1.53541,-1.5358145,-1.536516,-2.6603346,-2.370006,-2.212107,-2.6965957,-3.081245,-3.2412739,-3.2090807,-3.0609946,-2.4599857,-1.5116233,-1.2440077,-1.2692446,-1.2135742,-1.156735,-1.2128975,-1.2975314,-1.2587292,-0.9752555,-1.4783299,-2.470191,-2.5956192,-2.657895,-3.0858653,-3.5148554,-3.6627374,-3.5515678,-3.0258608,-2.370225,-2.1500604,-2.0814524,-2.1018734,-2.1523058,-1.9051869,-1.2649702,-1.1783699,-1.9157879,-1.689754,-1.0942895,-0.40607888,0.112856306,0.59000826,1.1137207,0.85898,-0.58155686,-1.4801879,-1.8169603,-2.8707352,-2.9389658,-2.2494738,-2.758519,-3.1859894,-2.9273372,-2.5363503,-2.3898659,-2.592652,-2.412957,-2.3264632,-2.5246992,-2.8898933,-3.1378856,-3.0676017,-2.9558764,-2.9510345,-3.0018468,-2.8237643,-2.4305408,-2.6134017,-2.8171606,-2.9812398,-3.0716672,-3.1310294,-3.1899848,-3.2207007,-3.2338643,-3.1803555,-2.934638,-2.7225285,-2.5509315,-2.5790606,-2.695392,-2.849249,-2.8511038,-2.7911012,-2.7462926,-2.7918415,-2.8797634,-3.0312533,-3.1577928,-3.347127,-3.5004754,-3.6138608,-3.667641,-3.689775,-3.6229415,-3.511747,-3.2681203,-3.0024834,-2.838055,-2.5954752,-2.4510646,-2.1499038,-1.9025367,-1.5925359,-1.4277003,-1.2564807,-1.0417222,-0.92566466,-1.483598,-1.7141012,-1.579531,-1.570906,-1.5434644,-1.5371983
0.7610719,0.7608083,0.7600678,0.75907195,0.75980556,0.7592916,0.7584688,-0.9613591,-0.6413653,-0.3075404,0.2764206,0.95928675,1.3825672,1.4272141,1.176662,0.8457937,0.97429305,1.3908443,1.1441476,0.77187467,0.53097725,0.43356937,0.42587328,0.73461854,1.0783019,2.2419276,4.9430165,7.2511425,8.721816,10.096792,10.641752,10.539748,10.165001,9.465243,7.3607054,4.08172,1.672911,0.100902855,-0.39142156,-0.51017076,-1.0176908,-1.749557,-1.1044085,0.063409716,0.23001921,0.19867805,0.99889386,1.4730937,1.9055842,2.3743901,2.085441,1.2081838,0.3998145,-0.023180008,0.71418506,1.3387678,1.3892046,1.9288983,1.8441038,1.0999506,0.6787945,0.3781336,0.6820996,0.89198,0.50477034,0.20123602,0.7703512,1.0110158,1.1200793,0.84908414,0.5636034,0.24864286,-0.019344926,0.0824697,-0.08809644,-0.20879036,-0.29107141,-0.39810666,-0.49126613,-0.580338,-0.7396059,-0.84483606,-0.75315654,-0.555106,-0.67325234,-0.84266096,-0.85030484,-1.0743506,-1.3242981,-1.5074084,-1.5259463,-1.3897905,-1.1641147,-0.9399426,-0.71070844,-0.40557098,-0.17857668,0.037970483,0.29424894,0.5166277,0.6844934,0.7951842,0.9931264,1.0674279,1.1012816,1.1644738,1.1825186,1.2084616,1.2313361,1.2905918,1.2792692,1.3689339,1.3457152,1.0656185,0.6087506,0.38600048,0.72803986,0.7346965,0.75315475,0.7592994
-0.2653724,-0.2661611,-0.26637858,-0.26649302,-0.26612467,-0.26554227,-0.26501054,-1.2547184,-2.0721815,-2.134595,-2.0478601,-1.8749382,-1.4152794,-0.6003623,0.08510858,0.7328235,0.92617553,0.8815663,1.2769755,1.4162383,1.3747016,1.3133096,1.2639892,0.97644603,0.35366917,-0.31250718,-0.91626775,-0.7719673,-0.4087373,-0.15993977,0.14218992,0.00357458,-0.33484462,-0.6401858,-1.1627363,-1.0206547,-0.64289933,-0.341072,-0.20407523,-0.18546039,0.19919518,0.72665036,-0.013262354,-0.93333447,-0.5663661,-0.5747027,-1.2592161,-1.716548,-2.0846899,-2.1385455,-1.8865016,-1.6202643,-1.2251656,-0.6029015,-0.5221212,-0.5082917,-0.552576,-0.5505073,-0.5492685,-0.22809768,-0.21557629,-0.47751018,-1.031241,-2.1626563,-2.5808623,-2.657785,-2.2399411,-1.9519007,-1.6944637,-1.440924,-0.88281834,-0.18268454,0.17090781,0.23782521,0.34145808,0.44200322,0.4943547,0.5404181,0.5586961,0.547131,0.46506244,0.30503368,0.06164828,-0.23609379,-0.20935467,0.392448,0.8230872,1.7320336,2.313795,2.5003228,2.3213043,2.2280416,2.34643,2.4893017,2.6568067,2.860199,2.9013166,2.7860358,2.5283308,2.4037542,2.3131611,2.036923,1.7645885,1.5776343,1.4313157,1.4358029,1.571446,1.4273889,1.2205807,0.8395358,0.60395044,0.10849407,-0.6402954,-0.8340628,-0.3466575,-0.069285035,-0.20582858,-0.22319083,-0.25292605,-0.2619052
0.035179466,0.035172552,0.034772575,0.03440845,0.03551206,0.03425947,0.033084244,0.47096673,0.44650435,0.7874978,0.36050975,-0.6421387,-1.337189,-1.6377629,-1.7248838,-1.373352,-1.0467,-1.5343587,-1.978647,-2.1097302,-2.1506245,-2.126184,-2.104834,-1.868305,-1.2091041,-1.1465132,-1.4582999,-1.2945924,-1.0006896,-0.8800978,-1.460432,-1.6363518,-1.6799842,-1.7109041,-1.8034449,-1.8566072,-1.8311069,-1.9531991,-2.136056,-1.9708639,-1.0038863,0.040651362,0.63928974,0.79520977,0.5086063,0.6651553,0.7803112,0.92589843,0.87270975,0.19306397,-0.7290279,-0.6396185,-0.49531126,-1.4824674,-1.5858474,-1.0005195,-1.133947,-1.051239,-0.7614745,-0.5628743,-0.91464424,-0.9649849,-0.30549857,0.23006243,0.13503045,-0.41721582,-0.67167723,-0.5450862,-0.40302774,-0.43387648,-0.6766161,-0.8591728,-1.1033093,-1.5668125,-1.8328648,-1.9726588,-2.0326462,-2.0372372,-2.0623083,-2.0339394,-1.922115,-1.6834326,-1.2180573,-0.94230145,-1.0085471,-1.2890825,-1.5034803,-1.837804,-1.8993598,-1.7670138,-1.5552864,-1.4936609,-1.6557178,-2.0054452,-2.3499975,-2.770133,-2.97958,-3.101006,-3.1151218,-3.090177,-2.9996772,-2.8595877,-2.5974808,-2.2730584,-2.0864382,-1.8668903,-1.7607086,-1.4882047,-1.2799656,-1.032983,-0.9134544,-0.68209696,-0.40035886,-0.17921759,-0.039451778,-0.057409227,-0.026000202,-0.0108142495,0.020908087,0.032643825
-3.6838825,-3.684113,-3.6835907,-3.6826792,-3.6824698,-3.681477,-3.679334,-0.017130911,-0.19851187,-0.31761003,0.07915667,0.19215544,0.17107522,0.39078724,0.87285906,1.0898243,0.49395043,0.2966961,0.49522153,0.70646405,0.8375268,0.8443806,0.67536926,0.25778186,0.14583577,0.5527644,0.4528163,-0.2928887,-0.78585553,-0.8060496,0.35485098,0.9755144,0.8010411,0.081142515,-0.48481044,-0.117375225,0.31306073,0.51442075,0.37641215,-0.07738182,-0.6202446,-0.5725964,-0.20100273,-0.4879887,-0.30606583,-0.21749468,-0.6386907,-0.9280902,-1.2937443,-0.8867568,-0.10596993,0.10261362,0.115591094,0.7709718,0.38589397,-0.3295223,-0.6446972,-0.9331159,-0.6700582,-0.18162405,-0.06944198,0.18099813,-0.36344525,-0.8701205,-1.2848458,-1.7221552,-1.8915757,-1.9851279,-1.6903253,-1.079324,-0.2969001,0.31945696,0.39286798,0.27263755,0.34977835,0.48867464,0.59073603,0.58908474,0.6297343,0.6236308,0.6418163,0.53461516,0.24184324,0.008368496,-0.32912233,-0.624926,-0.44639003,0.42962715,1.2113378,1.7069979,1.5888729,1.2863044,1.2014602,1.3376496,1.5429027,1.7621958,1.8612391,1.8978179,1.8361933,1.7526195,1.7040815,1.5653996,1.1543751,0.79248774,0.543086,0.3465094,0.15733996,-0.07769714,-0.23632388,-0.5388477,-0.7027141,-0.97329724,-1.4864206,-2.0305386,-2.2289705,-2.204503,-3.673471,-3.6725523,-3.6802926,-3.6838353
-1.585163,-1.5849793,-1.5844432,-1.5835564,-1.5847121,-1.5841347,-1.5841672,-0.7736627,-0.7804621,-0.23939998,0.57627624,1.1440173,1.7157674,2.086173,1.8524615,1.1609423,0.82935274,1.193496,1.680735,2.013653,2.1469774,2.1557674,1.9409621,1.4346937,0.90761167,1.2113118,1.853306,1.7374876,1.8935769,2.946777,3.359932,3.0123422,2.4874558,1.7353657,1.5522678,2.2556753,2.667472,2.864122,2.7622473,2.2065964,1.2666864,1.1540287,2.0876968,2.9014957,2.7982302,2.6677558,2.6187518,2.6814616,2.7717276,2.9394312,2.4990494,1.7795588,1.8268927,2.8187735,2.4608085,1.5304751,1.8160276,2.3872645,2.1350858,1.1518681,0.91010183,1.6982508,2.045847,2.1127796,2.4112246,2.9869952,4.1382174,4.7744594,5.1925535,5.22064,4.8079195,3.9096947,2.7926688,2.5052679,2.8236015,3.012657,3.1426568,3.239431,3.2978806,3.3173885,3.3183951,3.224918,3.0719767,3.2902226,3.947029,4.6945505,4.886676,4.770462,4.3755784,3.7663643,3.1964364,2.8570728,2.7101185,2.652525,2.6779556,2.691885,2.6509037,2.6042395,2.5156765,2.4966931,2.5651886,2.5167131,2.363185,2.2342298,2.172134,2.2336822,2.334615,2.21722,2.005886,1.622822,1.3424826,0.9948927,0.44043642,0.04297212,-0.11683077,0.015960481,-1.5352709,-1.5493612,-1.5754884,-1.5837865
-4.6264944,-4.62658,-4.6276045,-4.6290197,-4.627831,-4.629426,-4.6313734,-5.3336186,-4.6787844,-4.51481,-4.6396246,-4.644201,-4.5241995,-4.334592,-4.269126,-3.8987687,-3.198261,-3.166835,-3.3640094,-3.5010695,-3.6237946,-3.763215,-3.847775,-3.6073651,-2.7715046,-2.9765837,-3.6164556,-3.476112,-3.5525208,-4.2629747,-4.6957827,-4.43017,-3.995692,-3.275692,-2.995967,-3.493721,-3.746471,-3.8764863,-3.776879,-3.3330984,-2.5982406,-2.6284485,-3.7939,-4.381715,-4.457713,-4.4709263,-4.4370313,-4.408742,-4.411614,-4.653905,-4.8344226,-4.6385593,-4.83408,-5.499028,-5.012873,-4.0532503,-4.296171,-4.6995068,-4.5275745,-4.447333,-4.6779766,-5.4583874,-5.804041,-5.695808,-5.5298533,-5.641927,-5.548776,-5.302514,-5.1037045,-5.018587,-5.057624,-4.70173,-4.1734085,-4.1920657,-4.537736,-4.7492504,-4.8643885,-4.9298854,-4.9672694,-4.977506,-5.0179014,-4.98,-4.8977203,-4.908143,-4.875603,-4.385545,-4.2298317,-4.2151666,-4.304701,-4.443371,-4.547575,-4.668594,-4.7833734,-4.955727,-5.153862,-5.4082494,-5.5821967,-5.7134857,-5.78452,-5.828471,-5.8160677,-5.844296,-5.8778963,-5.9101167,-5.9111447,-5.8718367,-5.8091846,-5.7468023,-5.7069883,-5.637638,-5.619009,-5.653816,-5.6080027,-5.5759444,-5.747358,-5.872177,-4.67284,-4.6647573,-4.6379943,-4.627456
