0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
-0.57457054,-0.5971894,-0.57899916,-1.0690835,-0.47351182,-0.48866546,-0.3075124,0.16778813,0.2311078,0.29057693,0.3024515,0.5094536,0.6474885,0.555477,0.4304019,0.3211208,-0.2903766,-1.3384717,-2.3672256,-2.949348,-3.229342,-3.4524279,-3.4485216,-3.1118054,-2.6603847,-1.5983835,-0.28762856,-0.25395504,-0.68184423,-0.84112555,-0.89274275,-0.91487443,-1.1487606,-0.76175696,-0.26709315,-0.39635286,-0.87866575,-1.0311155,-1.0616589,-1.0700207,-1.0258098,-0.9811369,-1.084369,-1.3261694,-1.9550543,-2.6975074,-3.1748118,-3.0602438,-2.305087,-1.475364,-1.1930499,-1.4170325,-1.4007256,-1.3324803,-1.3045809,-1.614426,-2.0934367,-2.3789394,-2.717437,-3.204908,-3.2689507,-2.3782911,-0.82744783,-0.16138208,-0.47781828,-1.2295935,-2.0530522,-2.5382361,-2.929024,-3.3087664,-3.5102856,-3.5022469,-3.3393855,-2.808363,-2.5359197,-2.7060661,-2.8726814,-2.7159553,-1.6105844,-0.66969335,-0.6643851,-0.794953,-1.2717264,-2.3127306,-3.1990247,-3.6004753,-3.6837697,-3.628573,-3.478109,-3.3887677,-3.1332283,-2.9225957,-2.7131503,-2.5813828,-2.3310874,-2.080011,-1.925369,-1.8708377,-1.9754753,-2.277186,-2.368018,-2.3895519,-2.3088408,-2.0274687,-1.6438713,-0.97466815,-0.3960292,-0.3626144,-0.29554275,-0.08740866,-0.07653168,-0.042868286,-0.012029797,0.003822893,-0.13461053,-0.40488532,-0.47740197,-0.33457062
-1.6176863,-1.6064363,-1.5934501,-1.722883,-1.6324236,-1.6850619,-1.8745725,-2.517515,-3.2572637,-3.3136528,-3.355867,-3.3021035,-3.1265879,-3.0598207,-2.8027782,-2.458371,-2.264793,-2.0799618,-2.4965477,-2.7674541,-3.0884318,-3.3298106,-3.308983,-3.0839143,-2.7889795,-2.2736359,-1.5633854,-1.3772779,-0.58817583,-0.54735214,-0.53970647,-0.49116212,-1.0971413,-1.1795884,-1.0024991,-1.6035435,-2.1830862,-2.2387896,-2.1537657,-2.0419376,-1.8842337,-1.740458,-1.7915816,-2.0823135,-2.9662256,-3.5891013,-3.607605,-2.9354362,-1.8311117,-0.9975272,-0.36903504,-0.17998758,0.0021639764,-0.12893733,-0.48457828,-1.1587627,-1.7257125,-1.918458,-2.0097508,-2.3224149,-2.429819,-2.0682645,-1.6678243,-1.2660246,-1.0924972,-1.6967186,-2.6415353,-3.1837602,-3.443405,-3.7161803,-3.845371,-3.7587113,-3.4232526,-3.010556,-2.853272,-2.858995,-2.7860854,-2.4980712,-1.4779822,-0.41439658,-0.29987013,-0.42148814,-1.0164845,-1.882582,-2.7214696,-3.0696168,-3.0607476,-2.7907043,-2.5825107,-2.4665515,-2.2665458,-2.2020335,-2.2189012,-2.3720052,-2.4921436,-2.5116997,-2.4927325,-2.4345841,-2.4679916,-2.611614,-2.6576426,-2.6671581,-2.5990877,-2.3997893,-2.13384,-1.8259637,-1.7445958,-1.9675579,-1.617575,-1.1068157,-0.92514014,-0.8795465,-0.8970541,-1.04318,-1.2121258,-1.2181764,-1.631624,-1.440603
-0.7041471,-0.73921144,-0.6909431,-0.8358344,-0.56262356,0.20579931,0.43145138,0.6661334,0.47368068,0.7601249,0.73907465,0.6371386,0.7478991,0.8860966,1.1035402,1.1331878,0.68972015,-0.22709279,-0.81426084,-1.3071058,-1.6289083,-2.0266411,-2.1812704,-2.167946,-2.0879319,-1.6868212,-0.95158607,-0.22749382,1.0415572,1.0209721,0.9779216,0.62882715,-0.6957935,-1.778118,-1.908845,-2.0665684,-2.1921427,-1.9010136,-1.6499543,-1.471721,-1.2937465,-1.2045535,-1.1851228,-1.2401392,-1.3261638,-1.260941,-1.1894755,-0.87407523,-0.54954064,-0.28661588,-0.20504671,0.30222854,0.8730446,1.0110378,0.54451776,-0.35088933,-1.2022133,-1.7057943,-1.9346865,-2.0074663,-1.4277072,-0.042839944,0.43386644,1.1411163,1.868001,1.4869202,0.3576668,-0.7647909,-1.3885299,-1.8703232,-2.1326232,-1.9955748,-1.4167066,-0.6820015,-0.12740132,0.15706906,0.61901295,0.86940753,1.2083311,2.0091486,1.9773934,1.8563173,1.2845773,0.28077498,-0.78329444,-1.4178643,-1.7328588,-1.6501553,-1.452808,-1.3372327,-1.1271062,-1.1694752,-1.2564964,-1.4702477,-1.6588284,-1.7713426,-1.8179016,-1.7757677,-1.7323935,-1.7700933,-1.8399441,-1.8677529,-1.8671606,-1.755127,-1.5033869,-0.9177494,-0.17903264,0.19577247,-0.04774134,-0.33522636,-0.53670293,-0.74471563,-0.8971022,-0.94029737,-0.876304,-0.9456824,-0.56269693,-1.286086
-1.7292236,-1.683664,-1.6908002,-1.0579993,-1.8570819,-1.0005385,-1.2594156,-2.1314301,-2.3499513,-2.5998986,-2.68823,-2.894023,-2.8116822,-2.6823628,-2.4670444,-2.247089,-1.4454896,-0.7506802,-0.35298476,-0.14599344,-0.29218903,-0.44827473,-0.738022,-1.1540631,-1.3642778,-1.7677615,-2.2246702,-2.2174506,-2.8616807,-2.8990185,-2.9622436,-3.1054764,-1.9427823,-0.015038371,1.5346668,3.2114174,3.9246645,4.1660585,4.2146873,4.2418966,4.124805,3.914806,3.625277,3.1933146,2.5566874,1.7914047,1.054489,0.2747803,0.08375068,-0.5490361,-1.4497067,-1.2924817,-1.048753,-0.933678,-0.9142612,-0.92582273,-0.74676883,-0.42546397,-0.02875255,0.069850825,-0.43458542,-1.6197354,-2.422709,-2.8205643,-3.1758585,-2.9784603,-2.2634406,-1.4984492,-1.2659376,-1.3672483,-1.6766682,-2.0467267,-2.889261,-3.5291748,-3.6268072,-3.3580513,-2.8339648,-2.2406635,-2.3455455,-2.6989393,-2.8999987,-2.8989205,-2.345212,-0.9441981,-0.04372707,0.22864187,0.18547624,0.03136357,-0.16189462,-0.21649677,-0.47215423,-0.49248543,-0.7379868,-0.9263985,-1.1807609,-1.3753326,-1.5635365,-1.6742389,-1.7038376,-1.5987245,-1.5914241,-1.5933444,-1.6452811,-1.8457818,-2.1128573,-2.5712695,-2.6026642,-2.2734716,-1.6602576,-0.984785,-1.0290161,-1.0043825,-0.96964294,-0.8190561,-0.671949,-0.9410875,-1.8494228,-1.0881814
-3.7986736,-3.8329256,-3.811946,-3.2489772,-3.66756,-2.875202,-2.925563,-2.6851604,-2.1964781,-1.7891178,-1.5919334,-1.5265632,-1.3393234,-1.1970359,-1.1164929,-0.98083556,-1.2310429,-1.3852711,-1.5472903,-1.7326729,-1.9456319,-2.208077,-2.35295,-2.4546108,-2.5880404,-2.6656284,-2.6735792,-2.2535214,-1.5879608,-1.4679129,-1.4742668,-1.4761376,-1.6772435,-1.6839063,-1.595693,-2.2079144,-2.4964485,-2.3637042,-2.1400428,-2.0424354,-1.8256748,-1.5969949,-1.3476399,-1.0698755,-0.9161249,-0.7919571,-0.7183151,-0.6092958,-0.77590495,-1.104918,-1.0253519,-0.38364917,0.1481209,0.5241351,0.648542,0.33325922,-0.15905723,-0.6717517,-1.3388511,-2.1426473,-2.466487,-2.5512857,-2.2336702,-1.9050158,-1.9001958,-2.2901826,-2.7228763,-3.340423,-3.6738877,-3.6804347,-3.4668021,-3.1693482,-2.5489647,-1.6845622,-1.0383694,-0.862716,-0.47902364,-0.8169184,-0.90870476,-0.5532954,-0.6437379,-0.57936347,-0.67340696,-1.0959803,-1.613234,-1.9201369,-2.081253,-2.1216078,-2.0305812,-2.0139635,-2.0705235,-2.1292162,-2.2709112,-2.4155734,-2.516467,-2.5868683,-2.6722074,-2.8631542,-3.0443618,-3.2636576,-3.3717606,-3.4706995,-3.5378184,-3.5130558,-3.4354818,-3.5571146,-3.725172,-3.6424527,-3.8499265,-4.2065096,-4.1675777,-4.144442,-4.1684284,-4.154972,-4.192413,-4.077272,-3.6686182,-3.7737617
-0.4955467,-0.53857154,-0.49477392,-2.701922,-0.35865653,-1.8416367,-1.5963937,-1.066398,-1.0605737,-1.0490582,-1.0913559,-1.209028,-1.3268349,-1.3808411,-1.2400973,-1.0307797,-1.2818964,-1.4017727,-0.53328097,0.085702285,0.53018826,0.65638983,0.51541895,0.3194172,0.1627474,-0.34246257,-0.6005118,-0.6343296,-1.2031865,-1.4206283,-1.3614402,-1.267902,-0.78517675,-0.99564433,-1.2974306,0.14553455,2.2303855,3.906395,5.327762,6.414193,7.761192,8.866596,9.723118,10.661025,11.76393,12.344826,12.247892,11.281275,9.035368,5.6930184,1.6595294,0.077626705,-0.048979282,0.24932027,0.47426367,0.38264573,0.054588556,-0.58831334,-1.1624126,-1.0254501,-0.38005698,0.12677029,0.9029006,0.8908841,0.33923742,-0.1233573,-0.56790483,-0.9447941,-1.2050952,-1.2479817,-1.2198374,-1.2838733,-1.4503624,-1.4590876,-1.451477,-1.3197563,-0.996338,-0.84033334,-0.30508602,0.14503044,0.23572394,0.46713087,1.0067012,0.8531346,0.64414066,0.67642796,0.7104524,0.8311023,1.0326052,1.1525254,1.4324098,1.5831587,1.6566288,1.5799894,1.3493352,1.1040384,0.84923255,0.61823606,0.4441079,0.22184981,0.018247068,-0.1299694,-0.2879188,-0.33503032,-0.3263086,-0.30803862,-0.42342067,-0.81775045,-0.9835481,-0.5216313,-0.39948562,-0.27795637,-0.09396296,0.12461878,0.34952307,0.17722394,-0.36054015,-0.10039133
-3.9824166,-4.007737,-4.0029035,-3.2874782,-3.8754091,-3.3365543,-3.4148831,-3.2231092,-2.9564261,-2.6581714,-2.6310484,-2.77909,-2.6858895,-2.7274709,-2.7277465,-2.5736706,-2.4542131,-1.9555664,-2.0558367,-2.2293572,-2.478847,-2.7128863,-2.802082,-2.809329,-2.7266448,-2.4348986,-2.078895,-1.5293012,-0.45360976,-0.35418153,-0.6034205,-0.85414696,-1.478654,-1.3086852,-0.8861511,-1.8778892,-2.8980765,-3.1678681,-3.1716723,-3.0902133,-2.916407,-2.6999226,-2.4672132,-2.1280577,-1.8130803,-1.5663495,-1.2997613,-0.7602385,-0.3688168,-0.28776157,-0.028038964,0.6865112,1.3511817,1.6910503,2.064917,2.0662396,1.6166065,0.9466551,-0.07232745,-1.3542941,-2.1565535,-2.3691947,-2.2952938,-2.1439342,-1.6627965,-1.6215839,-1.93767,-2.6983557,-3.095019,-3.3799536,-3.5205665,-3.4494,-3.017138,-2.4698293,-1.9409921,-1.7716428,-1.463513,-1.2143717,-0.9795531,-0.47355705,-0.48365775,-0.61159736,-0.8607023,-0.85535395,-1.2806902,-1.7674338,-2.140899,-2.356966,-2.4821067,-2.6140368,-2.8985186,-3.0949242,-3.294538,-3.4497752,-3.5454633,-3.513,-3.3865433,-3.2391417,-3.1332154,-3.0129042,-2.9633203,-2.968072,-2.98346,-3.0023024,-2.958139,-3.2359586,-3.7111979,-3.8119242,-4.07198,-4.7426124,-4.76112,-4.7347727,-4.757481,-4.839365,-5.0491414,-4.7582407,-3.8795114,-4.7821026
-4.840971,-4.8351765,-4.837449,-4.180619,-4.8537197,-4.1647215,-4.2218676,-4.1927085,-3.934104,-3.7891922,-3.6598902,-3.5632644,-3.3914156,-3.2259457,-2.8756688,-2.4148512,-1.7560287,-1.3029354,-1.1697849,-1.1440225,-1.5186653,-1.9369428,-2.2178354,-2.561945,-2.714945,-3.041935,-3.2661319,-3.447888,-3.493514,-3.1405406,-2.9351554,-2.7091632,-1.4215266,0.33284414,1.1366142,1.3864789,1.1626813,1.089627,1.0780084,1.0919645,1.114014,1.1855403,1.2466352,1.2081807,0.49471346,-0.3847848,-1.0885278,-1.8255461,-1.9128119,-2.1327696,-2.4195585,-2.0329587,-1.5911038,-1.3188188,-1.1294801,-0.8973052,-0.49627548,-0.15707609,-0.0043221265,-0.3707738,-1.088306,-2.0147152,-2.5403323,-3.0950017,-3.4098864,-3.5240555,-3.4981017,-3.4611745,-3.5046217,-3.7524478,-4.043657,-4.345676,-4.8268623,-5.2998686,-5.5896773,-5.562591,-5.199952,-4.5946727,-4.043191,-3.4011385,-3.2017684,-2.8578887,-2.350193,-1.6123723,-1.2607815,-1.1164039,-1.021092,-0.9514626,-1.1199532,-1.0989423,-1.077202,-1.06684,-1.1510036,-1.3185711,-1.623007,-1.8495758,-1.9652374,-1.9570508,-1.952611,-1.8932786,-1.8850987,-1.9322801,-2.0250683,-2.2037177,-2.3875327,-3.0284753,-4.010312,-4.630573,-4.8538814,-5.081833,-5.2128515,-5.1531496,-5.1221695,-5.0881443,-5.087036,-4.969989,-4.8541822,-4.769275
-1.9007316,-1.908634,-1.9115288,-1.7731501,-1.876178,-2.2722685,-2.3941216,-2.384719,-2.3136349,-2.3264394,-2.4730778,-2.66215,-2.6950707,-2.8681576,-2.8819575,-2.6370878,-2.2342167,-1.8437699,-2.4851563,-2.912128,-3.2585993,-3.464445,-3.5000424,-3.484085,-3.3296106,-3.0310802,-2.6164827,-2.592565,-1.9082334,-1.9023614,-2.1865516,-2.3275995,-2.9772487,-2.4908352,-1.6453643,-2.129216,-2.9001617,-3.049176,-2.9687421,-2.7611382,-2.4924533,-2.1775982,-1.9465652,-1.7427673,-1.7279041,-1.7386916,-1.5237584,-1.0718977,-0.86566806,-1.2503322,-1.5704104,-1.2788477,-0.9049809,-0.7411696,-0.54953396,-0.7881358,-1.0919118,-1.1474705,-1.179277,-1.8116924,-2.594011,-3.0096698,-2.79518,-2.706924,-2.6811838,-3.0080638,-3.5109978,-3.6819484,-3.7766929,-3.8805063,-3.9823985,-4.00554,-3.978747,-3.829225,-3.4104137,-3.2214348,-3.362191,-3.3997536,-3.029184,-2.308471,-2.0206308,-1.9210281,-1.8106894,-1.8400837,-2.3741922,-2.7695608,-3.031806,-3.1434484,-3.172833,-3.1604555,-3.137998,-3.1127532,-3.0899212,-3.0991015,-3.063749,-2.9731755,-2.8738954,-2.8679664,-3.0352056,-3.2663157,-3.440561,-3.6900768,-3.931801,-4.139683,-4.1332607,-4.021991,-3.695073,-3.272583,-2.7650948,-2.6002746,-2.5922022,-2.4622633,-2.3651943,-2.3057053,-2.2763178,-1.8290707,-1.8720891,-2.0934281
-2.7359452,-2.763111,-2.757508,-1.2012029,-2.5883117,-0.72708625,-0.71144986,-0.6536376,-0.49554098,-0.07106683,0.091394186,0.18972607,0.12330061,0.11103992,0.21476242,0.31035858,0.028809242,-0.085561134,-0.27686766,-0.33818594,-0.2147399,-0.34843636,-0.3655768,-0.08206034,-0.008876994,0.0375198,-0.3093861,0.26480597,2.059528,2.257486,2.265256,2.0383818,0.9360769,0.20863204,0.3141304,-0.056971744,-0.6673325,-0.89584637,-1.0481098,-1.1925969,-1.2816863,-1.2953537,-1.1823206,-0.8453391,0.16970372,1.5044476,3.404419,6.6854677,9.694234,11.155638,11.36211,10.811155,10.030757,8.899641,6.8181715,4.4090843,2.1477747,0.6797566,-0.4578694,-1.1286731,-0.718979,0.7648115,1.0938387,1.2167802,1.7598395,1.5913979,1.2373381,0.81073546,0.64084244,0.7737355,1.1210682,1.6189417,2.7006364,3.79432,4.9993553,5.717611,7.173213,9.35854,10.828556,11.778847,12.053488,12.102337,11.203937,8.9134,5.984122,3.7376118,2.0124857,0.942969,0.6611414,0.1594898,-0.7168257,-1.3121188,-1.9731166,-2.4447818,-2.8376842,-3.126567,-3.154409,-2.9975362,-2.717171,-2.3514385,-2.145566,-1.9433825,-1.7653042,-1.5578985,-1.461858,-1.4183202,-1.0976712,-0.46415615,-0.46477792,-1.2217673,-1.3657651,-1.549282,-1.5909978,-1.6257584,-1.6452974,-1.8211963,-2.5948699,-1.8446488
-0.7374915,-0.7544835,-0.7416098,-1.3815491,-0.6783246,-1.1984544,-0.99496686,-0.56865716,0.024600655,0.11725205,0.050448902,-0.28959274,-0.52194124,-0.5495519,-0.7767192,-1.0183041,-1.1834713,-1.2812169,-0.9156854,-0.682343,-0.8820379,-1.076535,-1.28844,-1.8055305,-2.1841333,-2.8923354,-3.2559652,-3.5159354,-2.8542964,-2.2249658,-2.0085456,-2.1162047,-1.9860334,-1.622324,-1.0961887,-0.2794532,0.048379153,0.0033525229,-0.063832656,-0.13879883,-0.29211283,-0.47629583,-0.59039485,-0.7211587,-0.9753511,-0.88456595,-0.7929845,-0.7278683,-0.78231025,-0.77727425,-1.0540316,-0.91718876,-0.698305,-0.7415105,-1.2554302,-1.4434001,-1.2011924,-0.9185192,-0.6771337,-0.5912757,-1.1494263,-2.1232736,-2.989181,-3.5026312,-3.29383,-2.8383045,-2.40608,-2.0473576,-1.7341716,-1.7498469,-1.9171563,-2.2156174,-2.75767,-3.3485017,-3.5578737,-3.3427284,-2.8873334,-1.9770709,-1.6712546,-1.4686117,-1.3400962,-1.3493147,-1.590136,-1.512774,-0.77204514,-0.3377579,-0.16988392,-0.16942228,-0.4537477,-0.52237123,-0.6510062,-0.6743533,-0.69313943,-0.6884536,-0.83722216,-1.022385,-1.1218878,-0.9776754,-0.6966776,-0.0842817,0.3174116,0.60940033,0.80297685,0.75531733,0.48376268,-0.5759929,-2.0922213,-2.2257981,-2.0113206,-1.5193502,-1.5288582,-1.4578657,-1.445112,-1.3071972,-0.9905993,-0.9191925,-0.674973,-0.96480227
1.1307377,1.1754262,1.1662594,2.7360916,1.0039723,1.6759126,1.2544143,0.15738302,-0.32692042,-0.4197541,-0.616943,-0.8696989,-0.82678527,-1.0094403,-1.0840347,-0.9829277,-0.8926504,-1.1142671,-1.8856959,-2.1524534,-2.3438463,-2.4848444,-2.5260544,-2.3649194,-2.056418,-1.357714,-0.5039005,-0.46716535,-0.582331,-0.49067125,-0.49179536,-0.32034025,-0.06579572,0.6579625,1.0623863,0.092700265,-1.0229211,-1.4500849,-1.5806272,-1.5580916,-1.4674337,-1.2271407,-1.0474056,-0.92618585,-1.1202514,-1.6429949,-1.949487,-1.9468732,-1.5819545,-1.220792,-0.7424686,-0.36383596,-0.34944156,-0.57200694,-0.89934814,-1.1942271,-1.5409293,-1.7248719,-2.0070221,-2.6443517,-3.1990175,-3.0480833,-2.24245,-1.8737496,-2.0840492,-2.5258398,-3.0033598,-3.2370253,-3.1761951,-2.9498343,-2.6388183,-2.3546429,-1.8115888,-1.3657851,-1.2591237,-1.3334792,-1.6042297,-1.2277877,-0.6496218,-0.18529415,-0.13712983,-0.34866765,-0.8210587,-1.5691776,-2.3302085,-2.589233,-2.6288462,-2.466323,-2.2121248,-1.9736121,-1.6538343,-1.5048804,-1.4719913,-1.503023,-1.5158334,-1.4518678,-1.349621,-1.3010654,-1.312851,-1.4160359,-1.4485729,-1.514394,-1.5385216,-1.4187874,-1.1300044,-0.7429341,-0.24322061,0.28169075,0.9672831,1.990964,2.0266552,2.2077465,2.4608045,2.265078,1.9591818,1.9798754,1.0093327,1.7007452
-1.1087395,-1.0820906,-1.1406165,-0.29383177,-1.30357,-1.4612136,-1.6122928,-1.5765154,-1.0339711,-0.6232401,-0.19723995,0.028135255,-0.25519186,-0.25944382,-0.25456178,-0.38053995,0.095140845,0.8108269,1.269053,1.3410199,1.4442142,1.6464247,1.8356253,1.8396873,1.6592708,1.1704789,1.0120511,1.0381987,0.9655594,0.7307615,1.0034151,1.1079414,1.0195851,0.5157053,-0.12436491,0.31090456,0.9213315,0.747275,0.3446988,-0.0073127784,-0.57125306,-1.0413537,-1.3098807,-1.4085717,-1.0033911,-0.22088093,0.21505344,0.037369013,-0.34947696,-0.87796485,-1.0179931,-1.1507177,-1.1370945,-1.0404254,-0.8373394,-0.04701586,0.7327676,1.1022882,1.4545207,1.9889991,2.0362432,1.6816237,1.2094235,1.0794395,1.1912789,1.8769982,2.410129,2.7287383,3.2058706,3.6267824,3.7471886,3.5427437,3.1588118,2.4211977,1.5029832,1.3013016,1.2498823,0.70876765,-0.67168033,-1.3088815,-1.0249443,-0.49591583,0.595812,1.6786623,2.615344,3.1194048,3.4242296,3.544189,3.3763523,3.48638,3.8389494,4.0318575,4.688671,5.595038,6.7063904,7.694888,8.626396,9.455204,9.99505,10.5359745,10.708179,10.745861,10.649998,10.308789,9.797579,8.405375,5.13769,2.0132833,0.25497174,-0.585308,-0.4966302,-0.4778357,-0.3623759,-0.22758932,0.081829846,0.20143107,-1.3000832,0.7727283
-1.4248996,-1.3984213,-1.4211292,-0.8845758,-1.5279144,-1.3150555,-1.3449743,-1.2154255,-0.65693873,-0.64999634,-0.46344727,-0.47348237,-0.32968447,-0.10330356,0.19538838,0.29381114,-0.14807025,0.7508657,1.7354879,2.1636076,2.1738348,2.0843444,1.9520464,1.5303332,1.1381675,0.5316439,-0.12053436,0.10528141,1.8339734,2.4194698,2.6145442,2.6462376,1.8820714,1.0057364,0.6636261,1.2089944,1.944383,2.1221135,2.1905808,2.1192243,1.9900055,1.8575838,1.8388999,1.9191921,2.2618766,2.4946556,2.518579,1.8666556,1.344549,1.819363,2.3163755,1.9936302,1.4990637,1.3185847,1.4332535,1.8343049,2.0534825,2.027325,1.8410575,1.5943875,1.2044914,0.19934577,-0.549895,-0.8077931,-0.5862894,-0.56775165,-0.7268282,-0.48672658,0.07021774,0.6056353,0.9218547,0.96274805,0.8469297,0.45508155,-0.08292265,-0.025765046,0.48397383,1.6060516,2.8714607,3.6262124,3.59846,3.2836413,2.4267514,1.9442906,2.5489721,2.9104884,3.0511947,3.0314183,3.0244944,3.0149467,2.822937,2.7111015,2.5204773,2.4053097,2.2005355,2.0326827,1.9520009,1.975297,2.0721705,2.2885108,2.3782585,2.3284364,2.1317723,1.7089787,1.2238815,0.44144893,-0.14493899,-0.49578273,-1.189811,-1.6942675,-1.6770012,-1.505971,-1.2664058,-1.084278,-0.9010566,-0.7886279,-1.5248847,-0.6565189
-5.191143,-5.2249074,-5.1952477,-5.3270655,-5.0558352,-5.0071273,-4.9857626,-4.78172,-4.639331,-4.407551,-4.3440523,-4.396149,-4.3418903,-4.3672028,-4.2220364,-3.7663536,-2.8982248,-2.7368245,-3.274187,-3.5735614,-3.9955695,-4.387163,-4.6376333,-4.8654294,-4.931166,-4.8471675,-4.6592684,-4.683707,-5.077175,-5.048717,-5.11279,-5.175441,-4.7817693,-3.465332,-2.4875321,-2.644643,-3.075008,-3.0371318,-2.8808508,-2.702753,-2.5068588,-2.3188546,-2.2412372,-2.2774506,-2.7503388,-3.2202861,-3.3615494,-2.9239624,-2.3066237,-2.6405354,-3.015863,-2.2604878,-1.3926454,-0.9990801,-0.97320914,-1.336056,-1.6957035,-1.9251796,-2.2843165,-3.0791945,-3.838685,-4.392387,-4.2306156,-4.017969,-4.192584,-4.6668544,-5.087109,-5.4547606,-5.7878566,-6.1768384,-6.488474,-6.649885,-6.778676,-6.7707853,-6.64822,-6.6533155,-6.5569305,-6.14233,-5.483684,-4.41524,-4.1121106,-3.7547088,-3.1975994,-2.8903527,-3.4898653,-3.8660774,-4.0644574,-4.088421,-4.1108294,-4.081264,-4.1040854,-4.1717744,-4.3237967,-4.4733744,-4.6300335,-4.729383,-4.7894325,-4.871522,-5.023837,-5.2411184,-5.3974047,-5.5424438,-5.6270084,-5.608156,-5.4916315,-5.6195717,-6.048211,-6.10118,-5.838752,-5.6284456,-5.662812,-5.6612725,-5.717308,-5.817853,-6.0171127,-5.8674064,-5.0570345,-5.9977617
