0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
-2.6929102,-2.6190064,-2.535695,-2.5776954,-2.628055,-2.456991,-2.3900876,-2.5103683,-2.4640348,-2.2692013,-2.3389773,-2.507773,-2.6049461,-2.3804529,-2.2196357,-2.2389235,-2.4329,-2.7880332,-3.1887548,-3.4393172,-3.5824375,-3.6005964,-3.5812373,-3.3735273,-3.0112662,-2.8560944,-2.9243703,-2.987031,-3.1478295,-3.2503953,-3.3114853,-3.0334153,-2.2449698,-1.8144356,-1.7389826,-1.6401503,-1.4868386,-1.3690748,-1.1956662,-1.043172,-0.90269184,-0.8572475,-0.8855201,-0.8618744,-0.9498445,-1.199702,-1.2057289,-1.409713,-1.9022415,-2.283173,-2.9139223,-3.1933517,-2.9171467,-2.4931853,-2.2517757,-2.10503,-2.0546165,-2.1163683,-2.1445596,-1.8326908,-1.5793927,-1.2970232,-1.142956,-1.4724786,-2.5231137,-2.5876083,-2.6111035,-2.3350143,-1.8985219,-1.445636,-0.77213925,0.42103365,1.7554648,3.3858626,5.678898,8.478441,9.567931,9.738198,9.630694,9.428018,8.421474,7.217823,4.5880814,0.8765624,-1.0367584,-2.087544,-2.957115,-3.4472516,-3.683134,-3.778839,-3.750675,-3.7312171,-3.787456,-3.814239,-3.802462,-3.737969,-3.5125556,-3.1232576,-2.8305588,-2.49292,-2.1796417,-1.9316893,-1.9154363,-1.9513876,-2.0051434,-2.0738075,-2.106999,-2.0616667,-2.104607,-2.0953343,-2.1194737,-2.0968833,-2.0434954,-1.7149063,-1.2636188,-0.8688654,-0.7445876,-0.7175079,-1.9549766,-0.65116787,-1.8461006,-1.9542335,-1.9551554
-1.5665932,-1.6680274,-1.735529,-1.8123653,-1.8958157,-1.9698511,-1.9557474,-1.9217486,-1.7360783,-1.6104122,-1.7767487,-1.9931172,-2.14244,-2.245503,-2.2862067,-2.453962,-2.7331905,-3.0708733,-3.3559058,-3.5495753,-3.5975971,-3.3668876,-3.0464535,-2.444769,-1.8534471,-1.6679385,-1.7094452,-1.7338289,-2.0076969,-2.0905924,-2.0899808,-2.0574746,-1.7850697,-1.7361476,-1.7065649,-1.6849184,-1.6807247,-1.6619201,-1.6005818,-1.5225248,-1.4193275,-1.4531645,-1.5159445,-1.57615,-1.6696769,-1.8347266,-1.8207915,-1.645153,-1.3683888,-1.2180248,-1.3797024,-1.6567678,-1.0155262,-0.0046275854,0.74229205,0.9396052,0.93681127,1.1777694,1.4476142,1.6040714,1.6207297,1.7987485,1.802881,1.6150429,0.5743401,-0.8155656,-2.6413474,-3.2795036,-3.4019384,-3.5153227,-3.4439662,-3.241969,-2.7588286,-2.0381832,-1.0170715,0.45364067,0.8935747,0.47922605,0.055533804,-0.10492786,-0.43224254,-0.52490765,-0.93993205,-1.7560062,-2.0182626,-1.9962015,-2.027883,-2.0754137,-2.0816724,-2.2644067,-2.653912,-2.9151359,-2.942782,-2.9086027,-2.8196082,-2.562893,-1.9023017,-0.7885721,-0.49306214,0.11744526,0.75795996,1.173975,1.1649364,1.0926405,1.0063689,0.9001846,0.85877526,0.850108,0.70421183,0.53442526,0.32894605,0.065617144,-0.19425824,-0.65318584,-0.9539611,-1.2075992,-1.2172809,-1.1532881,-1.3092471,-1.2119888,-1.3114517,-1.3091846,-1.3092928
-1.5981497,-1.208884,-0.92310536,-0.55030787,-0.25576502,0.14583623,0.64481044,1.0888898,1.5602462,1.7171537,1.4412105,1.166437,0.8420888,0.2655817,-0.05640866,-0.3623225,-0.6398471,-0.6870665,-0.54685104,-0.40164873,-0.179936,0.040275842,0.18035384,0.5274625,0.9264306,0.96928036,0.8370302,0.890747,0.95245045,1.1357934,0.6475456,0.16464527,-0.41296452,-1.1778632,-1.729119,-1.9121124,-1.9939727,-1.986166,-1.947283,-1.8863956,-1.8234022,-1.9069283,-2.0282183,-2.098792,-2.2552145,-2.6540775,-2.756218,-2.7043347,-2.4582152,-2.3339055,-2.1061463,-1.8111439,-1.5141866,-1.480051,-1.8657684,-2.4148915,-2.4641862,-2.0043418,-1.6547896,-1.3633736,-1.197542,-0.79772955,-0.33605435,0.049604908,-0.6570972,-1.5000538,-2.5545106,-2.9157856,-2.941009,-2.576634,-1.9130256,-1.3838716,-0.97291327,-0.45142943,-0.1780549,-0.120979466,-0.0634301,-0.48835284,-1.1751256,-1.387778,-1.9477692,-1.9809326,-1.0662426,-0.27295497,0.25414604,0.6670337,0.8432255,0.97116685,0.8838664,0.33186406,-0.4671711,-1.0303584,-1.2108141,-1.2255954,-1.5633194,-1.7879417,-1.8067031,-1.8364246,-1.7378798,-1.5298826,-1.1395539,-0.84394276,-0.8575538,-0.9185031,-1.0209907,-1.071711,-1.1069664,-1.1410801,-1.1583046,-1.4757158,-1.8786956,-2.4093094,-2.6014657,-2.5812423,-2.5654023,-2.467323,-2.2187088,-2.0596998,-0.68223184,-2.0318844,-0.77070487,-0.6826916,-0.6820538
-1.2340924,-0.5511275,-0.31201634,-0.16745049,-0.11387557,-0.37853128,-0.40051192,-0.16268343,-0.0011996031,0.10568091,0.22920981,0.3264019,0.9418682,2.7122583,3.5166874,3.919789,3.8428938,3.3484626,2.5328126,2.0139909,1.2862501,0.32968032,-0.42691445,-1.0474467,-1.4364581,-1.4344878,-1.3490894,-1.2979568,-1.0695434,-0.7675977,-0.29605836,0.113387175,0.7033006,1.8243582,2.7891464,3.1587198,3.324923,3.416163,3.512267,3.7014565,3.8881927,3.8591018,3.2142801,2.64442,2.1816547,1.5957224,0.9967991,0.6477179,0.5695916,0.5676493,0.28722435,-0.42931405,-1.209547,-1.6726041,-1.8802031,-2.0665536,-2.6795378,-2.5475013,-2.2799613,-2.322657,-2.5072405,-2.7570815,-2.9465315,-2.9618576,-1.4724181,0.11553544,0.50077254,0.41600305,0.22043556,-0.50420415,-1.3182806,-1.359907,-1.2333125,-1.2111754,-1.2644767,-1.4603981,-1.6201977,-1.342848,-0.7122012,-0.18663225,0.49803686,0.6441262,0.8564778,1.0408716,1.1506369,1.0686067,0.93077517,0.653198,0.56645226,0.553535,0.3432704,-0.005483061,-0.27177238,-0.43820345,-0.78388655,-1.2059413,-1.9190376,-3.1445773,-3.6726918,-3.6690578,-3.3232036,-3.0585136,-2.9260178,-2.9438343,-2.9216294,-3.0006044,-3.0835598,-3.207489,-3.384047,-3.3793426,-3.4892087,-3.551661,-3.2821224,-2.9211218,-2.9793591,-3.172007,-3.2373502,-3.2777114,-1.2338928,-3.125487,-1.3470755,-1.2345817,-1.2335435
-3.2353022,-3.0436656,-2.8775187,-2.5905821,-2.3774257,-2.4643245,-2.2868836,-2.071177,-2.0631106,-1.9979725,-2.0538795,-2.0708427,-1.9956073,-2.2552676,-2.285059,-2.3662167,-2.4128575,-2.3694477,-1.9938225,-1.0874939,0.32751518,1.5517868,2.5786633,4.3709764,6.018781,7.104209,8.134636,9.507411,10.12531,10.155485,9.787042,9.221331,8.368263,5.963777,3.195849,1.9115176,0.99183106,0.38447344,-0.18858716,-0.8261027,-1.1701324,-1.3332781,-1.7434542,-2.0375752,-2.3326013,-2.746977,-3.0077198,-3.0593843,-2.7228725,-2.2345889,-1.5189809,-1.1372384,-1.1890528,-1.1255469,-1.2342796,-1.4674659,-1.4337735,-1.4132389,-1.6030585,-1.7824837,-1.9079938,-1.9058042,-1.9696636,-2.2437282,-3.4743185,-4.608827,-4.813367,-4.55152,-4.0883203,-3.1505322,-2.2234988,-1.736458,-1.7218766,-1.6798235,-1.8766105,-1.5219437,-0.60578763,-0.44329393,-0.5731669,-0.752018,-1.4015949,-1.7715955,-1.849084,-1.5509263,-1.3342108,-1.3952557,-1.5578587,-1.7471721,-1.9273967,-2.2948177,-2.6106691,-2.7524457,-2.7827883,-2.7968135,-2.8561563,-2.796477,-2.6051927,-2.0529509,-1.7194799,-1.5480766,-1.485951,-1.5170171,-1.6248333,-1.6666372,-1.6893837,-1.7091857,-1.7455426,-1.7692165,-1.7820902,-1.8054477,-1.9118636,-2.141169,-2.3816233,-2.9476948,-3.3721356,-3.5124683,-3.4975612,-3.3636944,-2.54795,-3.239833,-2.6559896,-2.5483959,-2.547665
-2.4913108,-1.8827208,-1.3593571,-1.0827476,-1.0471563,-0.74694693,-0.705268,-0.62042946,-0.52628475,-0.33938217,-0.42050663,-0.46281734,-0.47424603,-0.029258028,0.09656054,0.09231557,0.09470469,0.20232671,0.30215555,0.43860707,0.6479806,0.6252463,0.54040706,0.2800013,-0.23059748,-0.53900516,-0.6805312,-0.75284106,-0.38903135,-0.029311955,0.036735542,-0.06972181,-0.16766153,0.18210335,0.4708341,0.6190814,0.71439755,0.8712806,1.0910878,1.5920556,2.177047,2.3190951,1.930788,1.5478177,1.0763402,0.25529695,-0.19332694,-0.28832412,-0.4312117,-0.61321795,-0.63541555,-0.9456073,-1.3241372,-1.493144,-1.3524351,-0.78824663,-0.4765796,-1.258683,-1.7458634,-1.8938245,-1.876479,-1.6718013,-1.3291256,-0.7773291,-0.45191127,-1.142255,-1.1720501,-0.9097346,-0.7957997,-0.42917302,0.15179229,0.6058984,0.7321664,0.71235406,0.6062802,0.7016765,1.0453056,1.5065413,3.2789867,4.6592817,7.2461443,8.299479,9.233598,9.921587,10.050446,9.898367,9.573208,9.015226,8.340938,7.2073593,5.891708,4.967123,4.354315,3.9803662,3.002667,2.1315877,1.267563,0.28374028,-0.30297753,-1.1075182,-1.4621764,-1.5065974,-1.5308008,-1.5128784,-1.5339377,-1.5399449,-1.4927047,-1.4814266,-1.4887478,-1.6153797,-1.8156755,-2.3135922,-2.7810302,-3.1762638,-3.0838873,-2.856941,-2.5136793,-2.2423787,0.23264453,-2.0018997,0.18244773,0.23266408,0.2328903
-2.9528513,-3.0074632,-3.0802221,-2.9931798,-2.7347856,-2.766304,-2.7155643,-2.412986,-2.386962,-2.504293,-2.7108111,-2.8094392,-3.0126686,-3.4669685,-3.559606,-3.6683762,-3.7788258,-3.8807156,-3.8877854,-3.7355063,-3.4141803,-3.0201168,-2.5873234,-1.8941693,-1.2192168,-0.91853017,-0.75635993,-0.3233952,-0.18468456,-0.20754083,-0.3622573,-0.3873025,-0.088571444,-0.38096514,-1.0125655,-1.3459516,-1.6210241,-1.8238292,-2.0750802,-2.403832,-2.661026,-2.79955,-2.9891098,-3.12425,-3.2073278,-3.1796327,-2.8841968,-2.2940876,-1.5781039,-1.1824754,-1.2478627,-1.6812145,-2.1056964,-2.2303152,-2.3808465,-2.279841,-1.6819559,-1.0596292,-0.7540255,-0.65810466,-0.81673944,-1.0205476,-1.28532,-1.7394296,-3.3055382,-4.3321295,-4.644228,-4.728356,-4.634954,-4.245249,-3.82036,-3.5925193,-3.5663395,-3.4190705,-3.2521734,-2.5167847,-1.6460942,-1.5305519,-1.8263696,-2.023201,-2.5563192,-3.1159637,-3.617493,-3.3177862,-2.9594321,-2.8996544,-2.9463944,-3.0302591,-3.1913357,-3.5084486,-3.8648577,-3.9902785,-4.022087,-4.0482244,-4.0412307,-3.9636357,-3.6904407,-2.7249732,-1.8941731,-0.9297682,-0.4781235,-0.41338414,-0.54603493,-0.6842318,-0.79270923,-0.8662312,-0.9429623,-1.0699567,-1.250412,-1.471882,-1.8002453,-2.252483,-2.5610874,-3.3621511,-4.0635333,-4.366544,-4.4514084,-4.4521627,-4.179401,-4.4259515,-4.249134,-4.1797485,-4.1792397
-3.8192291,-3.281345,-3.0768137,-2.8817024,-2.79986,-2.7910655,-2.625344,-2.2788332,-2.1191132,-1.9775856,-1.9379762,-1.9395798,-1.9568752,-1.6262379,-1.3586463,-1.4246564,-1.6753666,-2.1021252,-2.58361,-2.8099687,-3.0758634,-3.3279696,-3.3971772,-3.3121336,-3.1436377,-3.104261,-3.1499512,-2.9780154,-2.2469392,-1.5687482,-0.88457525,-0.10714093,1.3349156,2.9965668,3.909677,4.208555,4.3499002,4.42284,4.45634,4.3835907,4.1872663,4.050181,3.9193287,3.554476,3.0229847,2.3806908,2.152218,2.2862458,2.2337675,2.2135916,1.6546316,-0.10942671,-1.9481277,-2.7825294,-3.2346866,-3.3178978,-3.4155207,-3.4520175,-3.1805449,-3.04148,-3.1488938,-3.3056867,-3.437698,-3.601089,-3.560813,-2.9976254,-2.5334332,-2.5638335,-2.7680159,-3.1063437,-3.4260387,-3.371406,-3.319704,-3.1519253,-3.005212,-2.796836,-2.9000258,-2.7146356,-2.347474,-1.9456922,-1.1275072,-0.94751084,-0.60044974,0.19074535,0.654176,0.9285431,1.0951705,0.99260116,0.932034,0.9547893,0.48311776,-0.0039129294,-0.33900124,-0.60679036,-0.8681604,-1.2486914,-1.7776263,-2.2137527,-2.749698,-3.355495,-3.4015448,-3.2535164,-3.2069407,-3.2691102,-3.3189557,-3.4208379,-3.478734,-3.6017513,-3.852758,-4.067733,-4.3655076,-4.7551827,-4.9759445,-5.2193594,-5.3904595,-5.4058547,-5.4272213,-5.405613,-5.4116783,-5.2934904,-5.4824476,-5.4121366,-5.4114294
-0.5485658,-0.9271383,-1.2100463,-1.3872446,-1.273034,-1.6011662,-1.9094741,-1.8172827,-1.9802215,-2.464362,-2.8507926,-3.0029998,-3.2590966,-3.5691037,-3.6514268,-3.5841665,-3.3985598,-3.2229755,-3.2227483,-3.346836,-3.5119555,-3.5935981,-3.5661485,-3.4940093,-3.586355,-3.827322,-4.1818385,-4.490449,-4.8759494,-5.1473055,-5.099042,-4.782543,-3.9029207,-3.3816621,-3.041819,-2.84323,-2.7043753,-2.6431818,-2.6093788,-2.5276747,-2.4275928,-2.406869,-2.3468816,-2.3064177,-2.2546213,-2.1857057,-2.042455,-1.9005921,-1.6625925,-1.6174103,-2.1074595,-2.7276702,-2.9440727,-2.5849369,-1.8268211,-0.9947214,0.65130484,1.7910966,2.318956,2.5601468,2.502163,2.2899594,2.078383,1.7033625,-0.15628862,-1.3287504,-2.904589,-3.6904595,-4.002804,-4.206211,-4.3915725,-4.4197865,-4.2896147,-4.052145,-3.528639,-2.7351637,-2.5801802,-2.7291608,-2.9373875,-2.8993745,-2.5709083,-2.412186,-2.7726512,-3.0940814,-3.151046,-3.2406173,-3.3281755,-3.4438088,-3.5830474,-3.8523223,-4.1017475,-4.1903,-4.1901145,-4.205359,-4.057473,-3.7441037,-3.0642092,-0.7779852,0.9558815,2.396999,2.7739096,2.7420833,2.5143468,2.2443638,2.0326185,1.8542708,1.716507,1.5365993,1.2920055,0.9747108,0.52602965,0.1338073,0.09176862,-0.36849606,-1.0768565,-1.5693315,-1.8439281,-1.9950854,-1.1709889,-2.093715,-1.188829,-1.1710855,-1.1710058
-1.2211374,-1.6717491,-1.8728417,-2.0814652,-1.8943148,-1.6067326,-1.2194208,-0.90356016,-0.57585084,-0.30822933,-0.254335,-0.24184087,-0.25770605,-0.6180694,-0.86948085,-1.013394,-1.1137748,-1.1977975,-1.1518899,-1.0414401,-0.7601224,-0.2840814,0.13235572,0.48996973,0.5839608,0.44416675,0.68161154,1.3115082,1.3174574,1.5171623,1.0660611,0.50914836,0.114258766,-0.20118529,-0.85943687,-1.2429926,-1.4685298,-1.6115477,-1.8551726,-2.229429,-2.7180653,-3.2000046,-3.3434777,-3.2232633,-2.990629,-2.9061222,-2.6392174,-2.0403078,-1.5352349,-1.3118165,-0.81508493,0.26568693,1.2548976,1.6545804,1.40457,0.7622982,0.41855758,0.2684209,-0.21942896,-0.45920748,-0.8352864,-1.0788901,-1.3649724,-1.6589323,-2.9669886,-4.039555,-3.606336,-3.1384332,-2.5977466,-1.600492,-0.27936506,1.0294952,1.8503071,2.668142,2.7248852,2.4402277,2.2372074,1.8513056,1.4682832,1.0838107,0.63025355,0.55474097,0.30478922,-0.004041791,-0.35597426,-0.7526196,-1.1426561,-1.3805718,-1.4283265,-1.5476365,-1.702394,-1.7566442,-1.6874459,-1.5791808,-1.4668038,-1.2179159,-0.86514795,-0.4096001,-0.058511965,0.36262217,0.5234767,0.33927953,0.13351919,0.06650056,0.011193626,0.085527584,0.19135234,0.28766185,0.36187914,0.25614643,0.19993037,-0.14147513,-0.37125546,-0.7312871,-0.62588596,-0.5890295,-0.5171324,-0.78663725,-0.92949134,-1.0353224,-0.9761207,-0.9298516,-0.9294909
-0.9790194,-0.73447573,-0.6815473,-0.6905045,-0.6798787,-1.0458896,-1.5599327,-1.5341426,-1.513098,-1.6821351,-1.8797632,-1.9243813,-1.9775487,-1.8921835,-1.8273976,-1.6497251,-1.3404696,-0.98477095,-0.82223135,-0.87484825,-1.1556244,-1.4537675,-1.6737282,-2.023956,-2.2263618,-2.2250226,-2.1916008,-2.0517538,-1.6098257,-1.3608127,-1.2716693,-1.2135341,-0.62988466,0.7484697,1.7763536,2.154184,2.3335214,2.397528,2.491319,2.4748764,2.2708545,2.10038,1.8428733,1.6315694,1.3453114,0.5893261,-0.014310099,-0.035958275,0.21850525,0.34508216,0.18505089,-0.34571975,-0.7038257,-1.0521836,-1.3462654,-1.77988,-2.2973378,-2.512186,-2.204554,-1.9392357,-1.8972808,-2.058534,-2.0932188,-2.0009854,-0.88281846,0.58862114,1.7057157,1.7863564,1.4196501,0.5103596,-0.9781443,-1.9818135,-2.340814,-2.5266306,-2.7506845,-2.901366,-2.727139,-2.521989,-2.3387308,-2.1916692,-2.277371,-2.4230435,-2.006113,-1.0616715,-0.31202447,0.42558274,1.2155277,1.8856921,2.25227,2.2901082,2.1400948,1.9617873,1.8760571,1.7889056,1.6309901,1.3962312,0.92733276,-0.04449919,-1.2614086,-2.5053742,-2.8739133,-2.7428885,-2.577631,-2.5904474,-2.5658338,-2.60438,-2.6267333,-2.7181287,-2.7981257,-2.894464,-2.9241648,-2.8976393,-2.7344923,-2.1760101,-2.106494,-1.9475724,-1.9931482,-2.1048207,-1.496484,-2.1244628,-1.4907783,-1.4964887,-1.4964633
2.0727482,1.6197478,1.2150981,0.8484177,0.17003006,-0.57452494,-0.9542998,-1.1623366,-1.3740954,-1.8673437,-2.2080169,-2.3939998,-2.6874313,-2.9855208,-3.0057294,-2.876256,-2.7239587,-2.6285763,-2.6963663,-2.9142585,-3.1276665,-3.1512446,-2.9490514,-2.617607,-2.347219,-2.200531,-2.144731,-2.1372833,-2.1721299,-2.283317,-2.0209436,-1.7302963,-1.5819343,-1.7301326,-1.6887779,-1.6185024,-1.5099827,-1.450128,-1.3400785,-1.0798396,-0.8593806,-0.920222,-0.7172541,-0.4567907,-0.21934897,-0.03795542,-0.06583348,-0.37059107,-0.81651795,-1.1898736,-1.3225404,-1.3621869,-0.84780353,0.51173455,2.4662776,5.2032356,7.8792267,9.211352,9.857603,9.979334,9.810126,9.527169,9.217349,8.838833,7.5968685,5.102244,1.0719268,-0.7697876,-1.6315608,-2.3038065,-2.789792,-2.920989,-2.656681,-2.366552,-1.5802976,-0.74439746,-0.5227837,-0.82181555,-1.1240435,-1.2221735,-0.8851449,-0.4619844,-0.83619326,-1.4857429,-1.597812,-1.5369812,-1.4288372,-1.3209022,-1.2584487,-1.3678503,-1.503697,-1.5316963,-1.3848362,-1.311806,-0.83403635,-0.20689417,0.9245569,4.1133637,6.3413725,8.183231,8.937308,9.317883,9.42169,9.42003,9.42894,9.376693,9.35638,9.291135,9.143975,9.043517,8.792049,8.24538,7.512313,6.107648,4.822256,3.64578,3.3732414,3.3471634,2.1565533,2.8189425,2.329309,2.1575222,2.1559563
-0.52321947,-0.7249335,-0.88633573,-0.9684684,-1.3553839,-1.6054435,-1.7303888,-1.797891,-1.7346672,-1.4913676,-1.0042121,-0.76906085,-0.62923187,-0.6436747,-0.71888417,-0.55160546,-0.1960116,0.3423369,0.9263381,1.3039762,1.5815986,1.9329555,1.9621806,1.4929998,1.0602338,0.49034896,0.06045875,-0.25264758,-0.05887553,0.36998728,0.6395958,0.5812261,0.15380666,0.114732474,0.4867832,0.6674735,0.82426846,0.9455664,1.0287418,1.1307993,1.2813661,1.6991594,2.7140036,3.4699073,4.5408454,7.2717643,9.233249,10.439656,10.838699,10.515886,9.096245,6.175041,2.8459783,1.3404363,0.5859623,0.43564937,0.54710037,0.43381146,0.26118425,0.06379845,0.110246025,0.37457094,0.70759904,1.5883569,4.3805475,5.0310516,5.382331,5.3027754,5.0540404,5.116578,4.4795675,2.5097656,0.9980794,-0.28323013,-1.2621863,-1.5210487,-1.2853439,-0.83627856,-0.60459036,-0.6090801,-0.5268933,-0.45725185,-0.36889702,-0.18166554,-0.18857375,0.24906579,0.8600497,1.9006279,2.8667183,4.0601444,4.649951,4.8819814,5.04033,5.1486273,5.2939825,5.274028,5.15396,4.8312197,4.356178,2.7658594,1.28154,0.29356942,0.079658106,0.10648516,0.165228,0.24770308,0.33932748,0.42735702,0.41286552,0.16964522,0.081476554,-0.10426739,-0.4813971,-0.7104372,-0.47786736,-0.5169399,-0.65408725,-0.671495,-2.8675606,-0.74266714,-2.8208232,-2.8674006,-2.8676357
-1.1733446,-1.3810341,-1.4298915,-1.4132955,-1.4772018,-1.2927384,-0.83072066,-0.52836657,-0.115794554,0.29431558,0.37450826,0.26581046,0.2114043,0.40385842,0.6247728,0.5125751,0.2677178,0.141644,0.12965128,0.15914953,0.29946935,0.47143316,0.47460976,0.120526895,-0.14789025,-0.0710661,0.3410284,1.152637,1.6094953,1.6707926,1.5276527,1.2181268,1.0315014,1.8665816,2.482911,2.5984697,2.5645888,2.4534442,2.2684307,2.0168476,1.8687143,1.8486564,1.5920391,1.3661613,1.2994812,1.3437846,1.6742108,2.5450864,3.176043,3.0987446,2.6188421,2.8155699,3.2280211,3.24513,3.1569815,3.077107,4.049818,5.5511937,6.287548,6.4003744,6.248192,5.9181204,5.5221806,4.824545,3.38907,2.6801624,2.870881,2.7207677,2.5274525,2.603274,3.2330518,4.0414953,4.321944,4.1449137,3.5171924,2.9511309,3.8912199,4.359519,4.1714106,3.7774315,3.0066748,3.127733,4.011885,4.6971965,4.842693,4.5135703,4.0302525,3.4953837,3.0677788,2.5810852,2.4429939,2.5399308,2.5738,2.5778494,2.704175,2.7648222,2.6782887,2.7529736,3.0622287,4.239435,5.0358534,5.5073156,5.6998267,5.739431,5.788254,5.712862,5.646424,5.5447445,5.329541,5.1789055,4.8001156,3.984416,3.1646314,2.2042217,1.8763797,1.4032458,1.1022013,0.775775,-1.6172125,0.5079271,-1.5149436,-1.616607,-1.6174881
-5.1309037,-4.8093896,-4.7063117,-4.590346,-4.4373584,-4.55675,-4.685292,-4.5246234,-4.599356,-4.7799325,-5.034234,-5.135567,-5.1955566,-5.011358,-4.8583746,-4.7304745,-4.620812,-4.63229,-4.8173475,-4.920827,-5.0481577,-5.215331,-5.181838,-4.821698,-4.453267,-4.3601637,-4.474333,-4.524781,-4.23628,-3.9519117,-3.6165533,-3.0176253,-1.8157084,-1.334497,-1.4097593,-1.4470963,-1.4807007,-1.5000815,-1.5312974,-1.5874422,-1.6243494,-1.7175567,-1.896008,-2.0611882,-2.3058417,-2.8327558,-3.2289648,-3.601809,-3.6822608,-3.3575287,-3.1259875,-3.722379,-4.4176273,-4.5860887,-4.577037,-4.3462067,-4.2904367,-4.466197,-4.34429,-4.238772,-4.3657074,-4.482722,-4.589864,-4.765967,-5.142178,-4.9884624,-5.360212,-5.431492,-5.388953,-5.420681,-5.729561,-5.7445755,-5.5266676,-5.0867085,-4.5361266,-3.969706,-4.2508154,-4.4007335,-4.334648,-4.093186,-3.7890062,-4.07293,-4.720787,-5.0078254,-4.8724823,-4.8106956,-4.835,-4.8480678,-4.864108,-4.9522285,-5.1694527,-5.381137,-5.4886312,-5.56583,-5.708389,-5.8026323,-5.7541275,-5.3623543,-5.1716185,-5.004692,-4.692898,-4.3609176,-4.349412,-4.487553,-4.591381,-4.7316504,-4.817328,-4.962571,-5.187756,-5.4025536,-5.6941123,-5.979456,-6.1397033,-6.478113,-6.9047194,-6.9599323,-6.8994093,-6.701998,-4.7420588,-6.5121346,-4.854783,-4.742677,-4.741771
