0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
-2.0359745,-2.0376625,-2.0407386,-2.0491319,-2.0547566,-3.6181586,-3.7411418,-3.6843915,-2.9475884,-2.5048099,-2.0707026,-1.6491289,-1.74869,-1.6614987,-1.4354998,-1.0919659,-0.55416197,-0.36832935,-1.0724523,-1.6607342,-2.0706835,-2.6416929,-2.9758039,-3.2286286,-3.4021013,-3.4875343,-3.5395699,-3.6142719,-3.69947,-3.7337155,-3.701715,-3.6668787,-3.6096497,-3.593935,-3.537745,-3.4838583,-3.4863105,-3.3564312,-3.0501754,-2.1775703,-1.2217712,-0.8376965,-0.8725753,-0.9851062,-1.4581912,-1.7858357,-1.893956,-1.8276541,-1.7967422,-1.9910512,-2.2726586,-2.500506,-2.8384495,-2.9162886,-2.6115618,-2.1371922,-2.0196095,-2.2210991,-2.609051,-2.7424784,-2.906715,-2.8706572,-2.6232564,-2.4545548,-2.3594255,-2.275996,-2.2370617,-2.267805,-1.8127341,-1.6046271,-2.0034075,-2.585838,-2.9301405,-3.1353903,-3.327125,-3.3898687,-3.4175773,-3.0012686,-2.3557677,-1.9489945,-1.5288197,-1.4448563,-1.2459756,-1.2874699,-1.240857,-1.3046355,-1.3943095,-1.4470041,-1.4386058,-1.3542796,-1.1797476,-1.0506489,-0.9956291,-0.9945872,-1.3184531,-1.7871832,-2.010869,-2.0288644,-1.6142533,-1.1197492,-0.58874834,-0.29683328,-0.6917289,-1.2862793,-1.5531046,-1.7118919,-2.2456155,-2.1871703,-1.4921538,-1.1414939,-1.0269918,-0.8106039,-0.7130766,-0.77093506,-1.0731478,-1.3464781,-1.4739666,-1.3990037,-1.2938504,-1.2612691,-1.2070937,-1.2668498,-1.4161394,-1.6046507,-1.7743497,-1.9582013,-2.1196468,-2.2933168,-2.370369,-2.5227506,-2.6945548,-2.7488174,-2.733571,-2.6321099,-2.3406901,-2.0141253,-1.5681479,-1.3710053,-1.5106689,-1.8930385,-2.184446,-2.0277429
-0.4174867,-0.41718477,-0.41581538,-0.41410655,-0.41427827,0.5417987,0.9074092,0.9015662,0.5593962,1.1504322,1.0739466,0.926453,1.2054887,1.344578,1.2678894,1.4958218,1.7752758,2.0639591,2.0778573,1.441867,1.0992172,0.9887438,1.5308685,2.2106473,2.8971171,3.5460348,4.298381,5.4220243,6.50539,7.4969625,7.8225307,7.7827864,7.6409025,7.495681,7.1726613,6.790533,6.0808845,4.609994,2.850167,0.67962456,-0.79489577,-0.91217923,-0.6185497,0.17730753,0.94108456,1.0168784,1.0589939,1.3080361,1.4796878,1.3675735,1.0332037,1.4518764,1.341282,0.5276174,0.0069321096,-0.24704172,-0.19671139,0.043536663,0.4385373,1.2140658,3.0822177,4.342839,5.1172876,5.706783,5.721551,4.9817233,4.044635,2.8607664,2.307091,4.059039,6.34221,8.594859,9.408874,9.639516,9.549444,9.276586,8.665892,6.9170575,4.738457,3.1938112,2.8513446,2.4422863,2.1900778,2.1890092,2.1844707,2.1851747,2.4357376,2.673202,2.8616765,2.7598734,2.6740003,2.428986,1.7184153,0.7583563,0.41718996,0.5954428,0.4072236,-0.123788804,-0.2902375,0.79850453,1.7821128,2.2628565,2.0957355,2.0051706,1.8436415,0.8529815,0.90582395,0.842321,-0.23201065,-0.688999,-0.80729413,-0.595605,-0.22311799,0.006478086,0.044851422,0.11780907,0.21297443,0.19838363,0.2928989,0.43706572,0.6492934,1.047909,1.633899,2.1242876,2.3172193,2.3295257,2.441412,2.5026908,2.5900636,2.5639668,2.3881173,2.0547047,1.5899082,0.977743,0.32843262,-0.25792363,-0.56299126,-0.3736746,-0.6598653,-0.8913914,-0.7791184,-0.4194194
-0.5300061,-0.5309407,-0.53276134,-0.5388191,-0.5445332,-2.8429508,-2.9213412,-3.030968,-3.0038085,-3.0844448,-2.6002147,-2.016076,-2.040433,-1.8904308,-1.7366433,-1.5020139,-1.7176809,-2.086522,-2.117541,-1.893274,-2.0868511,-2.340173,-2.4826498,-2.571826,-2.5783286,-2.5322726,-2.404384,-2.1177638,-1.7758842,-1.5278108,-1.5879599,-1.6977303,-1.7560071,-1.7025045,-1.5949504,-1.3914438,-1.06461,-0.6743495,-0.37291616,-0.066880874,0.5356325,0.7861004,0.7130586,0.009513855,-1.1421188,-1.9295272,-2.3977103,-2.6258297,-2.560126,-1.8064876,-0.6926286,-0.37341356,-0.02094388,0.5418751,0.9148301,1.3417425,1.4855418,1.1523372,0.65040267,0.09170914,-0.40815213,-0.646115,-1.4030402,-2.3331678,-2.7872646,-3.0583324,-2.7998557,-2.4272988,-1.814336,-2.0173788,-2.1077037,-2.1564183,-2.3108118,-2.6685333,-2.775689,-2.642865,-1.9863691,-0.4651479,0.27397257,0.5947448,0.6988597,0.79914725,0.357872,-0.114932686,-0.8025112,-1.3120443,-1.6664752,-1.9221964,-2.080076,-2.0324862,-1.9762251,-1.6702061,-0.93943816,-0.04441768,0.5368208,0.9212121,1.0857682,1.958775,2.876976,3.6173217,2.7431655,2.1180487,1.1992576,0.46448097,0.13978878,0.0854111,-1.0006437,-1.5466341,-1.1858352,-1.3062329,-1.2776057,-1.1025573,-1.140867,-1.5413166,-1.7988571,-1.8440801,-1.744743,-1.4714689,-1.4479071,-1.3196092,-1.2305462,-1.2091293,-1.2464964,-1.32624,-1.378774,-1.4103258,-1.4266078,-1.4978812,-1.6127079,-1.673093,-1.6279204,-1.4384961,-1.0251894,-0.637276,-0.52203536,-0.6460717,-0.9236525,-0.9229545,-0.8094073,-0.8465406,-1.0554616,-0.52315927
-0.9600765,-0.96035814,-0.96094275,-0.96151257,-0.9613933,-0.7153413,-0.7680552,-0.9178766,-0.48429593,-0.22917517,0.4899973,1.0662034,0.646128,0.58561784,0.85594344,0.837637,0.61128837,0.5702624,0.716422,0.4533553,-0.19289276,-0.9319178,-1.3635498,-1.6269169,-1.8168464,-1.940161,-1.9805124,-1.9764903,-1.9623826,-1.9012,-1.9015701,-1.902317,-1.8627131,-1.7509109,-1.692451,-1.5726013,-1.4170839,-1.1799002,-1.0619804,-1.3149122,-1.5227771,-1.8382523,-1.9212458,-2.3667803,-2.7124357,-2.3873167,-2.331151,-2.5325522,-2.669797,-2.4771442,-1.7856877,-1.6055379,-1.6067898,-1.4560492,-1.3562665,-1.2460251,-1.2081017,-1.4203035,-1.6935067,-2.0138836,-2.1764913,-1.864017,-1.8268243,-2.0461879,-2.0445127,-2.0976286,-2.2910454,-2.423133,-2.0422409,-2.351354,-2.4112618,-2.1118116,-1.8709624,-1.8914883,-1.8685744,-1.8710204,-1.773397,-1.8269843,-2.042068,-2.1272173,-2.4369211,-2.6961606,-3.0111012,-3.1827846,-2.977958,-2.6546106,-2.6652102,-2.7597373,-2.870572,-2.9597301,-3.04448,-3.1011586,-2.9523911,-2.6408792,-2.449593,-2.1514225,-1.8845499,-1.3751781,-1.15649,-1.8558772,-2.4827788,-2.0836349,-1.4308786,-1.6641173,-2.1866603,-1.9751873,-2.000651,-1.8646894,-1.224293,-1.2515285,-1.4734497,-1.3699082,-1.196724,-1.2579757,-1.24733,-1.05963,-0.7362173,-0.45783162,-0.43384215,-0.4799327,-0.4831742,-0.4742104,-0.605859,-0.7881772,-0.89226234,-0.96900725,-1.0516491,-1.0897101,-1.252451,-1.3537989,-1.270431,-1.2699167,-1.2356291,-1.0945337,-1.0593991,-1.2659009,-1.5774117,-1.8519187,-1.9483337,-1.6565866,-1.4761741,-0.95790577
-0.26318377,-0.26399338,-0.26636147,-0.2710477,-0.27392948,-1.2564268,-1.3260049,-1.5334227,-1.5359547,-1.4347382,-1.0996536,-0.53678894,-0.87325966,-0.95375013,-0.7330636,-0.92384005,-1.1541189,-1.506797,-1.5426853,-1.5870056,-2.1763074,-2.7833722,-2.8629956,-2.7847805,-2.7135906,-2.6777492,-2.6228223,-2.599484,-2.59905,-2.6863458,-2.734324,-2.7062259,-2.6801205,-2.6209378,-2.5579767,-2.4007013,-2.1976204,-1.9612458,-1.8069595,-1.9660534,-2.1920106,-2.2308733,-2.0783715,-2.135805,-2.1317356,-1.8480119,-1.925988,-2.2754576,-2.5965228,-2.7384706,-1.7751389,-1.2015793,-0.7598778,-0.30995482,0.0063267946,0.19832319,0.3699312,0.3604604,0.11066778,-0.57761925,-1.6682365,-2.2527735,-2.408441,-2.658803,-2.7104435,-2.2279062,-2.1428301,-1.9386957,-1.4597714,-1.6890407,-2.2839606,-2.8842525,-3.092368,-3.1668632,-3.1161218,-3.012743,-2.63729,-2.3070471,-2.5346537,-2.5189066,-2.768879,-2.7820594,-2.9194689,-3.030243,-3.091586,-2.927798,-2.9297495,-3.006609,-3.0998228,-3.154387,-3.2374616,-3.270213,-3.0528505,-2.5324936,-1.9717548,-1.3751489,-0.8478948,-0.47424173,-0.43400344,-0.7152371,-0.8678118,-0.8655255,-0.82330334,-1.0631225,-1.6093733,-1.9042329,-2.451568,-2.877304,-2.0370653,-1.5158386,-1.3666514,-1.555528,-1.6251416,-1.8953421,-2.2457714,-2.514208,-2.4836419,-2.2645493,-2.1918025,-2.2760456,-2.2210598,-2.1951244,-2.261621,-2.354168,-2.422092,-2.4209893,-2.3688595,-2.288261,-2.2112927,-2.0351987,-1.8210362,-1.6910138,-1.6214507,-1.6905124,-1.6778646,-1.5340259,-1.2457035,-1.3283477,-1.3755763,-1.320037,-1.2411572,-0.25962627
0.03875698,0.038650483,0.038908843,0.039242577,0.039981,-1.7848535,-1.7779007,-1.7206731,-1.0784018,-0.60117507,-0.34436175,0.29318133,-0.30130196,-0.4585893,-0.79945207,-0.8567069,-0.8427291,-1.0957187,-1.4515667,-1.6756175,-2.229734,-2.8166497,-2.6870449,-2.3453672,-2.1069288,-1.9567978,-1.7803239,-1.5724081,-1.3625047,-1.3648243,-1.5455323,-1.7272806,-1.840144,-1.9165044,-1.9775636,-1.9646246,-1.8819599,-1.8332647,-1.6447424,-1.273144,-0.42568326,0.2681488,0.47832066,0.46129692,-0.33698785,-0.5734618,-0.7338615,-1.1032172,-1.4185312,-1.741425,-1.2944674,-0.5893538,0.3519251,1.1281972,1.7557104,2.043526,1.7769357,1.3525996,1.0748061,0.90782,0.40390724,0.08669391,0.17049012,-0.2164616,-0.65524083,-0.42946327,0.4028003,1.347934,2.5763068,2.737167,2.136316,1.4404542,0.20370896,-0.7542482,-1.3424125,-1.5946314,-1.1341813,0.21279067,0.63550216,0.7358537,0.7079828,0.55640566,0.20052215,-0.74496275,-1.4551897,-1.6445417,-1.6566088,-1.7274387,-1.8882601,-1.9861972,-2.2127228,-2.3839555,-2.1917086,-1.5852295,-0.8568815,-0.06228742,0.40529984,0.5650209,0.74898803,1.4031656,1.352716,0.747843,-0.112494394,-0.34939918,-0.34611735,-0.3393718,-0.8627438,-1.5788115,-1.0069345,-0.41586158,-0.12507194,-0.2648321,-0.488173,-0.98279285,-1.2393446,-1.1059949,-0.7313584,-0.3154266,-0.43415487,-0.6200905,-0.7071053,-0.89784724,-1.0851964,-1.2667899,-1.3855727,-1.4428184,-1.4678655,-1.4792011,-1.4957564,-1.463062,-1.2950063,-1.0823045,-0.44412673,0.19892973,0.8512973,1.3313212,1.3944387,1.2279869,1.1010324,0.6351277,0.3144334,0.04070648
-1.3317242,-1.331594,-1.3306502,-1.3299131,-1.3303205,-0.96880764,-0.8886397,-0.5727968,-0.8706288,-1.2557958,-1.883992,-1.981205,-1.8372291,-1.3280659,-1.0188197,-0.32667875,1.0915887,3.3737078,4.7852736,4.8546324,4.23543,2.827062,1.7135007,1.0353138,0.7859671,0.7107887,0.59424824,0.47442073,0.42904353,0.679068,1.1318344,1.6716253,1.9656875,2.1113222,1.954279,1.9101222,1.7522882,1.4040279,0.9158057,0.40904763,-0.14249617,-0.22466256,-0.18868347,-0.030120559,-0.14011921,-0.37136415,-0.5922545,-0.6298381,-0.59332675,-0.58867574,-0.6633856,-0.66630393,-0.85632336,-1.2381176,-1.528091,-1.6556107,-1.8797791,-2.0102684,-2.1014907,-1.9778637,-1.9039153,-1.7727938,-1.0438352,-0.24241918,0.13648814,-0.4215144,-1.5176158,-2.2129755,-2.309849,-1.910006,-1.2495178,0.14256412,1.2146885,1.5562631,1.324633,0.8698792,-0.15308878,-1.2338212,-1.3839579,-1.3393999,-1.2923027,-1.1652693,-0.95745313,-1.0262225,-1.1655989,-1.0291413,-0.767243,-0.27925572,0.04560148,0.15421364,0.11796389,-0.085581645,-0.27566257,-0.36539268,-0.40220088,-0.38719338,-0.7141455,-1.5585533,-1.9226879,-1.5251002,-0.79617673,-0.50622404,-0.892995,-1.2712126,-1.3672357,-1.1793408,-0.62574565,-0.081854865,-0.10608992,-0.5143805,-1.1856103,-1.9699852,-2.2964242,-2.2505198,-2.07768,-1.8228564,-1.4729551,-0.9671031,-0.4744769,-0.17855601,0.21266893,0.5219412,0.84620047,1.1142077,1.1694872,1.1214565,1.1053405,1.0699798,0.9998276,0.9803741,0.8432286,0.6938863,0.43854982,0.26811498,0.20515896,0.08918297,-0.31940928,-0.53926754,-0.44882756,-0.40312773,-0.44820842,-1.3318009
-2.0425277,-2.0432568,-2.0446694,-2.049338,-2.052318,-1.3112845,-1.4878324,-1.2922277,-0.5736534,-0.25666612,0.7441135,1.6861663,1.951513,2.185041,2.459096,2.5654182,1.9425848,1.0306164,0.9122334,1.0374141,0.7021605,-0.385336,-1.1927378,-1.4990002,-1.6343768,-1.718411,-1.7264894,-1.6745466,-1.6085944,-1.5907955,-1.7055321,-1.8989117,-2.030305,-2.1428494,-2.1341438,-2.0074627,-1.6425166,-1.1998591,-0.83714867,-0.3218767,0.2631367,0.3345733,0.30187362,-0.25112548,-0.9177593,-1.7828032,-2.5111172,-2.7895021,-2.8678823,-2.6674616,-2.0424194,-1.8382914,-1.7200875,-1.2839001,-0.8664259,-0.4508246,-0.051134124,0.059984073,-0.18298195,-0.655593,-1.4063658,-1.8571965,-2.406734,-3.0178213,-3.284309,-3.1136644,-2.6748302,-2.3152595,-2.3089948,-2.5763054,-2.8102965,-3.2756443,-3.6168346,-3.792882,-3.809905,-3.6986442,-3.1680365,-1.5617561,-0.8296544,-0.5678349,-0.3530216,-0.0041804835,-0.2119033,-0.69835174,-1.2227638,-1.6451092,-2.0027814,-2.2922578,-2.4522948,-2.4452696,-2.4313664,-2.2217784,-1.7071863,-0.8092189,-0.19808239,0.09362264,0.6761895,1.4529676,1.7780066,1.7642205,1.7425212,1.9272189,1.4997591,0.8409228,0.36659846,-0.06948787,-1.1893281,-1.9936907,-2.0706153,-2.3287294,-2.410093,-2.236239,-2.0715978,-2.1836941,-2.3011374,-2.4299917,-2.495154,-2.4172544,-2.2274106,-2.033067,-1.9787021,-2.090886,-2.2875254,-2.4590182,-2.5560741,-2.6090832,-2.6321752,-2.6605055,-2.6326308,-2.5256896,-2.3321977,-2.0814009,-1.7598069,-1.6302323,-1.7151656,-1.8583105,-1.9907134,-1.8851928,-1.8082229,-2.0806108,-2.326543,-2.0376298
-0.63799506,-0.6393289,-0.64051867,-0.6476547,-0.65846395,-2.0471108,-2.0678382,-1.7134327,-1.106604,-1.0757059,-1.6270704,-1.8593001,-1.9975924,-2.0437765,-1.9437343,-1.4586613,-0.7681927,0.14828703,0.124891855,-0.8623977,-1.4634473,-1.2138833,-1.1742947,-0.8961114,-0.44702166,-0.11919117,0.05305493,0.14483714,0.53623873,1.8731608,3.533672,5.1079693,6.084344,6.7247066,7.218175,8.1028385,9.171635,10.380553,11.260227,12.160959,12.202665,12.146004,12.188597,12.205591,11.0938425,9.211233,7.387575,5.763642,4.242105,1.631887,0.96707034,0.9472382,0.96471816,0.92072845,0.7994493,0.5725342,-0.27231938,-1.1848958,-1.7209667,-1.6450632,-1.5197242,-1.31953,-0.9673531,-0.6680056,-0.53806305,-0.6273805,-0.61058617,-0.37331894,0.04085283,0.049583644,0.13442123,-0.016692802,0.23010582,0.792277,1.5282733,2.7578528,4.7825766,7.6702795,8.950317,9.688916,10.198783,10.847846,11.25419,11.199209,10.535516,9.491173,8.393785,7.2132616,6.110318,5.2867794,4.167806,2.554807,0.9306672,-0.2483275,-0.9266903,-1.0249702,-0.6928343,0.4018716,0.6598457,2.3425603,4.7666483,7.431131,9.73316,10.99983,11.736677,12.180485,12.171837,11.595436,9.72449,7.9337816,5.500787,1.7358903,0.18909428,-0.38360542,-0.5747649,-0.5177381,-0.37507564,-0.14716506,-0.15488657,-0.065943,0.06272179,0.31972277,0.8258765,1.3055263,1.5718911,1.7655293,1.8847165,1.9462767,1.8078516,1.4736216,0.9743246,0.42976826,0.14530526,0.18709016,0.10581197,-0.16375908,-0.64615333,-1.0153066,-1.1782366,-1.3991845,-1.4184041,-0.63257736
-2.7819767,-2.7834144,-2.7866943,-2.7947578,-2.7991023,-3.892057,-4.0287266,-4.252651,-4.0788107,-3.870513,-2.8189228,-1.7101997,-1.6958483,-1.5278509,-1.1886275,-1.2765048,-1.7666686,-2.3934765,-2.664985,-2.6322565,-2.8879373,-2.7368796,-2.6070607,-2.6805658,-2.7524676,-2.7878294,-2.762183,-2.7241688,-2.7837267,-3.0032167,-3.208848,-3.3634658,-3.4091244,-3.4040525,-3.245791,-3.1187801,-2.9198546,-2.6059813,-2.3688946,-2.1804724,-1.8477378,-1.7372365,-1.6943973,-1.7735999,-1.9390389,-2.122999,-2.5537028,-2.7916753,-2.8684416,-2.598772,-1.9055856,-1.6487933,-1.5197207,-1.026385,-0.43835008,0.4057671,1.2054739,1.5093715,1.1959819,0.5178197,-0.266234,-0.57895243,-1.017269,-1.8848097,-2.317591,-2.5317016,-2.7956154,-2.7997804,-2.7695189,-2.7419367,-2.7699907,-3.205278,-4.000785,-4.505625,-4.7915173,-4.8377066,-4.485427,-3.327143,-2.6941915,-2.4996994,-2.2745075,-1.9844556,-2.0157566,-2.1110613,-2.2986817,-2.5929565,-2.9282355,-3.2392464,-3.4034896,-3.3864467,-3.3446512,-3.1390486,-2.6030464,-1.5797535,-0.6347197,-0.48952276,-0.63133335,-0.40415648,0.18679649,0.47709492,0.47202885,0.39030868,0.047655676,-0.6037953,-1.1258391,-1.6752329,-2.6453602,-3.0381536,-2.6534915,-2.6832948,-2.574115,-2.1124465,-1.8329246,-2.0106926,-2.3950386,-2.8288853,-3.0906997,-3.0887218,-2.9989047,-2.933547,-2.8531575,-2.9840314,-3.251602,-3.4962602,-3.6113467,-3.6521826,-3.6548085,-3.6260848,-3.5153785,-3.2713618,-2.9553485,-2.599171,-2.2740016,-2.3000243,-2.4385138,-2.5907078,-2.6254284,-2.528034,-2.4792333,-2.631898,-2.7460308,-2.7752993
-4.878891,-4.8794055,-4.880747,-4.8842335,-4.8861403,-4.3376226,-4.3265467,-4.2851562,-4.1933756,-4.3669615,-4.3598666,-3.9468017,-3.8230026,-3.6761208,-3.3301265,-3.129971,-2.7290778,-1.9468441,-1.641983,-1.9202547,-2.0692492,-1.8855478,-1.9233046,-2.1446924,-2.3348093,-2.4996958,-2.649284,-2.8271046,-3.0985541,-3.3869433,-3.4397912,-3.3294666,-3.1828957,-3.1128821,-3.048439,-2.9372902,-2.767085,-2.4330642,-2.224783,-2.088121,-1.9677854,-1.9104935,-1.7355269,-1.4881643,-1.2167414,-0.6516077,-0.31004244,-0.26801205,-0.2859224,-0.47181082,-0.56519943,-0.8473612,-1.4769703,-1.962621,-2.1878233,-2.1102147,-1.9969186,-1.9862698,-2.065376,-2.267675,-2.602848,-2.832882,-2.985301,-3.178329,-3.194192,-3.166496,-3.367307,-3.6481485,-3.9782634,-4.184143,-4.2235074,-4.0737476,-3.8961625,-3.8645291,-4.023492,-4.2012568,-4.639365,-4.5312634,-3.915873,-3.431634,-3.021834,-2.6024122,-2.1957052,-1.5402759,-1.0272119,-0.71105456,-0.6210264,-0.46967405,-0.4238059,-0.3582199,-0.30727234,-0.31580296,-0.2206968,0.107935,0.3127018,0.19071114,-0.2548736,-1.4261975,-2.3537238,-2.6425755,-2.3088732,-1.9256628,-1.852687,-2.0404735,-1.8242416,-1.8664489,-1.9699106,-1.9533453,-1.8448793,-2.407979,-2.898118,-3.3151593,-3.4618976,-3.5223923,-3.6915164,-3.7064936,-3.479425,-2.9001472,-2.446476,-2.1545758,-1.784722,-1.6621978,-1.598945,-1.5298833,-1.4946601,-1.4535924,-1.4195293,-1.3493415,-1.2223777,-0.9945685,-0.7491449,-0.4909011,-0.28530586,-0.50468135,-0.8771531,-1.548595,-2.457731,-2.855359,-3.015849,-3.4616857,-3.815246,-4.8758745
-1.5042208,-1.5054693,-1.5080464,-1.5128716,-1.5140374,-1.9890525,-2.2237396,-2.3728132,-2.3747153,-2.5348353,-2.3056715,-2.141705,-2.4031436,-2.4779499,-2.3417702,-2.55836,-2.840699,-2.9689417,-2.731918,-2.466251,-2.5319905,-2.8189425,-3.1268754,-3.3124223,-3.4865007,-3.5999699,-3.6802201,-3.747363,-3.7902846,-3.8445945,-3.7959218,-3.6138537,-3.4124575,-3.184245,-2.961203,-2.573015,-2.0425065,-1.4821321,-1.2362528,-1.3829778,-1.731226,-2.0960672,-2.187895,-2.30134,-2.3074732,-2.217829,-2.5968554,-2.9661865,-3.2125406,-3.361639,-2.7950187,-2.612736,-2.9776142,-3.0903769,-3.00156,-2.7494357,-2.360705,-2.1962814,-2.087176,-2.081308,-2.4958303,-2.5911074,-2.8925407,-3.1385293,-3.0777922,-2.7313972,-3.0449588,-3.3368134,-3.250514,-3.2021167,-3.1339731,-3.3474302,-3.9993305,-4.435437,-4.6877418,-4.755711,-4.4445434,-3.604621,-3.339429,-3.322806,-3.2873294,-3.1632397,-3.1869638,-3.1964684,-2.6831076,-2.2056499,-2.1493382,-2.3932495,-2.6423893,-2.7517319,-2.9665754,-3.2506256,-3.320097,-3.123846,-3.005747,-3.1881683,-3.327884,-3.5930202,-3.6940675,-4.0579686,-3.9463878,-3.259929,-1.983295,-1.693748,-1.8066406,-1.7400665,-1.8568431,-1.621513,-1.1591038,-1.1900849,-1.1384077,-0.5172051,-0.29039872,-0.663136,-1.2820494,-1.902825,-2.232009,-2.4058747,-2.3979332,-2.4017172,-2.2012954,-2.2524848,-2.5205688,-2.8050907,-2.9676957,-3.035206,-3.0484343,-2.9962153,-2.916376,-2.735063,-2.5095263,-2.2654653,-2.2315154,-2.5199819,-2.7419815,-2.8756053,-2.7998066,-2.8934488,-2.833146,-2.5768654,-2.4029815,-1.5001681
1.1100532,1.108294,1.1042342,1.0949388,1.0878725,-1.2386717,-1.3955091,-1.3823209,-1.1505157,-0.63955873,0.17500809,0.71856165,0.5278542,0.4529711,0.30062968,-0.021944083,-0.6502677,-1.5247953,-1.8810451,-1.5537844,-1.5848863,-1.6278892,-1.0636117,-0.5041971,-0.16529313,0.05610707,0.19399728,0.21760708,0.1398117,-0.21327369,-0.63604623,-1.0012708,-1.1552082,-1.1751852,-0.9808174,-0.8809497,-0.5920127,-0.08409086,0.36858478,0.7177886,0.7730748,0.45963472,0.15724641,-0.31571755,-0.9334645,-0.8538624,-0.78522325,-0.88906467,-1.0098653,-1.0014915,-0.06610152,0.95434475,2.5136542,3.8160334,4.485644,4.8271933,4.613665,4.207839,3.4930668,2.671783,1.9487,1.0362382,0.34245455,-0.23570023,-0.48099935,-0.062019974,0.69395226,2.0707254,2.756402,2.494785,1.704768,0.80630755,-0.09639601,-0.8682442,-1.1387767,-0.9904769,-0.39258656,-0.19551802,-0.072323374,-0.0049084127,0.19297414,0.40962914,0.1649917,-0.12939627,-0.51787627,-0.6558214,-0.59239167,-0.54941356,-0.49668306,-0.34376386,-0.36149487,-0.37534407,-0.22757035,0.06305069,0.62466776,1.2953597,2.0956917,3.1921487,3.7632427,3.7141633,3.2354517,2.399703,1.6385493,1.051264,0.49944863,0.41591173,-0.21964729,-0.48226482,0.047371835,0.49887094,0.9054463,1.0116135,0.8896518,0.72258985,0.60237867,0.4180721,0.20803565,-0.15293968,-0.68875223,-0.8776027,-1.0399209,-1.2242098,-1.3443303,-1.395513,-1.343482,-1.2105572,-1.0832993,-1.0193758,-0.96499217,-0.81685734,-0.5513711,-0.25959492,0.42863074,1.1624959,1.7160223,2.0220463,2.3689842,2.1169105,1.9173679,1.3915639,1.0391324,1.1185927
-0.91620576,-0.9161683,-0.91428113,-0.9095725,-0.9020478,-0.41524935,-0.18130808,0.109169364,-0.27196252,-0.41167673,-0.7683276,-0.85953546,-0.71120316,-0.57515305,-0.7919606,-0.8578071,-0.67735034,-0.4682805,-0.5327584,-0.44344234,-0.26131523,0.27974904,0.73490834,0.85888374,0.89186895,0.9730707,1.0515699,1.1605093,1.1619232,1.1356483,1.2496157,1.2504357,1.0413096,0.6444287,0.10932395,-0.3869713,-0.9638315,-1.4842484,-1.7341086,-1.784616,-1.5837219,-1.1644922,-0.73699635,0.18518518,1.336216,2.51444,3.7177248,4.340253,4.705168,4.6139402,2.954989,0.991721,-0.60396695,-1.5655046,-1.9268137,-2.000607,-1.9787018,-1.8938389,-1.8334094,-1.7593501,-1.3779616,-1.2126708,-1.1455214,-0.90478957,-0.6976213,-1.1960542,-1.9580407,-2.4824042,-2.636397,-2.212307,-2.0397027,-1.9048097,-1.3335521,-0.9242745,-0.8571861,-1.0785699,-1.5734544,-1.5093892,-0.82264006,-0.39331532,0.022859566,0.56072754,1.4071304,4.166312,7.039194,8.866065,9.757113,10.285746,10.495881,10.588688,10.644831,10.650715,10.472085,9.610811,7.907816,5.5944743,2.7933645,-0.29709467,-1.7980936,-2.1788335,-1.9882123,-2.0623977,-2.0989845,-1.4511595,-0.22028235,0.38470995,1.5058239,0.9908382,-0.40356016,-1.0461291,-1.4591535,-1.8375181,-2.1167264,-1.9551004,-1.5577254,-0.9389256,-0.4473536,-0.13657497,0.32996124,0.8500148,1.3851435,1.5779967,1.6918353,1.7896377,1.8042241,1.7141654,1.6188602,1.4964539,1.2940353,0.976159,0.61478794,0.35061312,-0.15105838,-0.51233745,-0.5611918,-0.47653642,-0.4984909,-0.56525326,-0.67374307,-0.87873554,-0.9125949,-0.91889083
