0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
-1.7161447,-1.2848749,-0.7946261,-0.2630064,0.11292763,0.49528116,0.6441193,0.69831914,0.70261073,0.7736075,0.9804316,1.1811073,1.399586,0.71666074,-0.02369295,-0.34566167,-0.62997013,-1.1077911,-1.7425678,-1.8102863,-1.5248253,-1.3578974,-1.2692022,-1.0417264,-0.7213903,-0.23239204,-0.36507407,-1.1899464,-1.8533604,-2.5882037,-3.1667924,-3.0584736,-2.591559,-1.8329828,-1.3494552,-0.877644,-0.4112737,-0.42478475,-0.47717416,-0.6991214,-1.3242352,-1.5691108,-1.6324031,-1.8660548,-1.8013382,-1.6388353,-1.5866098,-1.6908411,-1.7705371,-1.889849,-1.8177509,-1.3606405,-0.42730165,0.96747756,1.7846166,1.7352233,0.97732425,0.37066996,0.46690986,0.5169142,0.08050552,-0.07521206,0.12054206,0.29919386,0.48664767,0.4743517,0.46688342,0.59234816,0.4782303,0.077584445,0.020590395,-0.19414595,-0.67233014,-0.81654227,-0.69892,-0.74628633,-0.897905,-0.9661167,-1.0339158,-1.1052547,-1.0569109,-1.0109513,-1.006149,-1.1140327,-1.1610742,-1.2038438,-1.3255647,-1.4283699,-1.5037836,-1.5541495,-1.5785571,-1.9194824,-2.2683935,-2.276767,-2.204165,-2.0243323,-1.7533836,-1.3725715,-1.2628015,-1.2984076,-1.2212489,-1.0793698,-0.9598562,-1.0639486,-1.0812299,-1.0795099,-1.2363006,-0.2851006,-0.28507346
-0.6090901,-0.37275904,-0.16958529,0.08256763,0.20174807,-0.11443582,-0.412867,-0.73265177,-1.0739775,-1.1375945,-0.8723961,-0.6031247,-0.54687935,-0.5887498,-0.687604,-0.9527484,-1.2218683,-1.0756354,-0.83653533,-1.0235838,-1.3203144,-1.377596,-1.3726091,-1.2884669,-1.1517111,-1.3326324,-1.643677,-1.7210304,-1.2237806,-0.20406856,-0.32416996,-1.0643381,-1.9474045,-2.4570653,-2.603352,-2.8279402,-2.8878803,-2.819708,-2.792407,-2.6775253,-2.0620537,-1.1548555,-0.62579507,-0.21967953,0.3617425,0.8450266,1.2550809,1.6467125,1.9117148,2.0909975,1.3646226,0.0959916,-0.32677382,0.13402888,0.48244315,0.49469358,0.57094526,0.32350704,-0.49051887,-1.6292396,-2.1599376,-2.439607,-1.9665515,-1.1116809,-0.2437903,-0.25989598,-0.43951023,-0.7049197,-0.7188626,-0.6772772,-0.21085528,0.3095299,0.86352456,0.6641026,0.088826984,-0.48730206,-0.47404608,-0.19967096,0.031222671,0.34673068,0.3759188,0.44933623,0.4887292,0.6895212,0.7573624,0.82656527,0.9297174,0.9488681,0.8134086,0.46954527,0.2542764,-0.016800746,-0.44641793,-0.83190036,-0.96061087,-0.5727757,0.1502118,1.280792,2.2634706,2.2032428,2.0842931,2.1008663,1.5079129,0.8339243,0.46643564,0.29827327,0.21235654,-0.47350395,-0.47391844
-3.958706,-3.5993223,-3.2753215,-3.1896513,-2.9898481,-2.812677,-2.7884738,-2.821436,-2.8161097,-2.541002,-2.3526738,-2.2116885,-2.02965,-1.8484797,-1.9821382,-1.951149,-1.9055169,-2.3379612,-2.5948963,-2.4860663,-2.3933928,-2.3455255,-2.225968,-1.8921113,-1.400351,-0.866347,-0.69447625,-0.92908543,-1.3972454,-2.0589023,-2.8037486,-3.1108046,-3.4745426,-3.6341507,-3.0495496,-2.544725,-2.451575,-2.3884542,-2.3676686,-2.3257213,-2.2169816,-1.8988768,-1.9948745,-2.2281408,-2.2216132,-2.080143,-1.9279628,-2.0470483,-2.2083342,-2.3240457,-2.043584,-1.7156427,-1.5808501,-1.7489399,-1.9880905,-2.0774384,-2.239747,-2.561297,-2.7487226,-2.9893637,-2.6304593,-1.7623069,-1.8516146,-2.217838,-2.7893271,-2.7624235,-2.5277085,-1.9964978,-1.4122891,-1.3259659,-1.3517575,-1.3145983,-1.3316934,-1.2584872,-1.1095046,-1.0784472,-1.3011613,-1.5575739,-1.6983495,-1.8860776,-1.9063413,-1.9639429,-2.0098,-2.1810853,-2.2449613,-2.3071396,-2.3954124,-2.485073,-2.5207005,-2.5306578,-2.5869603,-2.7486994,-2.8707922,-2.9064605,-2.992372,-3.0627854,-3.133455,-3.1685672,-3.272175,-3.3584685,-3.306617,-3.2397697,-3.2584984,-3.2108798,-3.1547003,-3.1111479,-3.0946786,-2.5982037,-2.5981143
-2.0246584,-1.7076095,-1.1777437,-0.5065626,-0.36269653,-0.43740883,-0.5757083,-0.6169347,-0.55952394,-0.24871206,0.064101815,0.26194856,0.4764899,1.1641793,1.7321715,2.3030958,3.5064158,5.171569,6.4460783,7.2118316,7.5435743,7.566292,7.230569,6.752553,6.300664,5.08364,2.4885888,-0.086982906,-1.3231654,-1.9169647,-1.9789317,-1.9419631,-2.0384984,-1.9617296,-1.8762174,-1.8893256,-1.9186333,-2.0447614,-2.1305785,-2.0711253,-2.1093671,-2.5776048,-2.117825,-0.64702547,2.9780812,5.911033,8.16577,9.886449,11.070267,12.263257,12.890592,12.06084,10.373867,7.9066057,4.397794,2.0148263,0.26299933,-0.66795117,-1.5734879,-2.4425447,-3.062879,-2.6712456,-1.84126,-0.8880433,0.17409739,0.66742647,0.7088034,0.9485917,1.0523036,0.95251524,0.8192684,0.78875774,0.6966771,0.93557525,1.2825389,1.7587696,2.2170072,2.4262068,2.5911984,2.8537068,2.9817262,2.9704614,2.89296,2.7837908,2.5908885,2.4644077,2.3121326,2.0737658,1.7768791,1.4310901,1.1176009,0.38725123,-0.38924676,-0.8074811,-1.2756729,-1.6697757,-1.6125417,-1.1694019,-0.3060986,0.38509527,0.91842633,1.2385367,1.5057254,1.3047366,1.0512145,0.95648664,0.6394204,0.74919474,0.7494549
-3.4650855,-3.122038,-2.8641028,-2.8804855,-2.7532523,-2.582491,-2.573691,-2.6843956,-2.783242,-2.7171693,-2.8257768,-2.9667246,-2.9293075,-2.8994255,-2.806396,-2.5305357,-2.270758,-2.227726,-2.1474009,-1.9080426,-1.956365,-2.1666746,-2.1500359,-1.8089052,-1.2388786,-0.61331004,-0.32886204,-0.47685814,-0.8010378,-1.4642267,-2.4690876,-2.7267609,-2.7462053,-2.9204202,-2.7250454,-2.325422,-2.185783,-2.151864,-2.2217605,-2.265566,-2.2054288,-1.5758486,-1.4424145,-1.8429122,-2.2662942,-2.3845308,-2.336666,-2.3874328,-2.454287,-2.5946677,-2.533148,-2.2871003,-2.4357133,-3.0931602,-3.54932,-3.4964104,-3.4445353,-3.0795271,-2.6617107,-2.862485,-2.752954,-2.433112,-2.4097223,-2.4658017,-3.0238838,-3.3761697,-3.3276076,-3.052906,-2.6844802,-2.6057544,-2.6244726,-2.622655,-2.5925379,-2.4139404,-2.219995,-2.2145772,-2.4060895,-2.639719,-2.7655768,-2.9344535,-2.9741526,-3.025711,-3.0611248,-3.166995,-3.184777,-3.221128,-3.2805033,-3.2894022,-3.280622,-3.2819715,-3.321341,-3.323202,-3.3636742,-3.4875042,-3.7027988,-3.83456,-4.012218,-4.1621237,-4.4286304,-4.653631,-4.663641,-4.655185,-4.617834,-4.442183,-4.343122,-4.2954926,-4.210431,-3.568508,-3.5683398
-3.4000723,-3.234654,-3.0415483,-2.903053,-2.6501026,-2.565948,-2.609721,-2.7015996,-2.647101,-2.5184994,-2.3472867,-2.166442,-2.1026745,-2.079014,-2.0707672,-2.0703888,-2.0084715,-1.4297935,-0.9344832,-1.0808501,-1.4572318,-1.7614863,-1.8869045,-1.8781251,-1.7166272,-1.5317204,-1.4772506,-1.3332133,-0.9464986,-0.7241869,-1.6410103,-2.3507848,-3.0718336,-3.6968186,-4.0666294,-4.266577,-4.299335,-4.3795443,-4.3366013,-4.097044,-3.5944538,-2.9296722,-2.6981268,-2.4216187,-2.035434,-1.7819469,-1.6330233,-1.6498871,-1.6899658,-1.7837416,-2.1527045,-2.238257,-2.0503504,-1.7720727,-1.9347832,-2.103038,-2.1373062,-1.9750578,-2.2225835,-3.177455,-3.5080047,-3.2584972,-3.0055737,-2.3597481,-2.1002417,-2.0935814,-2.011412,-1.6489152,-1.2617258,-1.0227096,-0.86207235,-0.5981941,-0.10786391,0.31433052,0.33881706,0.23585247,0.29297453,0.24710783,0.2823531,0.18716837,0.11320132,0.08055934,0.049309045,-0.03560725,-0.071998,-0.13357723,-0.23219332,-0.3670537,-0.60891294,-0.9064472,-1.0724196,-1.2849452,-1.61311,-1.9287133,-2.301548,-2.5660238,-2.5837066,-2.445074,-2.256662,-2.3761618,-2.4510152,-2.4731574,-2.7284415,-2.9438126,-3.051362,-3.129879,-3.146256,-4.214388,-4.214597
-1.3809941,-0.9945779,-0.98705184,-1.244964,-1.3075348,-1.237231,-1.2934473,-1.5908597,-2.0373096,-2.4243643,-2.7757723,-3.1744528,-3.4303558,-3.6352859,-3.4416566,-3.0214243,-2.501978,-2.0577674,-1.8624482,-1.7946281,-2.0448794,-2.413293,-2.6482253,-2.7287354,-2.5802588,-2.1584184,-1.769268,-1.6001263,-1.581439,-2.0012527,-2.9619374,-3.1614714,-2.9901953,-2.98631,-3.1149893,-2.9997172,-2.9083805,-3.1076555,-3.3113465,-3.3370223,-3.0827513,-2.1418834,-2.2823105,-2.7636037,-2.9698062,-2.7750485,-2.3953323,-2.1047657,-1.9628433,-1.9710206,-1.7499583,-1.3465624,-1.3916754,-2.2285674,-2.775302,-2.8663597,-2.626269,-1.599018,-1.0478232,-1.5020466,-1.8566765,-2.0518997,-1.896251,-1.8078139,-2.3587828,-2.7472997,-2.921361,-3.0292888,-3.0761993,-3.2164094,-3.3172913,-3.3318453,-3.2382097,-2.7872643,-2.2538838,-1.8300023,-1.82497,-2.0242245,-2.1417432,-2.3026154,-2.3569226,-2.4054878,-2.448587,-2.5659547,-2.6074235,-2.6698215,-2.782022,-2.876552,-2.9649987,-3.0932856,-3.1984143,-3.1827035,-2.7790565,-2.1493764,-1.4918561,-1.4094646,-2.031259,-2.5857868,-2.998176,-3.1990607,-3.2120862,-3.2506056,-3.2621248,-3.1212695,-3.104297,-3.0516205,-2.9844809,-2.566084,-2.5660594
-0.53295577,-0.6930425,-0.9962816,-1.1371403,-1.2297709,-1.2497159,-1.2291712,-1.2578797,-1.2099282,-0.80929375,-0.6165633,-0.4536741,-0.09918605,-0.01823102,-0.11373691,-0.24398412,-0.5534305,-1.1005113,-0.97372925,0.0090138465,1.1199769,1.828619,2.3894715,2.90412,3.1596134,2.653265,1.6912589,0.63160026,-0.27497315,-1.1304271,-0.90137124,-0.26296386,0.20059443,0.19720203,0.47638768,0.8909967,1.0151311,1.2320539,1.2793075,1.0487487,0.55996156,0.7389612,0.92057127,0.2781352,-0.38777074,-0.6702274,-0.9308058,-1.308238,-1.4990141,-1.4143872,-0.5211878,0.3942062,0.7150618,0.60615396,0.61132085,0.535641,0.16671863,-0.17860347,-0.0021045506,0.48433015,0.49070552,0.5950428,0.7995907,1.0398257,1.0670371,1.0736593,1.2324831,1.4200807,1.4128314,0.93928826,0.6409743,0.5214468,0.34749094,0.2848142,0.318146,0.3821247,0.3202248,0.23335995,0.21463637,0.18500377,0.22306257,0.18083882,0.22504038,0.25932306,0.3345158,0.41981557,0.5594651,0.7834208,1.0268836,1.3539934,1.4663267,1.6899004,1.6927271,1.6995735,1.3684337,1.1062247,0.9738777,0.5720131,-0.30885312,-0.9001069,-1.1644605,-1.2780466,-1.4342749,-1.6956458,-1.6579562,-1.639577,-1.5926151,-0.053314447,-0.052861184
1.2820086,0.9668161,0.9095064,0.9297531,1.0855889,0.983292,0.87350714,0.64970374,0.1549565,-0.33887675,-0.3908081,-0.52791303,-0.99936646,-1.3359715,-1.275608,-0.8928269,-0.336766,0.357166,0.53526443,-0.09186697,-0.8076551,-1.1158326,-1.0401692,-0.7175999,-0.6587514,-0.8643586,-1.0876389,-1.046261,-0.7266761,-0.26428694,-0.35916033,-0.8912548,-1.5594637,-2.3868694,-2.8662395,-2.9780061,-2.4949648,-2.1117945,-1.8059952,-1.4633559,-1.1594478,-1.0380657,-0.3988835,0.33492577,0.9119721,1.104141,1.0906217,0.9293387,0.72920734,0.46879283,0.22072154,0.19081143,0.1009302,0.19759406,0.4301867,0.90550506,1.7079492,1.6015232,0.8337914,0.07626411,-0.0089260265,-0.6252587,-0.7968445,-0.44743878,-0.5823133,-0.82410246,-0.82720345,-0.78052825,-0.5108056,0.22668344,0.66336703,1.2015136,3.1718378,5.7054653,7.4554315,8.885556,9.736944,10.257935,10.545171,10.756573,10.823429,10.9074955,11.028982,11.24255,11.348072,11.418855,11.404524,11.354327,11.169973,10.858242,10.598295,9.953853,9.315472,9.123135,8.771315,8.341484,7.764311,6.9800158,6.3575797,5.655897,5.241196,4.857812,4.0739474,3.3936877,3.1655445,2.9623785,3.0148559,1.9050628,1.9043391
-1.8274479,-1.6113975,-1.5558056,-1.5440218,-1.2500851,-1.1212109,-1.1180515,-1.188114,-1.4003143,-1.667513,-2.0593984,-2.44564,-2.4583972,-2.259002,-1.8542391,-1.4853215,-1.219733,-1.3677092,-1.8354115,-2.3495436,-2.652911,-2.6649752,-2.3660183,-2.1104863,-2.0522997,-1.8697882,-1.6573907,-1.4214845,-1.5473295,-2.0837681,-2.3073967,-1.8221323,-0.8131056,-0.3357522,-0.48533422,-0.8598697,-0.85751915,-0.7835908,-0.8342502,-0.9457364,-0.8099442,-0.36060575,-1.1303861,-1.9442325,-2.2969778,-1.9205341,-1.4592245,-1.3421034,-1.5852126,-2.1821365,-2.4566422,-2.1215365,-1.9149003,-2.2281141,-2.3828042,-2.5571587,-2.5052023,-1.8646793,-1.2601181,-1.5113622,-1.874573,-2.059195,-1.7841611,-1.6865265,-2.089445,-2.3862548,-2.6289008,-2.865038,-2.537358,-2.0346284,-1.891797,-1.9460232,-2.0099,-1.7837241,-1.4742647,-1.3925028,-1.534892,-1.9122379,-2.1326265,-2.4566576,-2.5635567,-2.6740491,-2.7730682,-2.9779558,-3.0920076,-3.2289312,-3.4500356,-3.728745,-4.03194,-4.2722936,-4.36568,-4.3451376,-3.7624264,-2.7035189,-1.7930449,-1.5938237,-1.8026006,-2.1007926,-2.3690088,-2.3984437,-2.270231,-2.2134147,-1.8623812,-1.2569714,-1.0126982,-0.8768729,-0.7042817,-0.5189525,-0.51883864
0.3735978,0.045750316,-0.20470484,-0.62295973,-1.1054777,-1.439877,-1.4800408,-1.4044266,-1.4056029,-1.434522,-1.2028759,-0.83678,-0.70957494,0.5487047,2.283027,4.0057487,5.5690546,6.771841,7.581612,7.7474804,7.212717,6.3056955,5.226198,3.708174,2.4566004,1.6683798,1.8654906,2.4361453,2.446112,2.4333446,2.5958438,2.6239917,2.6984103,2.472602,2.0849376,1.7611938,1.5445092,1.6399107,1.8679826,2.4648588,2.933754,2.5934372,2.5927591,2.9594736,2.3675199,1.5940845,0.951226,0.31782448,-0.07698713,-0.4345915,-0.8196998,-0.9885788,-1.1572427,-1.353363,-1.0178827,-0.076757535,0.9290029,1.2050769,0.6769272,1.4067581,2.4994535,2.5402656,1.5811081,0.98772585,0.6341228,0.12848379,-0.32163507,-1.0238712,-1.7654102,-1.7513863,-1.6626738,-1.8276392,-2.0083964,-2.2635798,-2.3883657,-2.3283617,-2.1735325,-2.1604753,-2.129181,-2.2699602,-2.2175758,-2.1318502,-1.9197197,-1.8184824,-1.6374795,-1.4939935,-1.3277363,-1.1714315,-1.0882324,-0.8346405,-0.7228686,-0.80626553,-0.9380327,-1.318464,-1.5434473,-1.7061586,-1.8460404,-2.217032,-2.4180622,-2.479534,-2.5428002,-2.5410147,-2.2944999,-1.9799348,-1.803742,-1.7605698,-1.6958836,-2.2073574,-2.2073588
-1.7086914,-1.7758152,-1.7579967,-1.7418612,-1.72597,-1.7161279,-1.7840755,-1.6946375,-1.2444105,-0.57335496,-0.17092347,0.12423832,0.32793453,0.5694033,0.476515,0.17330614,-0.18513034,-0.21303855,0.10596255,0.14638421,0.06402131,0.031127598,0.008891299,0.3021825,0.8290591,1.413814,1.8515744,1.8379159,1.7370813,1.7447015,1.3619157,0.88829565,0.08616257,-0.34403765,-0.12725201,0.3962352,0.8674195,1.035089,1.1148385,1.0693601,0.30750433,-0.14681345,-0.0036233068,0.16605046,-0.06386106,-0.3284028,-0.48046073,-0.31647897,0.055177882,0.5981424,1.0198159,0.78516495,0.41386378,0.6782366,1.0281167,0.8893026,0.40309373,-0.48433045,-1.146325,-0.9699949,-0.7904179,-1.3583555,-1.4736557,-1.4727898,-0.8482401,0.0654708,0.5158184,1.1367029,1.6620567,1.8533558,1.7856033,1.6248,1.0969929,0.39644203,-0.112520576,-0.13211234,0.21254419,0.45174107,0.63962543,0.7603853,0.82981545,0.86219597,0.9586827,1.0571396,1.1286589,1.1883852,1.2731569,1.318805,1.2555819,1.1790531,0.94463325,0.44960168,0.10263495,-0.28841147,-0.57994646,-0.7633267,-0.9224746,-1.0762309,-1.0927244,-1.0346981,-1.1016024,-1.2122388,-1.4049119,-1.4848064,-1.4655386,-1.4794751,-1.4286709,-2.6087332,-2.6088467
-5.215852,-4.8624096,-4.583618,-4.368019,-4.16858,-4.117622,-4.1730714,-4.368969,-4.65271,-4.8612714,-4.942809,-4.9966116,-4.962132,-5.082747,-5.04222,-4.6981587,-4.2898717,-4.006057,-3.870314,-3.6680722,-3.452551,-3.383903,-3.3615203,-3.3741667,-3.2104197,-2.8423467,-2.6800995,-2.7542143,-2.7799816,-3.201315,-4.423852,-5.0164886,-5.3367205,-5.597122,-5.726694,-5.7116723,-5.714092,-5.762706,-5.734654,-5.4090214,-4.495519,-3.3566957,-3.1940928,-3.2404034,-2.8364544,-2.4271407,-2.0795033,-1.9604628,-1.9680917,-2.1398716,-2.3116188,-2.1451619,-2.1812215,-2.6556182,-3.2198682,-3.4973621,-3.6679769,-3.2495546,-2.7999153,-3.3551679,-3.8570275,-3.8491077,-3.917749,-3.8481588,-4.256708,-4.5502267,-4.595202,-4.433737,-4.218957,-4.310386,-4.291131,-4.128675,-3.7728333,-3.1287818,-2.5848098,-2.3607016,-2.4718118,-2.6944294,-2.7993283,-2.9599643,-3.0146012,-3.0617418,-3.1353323,-3.284492,-3.3509977,-3.4468775,-3.617662,-3.7870266,-3.9614456,-4.209463,-4.354472,-4.6277943,-4.909018,-4.913066,-4.8685093,-4.837821,-4.860165,-4.8193254,-4.8091354,-4.991246,-5.049411,-5.0532384,-5.169385,-5.2081337,-5.2542534,-5.263944,-5.2343693,-4.186098,-4.1860256
