0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
-0.4135021,0.0711154,0.06342355,-1.1607592,-1.0311198,0.11152875,0.24532348,-0.95922303,-0.5389358,-0.2465123,0.24839236,0.6594761,0.7360536,0.39918202,0.38203,0.1726958,0.5364027,1.2359338,1.3742985,1.2924992,1.1688961,1.020205,0.7989395,0.78446585,1.2021664,1.2698082,0.8146403,0.9469914,1.1452178,1.366076,1.4870069,1.5503385,1.6199679,1.647913,1.7058794,1.797158,1.1331422,1.126777,1.3027197,1.6461471,2.9051409,5.4996753,8.397995,9.52602,10.306883,10.303466,9.20251,7.919713,5.815313,3.8849044,2.1925905,1.273215,1.4679126,1.7380731,2.0269473,2.1418774,2.1496704,2.2485833,2.400816,2.5394456,2.3321385,1.6580437,1.1580418,1.3055116,1.0896032,0.57007766,0.45299098,0.2649972,-0.08793035,-0.044916466,0.21917053,-0.08273728,-0.31394243,-0.37326488,-0.085811704,1.2530063,3.5436614,6.272972,8.289741,9.440524,10.507427,10.387663,9.701744,8.331396,5.353142,2.6721585,1.5046178,1.470207,1.4767456,1.0658612,1.1871564,0.8847858,-0.40591082,-0.853542,-0.11932178,0.43918535,0.69932,0.8205489,1.3233869,2.9638698,3.3197355,3.4672723,3.402088,3.3413115,3.3136883,3.3631613,3.3638701,3.3281775,3.2893488,3.2311354,2.9342961,2.5564914,2.2759418,2.2135751,2.0649195,1.8384277,1.7505666,1.0428488,0.69748545,0.6972931,0.28997442,-0.15290876,-0.49351612,-0.72638845,-0.6864718,-0.7241551,-0.8433925,-1.1800201,-1.0982552,-1.2153883,0.25871432,0.2589087
-1.5849526,-1.4216413,-1.4275887,-3.1622066,-3.159452,-1.4223151,-1.3027881,-3.2919216,-3.3710752,-2.7490845,-2.370653,-2.03167,-1.852009,-1.6551095,-1.4209769,-1.2551649,-1.1164082,-0.86467993,-0.5407343,-0.5012667,-0.5765431,-0.4054299,-0.20302245,-0.111635946,-0.0146284625,-0.29135677,-0.5149265,-0.6466935,-0.6441795,-0.6103585,-0.5634679,-0.5465508,-0.55407286,-0.7062096,-0.9183176,-1.0973637,-0.90934765,-0.7856656,-0.98992926,-0.38314092,0.086339,-0.11751783,-0.6892206,-1.1012121,-2.1511776,-2.5813572,-2.3888552,-2.009633,-1.6640828,-1.2261362,-1.0732892,-0.95879495,-1.0577052,-1.1704166,-1.3630521,-1.5118113,-1.4235396,-1.2842665,-1.1241821,-0.9460106,-0.57979774,-0.016860187,-0.58371675,-1.263459,-0.20755786,0.34194744,0.2316359,0.16734663,0.5158567,0.8024037,0.6016657,0.36659667,0.49338052,0.7374572,1.1348913,1.1934524,0.27517492,-0.013111055,-0.11771211,-0.6900845,-1.8867904,-2.223977,-1.8363626,-1.3670386,-0.9903593,-0.81861687,-0.98665947,-1.4911983,-1.7105926,-1.8781143,-1.9762452,-1.7388666,-0.7351328,-0.31435642,-0.81039476,-0.9767431,-0.96891576,-0.59523374,-0.2760843,-1.2812593,-1.6520773,-1.7896093,-1.8337632,-1.8529412,-1.8474894,-1.8588487,-1.9036282,-1.9164819,-1.9928572,-2.1016364,-2.2701607,-2.4941745,-2.8151145,-2.97539,-3.0208325,-2.9083536,-2.4623065,-2.1195793,-1.9963601,-1.9222857,-1.551009,-1.1530693,-0.934018,-0.81155765,-0.9490175,-1.2880794,-1.5873778,-1.9889803,-2.3554049,-2.584574,-1.2872772,-1.2870566
-0.85235584,-1.0455257,-1.0327246,-0.3731336,-0.34477514,-1.0364206,-1.1384081,-0.48031858,-0.6553452,-0.85807014,-1.0762997,-1.4336737,-1.6203479,-1.5937722,-1.4733852,-1.360228,-1.3019894,-1.1875207,-0.95665807,-0.98405504,-1.45906,-1.4822841,-1.41196,-1.4341123,-1.6234567,-1.8247842,-1.8143641,-1.9567882,-2.0016778,-2.015082,-2.032105,-2.0310354,-2.0151856,-1.9762203,-1.8591262,-1.7774305,-1.2556552,-0.8006521,-0.44597656,-0.07988104,-0.27079782,-0.8887956,-1.4780643,-1.7166998,-1.9790244,-1.9137895,-1.4274894,-1.6041824,-1.929179,-1.8088701,-1.6123085,-1.1335119,-1.1330062,-1.2539867,-1.4942833,-1.56934,-1.4817992,-1.4132152,-1.2536308,-0.72494984,0.91572726,4.2646337,8.417614,9.599741,10.008081,9.86429,9.392923,8.991837,9.114368,9.110718,9.020593,8.55169,8.208439,7.8888674,6.9562497,4.0998926,0.76274496,-0.4194429,-1.1455728,-1.7382547,-2.1682115,-2.1584094,-1.5432876,-1.7616868,-2.1667767,-2.2693896,-2.8598008,-3.5317507,-3.5292406,-3.2907,-3.1947525,-3.27419,-2.7514734,-2.3457303,-2.7705064,-2.9774055,-2.7402391,-1.9456393,-0.9695879,-0.30027142,-0.12007088,-0.045512877,0.033665724,0.09021897,0.14378656,0.13077301,0.12323777,0.08423014,0.04095512,-0.025774576,-0.15306626,-0.30805406,-0.5951239,-0.8705576,-1.1698563,-1.5366299,-2.0195003,-2.3689036,-2.3779752,-2.3747804,-2.2524455,-2.1702404,-2.2067575,-2.1677766,-1.9390287,-1.6424308,-1.3752468,-1.155875,-1.2773895,-1.3329067,-1.1533742,-1.1531925
-1.7346483,-1.7635347,-1.7670217,-1.7525764,-1.8311778,-1.766063,-1.7373885,-1.8062491,-1.8428792,-1.7128133,-1.8114386,-2.265924,-2.3991342,-2.2819743,-2.222803,-2.1464536,-2.2511804,-2.2053206,-2.0680919,-1.878535,-1.7999437,-1.6986616,-1.4343722,-1.3377442,-1.5137026,-1.6400785,-1.5184112,-1.4425896,-1.342699,-1.2244352,-1.124578,-1.043825,-0.96599656,-0.90836805,-0.7833211,-0.20776121,0.41346362,0.48165625,0.5968871,0.6859929,0.85857993,0.50560594,-0.09411561,-0.3799861,-0.89297384,-1.4357365,-1.8020341,-2.178363,-2.7144756,-2.6666174,-2.4304442,-2.1019917,-2.1040227,-2.1856909,-2.3012877,-2.3685362,-2.3923936,-2.3815465,-2.3867211,-2.3938994,-2.228171,-1.6711876,-1.0308864,-1.0507917,-1.2768054,-1.246114,-1.1970075,-1.1856074,-1.0614458,-1.1529106,-1.2748194,-1.3968148,-1.2865257,-0.9578388,0.032379672,-0.14965418,-1.163111,-2.0712285,-2.8977582,-3.4835474,-3.4335744,-2.7344725,-1.4812735,-1.1355569,-0.85665977,-0.31465277,-0.4143007,-0.9392623,-1.084309,-1.2344077,-1.3667433,-1.2263722,-0.890543,-0.7410377,-0.9261034,-0.9227471,-0.73802674,-0.6186677,-1.0526216,-1.7493092,-1.793577,-1.7803407,-1.7510511,-1.7199011,-1.6756861,-1.6598575,-1.6394647,-1.6408367,-1.6490146,-1.67632,-1.7184308,-1.729976,-1.795125,-1.8753148,-1.8342049,-1.5405647,-1.2213414,-1.2670317,-1.5196185,-1.7264894,-1.7411983,-1.6997682,-1.6520693,-1.4659331,-1.4803069,-1.6422831,-1.6420332,-1.5806402,-1.7042224,-1.6910967,-1.7333958,-1.7333105
-0.20592734,0.019432366,0.008608967,-2.133099,-2.1654663,0.03396535,0.16458493,-1.9722061,-1.3428559,-0.3531229,0.039172232,-0.22987443,-0.21928787,-0.15079206,-0.032944262,0.18463796,0.5313667,1.0525315,1.6066067,1.8532557,1.8658628,2.002695,2.2197437,2.1641612,1.6300957,0.6027578,-0.2040405,-0.51863205,-0.6634608,-0.78443325,-0.83281577,-0.79292226,-0.614844,-0.22372723,0.6703179,3.9927464,8.039602,9.598891,10.352096,11.054651,11.446753,11.118323,9.553852,7.7973714,4.8985143,2.2475655,0.25004005,-0.15161344,-0.17200795,0.21148562,0.44664466,0.30685586,-0.1038844,-0.43447235,-0.8678888,-1.270368,-1.483039,-1.546188,-1.6286699,-1.6737615,-1.6075994,-1.3873726,-0.67689514,0.048731297,0.35640618,0.3438521,-0.19627646,-0.49116415,-0.41347033,-0.28301692,-0.36150396,-0.7665865,-0.4300257,-0.080117166,0.81098,0.8989138,0.18862996,-0.17517272,-0.3518985,-0.44692236,-0.57329625,-0.61662865,-0.0045324564,0.6060356,0.7810806,0.8175315,0.5913706,-0.23127817,-0.7943195,-1.1447395,-0.87102944,-0.5000994,0.13712367,0.5442778,0.10396107,-0.15288968,-0.43193355,-0.9632088,-1.3911786,-1.9010606,-1.9740369,-1.9301403,-1.8728104,-1.8116884,-1.733935,-1.6502337,-1.6067615,-1.5707259,-1.5561292,-1.4539385,-1.2882822,-1.2026567,-1.2424649,-1.3367081,-1.4431431,-1.3626494,-0.9053527,-0.2562589,0.19618562,0.17583922,0.17806551,0.19545195,0.005048305,-0.35473853,-0.7457182,-0.62147,-0.6700912,-0.8457402,-0.9891288,-1.1759329,0.18049312,0.18067688
-0.64274114,-0.45316398,-0.45932978,-0.39883414,-0.6052208,-0.4496048,-0.39649734,-0.31545663,-0.3907325,-1.0257505,-1.1686285,-0.922608,-0.7545171,-0.9168001,-0.91445005,-0.9629014,-0.9436229,-0.8031933,-0.7195711,-0.81070757,-0.92805827,-1.0983353,-1.1020678,-0.8184358,-0.40018624,-0.18058714,-0.5731268,-0.84355175,-0.78908473,-0.6126432,-0.39535344,-0.23016359,-0.0216593,0.28634757,0.676885,1.0672921,0.5863853,-0.02069972,-0.569558,-0.94457144,-0.82666385,-0.44473994,0.048002765,0.4573349,1.1236818,1.0288594,-0.0025530756,-0.8896681,-1.0791814,-0.7847446,-0.28386188,-0.02006866,0.054585814,0.25992608,0.659855,1.1054735,1.3848661,1.5437824,1.7527813,1.8496149,1.7719896,1.355852,0.77659225,0.3372098,-0.5089548,-0.8034016,-0.55617416,-0.19615729,0.03792662,0.28253794,0.47869295,0.67704386,0.4626501,0.2184335,0.47097093,2.0269692,2.7747898,2.708844,2.2825925,2.6518455,3.2611527,2.364434,0.33433253,-1.2897944,-2.0660849,-2.188487,-1.7463287,-0.7862016,-0.67935,-0.7908888,-0.7074423,-0.7784088,-0.64368075,-0.13768561,0.83817875,2.801505,4.907494,7.8627663,10.470496,11.89661,12.013727,12.073444,12.118855,12.115747,12.084217,12.060545,12.031324,12.014303,12.004965,11.913489,11.735869,11.443953,10.849581,10.346096,9.570234,8.111307,6.04492,2.7211223,0.22720304,-0.94918025,-1.5147812,-1.6793624,-1.8948219,-2.0953355,-1.9513491,-1.5322833,-1.513216,-1.7972734,-1.7922451,-1.8972602,-0.39236337,-0.39239946
-3.045148,-2.8937926,-2.9042983,-3.9301872,-3.929737,-2.899373,-2.7846,-3.9329782,-3.7040524,-2.8729827,-2.5779293,-2.4271772,-2.1298406,-1.9757167,-1.7673558,-1.743373,-1.72741,-1.7481083,-1.5680118,-1.4552459,-1.3338288,-1.5259354,-1.7802155,-2.1045113,-2.6930428,-2.9112844,-2.281792,-1.8555263,-1.6982422,-1.5648935,-1.4681813,-1.4471459,-1.5148524,-1.7018607,-1.9143488,-2.2296739,-2.3449283,-2.4153466,-2.4495857,-1.7630692,-1.4845707,-1.697201,-1.8569332,-1.9140275,-2.5809724,-2.9290464,-2.636152,-2.1661005,-1.7664375,-1.3959932,-1.2297463,-1.170059,-1.2071548,-1.335517,-1.4717858,-1.5736372,-1.5468892,-1.5260445,-1.5849172,-1.6922828,-1.8036752,-1.8813753,-2.6517813,-3.2160854,-3.3918395,-3.8012698,-4.483159,-4.848156,-4.9688883,-4.937867,-5.007115,-4.7544127,-4.681059,-4.401821,-3.7605805,-2.9853985,-2.666983,-2.6257675,-2.5782626,-2.6325667,-2.8665853,-2.6386724,-2.2510064,-1.7310748,-0.7056694,0.36335897,1.7150123,4.796427,6.4164624,7.951272,9.331856,10.219664,11.188172,11.547379,11.440877,10.967752,10.43346,9.309498,6.3408017,0.9850286,-0.6512141,-1.4261473,-1.7741477,-1.9250927,-1.9622757,-2.0066645,-2.0538235,-2.0283508,-2.053301,-2.1013057,-2.0770178,-2.1312656,-2.2479768,-2.2561343,-2.2090044,-1.8994724,-1.3984307,-1.1255068,-1.4732095,-1.6087909,-1.4053613,-1.1930876,-1.1191757,-1.210507,-1.5032741,-2.1091006,-2.3502088,-2.7388175,-2.8802779,-2.8748877,-2.7675958,-2.7675934
-0.50939184,-0.41236734,-0.41035956,-1.2134959,-1.206732,-0.40796688,-0.38557822,-1.0405384,-0.6295801,-0.3130498,-0.33732486,-0.21327965,-0.39399397,-0.051017806,-0.0065269917,-0.036585495,0.02958572,-0.20694527,-0.1379573,-0.27022487,-0.39557263,-0.5223401,-0.5835595,-0.5295348,-0.78183967,-0.90942633,-0.96277285,-0.8678562,-0.79380727,-0.72824293,-0.5813151,-0.4126211,-0.15800828,0.20288345,0.60039353,0.9629002,0.3448439,-0.4796973,-0.33592373,-0.43456617,-0.81645215,-0.8844529,-0.91422504,-0.84055126,-1.0059007,-1.2481062,-1.1475848,-0.9798634,-0.7982574,-0.40580824,-0.03605023,0.011559304,0.21255477,0.4490329,0.6609728,0.81457794,1.0342333,1.1404884,1.2505267,1.1253146,0.58189106,-0.31560177,-0.5489873,0.06424707,-0.32812056,-0.89477575,-1.1909859,-1.2807405,-1.0785842,-0.83657324,-0.8035774,-0.66131026,-0.458508,-0.13576333,0.91588616,2.0769658,1.9573629,1.2818694,0.66089416,0.24796903,0.94637895,1.0627506,0.6470838,0.3818112,0.1324487,-0.2380975,-1.0784252,-1.8570542,-1.9238412,-1.5624607,-0.90937126,-0.6615008,-0.7482008,-0.64264506,-0.4460102,0.131936,0.44025415,-0.12616864,-0.06827817,0.7232255,1.2929344,1.6831043,1.9652498,2.1607323,2.2273529,2.2924118,2.3186696,2.3534434,2.2376976,2.0768259,1.7791929,1.2701595,0.49505022,0.019226715,-0.6000286,-1.5560077,-1.7832611,-0.7156522,-0.5421508,-0.93057775,-1.1273202,-1.2615784,-1.5246203,-1.7958614,-1.7247684,-1.116288,-0.77093345,-0.5906805,-0.4446136,-0.58820665,-0.38227707,-0.38217762
-3.876568,-3.6686032,-3.6811967,-4.4547086,-4.4423857,-3.6720052,-3.5391076,-4.5299196,-4.432358,-3.674613,-3.2723825,-3.0141895,-2.7591457,-2.5157726,-2.3826253,-2.3810706,-2.4418807,-2.4367526,-2.4603477,-2.5833392,-2.6804595,-2.7723215,-2.7548754,-2.7717972,-2.937783,-2.7873042,-2.212643,-1.987211,-1.9626877,-1.9789603,-2.0143163,-2.0780187,-2.186835,-2.4578407,-2.7483578,-2.9735785,-2.8665695,-2.827062,-3.3042855,-3.163159,-2.9010577,-2.9263773,-2.7802634,-2.7711313,-3.2124586,-3.2935562,-2.7989178,-2.460001,-2.4495385,-2.3759196,-2.3347032,-2.2421427,-2.4384713,-2.6570468,-2.8811924,-3.0434892,-3.1097775,-3.1303227,-3.1888833,-3.2733254,-3.357532,-3.2926197,-3.359782,-3.589772,-3.7061803,-3.9239497,-4.4146867,-4.7790604,-4.8521113,-4.892724,-4.9724836,-4.7906084,-4.600692,-4.4286737,-4.173262,-4.022182,-3.719222,-3.5347638,-3.3034508,-3.2194118,-3.193202,-2.621564,-1.7810328,-1.388546,-0.84777176,-0.42031884,-0.22939081,-0.2476084,-0.16797286,-0.037751824,-0.21518339,-0.30846012,0.1746585,0.43316633,-0.07576098,-0.502982,-0.7040853,-0.76113796,-1.192167,-2.976396,-3.6044402,-3.851449,-3.9109402,-3.9408455,-3.9277537,-3.9013686,-3.9081726,-3.8738887,-3.8809826,-3.8754528,-3.826209,-3.745009,-3.6378393,-3.5532434,-3.344836,-2.9139597,-2.5052304,-2.5061994,-2.5672455,-2.5439312,-2.4582295,-2.324089,-2.2939641,-2.4255605,-2.7303085,-2.926374,-2.9493203,-3.0767593,-3.3316445,-3.271196,-3.5211282,-3.5210977
-4.6291966,-4.499864,-4.504486,-4.098684,-4.2257133,-4.4963403,-4.43949,-4.135784,-4.093983,-3.885585,-3.8297703,-3.653353,-3.4699264,-3.29195,-3.1299095,-3.14817,-3.1432223,-3.0137813,-2.9252727,-2.9481447,-2.8745713,-2.9392698,-2.929031,-3.0082731,-3.5337727,-4.1219664,-4.710181,-5.227515,-5.397408,-5.4862614,-5.4651833,-5.4366417,-5.375137,-5.269118,-5.0001707,-4.850181,-4.795192,-4.6544175,-4.39932,-3.7432694,-3.339147,-3.2973692,-3.302794,-3.2716603,-3.0416985,-3.3280735,-3.7226157,-3.778607,-3.316642,-2.5611339,-1.6471772,-1.2035098,-1.252532,-1.2884176,-1.2626367,-1.1757267,-1.0845768,-1.0371748,-1.0369129,-1.0670931,-1.1268678,-1.1054034,-1.0537901,-1.1551473,-2.1624668,-2.994843,-3.4677343,-3.5778923,-3.2520132,-3.019535,-3.1385517,-2.7822065,-2.2908034,-1.8577526,-0.860859,-0.35565406,-0.6372775,-1.2514213,-1.9524441,-2.3283653,-2.43341,-2.7216341,-2.8973193,-2.889285,-2.775562,-2.5567284,-2.4239154,-2.2273793,-2.2834597,-2.2079723,-2.132639,-2.386642,-2.3892362,-2.292425,-2.0990825,-1.6110376,-1.0136007,-0.4224245,0.12655929,-0.23866671,-0.510735,-0.6779245,-0.76713854,-0.85299826,-0.95216024,-1.0124435,-1.0974835,-1.1343203,-1.1999286,-1.276281,-1.4487698,-1.6701534,-1.9239917,-2.0990477,-2.2715218,-2.111372,-1.6597013,-1.4821794,-1.8662353,-2.2668824,-2.4864616,-2.5619934,-2.7405612,-3.2194796,-3.623075,-3.8931868,-4.0935693,-4.517303,-4.65184,-4.573572,-4.433924,-4.433933
-2.4387624,-2.5591073,-2.561246,-2.457753,-2.5318437,-2.570303,-2.5895905,-2.6794343,-2.7208338,-2.3162773,-1.9254593,-1.5361562,-1.3105068,-1.0701677,-1.3134234,-1.4579784,-1.8630242,-2.0581374,-2.5484388,-2.8393962,-3.062454,-3.0518787,-2.8608613,-2.6599169,-2.5768652,-1.9716375,-1.0353878,-0.82157964,-0.757476,-0.71588385,-0.68123186,-0.66487575,-0.69702446,-0.94380844,-1.2491802,-1.5705009,-1.1045558,-0.8829068,-1.6599265,-2.842622,-3.1602974,-3.0831456,-2.6513004,-2.30985,-2.3103323,-2.270325,-2.162296,-2.4055376,-2.897664,-3.008864,-2.6678252,-2.1018202,-2.0904436,-2.2585492,-2.5561283,-2.802682,-2.9659195,-3.0024796,-3.0996692,-3.1933131,-3.2565064,-3.0213857,-2.6363006,-2.863685,-3.4067104,-3.3244963,-2.9109983,-2.539772,-2.5353222,-2.5247917,-2.3346632,-2.3457932,-2.2879405,-2.4415188,-2.6574771,-2.902728,-3.1712508,-3.273315,-3.153796,-3.0208125,-3.0103962,-2.4991846,-2.0141282,-2.3125572,-2.2442079,-1.7187976,-1.6797764,-2.5666308,-3.12826,-3.3740048,-3.7128954,-4.082421,-4.312211,-4.144286,-4.4084034,-4.342823,-4.0692797,-3.5473642,-3.2614925,-3.2742844,-3.2195044,-2.9533753,-2.667955,-2.5450473,-2.458418,-2.4089768,-2.3464737,-2.3528302,-2.346044,-2.3421159,-2.2986927,-2.1437907,-1.9447154,-1.8091481,-1.5417148,-1.1422942,-1.2241784,-2.168711,-2.7195463,-2.912956,-3.000059,-3.0529532,-3.0965586,-2.9690862,-2.5276055,-2.1030698,-2.0609121,-2.2099936,-2.4962535,-2.4003859,-2.590895,-2.590932
-0.7145876,-0.8167484,-0.8194204,-0.61344016,-0.4703636,-0.83167994,-0.81918657,-0.7270613,-0.70183414,-0.59251004,-0.61680126,-0.42984384,-0.39345902,-0.22014004,-0.11651388,-0.14615983,-0.36144978,-0.46754947,-0.029317088,0.30262148,0.33074257,0.2998271,0.18261082,0.013289526,-0.20919439,-0.492353,-0.20227356,0.0118552,-0.1108357,-0.33676243,-0.5625651,-0.7646538,-0.98948246,-1.3315016,-1.7766593,-1.7823124,-1.521644,-1.1563071,-1.1768459,-0.51214373,0.34591663,0.41775656,0.27320725,0.013790872,-0.59081316,-0.43769482,0.016044825,0.40157992,0.50291216,0.3927114,0.042571016,-0.19687188,-0.5849656,-0.82806253,-0.9364202,-1.0497274,-1.0824673,-1.1444438,-1.1734505,-1.2016531,-1.1790602,-1.245676,-1.6421583,-1.5288148,-0.5266295,-0.37068588,-1.1429694,-1.7572815,-1.7061559,-1.5493485,-1.653691,-1.4918177,-1.3410193,-0.95416856,-0.6186376,-1.0764865,-1.6695867,-2.0891528,-2.230811,-2.297073,-1.8196648,-0.88017225,-0.36776006,0.00033590198,1.2011704,2.2710967,2.4160943,1.5463963,0.9286377,0.38627535,0.23607679,0.30763435,1.0142306,1.0907682,0.55475056,0.36384383,0.023297071,-0.24306433,-0.4452563,-1.3692856,-1.9380181,-2.2381697,-2.38758,-2.470088,-2.4524271,-2.412994,-2.4202552,-2.385997,-2.31204,-2.1709046,-1.8357177,-1.4145565,-0.9436917,-0.5694496,-0.15776005,0.28369138,0.6227422,1.2076557,1.9028187,2.378386,2.6967573,2.7941685,2.6442053,1.9357741,0.6892723,-0.19861016,-0.43982157,-0.46192062,-0.5175062,-0.5534793,-0.81290424,-0.81284326
-1.1845663,-1.294299,-1.2898921,-1.3234606,-1.6135836,-1.3008299,-1.3617406,-1.3753874,-1.3749027,-1.3016467,-1.200639,-1.0281894,-0.88200146,-0.9973602,-1.1230587,-1.3913023,-1.6514349,-1.6692815,-1.7786106,-1.9695657,-1.9262167,-1.6895247,-1.2999524,-0.97313154,-0.5143875,0.020512335,-0.6054638,-0.82620496,-0.7368441,-0.5998106,-0.46425357,-0.42498848,-0.43246746,-0.42314094,-0.2134665,-0.16745651,-0.27097547,-0.042027235,-0.04420787,-0.2960361,-0.4007311,-0.17015377,0.08580905,0.0016065836,0.0509696,-0.38490957,-0.9196673,-0.67215556,0.04520846,0.21860196,0.34515572,0.54556537,0.7362937,0.71893746,0.68995863,0.49919426,0.18563196,-0.006180078,-0.2759166,-0.45956814,-0.6926693,-1.1385847,-1.5557524,-1.5766957,-2.1139271,-2.467749,-2.5136318,-2.3589413,-2.045586,-1.6791639,-1.6003982,-1.7089486,-1.5214462,-1.4271111,-1.7091155,-2.462501,-2.3817432,-2.1560261,-2.0250845,-1.8464125,-1.6310382,-2.176052,-2.6544862,-2.4354663,-2.2909627,-2.372199,-2.028646,-1.5562031,-1.6321726,-1.5996382,-1.5800098,-1.865996,-1.864985,-1.9387138,-1.8268522,-1.9613631,-1.974108,-1.8127584,-1.229869,-0.16172369,0.012838908,0.07149469,-0.0098719215,-0.12617558,-0.23493634,-0.38469064,-0.49395287,-0.66578746,-0.7174727,-0.84533054,-1.0605707,-1.2636175,-1.4664085,-1.58946,-1.825123,-2.224465,-2.7087386,-2.6510706,-2.2190127,-2.0261614,-1.9966403,-1.98352,-1.9407916,-2.0785775,-2.204454,-2.3390286,-2.4780924,-2.6419683,-2.352395,-2.1357121,-1.3702571,-1.3703207
-1.1483624,-1.4110177,-1.4029305,-0.04671356,-0.08618382,-1.4171507,-1.5079846,0.12364969,-0.11448151,-0.17788988,-0.06083533,0.019789994,0.20162903,0.11949299,-0.03944713,-0.022105038,-0.59489197,-0.64905035,-1.178323,-1.6988552,-2.0654554,-2.0776088,-1.8631284,-1.7322049,-1.6316556,-1.2100472,-0.95328027,-1.1391157,-1.1184411,-1.0331876,-0.891544,-0.71721655,-0.5846248,-0.6882777,-1.0343683,-1.2513032,-0.67655444,-0.16846961,-0.32265016,-1.2409344,-1.4328147,-1.1473689,-0.6473676,-0.638968,-0.7018685,-0.8286047,-0.9808511,-1.3086065,-1.5694644,-1.5612081,-1.207659,-0.7729956,-0.820338,-1.0607202,-1.3914466,-1.7464511,-2.0755496,-2.1777463,-2.1877854,-2.2609198,-2.2198896,-1.5191998,0.052204438,0.6962851,0.16128363,0.0494788,0.35682693,0.6114274,0.4450204,0.17372486,0.5823237,0.27287093,-0.073319204,-0.65345246,-1.112041,-1.067327,-1.0499798,-1.0393804,-1.1264458,-1.6714177,-1.6674566,-0.91658306,-0.34447506,-0.5520507,0.02000704,1.0023764,1.3702408,0.11591144,-0.0010065585,0.5293542,0.05797711,-0.38417017,-0.6320434,-0.64019394,-0.66370034,-0.9759007,-1.0369873,-1.1296229,-1.7804251,-2.4219627,-2.5105062,-2.4170449,-2.325292,-2.262238,-2.20194,-2.1223006,-2.0148795,-1.9258385,-1.8598964,-1.8441494,-1.7434196,-1.5919502,-1.3922184,-1.1844829,-0.75816184,-0.0017778724,0.5022016,-0.33814532,-0.9496368,-1.1184074,-1.3464146,-1.4988382,-1.282212,-0.61636156,-0.23637892,-0.30226147,-0.37662417,-0.20153353,-0.25149405,0.009327903,-1.5171235,-1.5171356
-1.4111586,-1.7434336,-1.7316754,0.09969935,0.11735159,-1.7607349,-1.8781419,0.051706076,-0.12721565,-0.5769819,-0.67682487,-0.75079423,-0.764198,-0.7780775,-0.5981474,-0.6908375,-0.6241355,-0.12795202,0.33214495,0.46286646,0.3871071,0.3909873,0.060359016,-0.18410131,-0.3946206,-0.46365762,-0.68599594,-0.7987297,-0.87623113,-0.9122927,-0.8818991,-0.8144443,-0.71158254,-0.5273059,-0.29554087,-0.4547809,-0.97458434,-1.4538304,-1.4764576,-1.3815475,-0.94156885,-0.4312534,-0.60110974,-1.1507181,-1.1357756,-1.3868047,-1.9977274,-2.1872983,-2.1123629,-1.8030093,-1.1177125,-0.45107514,-0.053272262,0.153069,0.38895333,0.6829639,0.8709729,0.85763997,0.76569355,0.60818475,0.2734245,-0.11303103,-0.36672896,0.0064026117,0.3926845,0.18746644,0.025826424,-0.23126128,-0.19079714,-0.09668423,-0.2729004,-0.77341247,-1.0026927,-1.1131539,-1.3447714,-1.8872107,-1.6525729,-1.0703142,-0.4179844,0.05463764,-0.010049999,0.1024043,0.3385014,0.72450984,0.1887526,-0.65273166,-0.44208565,0.65711397,1.1281319,0.87114036,0.4454861,0.22412166,-0.21067713,-0.28897363,0.22875923,0.4783861,0.052874863,-1.3066294,-2.7035232,-2.7924194,-2.4789557,-2.3347423,-2.225623,-2.1814404,-2.1694148,-2.0985367,-2.0837998,-2.0650406,-1.9969034,-1.797266,-1.4888014,-1.072581,-0.5022714,-0.17618826,-0.019971058,-0.079040855,-0.09070253,-0.50183094,-0.32318604,-0.20741068,-0.29526436,-0.36333922,-0.34154832,-0.4321436,-0.36039475,-0.63766825,-0.8664084,-0.9692439,-0.86006314,-0.82630414,-1.8893431,-1.8894371
