0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
-2.0807652,-2.0270567,-1.917874,-1.8262831,-1.7570065,-1.8161799,-1.7650397,-1.5556089,-1.0560485,-0.8270196,-0.65064025,-0.5340048,-0.6913156,-0.65212816,-0.6795736,-0.60809696,-0.63997763,-0.66205555,-0.6333612,-0.37769026,0.11010876,1.6592362,3.7628253,4.6864357,4.813296,4.7638755,4.66049,4.588077,4.4751787,4.3276143,4.2148724,4.0745325,3.9302087,3.8437138,3.7401206,3.2491243,2.2274547,1.0457159,-0.28801292,-1.1620588,-1.3724818,-1.2850561,-1.0234835,-0.71383,-0.5839018,-0.48111463,-0.22424185,-0.075341895,0.22506855,0.44202846,0.6689627,0.79304135,0.6689732,0.28981048,-0.030634508,-0.59379184,-0.82036126,-0.6818828,-0.5830889,-0.49230742,-0.5096605,-0.5526186,-0.55468774,-0.52842927,-0.2504003,0.48709288,2.8032346,7.345929,10.616222,12.099683,12.247242,12.412659,12.499245,12.503342,12.467249,12.468508,12.391745,12.099253,11.432661,9.292807,5.928225,1.9288225,0.32258666,-0.6282731,-0.8729084,-1.0428648,-1.3871799,-0.9443912,-0.5337903,-0.32810652,-0.19753611,0.01995194,0.8459319,2.0344787,4.2014885,7.4359083,9.594262,10.375126,10.406116,10.465937,10.544926,10.593153,10.622513,10.612862,10.4248295,9.954662,9.356949,7.972673,5.1326466,2.73753,1.0756367,0.42476568,0.27961656,0.35492146,0.5068126,0.680839,0.42420143,-0.4709663,-1.2352818,-1.9628601,-2.301995,-2.4738925,-2.2746248,-1.8697212,-1.381728,-1.028635,-0.7019579,-0.63433015,-0.86363125,-1.0243087,-0.80579185,-0.41523257,-0.00081053376,0.085470706,-0.03247899,-0.1726113,-0.35302776,-0.6999911,-0.9324089,-1.0695094,-1.3141954,-1.5759261,-1.7039332,-1.8908157,-1.9906511,-2.5136673,-2.9061742,-3.1647394,-3.3334584,-3.3334465,-3.333468
-2.371028,-2.3854032,-2.3886366,-2.4013958,-2.49434,-2.6313741,-2.5730848,-2.3878555,-2.0073626,-1.1624113,-0.4729318,0.12169832,0.4920273,0.29272562,0.60601443,0.30132374,-0.12028539,-0.59905,-0.427377,0.6020181,0.9247597,1.2492787,1.0861907,0.61443067,0.46861136,0.45894325,0.45936793,0.4133752,0.4081414,0.39063197,0.32947728,0.319224,0.22418094,0.09679748,0.018783107,-0.098814115,-0.1385351,0.006595075,0.32049212,0.29100996,0.16502577,0.3307643,0.5870873,0.711216,0.58073026,0.40826696,0.44358784,0.40198377,0.19991046,-0.19845012,-0.68709874,-1.1798573,-1.3344388,-1.145569,-0.87755215,-1.3848102,-1.8608334,-2.0827508,-2.0738726,-2.0615413,-2.0582998,-2.0709686,-1.8923726,-1.7107372,-1.613058,-1.5184602,-1.449468,-1.369395,-1.1345088,-1.650653,-1.7528515,-1.7759253,-1.7800424,-1.7577643,-1.7842901,-1.8812284,-1.9708133,-1.979792,-1.9700983,-1.7720265,-2.233033,-2.6308038,-2.6990921,-2.601304,-2.4033937,-2.077893,-1.3060724,-0.88940316,-0.94475913,-1.2134243,-1.1818261,-1.0813731,-0.8623068,-0.5538182,-0.23448649,-0.05007732,-0.24220973,-0.3063451,-0.30771577,-0.26365185,-0.2711677,-0.32165524,-0.45856446,-0.68802726,-1.2044433,-1.8691437,-2.3608363,-2.9780352,-3.6078258,-3.959727,-4.178773,-4.2102385,-4.174005,-4.107599,-4.0363135,-3.968492,-3.8645544,-3.701183,-3.444903,-2.8141975,-2.0684633,-1.6358674,-1.4326184,-1.667938,-2.070391,-2.3673463,-2.6774774,-2.8713078,-2.5581899,-1.8292135,-1.1544638,-0.879276,-0.7487453,-0.64274466,-0.55450934,-0.46955818,-0.415948,-0.4616792,-0.5018886,-0.4509918,-0.56528914,-0.9046119,-1.2853434,-1.9805456,-2.645004,-2.936306,-2.9910336,-2.948832,-2.7975264,-2.7974172,-2.7974172
-1.3246715,-1.2871748,-1.1314154,-0.88451934,-0.44592273,-0.065632835,0.22905874,0.35330063,0.8152463,1.3716682,1.7771375,1.5863361,1.1324772,1.2942305,1.1785458,1.2148503,1.0785723,0.8466023,0.6551184,0.49871397,0.9622621,1.3284843,1.5074127,1.7027943,1.7765287,1.8245857,1.855614,1.788434,1.7354612,1.6698518,1.6061603,1.5733083,1.5284178,1.4358071,1.4507016,1.4793369,1.1959397,0.7360625,0.17345951,-0.3984322,-0.6608428,-0.6800091,-0.5259442,-0.30264032,-0.17401966,-0.048383236,0.33738658,0.7228656,1.0855777,1.2354331,1.286076,1.1168292,0.39771456,-0.08989368,0.6060984,0.34530437,0.32220098,0.38406223,0.48901093,0.5489504,0.46688437,0.38615298,0.043110654,-0.13244867,0.058129855,0.5298398,1.18581,0.7530875,0.59798,1.9527977,2.154366,2.0110757,1.874246,1.8332181,1.7742386,1.6657407,1.46246,1.0662024,0.21877867,-0.2970977,0.6678488,0.8359509,0.51257896,0.3244829,0.39395607,0.8848579,1.3612869,1.4351387,1.5202339,0.9217206,0.07897158,-0.3649439,-0.63557875,-0.49494618,0.24956793,0.6706749,1.1560061,1.9258468,2.0991673,2.076228,2.0090647,1.9771047,1.9467777,1.907274,1.8474911,1.8351152,1.9869769,2.8899136,4.4343734,5.8539867,7.8452396,8.933771,9.490342,9.7799015,10.038143,10.197821,10.144457,9.756064,8.967398,6.934002,4.7439394,3.5092845,2.8845804,2.7469382,2.3212225,1.926307,1.6349412,1.0565534,0.3954821,-0.5003685,-0.864594,-0.706785,-0.44486627,-0.20731667,-0.17617619,-0.24448694,-0.2982419,-0.44152993,-0.48704565,-0.50165063,-0.5822132,-0.6379247,-0.6131003,-0.56658864,-0.6506839,-1.1231322,-1.4101865,-1.5422676,-0.7098925,-0.70993936,-0.7099395
-1.9014175,-1.9411807,-1.9260122,-1.840358,-1.5870366,-1.2106344,-0.8289907,-0.3737907,0.026423886,1.148804,1.8727524,2.7077403,3.1347318,3.006582,3.0684288,2.7548418,3.0151615,3.5301228,3.9227114,4.8344173,4.4517503,2.527669,-0.04842901,-1.3502687,-1.6564201,-1.7277565,-1.7616887,-1.8049347,-1.7712058,-1.7322541,-1.715025,-1.650074,-1.5865757,-1.5669603,-1.5741925,-1.7748202,-1.7949243,-1.6467061,-1.5411093,-1.3171245,-1.0912354,-0.88403976,-0.80502594,-0.9300247,-1.0709018,-1.0937918,-1.0853695,-1.1009772,-1.1877877,-1.160721,-1.2628875,-1.237139,-1.4255809,-1.8841975,-2.3224025,-2.4174695,-2.3263922,-2.45934,-2.632349,-2.7005033,-2.6651118,-2.6139247,-2.5063167,-2.364977,-2.3485086,-2.3066432,-2.2321987,-2.0118144,-1.6271796,-2.0673337,-2.1306357,-2.1503398,-2.1645555,-2.1867588,-2.1323729,-1.9989815,-1.8076522,-1.4397012,-0.69799733,-0.32998747,-0.96543396,-0.7172824,-0.040982276,0.29707542,0.36636078,0.41064924,0.4113527,0.27407166,-0.0008172989,-0.07218644,0.06223391,0.08194673,0.28960857,0.32136494,-0.1014498,-0.38376805,-0.9414131,-1.8046515,-2.0906532,-2.220698,-2.2686782,-2.2860162,-2.3025184,-2.304469,-2.2450545,-2.1609592,-2.1595004,-2.320558,-2.4134417,-2.262526,-1.9445798,-1.7879369,-1.9952749,-2.2699838,-2.473118,-2.5427997,-2.394076,-1.8557252,-1.2109576,-0.47753358,0.09397177,0.38384417,0.44808507,0.28696653,-0.061886102,-0.393604,-0.8051382,-1.256241,-1.4595966,-1.3585076,-1.3726301,-1.3525453,-1.1517785,-0.7834585,-0.5678031,-0.35134405,-0.13667406,0.02007784,-0.018375978,-0.20638116,-0.4928491,-0.6875291,-0.8209135,-0.9300755,-1.1627362,-1.6694156,-2.0375237,-2.2101736,-0.8573579,-0.85714626,-0.85716146
-1.3361176,-1.2896892,-1.2124629,-1.1732883,-1.1200776,-1.1462508,-1.2154465,-1.2050729,-1.0376372,-0.84532,-1.0513461,-0.6791029,-0.29499227,-0.74351054,-0.943092,-1.4045029,-1.2780097,-0.8584053,-0.3932491,0.15345058,0.09265533,-0.4499917,-1.4956672,-2.0200834,-2.1942103,-2.2445707,-2.2724328,-2.312477,-2.2884083,-2.2663019,-2.2802005,-2.2470884,-2.2326255,-2.2857633,-2.4740076,-2.7841625,-2.6660132,-2.0004945,-1.2861111,-1.1581185,-1.2873867,-1.3925983,-1.5694122,-1.7237967,-1.7323172,-1.7029212,-1.840839,-2.0791273,-2.207421,-2.3258545,-2.6262245,-2.6998887,-2.32429,-1.8365752,-1.8576248,-1.856914,-1.4801611,-1.3578994,-1.3200867,-1.4005747,-1.328184,-1.2217054,-1.2313261,-1.20602,-1.3231877,-1.4146421,-1.629689,-1.5355891,-1.948123,-1.8521705,-1.705646,-1.563084,-1.4982417,-1.5353515,-1.5813777,-1.5720088,-1.6434206,-1.772825,-1.6481837,-1.3805289,-1.2248273,-0.83695173,-0.59459317,-0.5353661,-0.24481115,0.22407396,-0.23636238,-1.4773508,-1.798434,-1.5271289,-0.6769407,-0.06271857,0.40991765,0.4283644,-0.007885575,-0.4456722,-1.1910534,-1.4329245,-1.4301249,-1.3597118,-1.2993886,-1.2569227,-1.2162426,-1.2123594,-1.2612345,-1.3386616,-1.4596536,-1.7872136,-2.1431038,-2.2496033,-2.1582904,-2.1232333,-2.2056818,-2.3065798,-2.3856113,-2.4195294,-2.303874,-1.9482058,-1.5922545,-1.2289513,-1.099777,-1.077067,-1.2458894,-1.5542076,-1.6946399,-1.6763248,-1.614115,-1.5785556,-1.5508194,-1.3703033,-1.3142096,-1.3653803,-1.4048557,-1.3256986,-1.2213806,-1.1202465,-1.014764,-0.82950455,-0.59187037,-0.40387756,-0.108074754,-0.023058891,-0.15416288,-0.44517815,-0.90243685,-1.4608576,-1.7087018,-1.7407598,-2.0788012,-2.078559,-2.0785832
-2.6219773,-2.647349,-2.6564023,-2.6415544,-2.6798153,-2.6507092,-2.635869,-2.6602554,-2.5430331,-2.0129538,-1.6675153,-1.2897846,-0.95369995,-1.0854429,-1.2678132,-1.6917489,-1.7099586,-1.552836,-1.3710167,-1.4715427,-1.7833105,-2.5306535,-3.242899,-3.6875849,-3.7871232,-3.7810123,-3.7705183,-3.7516391,-3.7238731,-3.7102697,-3.7120798,-3.6936712,-3.6869617,-3.6876922,-3.8142786,-4.0851216,-3.8115568,-3.010354,-2.2285585,-1.9639066,-1.8879175,-1.8842268,-1.9706221,-2.2872148,-2.4287593,-2.4805431,-2.5861979,-2.744034,-2.8319135,-2.8885355,-2.975788,-2.743572,-1.7693295,-0.82236093,-0.64471424,-0.08038184,0.5299403,0.79434913,0.8951706,0.81298715,0.83260125,0.80361855,0.6842319,0.61292815,0.46752468,0.3736396,0.27318263,0.17702544,-0.39052194,-1.6359804,-1.9792957,-2.0124824,-1.9819466,-2.0070615,-2.1230116,-2.2786992,-2.5002642,-2.792295,-2.5959048,-1.5822871,-0.97075456,-0.96086276,-1.0657752,-1.3873365,-1.4348415,-1.4253788,-1.4952558,-1.8919396,-2.158422,-2.1431847,-1.7156136,-1.371665,-1.0134249,-0.8775495,-1.2911993,-1.8849357,-2.6874616,-3.1281004,-3.1981583,-3.1735272,-3.133888,-3.0780706,-3.0377562,-2.9862103,-2.8539932,-2.6177425,-2.5028718,-2.5858536,-2.6898713,-2.707223,-2.7887864,-2.8406868,-2.9118814,-2.9942417,-3.1079764,-3.234987,-3.191785,-2.8951306,-2.7157135,-2.6659062,-2.600624,-2.5727863,-2.6041799,-2.653597,-2.6844475,-2.7490113,-2.7666507,-2.740387,-2.6148117,-2.1268866,-1.6357546,-1.4829173,-1.5984381,-1.6829512,-1.7075107,-1.7065517,-1.7216027,-1.6766019,-1.6091449,-1.5937657,-1.5530756,-1.7390776,-2.0052001,-2.3924725,-2.7138553,-2.732514,-2.6286397,-2.5063012,-1.9654715,-1.9653306,-1.9653181
-2.080557,-2.047211,-1.8548229,-1.672804,-1.2541721,-0.608703,-0.050555456,0.14092883,0.313769,1.5556384,2.767633,3.7446327,4.1776495,4.1095066,3.9361749,3.1708508,2.654656,2.4155216,2.7213488,2.8753912,2.5633373,0.90773773,-0.9830033,-2.205741,-2.4654417,-2.500563,-2.4786077,-2.5583162,-2.544046,-2.5015275,-2.4831393,-2.460222,-2.397924,-2.322331,-2.2114205,-2.098034,-1.7890599,-1.2287853,-1.0513465,-0.6077024,-0.09313384,0.4557803,0.8189306,0.73281205,0.44672748,0.18267971,-0.15864217,-0.50246584,-1.0671793,-1.3933964,-1.4992882,-1.5596905,-1.5527825,-1.5778408,-2.1959975,-2.136725,-1.7912576,-1.5075325,-1.4316801,-1.4401139,-1.4303026,-1.3758768,-1.141245,-0.8953299,-0.72942746,-0.35142428,-0.1913948,-0.2680365,-0.34649247,-1.3859832,-1.7421598,-1.7740977,-1.7072654,-1.652763,-1.673083,-1.6935177,-1.6995867,-1.655444,-1.2312179,-0.34741676,-0.39615595,-0.73638815,-1.0018886,-1.1367233,-1.3444626,-1.6299597,-0.8188743,-0.1898261,-0.34843025,-0.473552,-0.40178996,-0.2361789,0.18214957,0.40709382,-0.07224363,-1.2884676,-2.1386485,-2.9122887,-3.1034923,-3.1214423,-3.12035,-3.108233,-3.1070907,-3.0572057,-2.8839364,-2.5494883,-2.3107283,-2.241058,-2.2682266,-2.3488293,-2.4154658,-2.2948759,-2.184103,-2.1480985,-2.1829536,-2.2621849,-2.2137768,-1.9045783,-1.7778434,-1.6482639,-1.1816039,-0.6495483,-0.103128254,0.11975101,-0.12837538,-0.4305616,-0.7259667,-0.9635529,-1.0386573,-0.7929951,-0.5169271,-0.5329697,-0.7979823,-1.0843688,-1.2407353,-1.2030587,-1.107227,-1.0650557,-1.2424413,-1.5585089,-1.9552029,-2.2582808,-2.4453013,-2.3609767,-2.04422,-1.5893205,-1.3779627,-1.3004344,-1.223139,-1.2229185,-1.2229201
-1.0357995,-1.0129864,-0.9712954,-0.9757221,-1.026315,-1.0583066,-1.1561463,-1.3614696,-1.6530033,-1.7116414,-1.7902384,-1.7614155,-1.8644412,-1.7973565,-1.735404,-1.6870388,-1.764191,-1.7321166,-1.6162742,-1.5883847,-1.4844824,-1.3111188,-1.6614294,-1.8269254,-1.8030221,-1.823333,-1.9067743,-1.9530718,-1.9970274,-2.1428392,-2.2800193,-2.3623507,-2.4940627,-2.64327,-2.704104,-2.8701644,-3.1700668,-3.4049478,-3.5674853,-3.330244,-2.9594493,-2.5920558,-2.435547,-2.4441326,-2.6282282,-2.8340907,-3.1185184,-3.1735873,-3.2740736,-3.4278445,-3.5581937,-3.592887,-3.6898751,-3.3288178,-2.1523476,-1.8774738,-1.718157,-1.5006679,-1.5220348,-1.4857106,-1.4783214,-1.5859134,-1.7421675,-1.8862541,-1.9199225,-2.0386455,-1.896831,-1.3716621,-0.9073173,-0.61470634,-0.3715497,-0.32881856,-0.34465075,-0.34606904,-0.33982044,-0.27589327,-0.23123772,-0.21104112,-0.559728,-1.0712829,-1.9689994,-2.5039682,-2.5576634,-2.63694,-2.6889348,-2.818952,-2.6570618,-2.1619081,-1.8067678,-1.5390629,-1.4848425,-1.5155561,-1.3541827,-1.0229359,-0.60881,-0.122906715,-0.043342352,0.0360775,0.13418,0.082726866,0.06066817,0.03305587,0.045583397,0.110200495,0.33543348,0.58334243,0.73612046,0.64956796,0.1383667,-0.3395859,-0.4529612,-0.31753293,-0.0573934,0.15152638,0.27782112,0.34769756,0.30160534,-0.1330646,-0.57266045,-0.7884115,-0.8966507,-1.0596657,-1.060426,-0.8811823,-0.8573776,-0.9076623,-0.7733807,-0.43497905,-0.31041205,-0.5072376,-0.9646729,-1.854736,-2.6834972,-3.219676,-3.4401913,-3.5934153,-3.7154088,-3.8420243,-3.9073615,-3.8810148,-3.7732265,-3.4813604,-3.0934038,-2.305848,-1.342687,-0.21710631,0.19565096,0.0896277,-0.8242777,-0.8245065,-0.8244828
-3.2293162,-3.2447953,-3.322088,-3.3707097,-3.4448175,-3.4348233,-3.3643987,-3.1709569,-2.890166,-2.2680843,-1.791475,-1.381014,-1.1425672,-0.88662034,-0.8154855,-0.8538345,-0.68122107,-0.57540625,-0.4646257,-0.6726711,-1.3312851,-2.3315258,-2.9643726,-3.0341702,-3.0317683,-3.01307,-3.004531,-2.9766762,-2.9469185,-2.83818,-2.7668655,-2.716051,-2.6333876,-2.4864683,-2.256231,-1.9621565,-1.5160514,-1.0338066,-0.40341583,-0.16696772,-0.29876447,-0.4420136,-0.4801303,-0.60265416,-0.725048,-0.87526506,-1.1210167,-1.3774748,-1.6233648,-1.6409438,-1.6798965,-1.6236982,-1.7386162,-2.095019,-2.260135,-2.3431408,-2.3193314,-2.4117904,-2.4011302,-2.4008737,-2.3379016,-2.2262788,-2.0794313,-1.9746732,-2.0310836,-2.1639466,-2.2202897,-2.185547,-2.0384789,-2.324531,-2.2945056,-2.1950986,-2.138031,-2.1336856,-2.1077518,-2.0260143,-1.9200794,-1.7328312,-1.3173451,-0.7706788,-1.0762751,-1.1596496,-0.99479127,-1.0913836,-1.0680324,-0.8998763,-0.7960995,-0.58337384,-0.8299456,-1.1340024,-1.116229,-1.2469169,-1.4109104,-1.4881388,-1.694273,-1.5739087,-1.7110258,-1.8409777,-1.9128152,-1.8970692,-1.8636818,-1.8360351,-1.8285875,-1.7877601,-1.716663,-1.6943197,-1.7632502,-1.9476311,-1.9969325,-1.8544022,-1.7012165,-1.7688997,-2.1231716,-2.4540586,-2.728042,-2.8678894,-2.8012712,-2.3765821,-1.8989794,-1.315334,-0.7315199,-0.33115882,-0.21614149,-0.3700716,-0.6995668,-0.9140068,-1.207768,-1.5732741,-1.7371094,-1.6546357,-1.6295635,-1.6679814,-1.5701656,-1.3291245,-1.1558633,-0.9658561,-0.76541233,-0.6155541,-0.6227131,-0.7218294,-0.98041785,-1.3013617,-1.6582811,-2.149436,-2.6958232,-3.1372864,-3.2395387,-3.16613,-2.464525,-2.464438,-2.464411
-1.8728364,-1.8606814,-1.8916361,-1.9088063,-1.9040202,-1.7962618,-1.7963247,-1.8477875,-1.7658566,-1.4767911,-1.1302315,-0.4765038,-0.25401562,0.11066306,0.20195407,0.08076176,0.021006227,0.15678054,0.39180785,0.32378548,0.3377928,-1.1134175,-2.2101123,-2.018828,-1.8672073,-1.8010443,-1.7573231,-1.6469231,-1.6370373,-1.5729454,-1.427825,-1.3768296,-1.2708503,-1.1470172,-0.86290646,-0.44735304,-0.2623819,-0.38206935,-0.8372446,-0.8190037,-0.6725867,-0.5682337,-0.44576728,-0.37664717,-0.49230498,-0.62746286,-0.84936666,-0.75605536,-0.7262894,-0.5527565,-0.21930167,-0.36099398,-1.1567078,-1.4348737,-1.6016657,-1.8634316,-1.8884214,-1.6663861,-1.4871936,-1.3670444,-1.2534865,-1.1885331,-1.0305766,-0.84767884,-0.8099472,-0.5989067,-0.3604019,-0.941247,-2.0628545,-1.925107,-1.5386257,-1.3664827,-1.2815951,-1.1378657,-0.9741292,-0.737636,-0.4795579,-0.2107361,-0.25670427,-0.95609117,-1.5065601,-1.5380297,-1.4841803,-1.4275444,-1.4683988,-1.4510537,-0.29263017,0.67388666,0.47426668,-0.049152277,-0.3338514,-0.34652826,-0.19892557,-0.13726288,-0.23532613,-1.3676699,-2.1582234,-2.027971,-1.882196,-1.7946535,-1.6877391,-1.6084638,-1.5247312,-1.3600705,-1.0900422,-0.65173197,-0.25022137,0.06827927,0.03407228,-0.22890466,-0.28875613,-0.0015969276,0.4942289,1.1091477,2.0736992,3.2550483,5.152604,7.334502,9.132803,10.506482,11.062728,11.237509,11.481071,11.770836,12.005758,12.072298,12.136261,12.18058,11.828134,10.602495,8.85059,6.672625,4.1007433,1.7223122,0.7390574,0.3393841,0.0034390092,-0.3672128,-0.7413684,-1.1379199,-1.7270141,-1.9717141,-2.1284084,-1.8502101,-1.166717,-0.45065004,-0.25987068,-0.33556977,0.62923956,0.629153,0.6291787
-3.1144776,-3.1292644,-3.1851923,-3.2788327,-3.4063082,-3.5916123,-3.5070896,-3.1270618,-2.6798615,-2.18305,-2.0700853,-2.23213,-2.2527041,-2.1640391,-2.032877,-1.989078,-1.9601607,-2.093467,-2.1227405,-2.0869865,-2.2368147,-2.0358872,-2.1792393,-2.4174535,-2.484548,-2.4834285,-2.4952097,-2.4866111,-2.471681,-2.4314837,-2.4283116,-2.4019732,-2.4105892,-2.413028,-2.4055896,-2.2411385,-1.7671471,-1.2010539,-0.5159727,-0.5435054,-0.93223464,-1.2405553,-1.3371599,-1.4790993,-1.4933872,-1.5471966,-1.6667206,-1.858856,-1.9631985,-2.0262928,-2.122636,-2.0724263,-1.8656638,-1.7410232,-1.434125,-1.5051916,-1.6546795,-1.9000645,-1.9245632,-1.9169812,-1.8962024,-1.8631101,-1.7350552,-1.6730764,-1.7445049,-1.9849207,-2.3054643,-2.1860964,-1.6106303,-1.9734312,-2.0560973,-1.9763923,-1.9153781,-1.918063,-1.9429973,-1.9319358,-1.899514,-1.7474017,-1.1464627,0.3213956,0.29779878,-0.55049336,-0.763483,-0.8467351,-0.7447664,-0.53043056,-0.8642312,-1.0853058,-1.1708703,-1.5456696,-1.7451191,-1.97474,-2.3242314,-2.4286637,-2.3736978,-1.8530753,-1.7480133,-2.04531,-2.2250943,-2.3056648,-2.3513856,-2.3734093,-2.4190278,-2.4662268,-2.4593484,-2.3875914,-2.4151719,-2.6214936,-2.8632565,-2.8956676,-2.9717646,-3.1682038,-3.567504,-3.9299026,-4.2153997,-4.334676,-4.266684,-3.9127138,-3.4637718,-3.0091481,-2.5828629,-2.2791414,-2.0582955,-1.9162505,-1.9810786,-2.136038,-2.3510506,-2.5824919,-2.5003238,-2.0774174,-1.7664335,-1.6721404,-1.5015438,-1.2226632,-1.09112,-1.0033015,-0.9596274,-0.947701,-1.0165782,-1.1034474,-1.2765207,-1.5266428,-1.7500808,-2.1565523,-2.6393495,-3.036252,-3.1138153,-3.0032136,-2.9364042,-2.9364417,-2.936399
-3.7810879,-3.7613118,-3.8265371,-3.912048,-4.0484486,-4.13332,-4.1710196,-4.0144024,-3.8471086,-3.6086447,-3.5010743,-3.4518433,-3.3575635,-3.004427,-2.6755474,-2.4297385,-2.4414992,-2.6226149,-2.5575564,-2.310597,-2.2172053,-1.6738981,-1.8068265,-2.2009406,-2.2500587,-2.2681348,-2.290165,-2.3128302,-2.3306212,-2.4327798,-2.53166,-2.531088,-2.5862672,-2.6686716,-2.671977,-2.6977615,-2.7228105,-2.6651149,-2.7534254,-2.991289,-3.0438957,-2.8482218,-2.5719712,-2.2524223,-2.0277612,-1.9733377,-2.081534,-2.152558,-2.2129474,-2.2163992,-2.2822642,-2.301244,-2.2216985,-1.8477931,-1.1844363,-1.8322136,-2.2812364,-2.440412,-2.5046997,-2.4726129,-2.456903,-2.5383554,-2.5603151,-2.6108398,-2.7237368,-2.9695642,-3.1066098,-2.9933748,-2.74372,-2.6599529,-2.565485,-2.573266,-2.6133597,-2.6298451,-2.665777,-2.7353988,-2.8531423,-3.0245523,-3.3123097,-3.1884232,-3.3248897,-3.721077,-3.9442449,-4.0546713,-4.160321,-4.2289453,-3.8271365,-3.3347485,-3.0361576,-2.8809686,-2.9718595,-3.0828428,-3.1417418,-3.1330583,-3.049587,-2.8384705,-2.7369182,-2.6533365,-2.642092,-2.6887054,-2.7078254,-2.715737,-2.7240262,-2.7010686,-2.5809479,-2.3174167,-2.0482354,-1.7988133,-1.7872066,-2.0294816,-2.5291495,-2.9185214,-3.0767787,-3.113121,-3.2075891,-3.2893748,-3.3336005,-3.4345264,-3.4241686,-2.9752674,-2.518599,-2.3273938,-2.1252298,-1.8782995,-1.5574659,-1.2816986,-1.0923518,-0.95119715,-0.81109023,-0.6949276,-0.99386907,-1.5725567,-1.9034444,-2.068976,-2.1503026,-2.2017345,-2.253566,-2.37012,-2.464779,-2.5133922,-2.7038336,-2.9815636,-3.2756968,-3.591848,-3.996009,-4.0297995,-3.7598064,-3.610733,-4.5669956,-4.567134,-4.567113
-1.796268,-1.8393724,-1.9227414,-2.043127,-2.1594706,-2.24126,-2.1054885,-1.9271169,-1.9069629,-1.845067,-2.0103438,-2.5204902,-2.7014508,-3.0155532,-3.087595,-3.3121514,-3.380197,-3.365889,-3.2445393,-2.8893642,-2.612605,-2.0959182,-2.2868173,-2.378366,-2.4240386,-2.4007814,-2.3821206,-2.345581,-2.3393202,-2.3162248,-2.2917094,-2.2602057,-2.295755,-2.3805976,-2.5603037,-2.6358995,-2.287621,-1.7405409,-0.89337736,-0.33849606,-0.40844598,-0.54914963,-0.68309104,-0.82448715,-0.75720835,-0.76336443,-0.95041585,-1.2351639,-1.4283422,-1.7168266,-2.108525,-2.1491327,-1.4688101,-0.30715737,0.83066165,1.2925196,1.3724911,1.3315263,1.4364195,1.4582813,1.3575897,1.2033329,1.0945747,1.013386,0.899178,0.7751029,0.686531,0.75378776,0.29388428,-1.3827466,-1.7698054,-1.841266,-1.8661494,-1.9112508,-2.0283253,-2.196452,-2.436717,-2.6960373,-2.6944678,-2.2802496,-2.5214329,-2.5217896,-2.519664,-2.4209602,-2.130248,-1.9087076,-2.2982936,-2.6966233,-2.976672,-3.1000385,-2.993875,-2.9466271,-2.9777856,-2.9406695,-2.7329986,-2.03374,-2.076154,-2.4526532,-2.5500221,-2.5671034,-2.5697484,-2.5657997,-2.5713253,-2.5970354,-2.5853848,-2.5042322,-2.4867768,-2.6293862,-2.8966546,-3.0648901,-3.3285975,-3.551111,-3.874208,-4.1512003,-4.3397455,-4.3758807,-4.1417103,-3.5707319,-2.845622,-2.2824092,-2.1626334,-2.1157212,-2.0557637,-1.967799,-1.8226278,-1.7391036,-1.5935928,-1.3183029,-0.895568,-0.50138,-0.33836642,-0.4112244,-0.5293809,-0.50848794,-0.4867436,-0.46915933,-0.52540445,-0.59127206,-0.631698,-0.5777604,-0.3908341,-0.32466692,-0.34935728,-0.4740401,-0.9572358,-1.6081816,-2.025254,-2.1290388,-1.2245884,-1.2245429,-1.2245297
