0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
-0.30158418,-0.31420383,-0.38497433,-0.4762158,-0.45717153,-0.45089865,-0.47595757,-0.47214717,-0.31344998,-0.019698285,0.3895032,0.44420692,0.6515988,0.7459757,0.9712237,0.750152,0.59209883,0.6230198,1.2084644,3.3166633,6.508787,9.215811,10.858281,11.698574,11.709994,11.598978,10.92114,8.603306,4.465671,2.4541116,1.1046402,0.4583628,0.14369076,-0.04065433,-0.19043379,-0.17770517,-0.23983705,-0.35477886,-0.10552588,0.7501752,1.0918369,1.1580795,1.5834715,1.4237391,1.3492277,1.7260318,2.307088,2.564389,2.657794,2.3508475,1.8259666,1.4544532,1.1190771,1.0008783,0.43007067,0.23027664,0.54659367,0.95910835,1.5526267,2.2274609,2.595489,3.1766186,3.288169,2.4153671,1.137182,0.22001559,-0.123236805,0.24866483,0.8659568,0.9935672,0.5799707,0.050301187,-0.33899418,-0.50004965,-0.4885385,0.18970193,0.5610554,0.46112517,0.31919268,0.26932365,0.50752485,1.5454621,1.9688996,2.2176147,3.2152283,3.877428,4.0999484,4.198943,4.145545,4.0065765,3.695503,2.7883677,2.3869221,2.3569932,2.4038277,1.4236625,0.21838744,-0.23559694,-0.039221898,0.6139121,1.0537766,1.0678132,1.3593695,2.300696,3.1243281,3.4391623,3.5354857,3.6322296,3.5540087,3.5379372,3.4803486,3.3362725,3.2366347,3.1747031,3.1346104,3.093469,2.8885856,2.5802627,2.291581,2.338885,2.6177735,2.647697,2.2873416,1.3800212,0.8221338,0.55050725,0.22298953,0.19899221,0.25395662,0.2909332,0.24911344,0.39088205,0.09026403,0.3910967,0.3909665,0.39095783
-2.9543073,-2.9521742,-2.9366388,-2.8289022,-2.8609302,-2.7564523,-2.5299282,-2.3779573,-2.0942698,-1.2392218,-1.0298659,-0.9829961,-0.9320159,-1.1306125,-1.6279297,-2.0176306,-2.1622584,-1.9481719,-1.8999593,-2.0559063,-2.4174683,-2.21972,-2.2182655,-2.4125679,-2.446446,-2.2414653,-1.7679684,-1.3487225,-1.1587481,-0.9508022,-1.16556,-1.4608743,-1.7599859,-1.869055,-2.1362424,-2.3237634,-2.249538,-2.2427719,-2.2278748,-2.2310576,-1.8927209,-1.8187819,-2.3132977,-2.8265061,-2.9835145,-2.8308074,-2.4858906,-1.9438531,-1.3183327,-1.0146722,-1.1770362,-1.6117077,-1.684206,-1.2931637,-0.31125885,0.4252079,0.8173836,0.94903076,0.9031285,0.7751311,0.937706,0.6510098,0.09147197,-0.54717654,-0.551819,-0.25648952,0.026015848,0.17627668,0.23483407,0.03461799,-0.07717888,0.011890404,0.15074515,0.17225213,-0.20134863,-0.11646184,0.26175505,0.8530514,1.4986649,1.7156243,1.5980167,1.1404244,0.84211636,0.52269083,-0.30882147,-0.8209418,-0.9757805,-1.0629178,-1.0415773,-1.0341836,-1.0150087,-0.89796853,-0.9026777,-0.8212332,-0.8125608,-0.40694416,0.09868536,0.12921414,-0.08620456,-0.6083034,-1.2833021,-1.7749766,-2.2320385,-2.6895282,-2.787399,-2.6715007,-2.549624,-2.442503,-2.305758,-2.2263389,-2.190308,-2.1095827,-1.9090686,-1.7997952,-1.6698943,-1.598991,-1.4610062,-1.2865001,-1.1261029,-1.1531377,-1.2383192,-1.0452985,-0.84600395,-0.57016873,-0.5736473,-0.42520538,-0.38398024,-0.58355045,-0.8190913,-0.96531254,-1.103788,-0.2898907,-1.2088768,-0.29125848,-0.28908563,-0.2883523
-1.0827558,-0.97108626,-0.86507094,-0.64736927,-0.6652463,-0.61209375,-0.5609195,-0.6783515,-1.1475929,-1.0854635,-1.0511975,-0.8495575,-0.6442916,-0.5209286,-0.8577758,-1.3114896,-1.595458,-1.5638515,-1.7500657,-2.1399357,-2.503405,-1.7939124,-1.5114257,-1.7134607,-2.01018,-2.1137412,-2.1735373,-2.3713012,-2.0806003,-1.0553807,-0.08664884,0.6529924,1.1937232,1.3168788,1.427233,1.503876,1.2881839,1.0986917,0.69561696,0.16142255,0.25249547,-0.53670835,-1.5038533,-2.43959,-2.9790359,-2.9521537,-2.492209,-1.6817844,-0.3788304,1.8734654,4.1512337,6.143586,7.6135445,8.372494,9.461125,10.246124,10.48298,10.597962,10.360538,9.576477,7.993945,4.7835417,2.326274,0.36158764,-0.3505652,-0.510039,-0.7556445,-1.2956538,-2.1370413,-2.9484322,-3.1467652,-2.799371,-2.058218,-1.2759125,-0.9537944,-0.57919383,-0.44940197,-0.5455934,-1.2391559,-1.3765819,-1.6243501,-2.0274823,-2.012743,-1.8482472,-2.327818,-2.7462826,-2.8860674,-3.0137613,-3.0892158,-3.0934005,-3.0471096,-3.0417337,-3.2083015,-3.2810106,-3.2266858,-2.788056,-2.107615,-1.8641243,-1.8704228,-2.0043874,-1.8750197,-1.760237,-1.610327,-1.5945083,-1.6346891,-1.7046462,-1.7672231,-1.8164814,-1.8870935,-1.9642086,-2.0207458,-2.0412374,-2.1355774,-2.2474015,-2.3781114,-2.4879098,-2.6532118,-2.803874,-2.9577837,-3.1446605,-3.3545148,-3.372581,-3.2138996,-3.0245776,-2.9574485,-2.488916,-1.9921353,-1.4954404,-1.3704323,-1.3728194,-1.3547114,-1.285464,-1.4941639,-1.2868006,-1.284093,-1.2831717
-2.1012805,-2.1689918,-2.1286902,-2.01044,-1.9417677,-1.9080245,-1.811744,-1.753579,-1.6232307,-1.1868898,-1.1821687,-1.0082576,-0.8446872,-0.07567525,0.65943986,1.0643836,1.164311,1.2131051,1.1352623,1.0027274,-0.01881352,-0.71947515,-1.811939,-2.427502,-2.6337261,-2.654936,-2.0832756,-0.55454075,1.7524459,4.390747,6.6612215,8.137808,9.306803,9.911948,10.710302,10.90649,11.667145,11.884402,11.770133,10.980735,8.769844,5.51488,2.5166414,-0.11763233,-1.5345312,-2.0132139,-2.335858,-2.6063762,-2.708602,-2.253497,-1.4623517,-0.96305406,-1.0703506,-1.2474493,-1.0682815,-1.1162744,-1.269836,-1.4876826,-1.6994454,-1.7816184,-1.872586,-2.3751225,-2.7613769,-2.6390095,-2.262691,-2.0550504,-2.1400232,-2.6059117,-3.4559746,-4.10656,-3.9631138,-3.3169727,-2.3864007,-1.496462,-0.97123194,-1.0103543,-1.2165632,-0.8867353,-0.69987845,-0.7178092,-0.92670536,-1.4139168,-1.713697,-2.2794278,-3.1650214,-3.4486394,-3.4958856,-3.5286856,-3.535565,-3.6272006,-3.6822023,-3.5060034,-3.280685,-3.3170128,-3.3899233,-3.2345295,-2.8203106,-2.4742637,-2.093712,-1.7907231,-1.5056589,-1.3965181,-1.4414968,-1.5287232,-1.6252334,-1.691614,-1.6954764,-1.6793139,-1.6110499,-1.5821084,-1.5870605,-1.5269217,-1.4530511,-1.431366,-1.4340225,-1.4656322,-1.4712937,-1.3900402,-1.1995211,-0.9888929,-0.9314873,-1.0207846,-1.1774975,-1.3753177,-1.6035411,-1.682589,-1.7060423,-1.6204882,-1.6706795,-1.7772818,-1.8105026,-1.3802212,-1.9301133,-1.3811016,-1.3798883,-1.3794734
-2.4650006,-2.4228766,-2.3529398,-2.2179365,-2.2157378,-2.0952868,-1.714251,-1.4600623,-1.3697785,-1.2006615,-1.0198085,-1.0201823,-1.0461385,-0.85376054,-0.7140705,-0.36869767,0.1319928,1.0708219,1.9272268,2.3989878,1.1459905,-0.26863036,-1.5413054,-1.6199379,-1.5124007,-1.2323498,-0.20489389,1.6146754,2.790141,2.9498994,2.4865127,1.889545,1.2941477,1.1332468,1.0162191,0.8598461,1.7833884,2.1449022,2.4900904,2.367651,1.7153708,1.1740078,0.31231177,-0.737247,-0.8983047,-0.77698755,-0.7933821,-0.99735606,-1.0721734,-1.2954639,-1.5499859,-1.9244468,-1.8113494,-1.4850266,-1.1579256,-1.1087271,-1.5933193,-2.0841534,-2.6538575,-3.3580985,-3.6124992,-3.4150205,-3.400167,-3.0744383,-2.5399027,-2.2239208,-1.9969196,-1.8522886,-1.7512884,-1.5563172,-1.2560045,-0.87626517,-0.384729,-0.066498086,-0.061562017,-0.13880411,-0.13605167,0.5090392,1.9320902,2.2969475,2.2707996,1.5617293,0.5996486,-0.19065416,-1.2614828,-1.9530238,-2.1664667,-2.2656457,-2.2156715,-2.1525817,-1.9420972,-1.3358879,-1.0724311,-1.0781418,-1.1529689,-0.8060853,-0.30430973,0.11934513,0.70423996,0.9556388,0.7776066,0.5658495,0.28699902,-0.15281582,-0.49900544,-0.6589766,-0.6811342,-0.6228037,-0.47046375,-0.36001652,-0.32005888,-0.26960212,-0.08027792,0.005887747,-0.02687782,-0.16288409,-0.2981404,-0.28649843,-0.20369767,-0.19347098,-0.42706397,-0.5900749,-0.81217766,-0.9168459,-0.9386457,-0.9953291,-0.8649212,-1.0195992,-1.1604506,-1.3293871,-1.4387127,-0.55272484,-1.627753,-0.55347073,-0.5522452,-0.5518495
-1.7569287,-1.573622,-1.3800414,-1.013412,-0.9851158,-0.8922269,-0.6098058,-0.66621155,-0.711033,-0.6480513,-0.6866157,-0.7505877,-0.8432666,-1.03136,-1.1875224,-1.2343576,-1.301504,-1.4647429,-1.5670594,-1.5092685,-1.0243517,-0.7287567,0.29303178,0.5053949,0.45560193,0.3131945,-0.2576832,-1.3130435,-1.3782078,-1.4529716,-1.4294382,-1.441146,-1.5440265,-1.7311662,-1.830401,-1.8109331,-1.5883071,-1.3641659,-1.1492636,-0.9344064,-1.0895933,-0.92856026,-0.5907437,-0.062970206,0.03991644,-0.2624626,-0.8446949,-1.2663068,-1.6565117,-1.8091861,-2.0063157,-1.9901266,-2.00773,-1.8365703,-1.5777166,-1.0762978,-0.48737133,-0.102636985,0.41630566,1.6508093,2.868281,3.3089697,2.9358778,2.1759818,1.6910627,1.6369822,1.5179074,1.5881715,1.8462058,1.6777642,1.2043884,0.652838,0.19146208,-0.32358766,-0.99687254,-2.0620978,-2.1595922,-1.9643898,-1.7634082,-1.422427,-1.0885276,-0.41701305,-0.42218,-0.5579765,-0.44630584,-0.20442267,-0.0866725,-0.006310909,-0.11410612,-0.23019117,-0.26641288,-0.4769468,-0.93510413,-0.9075414,-0.60548395,-0.2999975,-0.29376012,-0.20267832,-0.17428853,-0.28123558,-0.41124028,-0.22304103,0.023254871,0.08804935,0.028448224,-0.018966317,-0.056795582,-0.004181415,-0.09227911,-0.13554654,-0.20244345,-0.3146723,-0.4222215,-0.51417965,-0.5430247,-0.49800545,-0.52586937,-0.6732527,-0.9490183,-1.3346416,-1.6792094,-1.7042055,-1.6265628,-1.5581923,-1.3940109,-1.2936329,-1.3423771,-1.5552275,-1.5253062,-1.5943809,-1.5979097,-1.7287891,-1.4417217,-1.727958,-1.7288587,-1.7292098
-3.2667127,-3.4032254,-3.4312723,-3.5092564,-3.484656,-3.452519,-3.3250804,-3.143656,-2.699116,-2.6792517,-2.6719158,-2.597666,-2.4327488,-2.1597676,-1.9916637,-1.848736,-1.6874022,-1.5014554,-1.5019705,-1.7130475,-2.2254965,-2.6674316,-3.0669727,-3.0529084,-3.01755,-2.8663878,-2.3711092,-1.4741763,-1.1472137,-1.0884999,-1.2527969,-1.3416121,-1.3371645,-1.3580215,-1.4898748,-1.6391001,-1.4754777,-1.4215157,-1.4951035,-1.5438652,-1.4227904,-1.0643386,-1.0866141,-0.9153815,-0.6304283,-0.34647614,-0.5396227,-0.6449389,-0.7359666,-0.9928277,-1.3400735,-1.7609533,-2.0198643,-2.3583226,-2.5291317,-2.579855,-2.835725,-2.8917074,-2.9317894,-2.973878,-2.7181475,-2.7623675,-2.7275646,-2.308985,-1.6261039,-1.112524,-0.8286588,-0.7610712,-0.8324502,-0.9142045,-0.857828,-0.7906795,-0.8724344,-1.1034951,-1.3529067,-1.4556429,-1.0375984,-0.5405538,-0.29876518,-0.40657037,-0.6197406,-1.2050893,-1.7198999,-2.2199686,-2.666504,-2.6814518,-2.5973482,-2.5295818,-2.3515353,-2.1507282,-2.0106442,-1.7410526,-1.2751291,-0.83619046,-0.65148294,-0.32152417,-0.06865863,-0.091319874,-0.27314162,-0.588968,-0.96839046,-1.2462198,-1.7066739,-2.0711074,-2.0267966,-1.8268124,-1.5692525,-1.3475826,-0.83381635,-0.4148243,-0.120740384,0.27480796,0.9615333,1.5028484,2.2303934,2.9059467,3.9950218,5.0799546,6.2347374,7.0931826,7.820119,7.969142,7.8872538,7.6982565,7.268486,6.920581,6.2943964,5.881669,5.588602,5.3401155,5.1103206,1.942327,4.9734516,1.9432471,1.9404068,1.9393572
-1.3335404,-1.2365509,-1.1380192,-0.92934597,-0.8413048,-0.8621782,-0.80408114,-0.830975,-0.789389,-0.2507096,0.13940498,0.39728346,0.3946089,-0.39366862,-1.3160754,-1.6696811,-1.7835996,-1.5060384,-1.3216336,-0.97817194,-0.82602644,-1.8991388,-2.3128498,-1.8373284,-1.4648309,-1.1850431,-0.9157302,-0.5963651,-0.53286624,-0.671319,-0.88058805,-1.0807818,-1.337631,-1.474546,-1.4673827,-1.3371584,-1.0557663,-0.75597095,-0.4370932,-0.36932266,-0.57855475,-1.2477406,-1.3276917,-1.1771168,-0.30711645,0.40495571,0.059358582,-0.42316306,-0.62552726,-0.73762286,-0.7648259,-0.4258337,-0.35781986,-0.24032578,-0.01617767,0.47925213,0.6196555,0.74579704,1.0568151,1.312928,1.1870424,2.375729,3.9678845,6.5176687,8.190194,8.977432,9.637054,10.057764,10.707348,11.071349,10.840435,9.983071,8.68744,6.6450305,4.705351,0.99886364,-0.4492042,-0.40392438,0.2757017,0.4590104,0.4365633,0.14355609,-0.28899458,-0.4842383,-0.23440537,-0.026172757,0.07327604,0.2733104,0.7586223,1.7313453,3.378325,6.527106,8.400984,9.641623,10.65656,11.886158,12.085777,12.098839,12.14345,12.022121,11.095533,9.918077,8.141266,5.3876557,2.4932256,1.0714804,0.37392992,0.07342647,-0.2364072,-0.27403563,-0.33671325,-0.5868209,-0.6407145,-0.636604,-0.7120199,-0.76985407,-0.876746,-1.0169234,-1.2574172,-1.5783201,-1.8259649,-1.8167129,-1.5858738,-1.3854486,-1.0504589,-1.0782436,-1.2540987,-1.2027905,-1.1057868,-1.1134076,-1.1268735,0.53033924,-1.095448,0.5298624,0.5314615,0.5320532
-4.138816,-4.1605225,-4.11924,-4.220685,-4.266067,-4.214471,-4.262141,-4.2256584,-4.0308466,-3.2927222,-3.04484,-2.904685,-2.7097268,-2.24922,-1.8394828,-1.6730113,-1.5517997,-1.4349395,-1.492374,-1.8625906,-2.4454885,-2.6976476,-3.205068,-3.291018,-3.294654,-3.225868,-2.6534219,-1.9280179,-1.936141,-1.9079115,-1.9184456,-1.9448552,-1.9295933,-1.8696897,-1.8744807,-1.9705164,-1.9109808,-1.9153726,-1.9019294,-1.9509497,-1.6295543,-1.2895279,-1.3766096,-1.6531408,-2.3825102,-2.710704,-2.9680831,-3.0853508,-3.3074112,-3.471548,-3.5158472,-3.5638633,-3.5269775,-3.5484138,-3.3454957,-3.277666,-3.2505662,-3.1987166,-3.1577163,-2.9050884,-2.841344,-3.21895,-3.345686,-3.0186682,-2.5343366,-2.303453,-2.147978,-2.11779,-2.2573824,-2.3030593,-2.0640438,-1.8480005,-1.8613536,-2.1255553,-2.2540326,-2.122117,-1.6895101,-1.4037757,-1.5345984,-1.7236557,-1.8586669,-2.0516949,-2.0892076,-2.4923553,-3.1424217,-3.2475286,-3.2159972,-3.1828642,-3.0846987,-3.0219612,-3.0231118,-2.8420177,-2.5216856,-2.3723104,-2.4501116,-2.568374,-2.577364,-2.5883355,-2.5176454,-2.396495,-2.3776708,-2.3796935,-2.6574783,-2.9350376,-2.8516688,-2.6695719,-2.5195403,-2.434888,-2.2678633,-2.1718974,-2.0965912,-1.9534707,-1.7553077,-1.6030986,-1.3968437,-1.2164731,-0.91900516,-0.5302228,-0.027246825,0.4187471,0.48516712,0.18158841,-0.019405454,-0.41909406,-0.97221833,-1.3637466,-1.4954579,-1.4831023,-1.6847898,-1.7513294,-1.7667751,-3.1964257,-1.9311959,-3.1963658,-3.1973917,-3.1977816
-3.9761019,-3.8758698,-3.7242608,-3.6306527,-3.628979,-3.6829536,-3.7556758,-3.8152523,-3.863099,-3.6819093,-3.8031344,-3.6543093,-3.5037525,-3.0932732,-2.680899,-2.439167,-2.353407,-2.384872,-2.5412145,-3.0053186,-3.3475902,-3.596301,-3.6891193,-3.952623,-3.888196,-3.836876,-3.8107457,-3.7817044,-3.3225064,-3.046222,-2.5724766,-2.1866148,-1.9383516,-1.9825594,-1.9706336,-1.9671124,-1.7929873,-1.5309718,-1.3312588,-1.1960002,-1.3024468,-1.3271499,-1.0851736,-0.88454247,-1.5671167,-2.1863542,-2.8405256,-3.1255639,-3.5268338,-3.708266,-3.7598767,-3.54968,-3.679014,-3.880703,-3.7817206,-3.3449912,-2.8623998,-2.3887467,-1.8561435,-0.8902342,-0.42074606,-0.7090291,-0.9120499,-1.1596297,-1.2634811,-1.1223899,-1.2101983,-1.4326283,-1.7775277,-2.2764897,-2.5272195,-2.7707279,-2.9929676,-3.384707,-3.7152262,-4.214086,-4.098035,-3.614331,-3.0896564,-2.7759383,-2.5365708,-1.9010907,-1.3667346,-1.2189202,-1.3524156,-1.2813001,-1.2722926,-1.2421923,-1.2187302,-1.2842329,-1.4036295,-1.5930219,-1.8231969,-1.8083062,-1.8020875,-2.007109,-2.2348132,-2.318267,-2.3752928,-2.4516904,-2.5301929,-2.2882159,-2.2416704,-2.431287,-2.6444051,-2.8003824,-2.8808317,-2.8889632,-2.919821,-2.921091,-2.934132,-3.0278583,-3.0875225,-3.145775,-3.1511197,-3.0979214,-3.0622249,-3.0560942,-3.1424274,-3.2910447,-3.544918,-3.7880013,-3.8648148,-3.944593,-3.9304008,-4.021908,-3.9976978,-3.9087574,-3.9247093,-3.9233932,-3.8374915,-5.1351647,-3.7363787,-5.1348433,-5.1356797,-5.136001
-2.1331596,-2.1318111,-2.061438,-2.08962,-2.0757039,-2.0623736,-2.1401525,-2.0954213,-1.89402,-0.9950516,-0.73404336,-0.65803874,-0.6995385,-0.37798786,-0.16487695,-0.030509084,0.16647062,0.32493925,0.24654648,-0.028594792,-0.40822026,-0.5007285,-1.3308045,-2.3397222,-2.7756174,-2.9952898,-2.7758846,-2.5472078,-3.0201814,-2.9297438,-2.5445077,-2.1586375,-1.8118254,-1.7193835,-1.7676346,-1.8994095,-2.1162457,-2.2845957,-2.3606253,-2.5598438,-1.8329188,-1.6554272,-2.104963,-2.6505208,-3.2015643,-3.403355,-3.4779234,-3.4858663,-3.5461388,-3.4364662,-3.1133773,-2.9284482,-3.1514063,-3.42101,-3.2619174,-3.266786,-3.2983842,-3.1075368,-2.7196825,-1.8749584,-1.3159239,-1.5321401,-1.6516912,-1.2855822,-0.87990475,-0.75257134,-0.69306374,-0.8847472,-1.4315046,-2.0014992,-2.0985038,-2.180543,-2.353895,-2.72243,-2.7308486,-2.6584098,-2.4595625,-2.1872282,-2.3197522,-2.454362,-2.578072,-2.4359384,-1.8833153,-1.553877,-1.9802397,-2.1518779,-2.192665,-2.2299445,-2.29052,-2.424776,-2.5458798,-2.249115,-1.5926249,-1.3566093,-1.3977736,-1.6851516,-1.8466103,-2.0348608,-2.1442761,-2.0129669,-1.821215,-1.652083,-1.7292442,-2.056698,-2.183844,-2.2067497,-2.2122397,-2.2656984,-2.3360467,-2.417291,-2.4804516,-2.4857194,-2.6023726,-2.6416337,-2.6590638,-2.6289802,-2.6354885,-2.6425695,-2.6244962,-2.7723958,-3.2263994,-3.44915,-3.3787835,-3.3627925,-3.4251842,-3.4729195,-3.3481302,-3.1110108,-3.2014961,-3.1727448,-3.0685651,-2.5664039,-3.1361012,-2.5670984,-2.566275,-2.5660884
-1.0321798,-1.2027183,-1.3686265,-1.4945412,-1.5979552,-1.6451393,-1.6316497,-1.6589607,-1.8278491,-1.7779651,-1.0583751,-0.4980442,0.05448775,0.6791595,0.34212223,-0.29822594,-0.63787854,-0.5989066,-0.532729,-0.594481,-1.2450534,-2.628025,-3.6561356,-3.4689865,-3.3566678,-3.1847563,-2.5301805,-1.3465253,0.124572515,0.2224297,-0.263271,-0.6956054,-0.755815,-0.49186438,-0.040707506,0.13499509,0.7199836,0.8663882,0.8624059,0.40315583,0.113333374,0.04623477,-0.40151185,-0.94956076,-1.343733,-1.4747943,-1.6133096,-1.3917896,-0.9830804,-0.9998516,-1.3795953,-1.6403708,-1.0499979,-0.6879241,-0.34289816,0.11598029,0.6830441,0.75869685,0.34408125,-0.18944976,-0.7811492,-0.8353424,-0.5449551,0.19481711,1.0724648,1.5316566,1.9418783,2.2431774,2.9101703,4.0257125,5.360751,7.06242,8.398021,9.117496,9.0324335,8.722847,8.244021,7.9002447,6.3800263,4.6846566,3.5817187,1.7137719,0.66176784,0.033958066,-0.42516756,-0.61258805,-0.60754895,-0.54061455,-0.27743623,-0.056727126,0.1005705,0.22812498,0.19817996,0.023759998,-0.24995992,-0.2937977,-0.38823628,-0.52522665,-0.8262155,-1.2580378,-1.7123613,-2.0748236,-2.122107,-1.970812,-1.7345355,-1.4833251,-1.2735171,-1.1812649,-1.0186023,-0.9316769,-0.85620916,-0.74041635,-0.5313345,-0.41935414,-0.4214751,-0.6388509,-0.701354,-0.47993582,-0.007963777,0.47295704,0.4904634,0.71815634,1.0382216,1.3833827,1.6220796,1.5254834,0.9269943,0.193631,-0.011791378,-0.38494632,-0.7086586,-0.25415987,-0.9080092,-0.25513697,-0.25331545,-0.25272363
-0.84003794,-0.7847735,-0.7169986,-0.77364194,-0.79393077,-1.0487375,-1.243648,-1.4037999,-1.4680543,-1.1671971,-1.2706438,-1.5990763,-1.6275616,-1.5695088,-1.4095837,-1.339586,-1.3841155,-1.707106,-1.8846924,-1.9212129,-1.6036515,-1.1882018,-0.4896218,-0.1081171,0.20751208,0.36396477,0.022805452,-1.4581664,-1.84743,-1.6594803,-1.2223125,-0.9194757,-0.8577679,-1.0073037,-1.1423992,-1.1269041,-1.1912663,-1.1983066,-1.2309496,-1.0108624,-1.0540241,-0.9220704,-0.38242638,0.038672946,-0.20054525,-0.5942359,-0.7593576,-1.131706,-1.7770215,-2.0201025,-2.2048123,-2.3094602,-2.7485886,-3.015505,-3.1028159,-2.8972492,-2.9524913,-3.0381434,-3.1885054,-3.1107686,-2.55486,-1.6823943,-1.0726135,-1.0501615,-1.6217029,-2.0517454,-2.3655417,-2.3086734,-2.0303888,-1.4673685,-1.0742168,-1.0523713,-1.1461077,-0.9869772,-0.8160336,-0.7742467,-0.7558524,-0.75471854,-0.010203779,0.57144505,1.2465644,3.8852181,7.1283083,9.60535,11.056725,11.635117,11.755961,11.793284,11.806673,11.818193,11.742992,11.131578,9.972065,8.747459,7.3106456,3.8006258,1.2266374,0.082601145,-0.4637686,-0.33299607,0.04983145,0.43931004,0.7701758,0.9493859,0.9796412,0.8652546,0.75350714,0.6375599,0.43821752,0.25482723,0.13381787,-0.032588594,-0.21789266,-0.3637115,-0.56092066,-0.7131815,-1.0016978,-1.1936378,-1.308756,-1.3666434,-1.7313943,-1.9750836,-2.01868,-2.156815,-2.2157507,-2.3270073,-2.4649615,-2.4895663,-2.3810897,-2.2629237,-2.126524,-2.0400434,-1.7074001,-2.0386918,-2.0408201,-2.0414517
2.8512626,2.9550798,3.1301045,3.5486178,3.8195257,4.186047,4.538397,4.9522753,6.5618734,9.232546,10.455017,11.3350115,11.7796755,12.390253,12.678066,12.751485,12.733457,12.66823,12.486091,11.980354,10.889507,8.948195,5.2665014,1.1042392,-0.5985981,-1.4376917,-2.172468,-2.4419503,-2.3729491,-1.886047,-1.0730517,-0.24721247,0.34830135,0.42183417,0.33710817,0.20492059,-0.044377744,-0.030754983,-0.12657547,-0.42947394,-0.6665637,-1.8009273,-2.5696278,-2.5934494,-2.312629,-2.1718125,-2.121418,-2.2129326,-2.2364166,-1.770548,-0.90316117,-0.15430711,-0.097930506,-0.5496219,-0.71450365,-0.91710234,-1.1253104,-1.154872,-1.0884129,-0.72273475,-0.7463996,-1.3686595,-1.8215485,-1.9662806,-1.9311788,-1.7180676,-1.2761533,-1.1183677,-1.4125215,-2.2691607,-2.7060082,-2.7856972,-2.7458131,-2.476655,-1.8553702,-1.1851009,-1.1597493,-1.3536309,-1.9696981,-2.131078,-2.1642683,-1.9454511,-1.2363325,-1.1664653,-1.8006449,-2.077651,-2.1563218,-2.2558608,-2.3556187,-2.4478202,-2.3219256,-1.3975742,-0.23647618,-0.025650054,-0.26241642,-0.45626277,-0.31359905,-0.28513178,-0.38082677,-0.5271119,-0.53906894,-0.5650062,-0.7274788,-1.2692074,-1.7572265,-2.0086555,-2.1801496,-2.3512156,-2.6030943,-2.7405326,-2.8410122,-2.8751526,-3.0030107,-2.9960792,-2.927359,-2.8002436,-2.6162572,-2.4501147,-2.058312,-1.5016985,-1.0802681,-0.82144904,-0.6668869,-0.3778501,-0.27164295,-0.4902845,-0.7259921,-0.8344826,-0.8840023,-0.75466174,-0.6938924,0.86665714,-0.6543909,0.86664957,0.8670022,0.8671559
0.38628453,0.30577978,0.16723952,-0.002858609,-0.052039802,-0.14485723,-0.4012007,-0.375866,-0.7010064,-1.3420343,-0.9591642,-0.5057847,-0.14753479,0.085354626,0.37480956,0.20115316,-0.012144014,-0.32907638,-0.42947263,-0.050624758,0.63849497,0.31349632,-0.032387644,-0.2406223,-0.05284089,-0.082101464,-0.33252746,-0.629049,-1.4687634,-2.0378098,-2.026535,-1.7169939,-1.2758541,-0.96440303,-0.3908737,0.38153633,1.3399087,2.170089,3.7532291,6.159029,9.186268,10.769782,11.166242,10.289127,8.561298,7.476462,6.786347,6.2750974,4.936302,2.9412947,1.3908501,0.51973397,0.19061784,0.12151879,-0.33552855,-0.40422112,-0.33188114,-0.22695649,-0.15461364,-0.13995695,0.049337983,0.329301,0.77087325,0.9936553,0.4045302,-0.23596263,-0.52951074,-0.41335076,-0.16058137,0.0016192198,-0.12584862,-0.67478955,-1.2462348,-1.7781525,-2.116677,-1.8911991,-1.3639716,-0.97977024,-0.6194533,-0.6474292,-0.4544995,-0.36870414,-0.7276964,-0.6278076,0.27874994,0.9676213,1.1225,1.2130171,1.2582636,1.1390864,0.77625376,-0.024963856,-0.50759214,-0.6115764,-0.78267634,-1.6274792,-1.9352717,-1.5644159,-1.0300815,-0.70028937,-0.2271209,0.04165281,0.08503031,0.22462168,0.2990331,0.3234744,0.28852406,0.25431904,0.17498317,0.16736872,0.19076452,0.12709609,-0.04407733,-0.11537841,-0.15953286,-0.19759259,-0.25397497,-0.3004356,-0.40077454,-0.4194246,-0.3755826,-0.44474754,-0.68186796,-0.92086154,-0.9528211,-1.0066693,-1.0628408,-0.96880174,-0.845126,-0.7958536,-0.7836148,-1.4056883,-0.8597881,-1.4057329,-1.4058057,-1.405793
