0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
-2.0786242,-2.0381012,-1.9365885,-1.8667401,-1.6593099,-1.5721385,-0.90141404,-1.3120081,-1.2856741,-1.512959,-1.6775345,-1.5481391,-1.3839666,-1.4033782,-1.4900734,-1.5941751,-1.6731465,-2.0606887,-2.0486515,-1.6030415,-1.574146,-1.5635002,-1.2690092,-0.76089215,-0.111314476,-0.085996926,-0.5724574,-0.62996405,-0.46036783,-1.0835115,-1.777789,-1.5634677,-1.5261714,-1.7669795,-2.1028063,-2.2891529,-2.2414906,-1.852907,-1.5036736,-1.5798242,-1.9411469,-1.9499407,-1.8306994,-1.9034268,-2.2220821,-2.2113929,-1.9600683,-1.5909595,-1.3817738,-1.3772115,-1.457808,-1.5280422,-1.5125445,-1.0462457,-0.7441918,-1.0992286,-1.363885,-1.4099889,-1.5383701,-1.6460733,-1.7709441,-2.031697,-1.8379982,-1.9462512,-2.4726052,-1.5243256,-0.30444145,-0.37287074,-0.7848823,-0.9823928,-1.0569625,-1.3620608,-1.5883824,-1.610438,-1.4180778,-1.2390264,-0.9994237,-0.5372695,1.1151595,1.6005027,1.5267532,1.3295391,0.85613364,0.51575553,0.41350192,-0.6205338,-1.7775548,-2.10168,-1.9350406,-2.03004,-2.0817695,-2.1518855,-2.272254,-2.3773766,-2.4861608,-2.5547328,-2.4065213,-1.944187,-1.4074614,-0.5282639,-0.04299012,0.06075406,-0.05048436,-0.5503534,-0.6964751,-0.80475694,-0.7350044,-0.63529605,-0.6018456,-0.47015595,-0.5967826,-0.59168124,-0.9009114,-0.90134233,-0.9009025,-0.9008419
-1.9160421,-1.8935168,-1.8775606,-1.895252,-1.9140527,-1.912374,-0.48306933,-2.2291493,-2.2389479,-2.2237682,-2.193653,-2.1410718,-2.0134232,-1.8522259,-1.6476897,-1.4894942,-1.0700443,-1.3366916,-1.7394669,-1.7006042,-1.7939196,-1.8268564,-1.4469458,-0.9226158,-0.4044674,0.023901999,-0.08123878,-0.18673271,0.078057766,-0.21804304,-0.88101625,-0.77423507,-0.387355,-0.30721673,-0.49092615,-0.7841013,-0.9675729,-1.3249396,-1.8326811,-2.4504795,-2.5768437,-2.3805566,-1.9837537,-1.6843917,-1.6121571,-1.5608943,-1.4767933,-1.4120269,-1.4157338,-1.5454388,-1.7277647,-1.8644795,-1.6922851,-0.6164367,0.4097026,0.71438974,1.0790108,1.277816,1.161902,0.7127321,0.21152887,-0.58490324,-0.8515084,-1.6413316,-2.7767258,-1.961226,-1.2403527,-0.95714504,-0.72177964,-0.8159976,-0.3089733,0.099331886,0.170524,0.061066836,-0.03491345,-0.10608104,-0.027485877,0.18467483,-0.31597257,-0.6161158,-0.60166407,-0.62293893,-0.3084738,0.21814057,0.33363515,-0.46065128,-1.262796,-1.7469246,-1.9529297,-2.0736017,-2.2066247,-2.337446,-2.4979331,-2.5744724,-2.625895,-2.6530802,-2.4406536,-1.8504746,-1.190923,-0.4494894,0.007372707,0.16549823,0.005470693,-0.3836708,-0.6719858,-0.7126976,-0.69646895,-0.7328998,-0.7578033,-0.80209637,-0.8175722,-0.85867417,-0.48256677,-0.48341474,-0.48243713,-0.48234165
-3.5593128,-3.5197504,-3.4681363,-3.4044363,-3.1290207,-2.942608,-1.6711774,-2.0042236,-0.8697845,0.18177462,1.0216589,1.0845177,1.339917,1.5683415,1.8989186,2.2082565,2.6072125,1.9784048,0.07786256,-0.91553843,-1.4320079,-1.618767,-1.0079868,-0.27516925,0.03486103,0.24317598,0.7630464,1.1771502,2.7901416,6.2697964,8.309047,9.842346,10.39226,9.344728,7.508033,6.2907023,5.364716,3.7083044,1.9303832,0.456226,0.3983093,0.41634178,0.6578307,0.9600455,0.704695,0.20748986,-0.19995472,-0.5624982,-1.1579283,-1.6197257,-1.8795158,-1.9869962,-1.8289212,-1.2207104,-1.060944,-1.411916,-1.5972878,-1.4756837,-1.127517,-0.68423605,0.1402043,0.311397,0.15714303,-0.48086214,-1.4995646,-1.7698586,-1.980694,-1.8677862,-1.442945,-1.184993,-0.39790535,-0.4621147,-0.62234235,-1.1620108,-1.6938925,-1.9167178,-1.6007221,-0.87981087,0.20681602,0.47235075,0.28050447,0.08514747,-0.0315509,-0.937441,-1.4750886,-1.4451311,-1.5169176,-1.9019428,-2.2221646,-2.4660065,-2.573661,-2.6164598,-2.6649723,-2.5741968,-2.476285,-2.3643503,-1.9922998,-1.5684428,-1.3567219,-1.3415395,-1.5882341,-2.127805,-2.6421058,-2.4860573,-2.0946913,-1.4815625,-1.4316036,-1.5756879,-1.6805265,-1.8993605,-1.8774925,-2.030338,-1.6703919,-1.6714863,-1.6701661,-1.6700374
-0.7949064,-0.6109257,-0.70461315,-0.64379877,-0.3140723,-0.29831195,-1.5101798,-0.3149854,-0.8371698,-0.9198747,-0.9381888,-0.99288875,-1.1712618,-1.5088716,-1.5470339,-1.4504347,-1.1706643,-0.7770443,-0.050618038,-0.04943023,-0.05725687,-0.12907058,-0.50801027,-0.9034341,-1.4578581,-1.655434,-0.91671395,-0.27195704,0.1499482,-0.33188248,-0.7827239,-0.9533199,-0.98757976,-0.71710014,0.014268283,0.47177422,0.65171176,0.65922606,0.40716648,0.28293073,0.15809874,0.15577538,0.23109835,0.15948525,0.24436674,0.2632963,0.2928903,0.59932786,0.8830855,0.92965907,0.84158397,0.68843454,0.25282446,-0.35731888,-0.74839675,-0.9358421,-1.1737496,-1.3223901,-1.5172584,-1.563675,-1.7072803,-1.688517,-1.5262299,-1.174823,-0.6640911,-1.8634002,-2.6258779,-2.9601297,-2.912428,-2.600147,-2.2508216,-2.3125944,-2.4585817,-2.6633964,-2.9178834,-3.3653283,-3.5982513,-3.7012258,-2.9840903,-2.7351322,-2.8380566,-2.9242368,-2.7250905,-1.41668,-0.7518872,-0.55483145,-0.8044919,-0.6947569,-0.6841368,-0.41860753,-0.38135004,-0.46908152,-0.58403367,-0.73946786,-0.80717397,-0.9379847,-1.3972871,-1.8789351,-2.2325168,-2.5365222,-2.585103,-2.3545182,-1.9413975,-1.3644651,-1.0690967,-1.6121793,-1.7661617,-1.6866955,-1.6037905,-1.4400494,-1.4700978,-1.4237974,-1.5104741,-1.5096169,-1.5105789,-1.5106959
-3.5488324,-3.558513,-3.4639359,-3.4092171,-3.2863922,-3.2513802,-3.2271764,-3.121664,-2.271024,-1.6911029,-1.3933829,-1.2829616,-1.1988537,-0.9983804,-0.80750257,-0.6640263,-0.7080086,-1.1605768,-1.7723697,-1.6936512,-1.5197798,-1.3669459,-1.1082901,-0.9777287,-0.96466726,-1.1462388,-1.3773056,-1.2718818,-1.1283897,-1.1256049,-1.3659598,-1.3919686,-1.3332167,-1.4994777,-1.4948778,-1.7870944,-2.0176356,-2.1751707,-2.0829058,-1.9166087,-1.449897,-0.8809433,-0.34676236,-0.054112777,-0.2560243,-0.63059914,-0.9998275,-1.5673873,-2.1278129,-2.4206986,-2.6233177,-2.7588096,-2.9044495,-2.9705162,-2.8390448,-2.383254,-2.3144305,-2.4351068,-2.5832982,-2.7709956,-3.088018,-3.354365,-3.447847,-3.6102023,-3.9040241,-3.7800834,-3.5402691,-3.2325764,-2.920288,-2.9756303,-2.7565835,-2.816333,-2.8967085,-2.905418,-2.608862,-2.1107397,-2.0494652,-2.062589,-2.4092824,-2.6651397,-2.6956315,-2.7218332,-2.7929866,-2.3981905,-2.0060148,-1.3646022,-1.226284,-1.330118,-1.0801127,-1.4035511,-1.8275187,-2.1482239,-2.3767915,-2.4843128,-2.5080373,-2.5388966,-2.3507175,-2.1240711,-1.9550617,-1.7748314,-1.8344941,-1.9509969,-2.072708,-2.3254344,-2.5470703,-2.9819362,-3.2090044,-3.252441,-3.3182945,-3.3626413,-3.3773346,-3.361674,-3.2266774,-3.2271254,-3.2265658,-3.2265277
-2.2405295,-2.1359925,-2.199332,-2.1330347,-1.989986,-2.0179613,-0.5701387,-1.7476813,-1.4581504,-1.2393167,-1.0732038,-1.0224425,-1.0521034,-0.90192646,-0.83287996,-0.41907758,-0.46066207,-1.1048248,-2.1491857,-2.5470865,-2.5984824,-2.2959733,-1.6318953,-0.7957914,-0.60846496,-0.68263996,-1.1060787,-1.3227317,-1.4163909,-1.1597695,-0.5089233,0.17248006,0.6732568,0.5685427,1.0226548,2.7618532,4.927248,7.646677,9.590952,10.899014,11.913211,12.442005,12.591678,12.631664,12.4931555,11.741268,10.273427,8.435562,5.9565,3.627716,2.402378,1.7705956,1.0511402,-0.14359836,-0.82969,-0.92359054,-0.93821865,-0.5451633,-0.38435692,-0.13543332,-0.012112796,0.37798834,0.17588185,-0.82243574,-1.4014912,-1.4977605,-1.019986,-1.4131553,-1.4429262,-1.4095362,-1.5068266,-1.8543034,-2.251452,-2.9413118,-3.3163002,-3.1739583,-2.959655,-2.3348992,-0.86080563,-0.78022456,-1.0119686,-1.4188184,-1.6532489,-0.78449214,0.15552253,0.85145515,0.78934306,0.4838619,0.058422625,-0.062729985,-0.23545486,-0.30510968,-0.26068017,-0.10736632,0.06192609,0.26659936,0.5465218,0.5417024,0.3077924,0.20634025,-0.05991873,-0.59348875,-1.0232582,-1.43956,-1.2704927,-1.5989789,-1.7430922,-1.7407053,-1.7435807,-1.7098781,-1.7967099,-1.8249425,-0.56928277,-0.5706771,-0.5689243,-0.5687579
-3.0573518,-3.069708,-3.0105689,-2.9634082,-2.888374,-2.8726263,-3.394661,-3.1520936,-2.3621793,-2.034091,-1.9052122,-1.9283102,-2.0377676,-2.0958004,-2.0990198,-2.0995927,-2.0275238,-1.9801157,-1.5856216,-1.3597431,-1.2892387,-1.1079347,-0.6956172,-0.26521468,-0.36334676,-0.9485903,-1.426462,-1.4097204,-1.2363966,-1.2947414,-1.4986739,-1.6432369,-1.7260787,-1.8788137,-2.154922,-2.5713215,-2.8620071,-2.9583318,-2.796245,-2.9376535,-2.914328,-2.6868641,-2.33115,-2.0393686,-1.9880794,-2.0235815,-1.9484284,-2.0710702,-2.4160595,-2.6415322,-2.7929032,-2.877091,-2.854383,-2.5228379,-1.9067414,-1.3957944,-1.4494138,-1.8257041,-2.1819234,-2.4823394,-2.9525905,-3.4381144,-3.6641278,-3.5990393,-3.6214824,-2.8433294,-2.2312915,-1.6056328,-1.1383996,-1.2454703,-1.1890676,-1.286705,-0.9804105,-0.2576873,0.44368392,0.89215535,0.80139196,0.5585245,-0.634547,-1.1146545,-1.228595,-1.167097,-1.33759,-1.5953078,-1.1587881,-0.9084519,-1.1559541,-1.3986106,-1.4185858,-1.6186452,-1.932477,-2.2152288,-2.477192,-2.6570067,-2.723898,-2.848458,-2.9149632,-2.8533692,-2.7930355,-2.8568895,-2.935818,-3.036063,-3.168569,-3.2224326,-3.344563,-3.1875277,-3.066821,-3.1353683,-3.182225,-3.198717,-3.2003713,-3.1729002,-3.3945394,-3.3942714,-3.3945544,-3.3946075
-3.8635986,-3.8020234,-3.884149,-3.8882294,-3.8684268,-3.8775039,-5.324464,-3.7406847,-3.0956829,-2.8224611,-2.7591162,-2.768734,-2.855991,-2.9972284,-2.9850554,-2.7862935,-2.6532807,-3.0625968,-3.0179193,-2.6972556,-2.5000684,-2.1722546,-1.7889307,-1.3289503,-1.3326418,-1.7873334,-2.0721655,-1.8521805,-1.2608792,-1.6243136,-2.4460096,-2.8108397,-3.0469332,-3.245135,-2.8583007,-2.5879455,-2.5551314,-2.6358833,-2.797954,-2.773232,-2.5475986,-2.096601,-1.5683123,-1.3649198,-1.2898213,-1.4220811,-1.5838083,-1.774132,-1.9760941,-2.2866726,-2.585926,-2.85342,-3.3297176,-3.746767,-3.0232391,-2.3565583,-2.7064872,-3.0630853,-3.3404775,-3.4991302,-3.830954,-4.016792,-4.057492,-3.8674624,-3.7468958,-3.8447733,-3.5094328,-3.7567863,-3.7759585,-3.56398,-3.366847,-3.4327438,-3.421906,-3.451242,-3.5561557,-3.8101525,-4.186513,-4.550833,-4.437213,-4.1464767,-4.0804844,-3.9963746,-3.692729,-2.93081,-2.222597,-1.8476964,-1.748003,-1.5541369,-1.4197891,-1.3731546,-1.4678633,-1.6077118,-1.7410424,-1.8597288,-1.905479,-2.1042254,-2.5806417,-3.0533319,-3.3551383,-3.6983104,-3.8617654,-4.067789,-4.214967,-4.281549,-4.3076925,-4.572856,-4.5972,-4.518501,-4.441781,-4.2748823,-4.271166,-4.252606,-5.3243937,-5.3241105,-5.3244104,-5.32446
-2.1815095,-2.0868158,-2.083138,-2.0806599,-2.0840058,-2.1564755,-1.1582346,-2.772695,-2.5761385,-2.5535953,-2.8108115,-2.877124,-3.0877461,-3.3357277,-3.4721823,-3.5786471,-3.5706725,-3.565282,-2.8788276,-2.5441988,-2.611305,-2.5483632,-2.287009,-1.8242999,-2.0067496,-2.6053352,-2.7352457,-2.5886245,-2.0864553,-2.1015773,-2.431344,-2.9126687,-3.1203718,-2.867562,-2.8743515,-3.1365533,-3.1824737,-2.8401346,-2.173369,-1.9095353,-1.9762824,-1.9818923,-1.9694583,-1.925587,-1.9414867,-1.8586538,-1.6355492,-1.5947077,-1.8894752,-2.107379,-2.2621064,-2.3974888,-2.232563,-1.0948364,0.1353994,0.63408756,0.6260271,0.32191512,-0.103426665,-0.50523615,-1.0225023,-1.427773,-1.3429523,-1.4556806,-2.800332,-3.175428,-3.3968613,-3.3939242,-3.0402474,-2.41111,-0.9564841,-0.35138533,-0.08060488,0.63704157,1.225994,1.4151292,1.4591792,1.5547568,-0.11857058,-0.66953987,-0.67372966,-0.49443305,-0.5389776,-0.7662385,-0.5555198,-1.2845092,-2.4044838,-2.9249425,-2.7366242,-2.5042014,-2.4477112,-2.5127084,-2.6940022,-2.880913,-2.9994674,-3.1196847,-3.2267752,-3.0211987,-2.5338583,-1.900578,-1.4895976,-1.2689548,-1.1990377,-1.4287539,-1.783349,-1.864172,-1.8828819,-1.9995925,-2.1283565,-2.2219272,-2.2577503,-2.2602396,-1.1580114,-1.158265,-1.1579461,-1.1579307
-1.469148,-1.6964782,-1.6676285,-1.6711477,-1.586398,-1.4583721,-2.0298398,-0.7894881,-0.48270246,-0.3612546,-0.08149309,0.0711157,0.42902815,0.65842104,0.72620726,0.62435293,0.5518434,0.10022017,-0.8640006,-0.81440693,-1.0701511,-1.2311883,-1.1335115,-0.9322543,0.03965476,1.3173668,1.544168,1.2525803,0.7792017,0.890056,1.3441932,1.901326,2.0642753,1.2240058,0.39741653,0.15165132,0.0072070956,-0.12884183,-0.012583613,-0.021210179,0.02267474,-0.28687128,-0.6188302,-0.78038013,-1.2141345,-1.6426095,-1.5395385,-1.5021968,-1.8531127,-2.1485732,-2.198021,-2.0462193,-1.6342378,-1.1794977,-1.316772,-1.0667868,-0.071179345,0.2997275,0.23691215,-0.032675266,-0.3903547,-0.9396282,-1.670605,-2.3335903,-1.9001163,-0.101111434,0.34453246,0.5688033,1.1366565,1.1589049,0.88855046,0.52513075,0.64225864,1.1160933,1.7466245,2.7340333,3.0347178,3.5283709,4.769211,5.030191,5.042243,4.873598,4.3540606,3.066422,2.6621919,1.8630918,0.90362597,0.46088248,0.13357855,-0.066482455,-0.29383925,-0.4595017,-0.5263003,-0.56432486,-0.62211335,-0.5460298,0.18119374,1.1227525,1.3219812,0.8871372,0.340879,-0.4751755,-1.1774801,-1.6910355,-2.0023084,-2.2386842,-2.1496658,-2.0495784,-2.0187793,-1.9914036,-1.9289343,-1.9768773,-2.0294783,-2.0298982,-2.0294302,-2.029367
-0.7016318,-0.67599237,-0.9226735,-1.022398,-1.1624944,-1.2096734,-1.3260403,-0.86480343,-1.3159724,-1.7335505,-1.8127577,-1.8710524,-2.009481,-2.185636,-2.0754848,-1.894224,-1.475546,-1.0188138,0.42353484,1.3691305,1.8410599,2.283741,2.071561,1.0122601,-0.8799553,-2.0706148,-1.4266119,-0.7529241,-0.0064243227,0.30477732,-0.15379524,-0.7663754,-0.9595163,-0.7352579,-0.24931875,0.044833772,0.05640334,-0.07275711,-0.21900266,-0.17481828,-0.17344531,-0.24945109,-0.33285818,-0.28308967,0.19808765,0.6616934,0.6926328,0.5603441,0.51952374,0.41647026,0.26052508,0.112105496,-0.27992857,-0.90318,-0.828866,-1.1104603,-1.8549247,-2.049327,-2.036138,-1.9914517,-2.0216186,-1.941055,-1.5383948,-0.71134686,0.17156652,-0.20070107,-1.6902344,-2.6573815,-2.774528,-2.3547425,-2.353006,-2.4791942,-2.371276,-2.3354917,-2.5327249,-2.9496012,-3.2840853,-3.6397836,-3.122353,-2.493634,-2.2725453,-2.0722914,-1.6872904,-1.6741261,-1.588765,-1.1674011,-0.75172013,-0.5674565,-0.68576664,-0.85164833,-0.8842734,-0.83590865,-0.8213688,-0.86500883,-0.85971284,-1.0469365,-1.5630026,-1.9934803,-2.175624,-2.461031,-2.5142193,-2.4350195,-2.3312387,-2.245732,-2.3284674,-2.4557066,-2.1208224,-1.9759667,-1.8056996,-1.4734015,-1.3492677,-1.2325728,-1.325949,-1.3254954,-1.3259709,-1.3260298
0.84930193,0.9573918,0.9654137,0.91705525,0.73184544,0.6070714,1.6845584,-0.6108859,-0.6540401,-0.735358,-1.0142727,-1.1103296,-1.4226713,-1.5387751,-1.66908,-2.0105903,-2.0179694,-1.8780626,-1.103879,-1.1648486,-1.4798073,-1.6549515,-1.3812162,-0.86612207,-0.7110257,-0.65516526,-0.8952616,-1.1160159,-1.7366141,-2.7558446,-3.0348892,-2.9854975,-2.7095323,-2.1551967,-2.1265907,-2.2683072,-2.1127973,-1.8094826,-1.2519472,-0.9518177,-0.66581345,-0.3468438,-0.16741717,-0.088700175,-0.09476422,0.008338138,0.1982893,0.20406108,-0.075597405,-0.29594862,-0.34311897,-0.18979901,1.1500404,4.399619,8.321065,10.179501,11.465346,11.891614,11.917342,11.846099,11.523508,10.784045,9.404965,6.504127,1.8639233,0.89226425,1.0447266,2.554343,4.554293,7.258531,9.9019785,10.532991,10.341345,9.706271,8.961258,7.9481354,7.0083942,5.009945,0.7445671,-0.6244282,-0.8470502,-0.784083,-0.7576811,-0.32128474,0.17910832,-0.5989291,-1.3135004,-1.5619541,-1.5072093,-1.532777,-1.6196201,-1.7825699,-2.1285884,-2.3538957,-2.5222912,-2.663241,-2.9079332,-2.8121853,-2.3102155,-1.5208166,-0.866723,-0.34931877,0.064148754,0.13146445,-0.4347363,-0.16440603,0.076324046,0.027122498,0.21695799,0.42024243,0.6946056,0.6213514,1.6848747,1.684201,1.6849295,1.6850152
0.22298953,0.057796866,0.046040595,-0.06463423,-0.46265855,-0.55806047,-0.7187943,-0.56312037,-0.7015326,-0.81288487,-0.47476834,-0.4866628,-0.07121453,0.01702118,-0.06886351,-0.017723441,0.013358384,0.39993957,0.3516769,-0.06267436,-0.059962783,-0.0924864,-0.56572604,-0.9569496,-1.0408942,-1.1393293,-0.9945477,-1.1149474,-1.3982856,-1.0765266,-0.60273397,-0.5061364,-0.28227827,-0.064707264,0.046063416,0.24307816,0.2640927,-0.077849925,-0.68348783,-1.1982183,-1.4844925,-1.6069697,-1.3072206,-0.7430148,0.011291355,0.71970606,1.2205136,1.3294165,1.76758,2.2422798,2.5266304,2.6818266,2.6799252,1.9059603,1.020133,1.1950941,0.74563336,0.10791824,0.09872991,0.6403079,2.248363,5.145085,8.016012,9.746967,10.607342,10.362034,8.859074,6.7297487,4.8437915,3.159307,1.2119818,1.0020381,0.9602846,0.7687009,0.08553904,-0.70431113,-1.2478678,-1.6274495,-0.66160834,-0.22555044,-0.39695102,-0.4154495,-0.73580515,-1.8258736,-2.2463999,-1.7427005,-0.47809485,0.4433657,0.8678339,0.9260112,1.1490204,1.5496496,2.0060503,2.2944832,2.3433578,2.3586311,2.107228,1.4032769,0.5886796,-0.2826266,-0.62016857,-0.884104,-1.0273066,-1.0809911,-0.71635354,0.011259586,-0.13327648,-0.15353331,-0.20712943,-0.24749553,-0.21714076,-0.24178077,-0.7190572,-0.7185132,-0.7191553,-0.71921825
-0.23915708,-0.252623,-0.23683949,-0.26051515,-0.48116305,-0.6574645,-0.574092,-0.95884,-1.010334,-0.7331866,-0.12134397,0.039423257,0.48354188,0.8761789,1.1637893,1.5965654,1.8788974,1.7833213,0.65356064,0.6013312,1.1719884,1.5238413,1.2206525,0.872733,1.3578264,2.7665977,2.4945772,1.7432923,0.8965925,0.2775402,-0.117318705,-0.1857744,-0.07683596,-0.51696205,-0.27972862,0.1315506,0.3616476,0.5576753,0.8488827,1.6294608,2.6303706,3.3860369,3.7280097,3.7004595,3.5008833,2.9310813,2.266053,2.2385874,3.0087187,3.5043955,3.6838565,3.7249122,3.512646,2.7417667,1.8242143,2.353502,3.5000064,3.9511251,4.027575,4.035828,3.6815763,3.0986822,2.1819448,1.9963663,2.4827304,1.410726,0.7490618,1.2628907,1.6499221,1.8720145,2.0261743,2.295362,2.2464142,1.9864991,1.6416304,1.4468132,1.5604144,2.219673,3.3264136,3.3784668,3.3613167,3.3167033,3.107563,2.3286862,2.699527,4.028803,4.3778377,3.8216553,2.5075908,2.0611272,2.2123675,2.649109,3.0006866,3.2182245,3.3117456,3.3674815,3.2219553,2.77536,2.387708,1.8452952,1.3707231,0.7769601,0.37911808,-0.24897282,-0.6565908,-0.8758302,-0.7812558,-0.78920984,-0.7310403,-0.5085035,-0.4878729,-0.32319832,-0.5742906,-0.57399553,-0.57431453,-0.5743556
-5.826478,-5.7738876,-5.804239,-5.7874727,-5.6528625,-5.588526,-5.108458,-5.420548,-4.5894966,-4.086421,-4.023081,-4.042088,-4.1630354,-4.343381,-4.3446608,-4.2289233,-3.9304996,-3.9340324,-3.1265512,-2.7463565,-2.838709,-2.7311957,-2.1610358,-1.540053,-1.9821726,-3.220865,-3.3014565,-2.755326,-1.9249239,-2.3952084,-3.3080673,-3.7226114,-3.9347634,-3.8644733,-4.0213714,-4.2508955,-4.361814,-4.2814727,-3.9845004,-4.0084805,-4.1070075,-3.89644,-3.5397525,-3.3295763,-3.2441058,-3.0590186,-2.7663894,-2.761715,-3.2754822,-3.7671432,-4.1211624,-4.361195,-4.4585924,-3.970031,-2.8824146,-2.768213,-3.6281607,-4.111813,-4.3918853,-4.579244,-4.901525,-5.1236687,-4.751421,-4.711932,-5.6289673,-5.43678,-5.2651625,-5.537587,-5.3326597,-4.9683485,-4.256115,-4.1883464,-4.152127,-4.005614,-3.9258685,-4.1308355,-4.465497,-4.8252745,-5.267578,-5.203554,-5.239586,-5.217364,-5.039477,-4.263666,-3.712812,-3.9182997,-4.5966043,-4.645097,-4.0049596,-3.7429724,-3.8386667,-4.045396,-4.195276,-4.3218117,-4.40316,-4.5228763,-4.5870643,-4.4995193,-4.3432064,-4.146993,-4.018261,-4.044259,-4.1581903,-4.3288274,-4.531994,-4.981781,-5.259718,-5.330824,-5.3872786,-5.4665837,-5.4684825,-5.5262737,-5.107959,-5.1084394,-5.107844,-5.107802
