0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
-2.0059447,-2.0417967,-2.0835052,-2.104723,-2.0870717,-2.0617437,-2.0210123,-1.9539348,-1.9088981,-1.8153223,-1.9537578,-1.6641837,-1.4207568,-1.3725944,-1.3800235,-1.1821659,-0.8553993,-1.93528,-0.48750535,0.1343139,0.983549,1.0691401,1.1989577,1.1978613,1.3643966,0.9484368,-0.22181907,-1.9276681,-3.5542781,-4.1060762,-4.156212,-3.463578,-1.7939028,-0.5892627,-0.19928874,0.19496179,0.51067936,1.0087273,0.9980061,0.7524946,-0.46245515,-1.7289624,-2.365656,-2.6679144,-2.9461226,-3.0179586,-2.9713979,-2.7992187,-2.578618,-2.3515136,-2.3589158,-2.4239552,-2.3845408,-2.3159792,-2.4723597,-2.7956142,-3.108398,-3.2464075,-3.353915,-3.4046564,-3.2584226,-2.6843753,-1.5097499,1.20514,3.1949692,4.0890713,4.2886486,4.3742733,4.4090176,4.189035,4.1535378,4.151396,4.1170216,3.8522778,2.7465258,0.9466753,-0.5188827,-1.1667507,-1.5082026,-1.6623118,-1.7376862,-2.3194792,-2.6308978,-2.8711376,-2.9925146,-3.0887094,-3.1474001,-3.1521163,-3.186174,-3.225746,-2.9383278,-2.139554,-1.072552,-0.15101525,0.29056302,-0.32315922,-0.9104586,-1.015034,-1.2047635,-1.48744,-1.500355,-1.5644116,-1.4893482,-1.4753159,-1.4315511,-1.5210935,-1.7020817,-1.6645081,-1.6660461,-1.7603575,-1.85041,-1.9539344,-1.9538834,-1.9538429
-2.1504726,-2.1450615,-2.1555767,-2.2161655,-2.2885425,-2.221065,-2.0913086,-0.644195,-2.0740244,-2.0398383,-0.64232385,-1.7141544,-1.3691047,-1.1569889,-1.0336685,-0.7832159,-0.14828978,-0.6593826,0.59530646,1.84313,2.9033937,3.3422637,3.9382038,3.9765863,4.365808,3.9496386,2.8237345,0.9655123,-1.4448837,-2.5360084,-2.7444415,-2.2077026,-0.9937327,-0.13728121,-0.21802965,-0.29158184,-0.3316546,-0.0031625628,0.13347048,0.27368617,-0.22059703,-1.033795,-1.7118466,-2.3372395,-3.029603,-3.266037,-3.147273,-2.9052005,-2.6806808,-2.4566627,-2.4223318,-2.5746706,-2.538897,-2.347035,-2.259512,-2.4848495,-2.7768648,-2.9038653,-2.9633012,-2.9405093,-2.830881,-2.511701,-2.0551753,-0.30009913,1.1736174,1.8539729,2.1480436,2.481306,2.933116,3.2805195,3.5255973,3.3417864,3.3782744,3.4807482,3.3007224,2.4197383,1.4793911,0.74895877,0.23873895,-0.06333345,-0.15838107,-0.9386059,-1.519275,-1.9291363,-2.1347015,-2.3457313,-2.5158935,-2.5279858,-2.612347,-2.8798647,-2.7715945,-2.2372897,-1.4384536,-1.2328675,-1.1196465,-1.5443444,-2.3011246,-2.3819733,-2.7727263,-2.9581604,-2.9814234,-3.0320308,-3.0366116,-2.9521537,-2.866867,-2.6070588,-2.130682,-1.80736,-1.678414,-1.4344853,-1.3837588,-0.6425453,-0.64267635,-0.6421354
-2.3665087,-2.3203068,-2.2632253,-2.1218107,-2.0143864,-2.0362597,-1.9766372,-3.0597477,-1.8043288,-1.909413,-3.060812,-1.7679154,-1.9711945,-2.130896,-2.2128544,-2.2797463,-2.4690535,-3.0507853,-2.5135086,-2.561268,-2.6600516,-2.7365942,-3.040361,-3.058803,-3.0305266,-3.22823,-3.3477726,-3.1599722,-2.2172375,-1.6750474,-1.9392469,-2.6318526,-3.6118102,-4.2040854,-4.095942,-3.691728,-3.504266,-3.1161423,-2.8328404,-2.8034568,-2.7261844,-2.2779493,-1.7198972,-1.2656236,-0.64198875,-0.5359851,-0.76315117,-1.0079701,-1.4211777,-1.9743831,-2.2363534,-2.2741714,-2.3651495,-2.3639932,-2.2590487,-2.3361773,-2.2787514,-2.1903682,-2.1310139,-2.1588266,-2.2975285,-2.650577,-3.171797,-3.8200018,-4.2429695,-4.295936,-4.251156,-4.0959697,-3.9583688,-3.7233062,-3.5855234,-3.5728939,-3.5879717,-3.5742774,-3.3359241,-3.1171083,-3.0917292,-3.0066113,-2.9068797,-2.7970328,-2.5798159,-2.050914,-1.5965022,-1.3093785,-1.086917,-0.8852215,-0.7316138,-0.6430143,-0.60406935,-0.7688477,-1.3257127,-2.3062577,-3.6754227,-4.367004,-4.257894,-4.3539524,-4.0999713,-3.8708344,-3.5184836,-3.3523068,-3.5218577,-3.7066042,-3.7250845,-3.4529963,-3.3751988,-3.0924382,-2.7963848,-2.6426353,-2.6436582,-2.6522622,-2.4697976,-3.0607858,-3.0608234,-3.0608244
-2.4227338,-2.4684634,-2.521729,-2.458613,-2.2706366,-2.2718873,-2.2968414,-3.0985765,-2.313421,-2.3629272,-3.0966308,-2.174084,-2.1574497,-2.0932887,-1.9256089,-1.8394998,-1.6346852,-3.1089888,-1.3721471,-1.0328538,-0.8876973,-0.664666,-0.46832675,-0.6067946,-0.65013516,-1.0490618,-1.648876,-1.5398812,-2.0293853,-2.4172897,-2.3737845,-1.8430436,-0.84875125,-0.08045435,0.70494795,1.184976,1.2937369,1.4833449,1.755056,1.9040599,1.518616,1.0787544,0.41879606,-0.1308421,-0.87168384,-1.267611,-1.311693,-1.1665796,-1.0597341,-1.096445,-1.369179,-1.8354275,-2.1274745,-2.381731,-2.7390118,-2.7646058,-2.784091,-2.849194,-2.8908896,-2.8586469,-2.747093,-2.6130066,-2.4693663,-1.7503116,-0.82084954,-0.36125994,-0.2724125,-0.08038971,0.2921635,0.8771093,0.8862759,0.57394964,0.49053717,0.63636625,0.8876386,0.82802385,0.96878546,1.0785354,1.1115718,0.9941984,0.5481569,-0.19186036,-0.9494601,-1.4928827,-1.8275855,-2.125586,-2.3371987,-2.4947038,-2.6781623,-2.743593,-2.6334991,-2.3651457,-2.0333958,-1.688695,-1.7259792,-2.0423398,-2.3780658,-2.5489643,-2.8304,-3.0657787,-3.0564525,-3.0530198,-2.9224725,-2.8967412,-2.8609366,-3.0814757,-3.2324352,-3.2757497,-3.3527012,-3.2550101,-3.2286983,-3.0970275,-3.0972948,-3.0964766
-1.685333,-1.7409924,-1.7900378,-1.7301254,-1.5151744,-1.4149522,-1.3526249,-0.80064124,-1.1727617,-1.0531509,-0.799609,-0.46436614,-0.07806521,0.102895156,0.40124175,0.28962845,0.13193221,-0.84534436,0.36786443,0.3361162,-0.0125982165,0.16826478,0.37177035,0.59410757,0.66607034,0.85286224,0.4967655,-0.7857675,-0.95668614,-0.8235376,-0.7909913,-1.1269071,-1.4223709,-1.7303599,-1.6439621,-1.3077428,-1.1329025,-1.0219046,-0.7744241,-0.4090706,0.02974163,-0.19611199,-0.7319722,-1.345695,-1.8998711,-1.6475747,-0.9055519,-0.4079998,0.049127743,0.44414276,0.4899508,0.12196287,-0.25647396,-0.6731078,-1.3465527,-1.9818978,-1.8603401,-1.5078844,-1.164388,-0.83002555,-0.525383,-0.46906364,-0.8117472,-0.8077415,-1.65342,-2.4398458,-2.5556293,-2.3302562,-1.9365461,-1.5421706,-1.3430358,-1.4087071,-1.2416594,-0.80828226,0.16578123,0.69407904,0.5160689,0.20894004,-0.15819792,-0.5189552,-0.8583096,-1.4689109,-1.7443652,-1.7494147,-1.7537119,-1.6812165,-1.5838931,-1.4303734,-1.260621,-1.1961768,-1.4151604,-1.703798,-1.7292306,-1.7233596,-1.70818,-1.7302389,-2.0059922,-1.9854691,-2.3312578,-2.4213524,-2.4482727,-2.4812346,-2.4009395,-2.3748608,-2.442153,-2.174508,-1.7567458,-1.5794479,-1.5210866,-1.5147531,-1.5339954,-0.79991746,-0.8003385,-0.79947186
-2.4092782,-2.4721162,-2.5742211,-2.5589104,-2.4210875,-2.453977,-2.5315373,-3.5183449,-2.6041715,-2.702485,-3.5169694,-2.6263156,-2.591039,-2.3646502,-2.137558,-1.9401252,-1.6800035,-3.517068,-1.5044403,-1.1864277,-1.1266272,-1.0594839,-0.67782897,-0.7215566,-0.83634394,-1.405951,-1.8155224,-1.6085615,-2.270427,-2.658191,-2.6875677,-1.9770062,-0.24331503,1.2933108,2.2967625,3.1200628,3.6956935,4.213957,4.1133275,4.2370815,4.448539,4.470059,4.0491943,3.4471405,1.8612756,0.43343765,-0.5649265,-0.8422725,-1.0752542,-1.6987007,-2.317222,-2.8822925,-3.0663905,-3.0492988,-3.022882,-2.7584116,-2.6580763,-2.7261333,-2.7729053,-2.764072,-2.668964,-2.4565938,-2.0243137,-0.3400421,1.1081125,1.624227,1.6485021,1.6423514,1.8565114,2.1988513,2.2782342,2.2868176,2.0475554,1.649461,1.2149588,0.8099272,0.97790223,1.1504354,1.1537423,1.0631394,0.9252124,0.38947928,-0.5042636,-1.225812,-1.7116543,-2.1611438,-2.4842486,-2.7403507,-3.0430806,-3.242072,-3.137146,-2.5626898,-1.7138772,-1.055151,-1.190369,-1.4761724,-1.8266003,-2.000939,-2.3589604,-2.6681647,-2.62424,-2.648224,-2.6113071,-2.619315,-2.606932,-2.927853,-3.2968915,-3.5089455,-3.6378994,-3.533073,-3.5727212,-3.5173428,-3.5174158,-3.5169437
-3.9820614,-4.040077,-4.1325674,-4.131431,-4.029894,-4.017233,-3.9453874,-5.8634157,-3.8571634,-3.8923812,-5.863603,-3.7914836,-3.8738337,-3.9519691,-3.9804778,-3.9437385,-3.872497,-5.8646154,-3.6798413,-3.616991,-3.6424403,-3.5859804,-3.2172394,-2.9654098,-2.8529193,-2.8850222,-2.8245602,-2.3997853,-1.9399815,-1.7950525,-1.964642,-2.3313637,-3.020794,-3.5262432,-3.5271082,-2.9918828,-2.4497952,-2.0345867,-1.8052696,-1.659885,-1.4613528,-1.0821534,-0.70190334,-0.41564053,-0.19813347,-0.36694783,-0.68494695,-0.81007916,-1.0231888,-1.3839523,-1.5164216,-1.5419761,-1.5773319,-1.5392739,-1.6078981,-1.7098426,-1.6620822,-1.604253,-1.5565547,-1.5013021,-1.4208142,-1.4630414,-1.7583587,-1.7595003,-2.3020654,-2.944295,-3.237277,-3.2617717,-3.180149,-2.873961,-2.67373,-2.623055,-2.5439465,-2.296685,-1.6299311,-1.2329605,-0.9543135,-0.5466645,-0.30365604,-0.31626332,-0.46939552,-0.6652833,-0.91954875,-1.0272881,-1.1650068,-1.2464471,-1.2878712,-1.3320018,-1.3803172,-1.5342515,-1.9314202,-2.40345,-2.7027938,-3.0982463,-3.5350971,-3.4687357,-3.4765148,-3.6061788,-3.5873046,-3.5904722,-3.584381,-3.54637,-3.5064216,-3.5209107,-3.5836728,-3.697812,-4.05715,-4.3347673,-4.5478897,-4.7288876,-4.835945,-5.863715,-5.8637943,-5.8636146
-2.8297472,-2.8010662,-2.749796,-2.6161807,-2.4949203,-2.5518997,-2.6409016,-2.280816,-2.6611357,-2.7455342,-2.2803354,-2.6703038,-2.689155,-2.5315657,-2.2659848,-2.2535038,-2.140096,-2.2769394,-2.1533184,-2.1996944,-2.2392592,-2.3454041,-2.1015124,-2.0302958,-2.062666,-2.4704633,-3.2106938,-3.3857265,-3.7066793,-3.7913387,-4.063753,-4.3214393,-4.065737,-3.3706331,-2.8650994,-2.075646,-1.1662037,-0.18943849,0.005769938,0.2652671,0.20061448,-0.40657794,-0.64849067,-0.62636507,-1.209712,-2.0205815,-2.6145139,-2.7601955,-2.8285108,-3.016673,-3.1526728,-3.1323817,-3.106135,-3.0137436,-2.9814758,-2.9810915,-3.186292,-3.3471856,-3.5358791,-3.7495947,-3.8896585,-3.8468316,-3.5298839,-1.6997498,-0.30212808,0.2995453,0.3813606,0.43817717,0.7387609,0.9722031,1.2533942,1.4684482,1.2752557,0.76986295,0.3688236,-0.5316968,-1.2966883,-1.5475729,-1.7242017,-1.8842592,-2.0706894,-2.6015377,-3.005103,-3.3033242,-3.5457568,-3.754442,-3.889202,-4.0171084,-4.2079663,-4.4233923,-4.521936,-4.373707,-3.422727,-2.524087,-2.3031762,-2.4726176,-2.8396587,-2.9167604,-3.1534736,-3.3705416,-3.2935297,-3.1469367,-3.166988,-3.1126258,-3.1825948,-3.1310453,-3.1078365,-3.170956,-3.196291,-3.078743,-3.132248,-2.2805328,-2.2805603,-2.2803636
1.5693198,1.5249472,1.5447102,1.6029403,1.8067746,1.8728642,1.7028883,1.6792728,1.692281,1.8574648,1.6792574,2.5378108,3.4847927,4.470775,5.492912,5.5001135,5.6766677,1.7148638,6.3327875,7.69944,9.003482,9.598421,10.055886,10.208272,10.1444645,9.976025,8.902904,6.4782953,2.7112844,1.1731685,1.7769039,4.469872,7.9387016,9.424354,9.928824,10.133372,9.961961,9.611744,9.322099,8.529528,6.585498,5.046502,4.115192,3.033718,1.5345021,0.66825706,0.05132723,-0.09252295,-0.20833823,-0.35319027,-0.49674562,-0.76992786,-1.0319105,-1.2758365,-1.4668785,-1.2927382,-1.055367,-1.0760024,-1.0158181,-0.79823923,-0.3250882,0.6096935,1.7483494,3.0678568,3.6669974,3.866252,3.7855034,3.7794456,3.8171685,3.9215858,3.9370317,3.994066,4.045662,3.978171,3.430694,2.4185736,1.4607812,0.8746454,0.3855376,0.0046778284,-0.2485023,-0.9196887,-1.4234875,-1.6355077,-1.6989906,-1.709254,-1.7118697,-1.6898482,-1.5590746,-1.1232294,-0.21862744,1.3400011,3.116055,3.876245,4.1652646,3.9130855,3.8664804,4.035095,3.7467391,3.4322608,3.6168296,3.804346,4.072161,4.231064,4.249944,4.2961454,4.2074375,3.8587132,3.577347,3.1017013,2.5886257,1.6791207,1.6792314,1.6791644
-1.5187879,-1.4781731,-1.4445249,-1.4853189,-1.6757778,-1.7306607,-1.6912241,-1.2711053,-1.5885838,-1.6843939,-1.2704921,-1.6373417,-1.6556033,-1.5200896,-1.4365141,-1.7230456,-1.948113,-1.288209,-1.7960725,-1.4744918,-0.96291435,-0.43028194,-0.3397022,-0.23161492,-0.28102195,-0.23774314,0.5503308,1.7127335,2.7786508,2.960866,2.7150824,1.8568546,-0.18604226,-1.9192768,-2.2649326,-2.063428,-1.8019855,-1.7436843,-1.7288773,-1.9143856,-2.0885973,-1.7777101,-1.322686,-0.93683815,-0.43610996,-0.42770737,-0.6847038,-0.8886087,-1.095768,-1.1916875,-0.85815567,-0.22654185,0.26173434,1.027118,2.0404017,2.6497345,3.0514007,3.2242799,3.2933018,3.2442584,3.1245053,2.732637,1.7837124,-0.9673749,-2.924891,-3.1891003,-2.970417,-2.6635842,-2.3246148,-1.9935529,-1.8307898,-1.9082761,-1.9597104,-1.8802044,-1.5633123,-0.86971325,-0.0698115,0.3413533,0.5499265,0.54626733,0.41141015,0.48838162,0.6385356,0.7579213,0.8280412,0.90362465,0.96655744,0.9558815,0.89814866,0.74669904,0.34102124,-0.513586,-1.9154363,-2.914716,-2.93626,-2.5269625,-2.1165042,-2.0832696,-1.6338668,-1.0262351,-1.0600011,-0.9901179,-1.163276,-1.2403262,-1.4021194,-1.3521333,-1.4514699,-1.7211814,-1.8029139,-1.8691559,-1.8005542,-1.2708586,-1.2712678,-1.2703991
-0.24005106,-0.22720689,-0.2568652,-0.20563343,-0.27371043,-0.3276639,-0.30609167,-0.33688462,-0.15680644,-0.05941969,-0.33830085,0.07431546,0.5273648,1.0944412,1.3512664,0.8661197,0.39348745,-0.29289794,0.21210663,0.31759587,0.17666978,-0.43133742,-0.6634066,-0.8026548,-0.93301666,-1.1601866,-1.5519948,-2.1603954,-2.7844262,-2.8952951,-3.0600836,-3.133133,-2.276777,-1.5753295,-1.3548485,-0.86321664,-0.30601007,0.56667674,0.5565364,0.29699677,-0.6386486,-1.4094511,-1.7605848,-1.9319699,-2.1715984,-2.3514342,-2.5672727,-2.7259378,-2.7444186,-2.4165707,-1.967561,-1.307525,-0.9132335,-0.7007053,-0.8398943,-1.241311,-1.6837935,-1.9108002,-2.1613317,-2.4315202,-2.6788998,-2.7077541,-2.2141032,-0.6863055,0.405503,0.83530605,0.93156356,0.83360565,0.9506197,0.8411747,1.0735482,1.468241,1.6117483,1.2242678,0.5425754,-0.23408167,-1.0830615,-1.4896467,-1.6955483,-1.8575075,-1.9578278,-2.262961,-2.4377947,-2.5965674,-2.704913,-2.7911265,-2.8412123,-2.858662,-2.9244146,-2.9944308,-3.0738645,-2.9453192,-2.1120522,-1.1132247,-0.6666055,-0.58258766,-0.7977872,-0.7845233,-1.3308425,-1.797809,-1.7656463,-1.7354553,-1.7265108,-1.7875466,-1.8074074,-2.1135569,-2.3433347,-2.3580441,-2.2394395,-2.2145364,-2.0875216,-0.33860907,-0.33847457,-0.33861193
0.6216713,0.46383473,0.2536442,0.10612881,0.09779167,0.17139456,0.16394848,-1.8667221,0.02406004,0.122360766,-1.8693609,-0.09336156,-0.2408969,-0.4434718,-0.5778027,-0.6088147,-0.6599991,-1.8154268,-0.78988516,-1.0985382,-1.1287272,-0.55235034,0.17242949,0.48276937,0.8417509,2.667168,7.01052,8.97688,9.072886,9.015839,8.882448,8.742969,7.8265557,5.1679378,2.506182,0.0385272,-0.7966814,-1.3470619,-1.4784198,-1.4449564,-0.82299477,0.05492769,0.34048304,0.551871,1.2953569,1.8653014,2.01573,1.5804235,1.0869508,0.91345775,1.4363946,2.1916206,2.63019,3.005527,3.7692735,4.6999044,5.3547554,5.53489,5.5938563,5.594512,5.5981264,5.546095,5.039121,2.937605,0.7759525,-0.21962488,-0.79198205,-1.0558659,-1.0437143,-0.90634996,-0.88784003,-1.0366924,-1.0087528,-0.6976849,0.41914406,2.412269,4.0313754,4.6699305,5.080742,5.338235,5.3419433,5.384286,5.453865,5.5255394,5.4795027,5.4461813,5.4045916,5.397932,5.400641,5.316923,5.014881,4.3458166,3.0413153,0.9112505,-0.23977204,0.23704055,0.5254101,0.41126564,0.37671962,0.43202904,0.53349024,0.700239,0.6078808,0.32699993,0.3173169,-0.064734474,-0.39897227,-0.637263,-0.67025304,-0.57106006,-0.67873234,-1.8688325,-1.8683352,-1.8695372
-0.08592677,-0.15378657,-0.28506902,-0.38058454,-0.34054703,-0.2687342,-0.28994784,-0.8266564,-0.21885484,-0.15043597,-0.8270277,0.005971322,0.14413524,0.35941988,0.58725685,0.2962036,-0.06777047,-0.81740665,0.075988725,0.6427524,2.0576046,3.4643679,4.393574,4.574033,4.414934,3.967105,2.888084,3.0614629,3.7993226,3.9096398,3.7554667,3.2885454,3.039669,3.860169,4.603793,4.971997,4.7533107,4.57883,4.39475,4.026061,3.7790883,3.95475,3.900079,3.938143,4.270309,4.47731,4.5355797,4.4010468,4.186945,4.018796,3.9617333,3.9221418,3.784595,3.7436476,4.0765486,4.5918717,4.8926964,4.926737,4.9027376,4.8418975,4.7839313,4.6243887,4.2001333,3.5066733,3.5114195,3.6885347,3.8088973,3.8585305,3.6493356,3.6463423,3.5660417,3.536621,3.4098208,3.171512,2.9534788,3.3676112,3.7014756,3.81432,3.8923223,3.7966886,3.545692,3.26539,3.0292013,2.8963342,2.8204138,2.785128,2.8044226,2.7462215,2.6254792,2.5591435,2.2877717,1.850151,2.2576165,3.2295988,3.6500669,3.5686798,3.3302364,3.3446934,2.857465,2.395224,2.3847291,2.4615557,2.5516331,2.5395463,2.5679345,2.1391964,1.5313697,1.1392916,0.96548384,0.6445796,0.48488033,-0.8267102,-0.826366,-0.8270869
-6.1535892,-6.1483793,-6.1154833,-5.994976,-5.8956795,-5.9368663,-5.917112,-6.116467,-5.869672,-5.9490185,-6.115288,-5.853569,-5.806546,-5.705226,-5.5435185,-5.3691792,-5.123657,-6.125456,-4.9730587,-4.8473225,-4.9734154,-5.272263,-5.049163,-4.928916,-4.807963,-4.991231,-5.0270987,-5.109956,-5.4682465,-5.583621,-5.7439256,-5.7399225,-5.7215614,-5.791956,-5.3322153,-4.2667103,-3.4186115,-2.6385252,-2.2752612,-2.0926547,-2.3314385,-2.623831,-2.8250093,-3.0554345,-3.6232848,-4.152228,-4.492714,-4.5115104,-4.500521,-4.562995,-4.6844025,-4.790103,-4.7823105,-4.581209,-4.572701,-4.830454,-5.1156707,-5.24047,-5.3135004,-5.382633,-5.4578886,-5.5664625,-5.6228495,-5.001995,-4.5433607,-4.3370395,-4.316495,-4.136011,-3.829676,-3.4633403,-3.2498674,-3.2284517,-3.2359986,-3.257019,-3.1905577,-3.6761537,-3.9770534,-3.9508371,-3.8920157,-3.8661356,-3.9273481,-4.0570436,-4.2870927,-4.520881,-4.7229247,-4.9071016,-5.036847,-5.1514325,-5.3081408,-5.539617,-5.764339,-5.923005,-6.2515025,-6.58507,-6.7300406,-6.9386683,-7.2003365,-7.308136,-7.3354797,-7.3089595,-7.254958,-7.2279334,-7.1823506,-7.1549873,-7.17821,-7.140122,-7.082946,-7.0053706,-7.024617,-6.953993,-6.8817883,-6.115828,-6.1162252,-6.115201
