0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
-3.7673376,-3.7655983,-3.7612875,-3.7731714,-3.7844684,-3.8368015,-4.976571,-5.0977235,-5.316836,-5.3539104,-5.30845,-5.216203,-5.386382,-5.624628,-5.5451465,-5.204177,-5.015276,-5.1451516,-5.4106436,-5.5914125,-5.7387533,-5.7380643,-5.5757904,-5.362178,-5.0598826,-4.663824,-4.3421607,-4.0806236,-3.8731313,-3.657092,-3.3821812,-3.4552221,-3.8360033,-4.0273037,-4.134051,-4.0135965,-3.815823,-3.4172416,-3.3080127,-3.872297,-4.1579046,-3.8869524,-3.2760727,-2.8726401,-2.9946854,-3.4207351,-3.5988016,-3.6397119,-3.6849263,-3.7497396,-3.8071475,-3.8827894,-4.1457787,-4.766532,-4.762288,-4.486968,-4.1449947,-3.8846247,-3.6115606,-3.2152123,-3.1603317,-3.1536438,-3.1655235,-3.1153421,-3.119923,-3.110382,-3.0839062,-3.0727282,-3.0619404,-3.1251178,-3.1830487,-3.2054415,-3.2534008,-3.248746,-3.2131,-3.325688,-3.474916,-3.5516405,-3.69401,-3.8286138,-3.8517127,-3.8556838,-3.846591,-3.947341,-4.0826626,-4.1748676,-4.010677,-4.034312,-4.108247,-4.214762,-4.306411,-4.390533,-4.439914,-4.520925,-4.4630075,-3.7626584,-3.752077
-1.6691769,-1.6701934,-1.6716032,-1.6749688,-1.6804875,-1.7085611,-0.38125637,-0.47528845,-0.57498145,-0.57738,-0.35872343,-0.20008451,-0.5687249,-0.81125486,-0.7633878,-0.5417808,0.029716788,1.1843587,2.727584,5.2755494,6.578249,6.8221674,6.6164737,6.353094,6.0561867,4.9392514,2.1262028,0.969457,0.15855718,-0.34275308,-0.5200723,-0.56143403,-0.6322535,-0.7064005,-0.8148489,-0.8494456,-0.7035132,-0.33705056,0.069167346,0.6054143,1.1101458,1.0148379,0.2617972,-0.57441294,-1.3020251,-1.6896245,-1.7010832,-1.5075839,-1.3499464,-1.1496679,-0.74000865,-0.0056078136,0.51009303,0.9819126,0.8551502,0.58772844,-0.22659041,-1.3431664,-1.7621428,-1.536272,-0.81025887,-0.40189442,-0.09982571,-0.09718175,-0.08576932,-0.1504517,-0.16274479,-0.12642601,-0.13180128,-0.17736065,-0.21994916,-0.25184458,-0.30195054,-0.28607655,-0.23512873,-0.19738635,-0.11495265,-0.00088758767,0.16250692,0.19150558,0.39297026,0.4668736,0.4359017,0.14303452,-0.25717378,-0.5462102,-0.19738248,-0.32903925,-0.5261366,-0.6691042,-0.88787305,-1.0834264,-1.1153926,-1.1708736,-1.1786792,-1.6956297,-1.6723013
-0.16231844,-0.16327302,-0.1627996,-0.16593394,-0.17029911,-0.25092036,-2.431254,-2.3234932,-1.7110312,-1.3960108,-0.936995,-0.21274595,1.0021054,2.8744931,4.730127,6.433076,7.188874,7.399805,7.2821283,5.922104,3.2454042,0.81847066,-0.5372526,-1.2313722,-1.7227743,-1.973194,-1.1159912,-0.7172211,-0.09501073,0.77744,1.3110964,1.5729791,1.7209908,2.016544,2.287254,2.1238146,1.5910807,0.8766545,0.47432506,0.23602158,0.16388567,0.8658736,1.6667097,2.2795787,3.2150729,4.087988,4.536424,4.589196,4.475009,4.286461,3.8936334,2.4158504,0.42558002,-0.7539653,-0.71626055,-0.64405847,-0.3623288,0.3692972,1.0144043,1.575388,2.3059478,2.7530856,2.7928512,2.9356184,2.9618592,2.9721432,3.007768,3.016271,2.98071,2.937199,2.8882508,2.8741646,2.8609378,2.8045902,2.7745495,2.5478811,2.358798,2.1628945,1.7429256,1.3648851,0.95526886,0.58754134,0.35109663,0.09029008,0.104385346,0.21843778,0.44029546,0.4982695,0.45336932,0.4428211,0.40100372,0.37634116,0.3690566,0.35074157,0.30425638,-0.15022135,-0.15851825
-2.0049992,-2.003199,-1.9984514,-2.0137043,-2.029295,-2.1366167,-2.354188,-2.3439717,-2.4170902,-2.5816584,-2.5075698,-2.1825342,-2.1356182,-2.008042,-1.7167512,-1.2167931,-0.78445905,-0.817115,-1.3092749,-2.5308585,-3.5141838,-3.9378304,-4.0212145,-3.9786053,-3.7794142,-3.3676538,-2.7727022,-2.551317,-2.4944224,-2.3392892,-1.9381036,-1.3768337,-0.89332277,-0.76509243,-0.85054195,-0.8999876,-1.1043818,-1.3164175,-1.677902,-2.1578803,-2.179981,-1.8777567,-1.661725,-1.4387089,-1.1547729,-1.1798747,-1.2679447,-1.3580501,-1.4563277,-1.597125,-1.8616827,-2.1639426,-1.9042785,-1.4566869,-0.6652682,-0.117320195,0.25507033,-0.11087692,-0.683832,-1.1343702,-1.533056,-1.8133941,-1.9055097,-1.9968181,-2.0183964,-1.986155,-2.0099633,-2.042543,-2.0065584,-2.0223055,-2.100512,-2.1606312,-2.1884422,-2.224783,-2.2189815,-2.265657,-2.3181055,-2.3543882,-2.481617,-2.6115737,-2.734992,-2.7800152,-2.7417436,-2.6646957,-2.5033827,-2.405777,-2.5830293,-2.5948997,-2.6035414,-2.6250837,-2.6501722,-2.6723614,-2.712628,-2.721312,-2.6955643,-2.004023,-1.985974
-0.719406,-0.7209624,-0.7225771,-0.71546763,-0.7110295,-0.7090498,-2.0583305,-1.5101345,0.018397748,0.8682662,1.2836107,1.4693922,2.1501937,3.0637674,3.8954341,4.2623463,4.4627414,4.7857733,4.727534,4.023173,3.6637368,3.354733,3.0182962,2.6900816,2.3636875,1.9874098,2.110539,2.366231,2.9336383,3.3167086,3.1336353,3.1325474,3.3797247,3.5774617,3.5750918,3.3788218,2.8860574,1.8088769,1.156866,1.0537437,1.0488615,1.6058118,1.8292537,1.7674181,2.4152727,3.2279754,3.4462142,3.3221335,3.1405761,2.9258347,2.3551216,1.4962306,0.6600012,0.26228142,0.18876134,0.12648445,0.4987175,1.2545751,1.6871619,1.6546897,1.7871518,1.9533085,1.918923,1.9843657,1.9558271,1.9397821,1.9473662,1.9240988,1.9550438,1.9502974,1.9764991,2.0165856,2.0727453,2.1053748,2.1624732,2.088809,1.8204114,1.6952021,1.3988247,1.113301,0.89571285,0.6501645,0.40707287,0.1358116,0.14695309,0.15070066,0.34934187,0.30130225,0.24683046,0.26700556,0.17062426,0.112310156,0.10793597,0.026878633,-0.06071557,-0.70386004,-0.7261572
-1.2027563,-1.2021884,-1.1978533,-1.2122653,-1.2260634,-1.2952387,-1.043913,-0.83577204,-0.28549552,0.29273003,0.7514205,1.6112357,1.8935559,1.6946814,1.2718427,0.4628356,-0.6516861,-1.6898462,-2.3792028,-2.7240474,-2.2895715,-1.808005,-1.3391988,-0.9668922,-0.71111363,-0.16677201,0.3273521,0.30994093,0.12791991,-0.08512664,-0.077919126,-0.21109408,-0.9438313,-1.6214687,-1.9743085,-2.0584798,-1.6734896,-0.93243015,-0.53547543,-0.4401251,-0.22034547,-0.5436294,-0.78114754,-0.84160393,-1.3843781,-2.3733897,-2.9786835,-3.210988,-3.3508127,-3.4075696,-3.3876998,-2.999401,-2.4967334,-2.3073063,-1.662818,-1.2614689,-0.9033475,-0.8733381,-0.89665204,-0.92693007,-1.1694498,-1.3149889,-1.353402,-1.3109262,-1.2659179,-1.2717258,-1.26146,-1.2512126,-1.2609966,-1.2188704,-1.1684434,-1.140712,-1.1313211,-1.1356688,-1.1296308,-1.1346687,-1.1274523,-1.1377258,-1.1516716,-1.2009482,-1.23656,-1.2944624,-1.3499758,-1.5143555,-1.4721692,-1.3156694,-1.1688509,-1.1151228,-1.0598001,-0.9753211,-1.0209236,-0.99001265,-0.9712645,-0.9602446,-0.97517157,-1.2018588,-1.1854126
-1.0772724,-1.0774885,-1.0786878,-1.0781437,-1.0769733,-1.0674622,-0.53488034,-0.6376975,-0.878318,-0.6400313,-0.30180228,-0.13665771,-0.7640943,-1.5337403,-2.091795,-2.6342669,-3.2242327,-3.4060416,-3.1299715,-2.31008,-1.864951,-1.5179586,-1.3374965,-1.2657048,-1.3369505,-1.1641781,-1.1356156,-1.3182008,-1.5965786,-1.9816699,-2.2488391,-2.5835662,-3.1112676,-3.462019,-3.539991,-3.559235,-3.4019005,-2.8843768,-2.1742103,-1.3437833,-0.79849637,-0.92507374,-1.2506444,-1.651865,-2.3108974,-2.7798057,-2.909483,-2.873299,-2.9289103,-2.9801393,-3.010023,-2.9601343,-2.6044056,-2.3717356,-1.9975789,-1.7561774,-1.9618487,-2.3454711,-2.5120115,-2.3921902,-2.4420407,-2.4704406,-2.429652,-2.4511278,-2.427488,-2.440454,-2.43344,-2.4374118,-2.4552183,-2.472555,-2.4812524,-2.480884,-2.5140805,-2.556779,-2.5852072,-2.5621264,-2.4839597,-2.4646585,-2.3596206,-2.2726007,-2.069227,-1.8762125,-1.7052107,-1.6067863,-1.6945847,-1.6030544,-1.6234398,-1.5215681,-1.3338399,-1.1995147,-1.0524212,-0.9928551,-0.93685293,-0.87756294,-0.8724692,-1.0668349,-1.0771346
-0.86648315,-0.8651768,-0.86156416,-0.8737858,-0.88546634,-0.9516647,-1.4550879,-1.6634545,-1.9549528,-1.6958902,-1.360001,-1.1642069,-1.3265984,-1.7444494,-2.0670002,-2.3729439,-2.6520026,-2.828838,-2.819624,-2.5142288,-2.352691,-2.1489668,-2.0580273,-1.9799881,-1.883688,-1.7620484,-1.8502617,-1.9533279,-2.2400255,-2.7584612,-3.0721464,-3.3320434,-3.1546957,-2.7963705,-2.6230087,-2.321375,-1.8913891,-1.0119357,-0.29191926,0.1895076,0.6948384,1.0608201,0.9154633,0.43678552,-0.6272137,-1.8267746,-2.5174408,-2.8903494,-3.1902988,-3.3710768,-3.3926883,-2.9073658,-2.5002015,-2.4742303,-2.1116662,-1.7092388,-1.717551,-1.8997455,-2.0626285,-2.069381,-2.2250185,-2.268548,-2.250773,-2.2446136,-2.2368531,-2.225677,-2.2160323,-2.190698,-2.2233176,-2.2896032,-2.3141189,-2.3188891,-2.3840265,-2.4395251,-2.5004427,-2.563816,-2.543314,-2.5604324,-2.5285645,-2.4747958,-2.3229942,-2.170064,-1.985301,-1.7519186,-1.6988624,-1.659343,-1.829504,-1.7917731,-1.6915072,-1.6585765,-1.5502937,-1.5512497,-1.5795231,-1.5677948,-1.544405,-0.8777026,-0.85380137
-1.9119601,-1.9108312,-1.905317,-1.9224112,-1.9404725,-2.048846,-0.45685154,-0.22977415,0.5039938,1.0704999,1.6330029,2.4044628,2.821281,2.8482788,2.7266269,2.168288,1.3962096,0.5784557,-0.04043135,-0.75769544,-0.8274599,-0.84592634,-0.99091804,-1.0297014,-1.0374118,-0.5436246,0.19446144,0.23166831,0.15665472,0.29102415,0.8664832,1.5345578,2.1990979,2.4307268,2.3918593,2.8454804,4.1945376,6.692527,8.673705,10.222447,11.104399,11.050035,10.260162,9.057406,6.8893137,4.078619,2.1998456,1.0835536,0.22189888,-0.34577224,-0.9299536,-0.8338191,-0.56068885,-0.25012904,0.9633653,1.7645752,2.209333,1.4909914,0.64944047,-0.2165934,-0.9845885,-1.3222932,-1.3850315,-1.4420121,-1.4600825,-1.4887705,-1.5463328,-1.5356219,-1.5548818,-1.588793,-1.5873046,-1.6090726,-1.6348612,-1.6809901,-1.7090563,-1.7880232,-1.8190851,-1.8693492,-2.0936594,-2.245122,-2.2884278,-2.2862537,-2.2372763,-2.2260575,-2.249766,-2.2341697,-2.311637,-2.346424,-2.314178,-2.317013,-2.3355725,-2.3457658,-2.3375192,-2.2816834,-2.263157,-1.9421684,-1.8955914
-0.58968914,-0.5905951,-0.5990069,-0.5604601,-0.52000767,-0.22139566,0.9127984,1.1897203,0.9396637,1.1596552,1.5706373,1.7556517,2.116989,2.0733726,1.7071452,1.2005032,1.0007755,0.8291682,0.60979426,0.082737654,0.021892697,0.19985545,0.27131057,0.17658716,0.11580819,0.6644448,1.8214259,2.207386,2.461738,2.3007305,1.5623405,0.88596904,0.6057964,0.45379633,0.55222833,0.49904788,0.15075558,-0.4352867,-0.6968943,-0.8790393,-0.9807713,-0.8597727,-0.95368266,-1.2593806,-1.3937161,-1.1736639,-0.92763984,-0.7547266,-0.70139307,-0.7460568,-0.8673291,-1.4058238,-2.07953,-2.134937,-1.924816,-1.5631571,-1.1070113,-0.7694137,-0.67467415,-0.9061017,-0.9596352,-0.72789353,-0.7227393,-0.5964464,-0.5727821,-0.60729337,-0.5712764,-0.5285835,-0.5693843,-0.55931526,-0.55801,-0.5076916,-0.47290975,-0.3740656,-0.29471302,-0.35419714,-0.44192573,-0.5244059,-0.66168034,-0.782515,-1.0501798,-1.2068965,-1.1521707,-1.1790051,-1.0377445,-0.8164398,-0.72229457,-0.6832994,-0.6651799,-0.5945325,-0.6033857,-0.64689666,-0.6331186,-0.7202448,-0.81333184,-0.59461486,-0.6333493
-2.3809562,-2.379155,-2.373925,-2.3886635,-2.4020858,-2.4500136,-2.3871405,-2.3773818,-2.59816,-2.407115,-2.1955876,-1.9995161,-2.0211112,-2.1413763,-2.2311506,-2.2899666,-2.370859,-2.6107154,-2.719198,-2.7888198,-3.084901,-3.354786,-3.5071235,-3.5418599,-3.4162407,-2.8227358,-2.1493113,-1.9049388,-1.9456099,-2.1625235,-2.1335096,-2.1272612,-2.2767196,-2.444643,-2.5736594,-2.4457633,-2.0963838,-1.7554533,-1.7375958,-1.6025324,-1.2275884,-0.91007197,-0.5824876,-0.6781206,-1.1470637,-1.8841584,-2.3086581,-2.5393317,-2.6271644,-2.6331153,-2.5510159,-2.0532897,-1.134066,-0.65347797,-0.93943304,-1.2732639,-1.7687159,-2.3073587,-2.5843015,-2.37375,-2.098835,-2.0196087,-1.9677789,-1.9690425,-1.9488142,-1.9462483,-1.9394286,-1.9387748,-1.9413921,-1.9378259,-1.9519513,-1.9663901,-2.0165505,-2.037407,-2.0649705,-2.1209648,-2.1232226,-2.1077886,-2.0577826,-1.9697224,-1.8709769,-1.7969992,-1.7188413,-1.8259884,-1.8751385,-1.9486567,-1.8529649,-1.8811896,-1.9420123,-2.0333996,-2.1494775,-2.1674721,-2.2205865,-2.2949607,-2.2379637,-2.3802412,-2.362749
-0.0754624,-0.07683359,-0.0799503,-0.07899511,-0.0828768,-0.13843793,0.2901204,0.3687776,0.15263084,0.82403517,1.2765324,1.7587006,2.0755377,2.1181738,1.5042124,0.6298523,0.31629354,0.10734847,-0.07457289,0.0635708,1.1667057,2.055529,2.4160829,2.4783688,2.4953482,2.6923494,2.9065633,2.7149236,2.0372431,1.2043927,0.5673247,0.3727366,0.57250595,0.64340746,0.7297221,0.9047973,0.976497,0.52031374,-0.26934856,-0.60853624,-0.70201373,-1.1797339,-1.4712119,-1.3512638,-1.1951579,-1.2713524,-1.3640842,-1.2186469,-1.1239659,-1.058228,-1.146732,-1.3860416,-1.1462728,-0.7241964,-0.32918406,-0.11870955,0.092985466,0.0057238936,0.008783326,-0.0042870436,0.033587158,0.13080575,0.28608638,0.3756261,0.44930112,0.39779598,0.38676363,0.42318076,0.463332,0.5605915,0.6408532,0.72104114,0.8301657,0.90241563,1.0516273,1.1813569,1.3675164,1.4925542,1.589461,1.5166734,1.396982,1.2811658,1.3090032,0.90734106,0.7963806,0.845409,1.2823226,1.3295811,1.2513001,1.2066284,1.149787,1.06485,0.9306569,0.6513779,0.6521354,-0.088580616,-0.08123001
-4.215845,-4.2139,-4.207795,-4.2258687,-4.242415,-4.3266373,-3.8207388,-3.8566856,-3.7554672,-3.9012458,-4.0133147,-4.010564,-4.038936,-3.9581714,-3.8095193,-3.600822,-3.4185123,-3.410701,-3.5525432,-3.7251978,-3.9478502,-4.170789,-4.204391,-4.06078,-3.8231106,-3.7223697,-3.7277856,-3.6079164,-3.5654325,-3.5483441,-3.3322802,-3.11312,-2.9158826,-2.8469734,-2.8864932,-2.7233655,-2.4245834,-2.0227962,-2.193819,-2.7936926,-2.8815138,-2.7597623,-2.4727101,-2.2315428,-2.351213,-2.8814616,-3.1864572,-3.3208284,-3.3772137,-3.3864357,-3.2454014,-2.8790004,-2.681045,-2.99286,-3.2428102,-3.3177867,-3.2493486,-3.1374547,-2.9479694,-2.589089,-2.5480218,-2.7260756,-2.8266354,-2.8792944,-2.8885102,-2.8665948,-2.8806348,-2.8908033,-2.893423,-2.912062,-2.965334,-3.0249648,-3.110899,-3.1688952,-3.2342138,-3.3495822,-3.4832058,-3.5491996,-3.6650538,-3.7494235,-3.7910058,-3.8346486,-3.9329734,-4.0048018,-4.0842695,-4.157723,-4.071452,-4.1477485,-4.2223597,-4.278726,-4.4013495,-4.4060664,-4.3941946,-4.3775992,-4.366679,-4.213954,-4.193218
-5.309799,-5.3092146,-5.3113027,-5.3012977,-5.290563,-5.1811657,-2.967826,-2.915076,-2.9069598,-2.7317739,-2.3892596,-2.1757574,-2.0797324,-2.0194025,-2.0907567,-2.067045,-1.9645908,-1.8377299,-1.7719352,-1.8781172,-2.1954846,-2.4383616,-2.474502,-2.43883,-2.1869507,-1.4274423,-0.786296,-0.55141044,-0.5975768,-0.93439734,-1.5227618,-2.3230486,-2.839435,-2.8848934,-2.8390827,-2.7932994,-2.8986669,-3.0207033,-2.948071,-2.8179002,-2.5251975,-1.8448639,-1.1639404,-0.9846026,-1.2698394,-1.3850055,-1.4266514,-1.3453135,-1.2583518,-1.2050574,-1.1883142,-1.1783998,-1.346717,-2.4157863,-3.2988024,-3.6388035,-3.8180957,-4.1778564,-4.4045115,-4.565033,-4.712646,-4.6774373,-4.699648,-4.589019,-4.575136,-4.591977,-4.5706673,-4.5654373,-4.5678873,-4.5952773,-4.669434,-4.704014,-4.7384944,-4.7306347,-4.688984,-4.8974304,-5.0571795,-5.1351757,-5.35357,-5.4897957,-5.668622,-5.7989054,-5.7626815,-5.880308,-5.8913155,-5.863857,-5.7044396,-5.662128,-5.694194,-5.7428684,-5.731585,-5.71068,-5.725587,-5.805884,-5.7833633,-5.3191533,-5.322361
-1.0976017,-1.0968528,-1.0957013,-1.0999073,-1.1032249,-1.1170127,-1.980647,-2.340966,-2.634406,-3.0079834,-3.370266,-3.7759337,-4.169611,-4.3237214,-4.144269,-3.6999786,-3.51927,-3.6485853,-3.9914768,-4.6023855,-4.808391,-4.570844,-4.2319894,-3.8917027,-3.5115054,-3.3388264,-3.79915,-3.8933983,-3.8581367,-3.6361494,-3.1346674,-2.5721984,-2.2112854,-2.159985,-2.2956636,-2.3549361,-2.429142,-2.3723464,-2.4635363,-3.134185,-3.5540543,-3.2017055,-2.464486,-1.8763921,-1.8395026,-2.2380006,-2.386485,-2.5148132,-2.6214178,-2.7351477,-2.7157001,-2.270992,-2.26543,-3.1257224,-3.6399722,-3.6271782,-3.3383064,-2.8638883,-2.367569,-1.6627636,-1.4140502,-1.4985825,-1.5550137,-1.6354289,-1.6746447,-1.6631584,-1.6607771,-1.6650505,-1.6670762,-1.737392,-1.7804563,-1.7961931,-1.8421115,-1.8654673,-1.8733168,-1.8361738,-1.8850477,-1.9014956,-1.8015245,-1.7355745,-1.5071166,-1.295948,-1.2435296,-0.9691149,-1.1118371,-1.2954459,-1.4954377,-1.6022693,-1.6353076,-1.6899267,-1.742454,-1.8004837,-1.8015331,-1.7856097,-1.7417182,-1.08577,-1.0904803
-1.9529195,-1.9526119,-1.9478229,-1.9663157,-1.9855185,-2.0934386,-0.9353024,-0.87887895,-0.12431203,0.4439994,0.81979454,1.0667924,0.8947141,0.45342898,-0.17814328,-0.8639261,-0.91178775,-0.63911855,-0.26023018,0.51917225,1.2732711,1.5397505,1.6090438,1.6570545,1.5914376,1.3395531,0.866721,0.6594656,0.42897862,0.027882978,-0.12067588,0.069385365,0.5019648,0.5980056,0.5510737,0.79773164,1.4856617,2.5304313,3.0045428,3.080177,3.0595202,2.4378788,1.8238528,1.4073043,1.0547891,0.43959376,0.07772383,-0.03941679,-0.08318123,-0.047469676,0.2312456,0.8967019,1.4408191,1.9781458,1.8623104,1.6012214,1.38238,0.9445212,0.6100994,0.46542275,0.4437146,0.23337285,0.19626558,0.101687655,0.11505178,0.123461545,0.08415321,0.082142726,0.09051714,0.12491371,0.09653322,0.0074332356,-0.06671269,-0.15187767,-0.23369053,-0.27344048,-0.23578648,-0.21263516,-0.095634684,-0.07352188,-0.040580224,-0.17247067,-0.5127577,-0.93821204,-1.2670208,-1.4866445,-1.1581373,-1.2992514,-1.5099711,-1.5844108,-1.8111314,-1.8704301,-1.8562918,-1.8540468,-1.8967736,-1.9766026,-1.935116
0.23224133,0.23179026,0.23010796,0.24006864,0.25299123,0.36955637,-0.5981687,-0.4690907,-0.58066654,-1.0169418,-1.1618304,-1.521791,-1.5317547,-1.2157341,-0.66686726,0.16300647,0.9230887,1.4821692,1.6866498,1.0809445,-0.32188818,-1.3188465,-1.7547668,-1.9456477,-1.8956146,-1.6613975,-1.3904244,-1.171565,-0.7265179,-0.028844923,0.4669022,0.57341456,0.47820103,0.53836924,0.49368495,0.33762008,0.07018645,-0.18349278,-0.05602804,0.09888983,0.40729922,1.236323,1.830301,2.168892,2.556345,3.1400175,3.2853885,3.438963,3.436695,3.3655183,3.1027324,1.6478666,-0.253547,-1.3437634,-1.4477124,-1.2569373,-0.78470695,-0.11564486,0.20090972,0.4066584,0.39610353,0.6789164,0.79802775,0.95764035,1.0099715,1.0033032,1.0348068,1.0633827,1.0682691,0.906363,0.8426843,0.8093892,0.735159,0.68658626,0.5626848,0.25907737,-0.0333609,-0.14838147,-0.5758232,-0.7430383,-0.88399065,-0.9564781,-0.9695165,-0.7778804,-0.5583104,-0.49296924,-0.8223966,-0.84652543,-0.83969706,-0.8412647,-0.81099904,-0.69136924,-0.61040866,-0.55297977,-0.5357227,0.19674993,0.21513227
-0.044192918,-0.04412531,-0.046115138,-0.039026506,-0.028713256,0.043804303,1.1300848,0.25649413,-0.7080785,-1.2082269,-1.4164681,-1.8055907,-1.9496604,-1.831862,-1.6446385,-1.6473007,-1.9796813,-2.4156015,-2.8759317,-3.3411539,-3.1039104,-2.447119,-1.7889978,-1.284685,-0.93033767,-1.0642383,-1.5878614,-1.7600288,-1.8253334,-1.7267318,-1.5031292,-1.5767405,-1.9772944,-2.0863113,-2.2330644,-2.2922628,-2.1739473,-1.4778337,-0.85774666,-1.218724,-1.4670796,-1.2716022,-0.82709545,-0.6797881,-1.5545871,-2.7057843,-3.2245016,-3.5881298,-3.7074451,-3.749438,-3.5234728,-2.0361373,-0.94979376,-1.3203535,-1.9600723,-1.974674,-1.9665394,-1.7339442,-1.4297409,-1.2156143,-1.510622,-1.7476118,-1.8445172,-1.8821294,-1.9155538,-1.936099,-1.9168961,-1.9085531,-1.9517642,-1.9835093,-1.9260931,-1.8287818,-1.7803481,-1.7486804,-1.7201394,-1.595857,-1.470212,-1.4558704,-1.213814,-0.98281264,-0.76088035,-0.52455604,-0.2968811,-0.09325646,-0.10700898,-0.15682928,-0.1995827,-0.09043903,0.043541864,0.14654121,0.41074753,0.51936734,0.58988076,0.69196606,0.68903995,-0.030866489,-0.049429975
-2.91756,-2.9195576,-2.922193,-2.9140182,-2.9038646,-2.8614707,-2.0585415,-1.9298754,-1.8388321,-2.0286593,-1.8583078,-1.2652031,-0.4696787,0.9817506,2.492542,3.626317,4.3647423,4.639272,4.4931073,3.4675612,1.9304324,0.5464591,-0.28181505,-0.67097247,-0.9072374,-1.42541,-1.5794221,-1.5033226,-1.2544436,-0.49370813,0.3373106,1.1837244,1.7907822,2.1405149,2.2329,2.184999,1.8671494,1.1570201,0.48958224,0.16711599,-0.060156584,0.760707,1.2524838,1.094904,1.0517544,1.5593435,1.8213183,1.8776739,2.0483856,2.0928335,1.8829913,0.974961,0.09966901,0.028194517,-0.10036978,-0.43882158,-0.35541245,-0.15336391,-0.16558741,-0.27885953,-0.098411456,0.056629613,0.0008310899,0.050718658,-0.019902661,-0.016723976,-0.013613939,-0.05290106,-0.035030067,-0.07743365,-0.11635669,-0.12833816,-0.08972674,-0.06927295,0.020492852,-0.05739273,-0.1487291,-0.24975164,-0.4640727,-0.6232587,-0.9057995,-1.2708418,-1.4980941,-1.8761315,-1.8684721,-1.8151639,-1.4581873,-1.3587018,-1.3716707,-1.3252584,-1.2353227,-1.1044203,-1.0258641,-0.96543217,-1.0192052,-2.878127,-2.9206762
-0.830968,-0.83144426,-0.83332455,-0.83341175,-0.8340516,-0.8571458,-0.9453588,-0.88019776,-0.5361885,0.08701506,0.77581865,1.0852757,1.2129599,1.0438629,0.46314588,-0.18188524,-0.26130933,0.011512689,0.28737524,0.79391956,1.0697163,1.1424164,1.1155196,1.050604,1.0295122,1.5680723,2.7320025,3.0749745,2.8459196,1.8581593,0.92531604,0.4452116,0.6610113,1.0068401,1.2946315,1.4998468,1.3761986,0.5380816,0.056315526,0.28390878,0.65142035,0.36883056,-0.22561821,-0.72878397,-0.36188745,0.21685836,0.43571132,0.50834507,0.583555,0.5536977,0.34423846,-0.072276905,0.30263168,1.1370263,1.4220537,1.3238466,1.0980353,0.94631827,0.90563583,0.9884711,1.6564469,2.0075712,2.0863373,2.1743941,2.2194734,2.2141223,2.2603912,2.271626,2.2679305,2.3148987,2.3340275,2.4020019,2.4026475,2.41474,2.4767256,2.4853659,2.447966,2.4239483,2.3289957,2.1234453,1.9151897,1.6923584,1.5673486,0.9170696,0.6414775,0.53004014,1.2892778,1.2802529,1.1470165,1.069144,0.871961,0.7950304,0.72415686,0.53312135,0.4841122,-0.7780013,-0.82543576
-3.436091,-3.4341662,-3.4291487,-3.4428854,-3.4562242,-3.5252311,-4.6161118,-4.758279,-5.0687466,-5.1158733,-5.076306,-4.9204216,-4.881648,-4.866792,-4.7561398,-4.4849653,-4.4232473,-4.656362,-4.9934998,-5.5053673,-5.9305773,-6.05341,-5.9518604,-5.7753067,-5.525297,-5.1270742,-4.7759953,-4.5807266,-4.4299483,-4.1501884,-3.834632,-3.8802686,-4.295326,-4.5857153,-4.757148,-4.711055,-4.4828787,-3.85018,-3.5681324,-4.0024586,-4.172295,-3.760524,-3.0358615,-2.48012,-2.842142,-3.5245876,-3.7934282,-3.8686676,-3.9538994,-4.0015874,-3.96135,-3.9248714,-4.280678,-4.867752,-4.8507857,-4.5642247,-4.1328053,-3.7124581,-3.362793,-2.8972125,-3.028587,-3.1663156,-3.2673175,-3.23465,-3.245165,-3.2549908,-3.25764,-3.2665834,-3.2764816,-3.3328042,-3.3817558,-3.4296422,-3.478222,-3.506793,-3.528782,-3.690588,-3.8021235,-3.877225,-4.033823,-4.139261,-4.1895847,-4.198716,-4.1105933,-4.1005845,-4.1542654,-4.154467,-4.066704,-4.0228605,-4.0470505,-4.1212335,-4.1320624,-4.1812816,-4.2072787,-4.2414255,-4.1815076,-3.439311,-3.4191115
