0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
-2.0905027,-2.1216874,-2.1325128,-2.1826472,-2.2356865,0.11066897,-2.2859702,-2.2084725,-2.0842342,-2.0874949,-2.2707913,-2.3410048,-2.18821,-2.3902836,-2.3449047,-1.7424229,-1.3691537,-1.0611074,-1.1486233,-0.9923285,-0.90661454,-0.89600855,-0.89633226,-0.94269246,-1.0999966,-1.1993669,-0.66413486,-0.52893895,-0.63939714,-0.90718615,-1.3301271,-1.499105,-1.6238302,-1.8594143,-1.84836,-1.7005287,-1.6175867,-1.5922371,-1.3937229,-0.8278142,-0.6411863,-0.78250045,-1.089947,-1.4414964,-1.8253825,-1.8260298,-1.6062528,-1.5275515,-1.4831241,-1.523393,-1.6585987,-1.8938866,-1.9262645,-1.6867257,-1.2566228,-0.72294194,-0.35035893,0.30896416,0.28444067,0.039077617,-0.94294775,-1.7763649,-2.2528243,-2.6058316,-2.7768111,-2.7572966,-2.7292643,-2.6642137,-2.572964,-2.4818692,-2.36011,-2.106329,-1.7302656,-1.6555185,-1.6658404,-1.4369794,-1.5271308,-2.083026,-2.296727,-2.4583554,-2.8575277,-3.1583054,-3.167183,-2.5576427,-2.0381205,-1.6937337,-1.6284184,-1.934561,-2.284495,-2.39508,-2.531292,-2.6444893,-2.712345,-2.7537484,-2.82638,-2.8006217,-2.174073,-1.2563928,-0.47211522,-0.25971916,-0.56687754,-1.1210494,-1.4786811,-1.6018665,-1.48066,-1.3385587,-1.167632,-1.0451825,-0.9009106,-0.7660438,-0.3473759,-0.1433769,-0.069585174,-0.28554097,-0.5618028,-0.71240896,-0.74172616,-0.68689275,-0.5731958,-0.35343254,-0.17987524,-0.24651131,0.11086911,0.11089434,0.110857055
-0.59000736,-0.531768,-0.48035127,-0.38134995,-0.36834705,-0.7697917,-0.2397868,-0.1105825,0.12525985,0.46524292,0.41738355,0.093368836,0.1247796,0.18389714,-0.1366782,-0.16095173,0.06972992,0.0068623126,0.00993751,0.4258684,0.67996275,1.0124524,0.8374967,0.5378082,0.34735614,0.21862331,0.07498388,-0.38808244,-0.7248901,-1.0919206,-1.5577172,-1.8684115,-2.2203639,-2.4917057,-2.4688997,-2.3799913,-2.2599823,-2.3207695,-2.204434,-1.823281,-1.7227541,-1.6410666,-1.599836,-1.8127047,-2.2790573,-2.5839531,-2.5950756,-2.4610617,-2.198234,-1.9580512,-2.010443,-2.2983146,-2.4637065,-2.4204946,-2.2748451,-2.1942132,-2.367341,-2.4793,-2.493349,-2.633257,-3.0098605,-2.9130273,-2.5635808,-2.263363,-2.191142,-2.2024055,-2.2278204,-2.3353393,-2.4977837,-2.661439,-2.7422962,-2.7343705,-2.3924694,-1.9640524,-1.979892,-1.871112,-1.6089008,-1.4081302,-1.2443513,-1.28463,-1.5918052,-1.6573317,-1.2346383,-0.19926566,0.3243315,0.42127404,0.17686167,-0.23612654,-1.0009077,-1.4781209,-1.7388881,-1.8755157,-1.9765036,-2.1154716,-2.3964815,-2.5793781,-2.4192905,-2.1477213,-1.7248516,-1.3114252,-1.1489432,-1.333978,-1.3773265,-0.94886684,-0.86301714,-1.0682242,-1.226967,-1.3726308,-1.5766506,-1.6650772,-1.4992573,-1.245636,-0.85164404,-0.66859907,-0.73441684,-1.0688951,-1.2020288,-1.1567839,-1.1160483,-1.1567857,-1.3203197,-1.3646542,-0.76984346,-0.76994526,-0.7698404
-2.1866636,-2.1520429,-2.142364,-2.0562458,-1.9845266,-2.5706358,-1.986877,-1.9426587,-1.8570981,-1.7306879,-1.8777173,-2.0211473,-2.1749883,-1.9962518,-2.0903275,-2.2591248,-2.519459,-2.8512554,-2.8729625,-2.8426585,-2.7809827,-2.2648978,-2.0936356,-1.8800436,-1.71227,-0.97408473,-0.6540554,-0.9018562,-1.1049794,-1.3650005,-1.7822082,-2.0742874,-2.2748656,-2.27895,-2.1140425,-2.0003226,-1.8983014,-1.9007945,-1.415362,-0.8162254,-0.6686149,-0.7398165,-0.8933872,-1.0755323,-1.2758083,-1.269085,-1.2429638,-1.3838861,-1.5341735,-1.8759879,-2.1780376,-2.3764431,-2.3144336,-2.161516,-2.202259,-2.4425895,-2.756922,-2.987681,-2.9743233,-2.9698677,-3.2516959,-3.2871695,-3.2071736,-3.223885,-3.2804093,-3.2949276,-3.2989585,-3.364606,-3.5137343,-3.6908674,-3.8183546,-3.7985954,-3.3398414,-2.5369067,-2.0993693,-1.9205347,-1.8553451,-2.0991442,-1.9548069,-2.0439372,-2.2316508,-2.3516548,-2.3732543,-2.3188434,-2.1861029,-2.0951164,-2.1617959,-2.7482848,-3.0699034,-3.028284,-3.1150231,-3.1932755,-3.2460227,-3.3135974,-3.4987414,-3.6780758,-3.4569204,-2.8883042,-2.3043046,-1.8606511,-2.1609387,-2.83961,-3.2364933,-3.0404158,-2.7080941,-2.5832877,-2.4653063,-2.373692,-2.3362231,-2.296445,-2.0546346,-1.8065424,-1.5791411,-1.6194022,-1.8261988,-2.2288291,-2.5152392,-2.6105866,-2.620332,-2.8555694,-3.1817946,-3.3350215,-2.5706608,-2.5708032,-2.57061
-1.8337306,-1.8328763,-1.8357253,-1.8299531,-1.8102689,-0.30420327,-1.8684274,-1.6523526,-1.2495888,-0.51465976,0.19985747,0.54737437,0.58873785,0.5206992,0.31621584,0.52552164,0.5308979,0.84094095,0.692574,0.61957836,0.5612532,0.65353703,1.0313091,1.2296553,1.1971538,0.85692155,0.14124647,-0.63694906,-1.102095,-1.4725728,-1.8036175,-1.8998697,-1.8874395,-1.7781768,-1.7079476,-1.7178307,-1.811109,-1.6557834,-0.7000631,0.23583426,0.35728073,0.0010848194,-0.49598092,-0.960891,-1.4868426,-1.7452885,-1.9157398,-2.123654,-2.347148,-2.724029,-2.9795794,-3.0223093,-2.8887553,-2.6485338,-2.4204924,-2.0473938,-1.5210145,-0.3422344,-0.11134074,-0.018074714,-0.15904474,-0.78356636,-1.260889,-1.7934717,-2.0696378,-2.071761,-2.0709627,-2.109444,-2.149726,-2.2332304,-2.2909837,-2.2174296,-1.7923858,-1.3363223,-1.2313172,-1.1652926,-0.94215935,-0.42324546,0.33004138,0.35752982,-0.09730322,-0.43833074,-0.7721141,-0.7290515,-0.38826373,0.077504955,0.5763554,0.47740108,0.0031108558,-0.7143325,-1.5534776,-1.9634554,-2.1094134,-2.207427,-2.435079,-2.6250648,-2.3251677,-1.3913348,-0.67946917,-0.19120768,-0.34942022,-0.7415955,-0.78809977,-1.0533057,-1.4180492,-1.7416893,-1.7291915,-1.6366732,-1.578309,-1.6132896,-1.4351053,-1.3268628,-1.4779016,-1.9569607,-2.2921467,-2.5400748,-2.5412893,-2.3006682,-2.1397443,-1.8430576,-1.6123953,-1.4663057,-0.3043464,-0.30458885,-0.3042429
-1.0020038,-0.8818042,-0.84926826,-0.76233596,-0.7266146,-1.3796799,-0.6714861,-0.6335144,-0.60519284,-0.5475482,-0.59137803,-0.5116172,-0.6520244,-0.44251466,-0.66643,-1.3564842,-1.4164575,-1.5430388,-1.590512,-1.4243597,-1.4029675,-1.3018848,-1.4252859,-1.3393786,-1.0137024,-0.5781417,-0.52809596,-0.2094475,0.247175,0.6896847,1.0865291,1.1585124,0.9278803,0.17300935,-0.55561686,-1.0247123,-1.5544205,-2.0809283,-2.1924868,-1.5774713,-1.1783745,-0.7528456,-0.21579406,0.3914331,1.0843588,1.4787936,1.5562987,1.3678901,1.1658673,0.98522633,0.80401206,0.5435222,0.41835886,0.3647247,0.69319683,1.011067,0.979963,0.65611535,0.7379123,0.80095994,1.1989291,1.4151047,1.705394,2.1122942,2.382203,2.410399,2.3940892,2.4243877,2.3777876,2.34087,2.2051463,1.8118029,0.6952051,-1.0069847,-2.1757596,-2.9668753,-3.0497038,-2.6752582,-2.7339568,-2.7098107,-2.6837687,-2.5386004,-2.3841758,-2.5702195,-2.7032979,-2.6944761,-2.7006197,-2.5009482,-2.423749,-1.8694603,-0.97224647,-0.51076293,-0.26909834,-0.09403959,0.04912612,-0.0296418,-0.7753055,-2.559498,-3.136656,-3.2995834,-3.178866,-2.987958,-2.725172,-2.7526293,-2.9482877,-2.9742165,-3.0394583,-3.145792,-3.2842836,-3.4581003,-3.6877177,-3.8369112,-3.9033017,-3.828319,-3.6475232,-3.211469,-2.9693482,-2.9035687,-2.9927254,-2.8187838,-2.403339,-2.193478,-1.3795462,-1.3793862,-1.3796113
-2.9018016,-2.9615889,-2.944002,-2.9652786,-3.0022454,-2.2413547,-3.0404758,-3.0440106,-3.0401926,-3.0288332,-3.074947,-3.1581893,-2.8370955,-3.0161862,-3.1649785,-3.0705957,-3.0172153,-2.7767904,-2.686183,-2.5987325,-2.506578,-2.3563447,-2.303781,-2.264769,-2.3736734,-2.4761717,-2.0137544,-1.9491694,-2.0168855,-2.1624599,-2.3531423,-2.324399,-2.26819,-2.3188195,-2.1364317,-1.9610826,-1.873177,-1.8826034,-1.3881822,-0.68905437,-0.46568844,-0.56612366,-0.7470539,-0.8310612,-0.77659506,-0.45893455,-0.31006566,-0.51568425,-0.7294639,-0.8835918,-0.9171339,-0.97862804,-1.0378262,-0.9088341,-0.6962606,-0.43601954,-0.39527687,-0.29027006,-0.3209962,-0.41990992,-1.0607355,-1.5714741,-2.0516777,-2.5768955,-2.7620325,-2.6784425,-2.5115318,-2.144752,-1.5108544,-0.83859605,-0.13590257,1.4517093,3.9462972,5.0816083,5.2716894,5.4813232,5.025002,3.6926436,3.0654943,2.680275,2.209187,1.5477397,1.0168532,0.509313,0.12509075,-0.35702366,-1.0022357,-2.0040624,-2.7463527,-2.9368455,-3.0111768,-3.0163796,-3.0390687,-3.0856767,-3.1242836,-3.0679998,-2.0737891,-0.45476502,0.14998156,-0.18823868,-0.93312275,-1.7322148,-2.405151,-2.607911,-2.3609016,-1.9953978,-1.6937579,-1.447919,-1.1967267,-1.0460755,-0.81566525,-0.6638628,-0.6251914,-0.82262886,-1.1161529,-1.5081501,-1.7309623,-1.8533089,-1.7791028,-1.9513892,-2.3607943,-2.5192547,-2.2412298,-2.2412436,-2.2412324
-2.422368,-2.3163643,-2.2768078,-2.245086,-2.2194958,-0.95062566,-2.1394262,-2.014647,-1.9551427,-1.6381077,-1.362547,-1.1010143,-1.1520885,-1.1647762,-0.9680005,-0.763221,-0.5091888,-0.28906527,-0.4037228,-0.3815356,-0.4426045,-0.62762845,-0.6296686,-0.49623382,-0.27649868,-0.16698584,-0.24475512,-0.15481827,0.02605553,0.4863003,1.126085,1.4444631,1.4643657,1.1238381,0.3160283,-0.2739302,-0.7219038,-1.1497539,-1.2232537,-0.92302036,-0.68270755,-0.48188585,-0.3232121,-0.23498446,-0.21218956,-0.11880294,0.27584633,0.75190675,1.2552682,2.2282364,3.2603455,4.8265934,6.41572,7.448173,8.605925,9.903599,10.945808,11.972577,12.084147,12.047188,11.2902975,10.033217,8.99411,7.831011,6.412516,5.792568,5.1119094,4.178848,3.3759885,2.683547,2.1630855,1.4226384,0.3706826,-0.3418259,-0.67328835,-1.169761,-1.6624386,-1.5947465,-1.4384463,-1.3339648,-1.4666364,-1.4751608,-1.5061383,-1.4803629,-1.3059311,-1.0793083,-0.76776737,-0.5488675,-0.83526903,-1.1793431,-1.0994072,-0.97249466,-0.8717858,-0.76486784,-0.6979699,-0.73564714,-1.1408888,-0.8125142,0.021643862,0.088398464,-0.13468468,-0.64318484,-1.0804346,-1.9894528,-2.7731638,-2.8177094,-2.5641618,-2.1998174,-1.600357,-1.4373994,-1.3016901,-1.4087379,-1.6689957,-2.072317,-2.4173744,-2.333853,-2.2593532,-2.2773106,-2.3294027,-2.191765,-1.84209,-1.6920174,-0.9507828,-0.9510512,-0.95075506
-3.4237306,-3.4840796,-3.5001874,-3.5051322,-3.4922185,-3.260569,-3.5484304,-3.5922813,-3.6981251,-4.0263696,-4.275478,-4.3281307,-4.1445303,-4.414283,-4.1617856,-3.3066902,-3.1297054,-2.9124975,-3.0349386,-3.064764,-3.1786847,-3.1926966,-3.1609776,-3.168291,-3.1859612,-2.796287,-2.4379451,-2.6154406,-2.7723832,-3.0215256,-3.3304324,-3.4247353,-3.3917985,-3.2261405,-2.6650784,-2.1734245,-1.8164191,-1.522506,-0.6326236,0.37658766,0.7379002,0.9129498,1.0632434,1.249613,1.4587545,1.5281498,1.029038,0.17164107,-0.5359438,-1.2007658,-1.5544298,-1.8256215,-1.8809433,-1.7970918,-1.9034553,-2.1512256,-2.4586387,-2.3619483,-2.1618254,-2.110379,-2.1313658,-2.283925,-2.5961082,-3.097763,-3.4455879,-3.5133982,-3.5895185,-3.6242137,-3.592438,-3.5283046,-3.4316804,-3.040015,-2.0967762,-1.0628449,-0.48414773,-0.22207989,-0.4821436,-1.2274759,-1.1575905,-1.2978438,-1.4896196,-1.743,-1.9791737,-2.4277399,-2.7156177,-2.877257,-3.0157723,-3.2154212,-3.0013437,-3.030914,-3.346531,-3.4649098,-3.5010552,-3.546163,-3.5823178,-3.4989524,-3.0041482,-2.4699168,-2.3013382,-2.2358294,-2.2983537,-2.5368216,-2.6386867,-2.3189368,-2.009653,-1.7985196,-1.6167219,-1.4622669,-1.3455268,-1.2196007,-0.9851928,-0.85942984,-0.80941105,-0.9569466,-1.132055,-1.5676827,-1.8019915,-1.8705351,-1.7900823,-2.1152537,-2.5435662,-2.7290444,-3.260376,-3.2603397,-3.2603774
-4.193569,-4.1471896,-4.1368527,-4.0861382,-4.051772,-5.0787835,-4.01614,-4.01692,-4.058909,-4.07283,-4.154531,-4.0751114,-4.0084414,-4.0267334,-4.044057,-4.0811367,-4.0910034,-4.2344065,-4.2526865,-4.009822,-3.870346,-3.626199,-3.5336742,-3.3989668,-3.3923056,-3.9708169,-4.903823,-5.298752,-5.2846794,-5.1600223,-4.889229,-4.7024612,-4.684744,-4.779628,-4.693417,-4.488039,-4.325891,-4.0078754,-3.13245,-2.0338743,-1.5848864,-1.1917403,-0.8557551,-0.49257976,-0.10734607,0.05012776,0.02568664,-0.14485316,-0.3178121,-0.44744375,-0.64796805,-0.80081564,-0.9404967,-1.2256057,-1.6058791,-1.8782027,-2.1284697,-2.2425766,-2.0136232,-1.9696082,-1.9947218,-1.8684344,-1.605479,-1.4791423,-1.5088531,-1.5666811,-1.6814469,-1.7810678,-1.9035909,-2.0759602,-2.3092465,-2.716765,-3.2495327,-3.6966333,-4.110681,-4.546215,-4.7015157,-4.53676,-4.109813,-4.031105,-4.1076317,-4.0134563,-3.8396091,-3.9453058,-4.0820446,-4.113844,-4.1779046,-4.387342,-4.7460876,-4.665961,-4.2311087,-3.991911,-3.8514018,-3.760243,-3.701944,-3.8504133,-3.9746003,-3.802239,-3.538186,-3.6630592,-3.5819135,-3.4163098,-3.2730398,-3.0850084,-3.0858152,-2.8634973,-2.7212758,-2.5789466,-2.472412,-2.5323458,-2.6055536,-2.6935344,-2.727811,-2.7788098,-2.917764,-3.1537027,-3.2366815,-3.288918,-3.3169649,-3.5436559,-3.8574266,-3.9716978,-5.078601,-5.078504,-5.07864
-2.5955153,-2.5731277,-2.5809526,-2.5306702,-2.4725158,-2.0220828,-2.4890869,-2.5357273,-2.6052423,-2.8000658,-2.9275029,-2.6930847,-2.565046,-2.8252451,-2.752348,-2.0234084,-1.8105441,-1.7201128,-1.8412127,-1.9839215,-2.1534152,-1.9514499,-1.8618166,-1.791158,-1.6093242,-0.9639091,-0.47543806,-0.73430836,-1.047207,-1.4940709,-2.0505152,-2.295654,-2.345477,-2.302398,-1.9031346,-1.5538373,-1.5000238,-1.8477042,-1.7814658,-1.4462907,-1.2734827,-1.1390352,-1.018219,-0.8898376,-0.63874096,-0.18422216,0.1044603,0.05388677,-0.09580827,-0.56317645,-1.075273,-1.5758038,-1.8272028,-1.8567059,-2.0123472,-2.1371198,-2.2563002,-2.207715,-2.195787,-2.2918828,-2.454779,-2.5179338,-2.5873713,-2.717716,-2.8951802,-2.9673352,-3.0850208,-3.2295227,-3.412286,-3.6045501,-3.7466183,-3.8032327,-3.598775,-2.9020853,-2.353599,-2.1203158,-1.8868855,-1.8555837,-1.5910507,-1.5716932,-1.4290528,-1.2917507,-1.2820463,-1.5140505,-1.7638562,-1.9585918,-1.9627563,-2.0906525,-2.1956458,-2.593715,-3.0774682,-3.2785616,-3.3849034,-3.4991412,-3.6724732,-3.7760334,-3.4508672,-3.3983536,-3.5714076,-3.5644832,-3.2870307,-2.9329553,-2.6839643,-2.3122425,-2.172179,-2.1053045,-1.9995465,-1.9006379,-1.8444693,-1.8004668,-1.6276314,-1.4961022,-1.3172508,-1.1332238,-0.8301956,-0.87342983,-0.93743736,-1.0388198,-1.2435966,-1.6914849,-2.0893407,-2.2876434,-2.022071,-2.022089,-2.022069
0.06554651,-0.12585267,-0.14614959,-0.40126052,-0.526994,0.3656505,-0.71213317,-0.7841809,-0.71829563,-0.72652316,-0.69583607,-0.7163662,-0.6139824,-0.62131685,-0.50423646,-0.1480465,-0.18686771,0.07334781,0.29502743,0.4763806,0.2461663,0.041053995,0.00339894,0.088884085,0.20103532,0.28338945,0.07852326,-0.53961515,-0.87899715,-1.1360365,-1.4590938,-1.579999,-1.5217322,-1.7533464,-1.8849621,-1.6794238,-1.315786,-0.2327311,1.7493322,2.8054435,2.9519863,2.6723762,2.294292,1.9583477,1.635087,1.5439756,1.331348,0.85647714,0.38249767,-0.048658323,-0.034230366,0.28214222,0.6794346,0.8707966,0.82203,0.6161836,0.34309265,0.12845868,0.0664475,0.040569365,-0.3763647,-0.9941803,-1.494551,-1.7924392,-1.7336841,-1.6348352,-1.59442,-1.5407658,-1.4143003,-1.2322576,-0.9968423,-0.4768005,0.20319751,0.4063538,0.47083724,1.0332208,0.99926966,0.4963771,0.7129468,0.8043742,0.6585691,0.40197527,0.04636237,-0.27767232,-0.32123238,-0.2548953,-0.13770224,-0.11973704,-0.020951524,-0.37279183,-0.9240718,-1.110237,-1.1754956,-1.2166381,-1.15995,-0.7388222,0.35151747,1.2292302,3.1337893,4.412403,4.522971,3.8644657,3.5908961,3.224806,2.9170094,2.3483944,2.1552558,1.9234196,1.8266966,2.0112085,2.4534254,2.705531,2.73527,2.2905302,1.5878656,0.9109125,0.46486318,0.18418862,0.26720276,0.082205966,-0.028806798,-0.11102482,0.36579868,0.36574736,0.36580345
-0.6954705,-0.62850547,-0.6736736,-0.73033655,-0.7458957,-1.0395796,-0.7204024,-0.79654646,-0.856737,-0.6460637,-0.27459142,0.015123382,0.4378857,0.23439732,0.17949197,0.18946993,0.35822865,0.694571,1.3008997,1.259296,0.9873259,0.8794911,0.5955777,0.5453521,0.66305846,0.7137902,0.36603737,0.37223256,0.4481549,0.4498649,0.4753757,0.43861407,0.36475128,0.17514321,-0.14964306,-0.36947623,-0.45535082,-0.73582387,-1.478523,-1.7832679,-1.7725127,-1.7176836,-1.6845707,-1.5083938,-1.0594349,-0.59105915,-0.21609673,0.17574593,0.40154287,0.4004244,0.08809784,-0.220182,-0.4176646,-0.55091786,-0.60518086,-0.5092716,-0.60082114,-1.1147021,-1.0487394,-0.9061043,-0.37112516,0.24612194,0.8076418,1.391619,1.7394311,1.821995,1.880682,1.9219185,1.8005269,1.6784459,1.5010092,0.91920066,-0.17067036,-1.2660246,-2.1084864,-2.7969065,-2.6380563,-1.6608346,-1.14097,-1.015635,-0.99023736,-0.91477495,-0.90191615,-1.0875599,-1.026805,-0.7710122,-0.4576463,0.16569309,0.7293302,1.3747483,1.7814294,1.9435701,2.012732,2.0350547,2.0574963,1.7399588,0.7302804,-1.1836926,-1.8928976,-1.7320627,-1.0009921,-0.15177134,0.23647434,0.34086895,0.29988483,0.44192505,0.31711054,0.19795293,0.03230147,-0.13370734,-0.4705671,-0.68390745,-0.8299504,-0.85194325,-0.86270463,-0.76407707,-0.69120324,-0.6567927,-0.7270267,-0.8901738,-1.1490957,-1.152788,-1.0395412,-1.0393692,-1.0395495
1.0256975,1.1117935,1.1257226,1.368917,1.5177069,-0.72953904,1.5849012,1.7876594,2.0148995,1.8227911,1.1072333,0.85559297,0.44226313,0.64459366,0.77142036,0.6271353,0.14980543,0.01483205,-0.062868625,-0.23227808,-0.55770457,-0.90278935,-0.91886365,-1.1222647,-1.2279713,-0.62775016,-0.24187869,-0.27510816,-0.44397578,-0.80190516,-1.3039818,-1.5828663,-1.6273456,-1.2348888,-0.4593058,-0.038857922,0.27860278,0.88409066,1.462147,1.4517365,1.2168797,0.86938566,0.38468874,-0.11650568,-0.56477904,-0.9813631,-1.5032053,-1.8851168,-2.056736,-2.3051066,-2.4243126,-2.3683105,-1.9561529,-1.4267213,-0.91071373,-0.52554834,-0.3879092,-0.1100609,-0.07128091,-0.019220248,-0.1449966,-0.20427181,-0.085941955,-0.012477927,-0.20511475,-0.35914767,-0.66102,-1.1780378,-1.8299959,-2.3768523,-2.7584984,-3.0327148,-3.1191297,-2.3277109,-1.1688079,-0.007389024,0.5558447,0.8156464,0.86033016,0.9033798,1.0676908,1.057173,0.51859856,0.23057982,0.12099838,0.10736638,0.091098666,-0.3479007,-0.63493836,-1.165891,-1.6447835,-1.9352542,-2.1362932,-2.27979,-2.61371,-2.952783,-2.63237,-2.2418995,-2.1916356,-1.7426115,-1.2681966,-0.94573605,-0.92938936,-0.82738686,-1.2326245,-1.524996,-1.6998308,-1.8926784,-2.065068,-1.9978569,-1.8403125,-1.7076576,-1.422085,-1.0999218,-0.8951902,-0.8030144,-0.9562825,-1.1549649,-1.242032,-1.3750544,-1.2610539,-1.2761244,-0.7298817,-0.730098,-0.7298057
0.613768,0.4847589,0.40955162,0.23244894,0.10972309,-1.7652376,0.092671186,-0.1677472,-0.44930065,-0.96847713,-1.3872638,-1.5816176,-1.6858687,-1.40681,-1.5155282,-1.7525067,-1.542502,-0.7683978,-0.3768692,-0.24820419,-0.15597808,-0.1866866,-0.18040581,-0.26226687,-0.31009388,-0.36152422,-0.6280117,-0.5110788,-0.18506986,0.4963131,1.6810664,2.5257044,3.585324,5.187951,5.902642,5.920394,5.638757,4.800842,2.148616,0.07443522,-0.3930161,-0.3349422,-0.036149777,0.21838063,0.1329732,-0.5644514,-1.2029829,-1.1853333,-0.8512384,-0.055264257,0.57934654,0.9496592,0.7323503,0.4743194,0.22778048,-0.13862099,-0.32935348,-0.8416445,-0.6683538,-0.3477986,0.43248773,0.69241464,0.5199272,0.36949998,0.28568578,0.20573609,0.10292107,0.01759699,0.059221625,0.0932495,0.0652426,0.025106698,-0.17869857,-0.07686958,0.27296373,0.53169066,0.6832076,1.1226296,0.9373225,1.0714903,1.2610302,1.3869541,1.2035178,0.46546587,-0.13578849,-0.46148285,-0.4860872,-0.20156328,-0.08096714,0.059926227,0.2226702,0.2875737,0.37809813,0.47446626,0.6185757,0.45893818,-0.038730934,-0.15077946,-0.8752421,-0.97041214,-0.25110966,0.71200925,1.6614163,2.2406816,2.8351116,3.005783,2.8788602,2.753244,2.3720565,1.8053738,1.096304,0.7231121,0.44393352,0.30789906,0.25009522,0.041234583,0.13957201,0.14185381,0.085261494,0.020945713,-0.11589423,-0.13613452,-1.7654847,-1.7655464,-1.7654316
-0.6079371,-0.62869847,-0.6410232,-0.6351143,-0.6806433,-1.7476132,-0.6150136,-0.6370949,-0.6734899,-0.86422944,-1.0624744,-1.4498465,-1.441493,-1.3797408,-1.384766,-1.3933338,-1.2749811,-0.83598745,-0.5868517,-0.15247688,0.07384526,0.4946853,0.63007647,0.73766524,0.5456009,0.21513061,0.74214137,1.6766461,2.2100098,2.5858073,2.7747557,2.7545834,2.4976544,1.7720217,1.0549133,0.51593775,0.12245156,0.21150547,0.9666521,0.86762094,0.6313823,0.45184892,0.4070779,0.42445678,0.61454415,0.8492403,1.1283264,1.4582865,1.7694585,2.3682127,3.0111609,3.402481,3.2736259,2.982128,2.8829556,3.103707,3.7132034,4.3642273,4.6438065,4.585167,3.9760025,3.1601663,2.715005,2.6362176,2.8807292,3.022075,3.1459348,3.2261124,3.1457977,2.996937,2.8430183,2.4816773,1.636703,1.2055212,1.4776863,2.0024517,2.2028322,2.5529935,2.767513,2.7141733,2.3551092,1.9568748,1.7768216,2.0534759,2.3253493,2.5820913,2.4801211,1.8364019,1.3860934,1.4678023,2.0009153,2.3417418,2.5039158,2.5927718,2.6379929,2.4959102,1.9522457,2.7001026,3.755005,3.7419379,3.4519973,2.9397213,2.5375438,2.659064,3.4934692,4.0039806,4.1722145,4.2421365,4.3121448,4.3965535,4.3684936,4.2809677,4.2133465,4.0479417,3.5378904,2.7858577,2.3234618,1.8881135,1.6814213,0.87734556,0.07587817,-0.15484667,-1.7473714,-1.7471513,-1.7474582
-5.601832,-5.576934,-5.5707874,-5.548138,-5.50023,-4.7611246,-5.5072474,-5.483158,-5.443117,-5.365265,-5.340906,-5.1340523,-4.95786,-5.183548,-5.0974894,-4.568102,-4.350401,-4.3091917,-4.3445234,-4.3573666,-4.393813,-4.065593,-3.9702168,-3.710948,-3.1953928,-2.1636329,-1.8880174,-2.2829196,-2.5820463,-2.9194593,-3.2652943,-3.3749175,-3.3794537,-3.258149,-2.8845248,-2.5577512,-2.4893327,-3.0796952,-3.2836125,-2.3354743,-1.8152103,-1.4484516,-1.1407082,-0.8203409,-0.5370445,-0.414366,-0.6605435,-1.1852317,-1.7049732,-2.4906244,-3.2717812,-3.9915667,-4.388779,-4.487921,-4.5325427,-4.5212193,-4.6927032,-4.514829,-4.347687,-4.3887663,-4.6181397,-4.5756435,-4.4014482,-4.3655157,-4.5304885,-4.6182966,-4.732488,-4.8292923,-4.90143,-4.9815555,-5.059926,-5.071387,-4.86938,-4.8111606,-5.032054,-5.17391,-5.182812,-5.2376523,-4.8006372,-4.7243013,-4.791622,-4.6727643,-4.535782,-4.8016467,-5.005724,-5.098322,-5.090081,-5.066579,-5.0184574,-4.9411325,-4.963692,-5.0118237,-5.018488,-5.041938,-5.104286,-5.1160917,-5.033383,-5.637324,-5.7611732,-5.574641,-5.502178,-5.3549166,-5.100707,-4.7193847,-4.7734365,-4.779671,-4.6950464,-4.6085644,-4.5734615,-4.6688304,-4.6043887,-4.5855017,-4.5769377,-4.7528515,-4.905235,-5.1420817,-5.183091,-5.158158,-5.141568,-5.2043896,-5.3897038,-5.5141068,-4.7612047,-4.7613893,-4.761145
