0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
-2.2098627,-2.116845,-1.9849019,-1.9008915,-2.0688777,-2.0951657,-1.919869,-1.8846486,-1.883174,-1.4090991,-1.8831003,-1.5167122,-1.5988166,-1.2658312,-0.86308444,-0.61017334,-0.67126733,-0.68363607,-0.4726686,0.16698092,0.10978803,0.40644085,0.3113781,0.021723643,-0.60436684,-2.3230658,-2.8132808,-3.1761343,-3.1856837,-2.937088,-3.170751,-3.4891925,-3.690549,-3.3390062,-2.3055162,-1.5796652,-1.0216551,-0.879243,-0.899156,-1.1803607,-1.8776433,-1.9347818,-1.6079115,-1.5222011,-1.2674627,-1.1290648,-1.2147393,-1.4724348,-1.8143667,-1.7361283,-1.7325767,-1.9009566,-2.0445168,-2.1491315,-2.1075134,-1.9078562,-1.5881965,-1.5197818,-1.6508912,-1.4871366,-0.98638827,-0.7211257,-0.81961113,-0.90234816,-0.7078825,-0.6172402,-0.89300925,-0.762257,-1.1197484,-1.8574532,-2.176989,-2.0544634,-1.6404464,-1.1152986,-0.9822507,-1.0863951,-1.5075994,-1.6452391,-1.0639889,-0.904737,-1.5564262,-1.7352719,-1.706428,-1.4570777,-1.1931441,-1.1597466,-1.2673272,-1.5356389,-1.7524713,-1.8793141,-2.071603,-2.1584392,-2.1921694,-2.2655435,-2.4836397,-2.5358,-2.63239,-2.6763349,-2.3728437,-1.910637,-1.2946191,-1.1221197,-1.1270497,-1.3367641,-1.5994606,-1.8914318,-2.126085,-2.2522345,-2.4111805,-2.600542,-2.8348372,-3.0131884,-2.9370956,-2.8452668,-2.787578,-2.52496,-2.051722,-1.7454498,-1.9026651,-2.3472304,-2.521758,-2.5385299,-2.6290808,-1.9020413,-1.8824368,-1.8839723,-1.8819463
-1.2808294,-1.1623104,-0.9415465,0.25308657,-0.83856815,-0.7104852,-0.372004,0.25105938,0.2507738,-0.38847667,0.2506927,-0.4978552,-0.45954415,-0.4219876,-0.44025266,-0.61726975,-0.73259073,-0.73891294,-0.55356383,-0.34180716,-0.5581858,-0.68046904,-1.2459488,-1.5464785,-1.9992646,-2.529389,-2.0324066,-1.5852079,-1.6921456,-1.9101441,-2.168897,-2.3976521,-2.5386298,-2.451255,-1.6180261,-0.19171515,0.40828016,-0.19756512,-1.0954537,-1.7432777,-2.049046,-1.6905009,-1.4918926,-1.8754239,-1.790429,-1.5869355,-1.5275365,-1.5507575,-1.6495066,-1.6562195,-1.670365,-1.8857977,-2.0464144,-2.1352952,-2.1514642,-2.0823874,-1.8147539,-1.5212183,-1.5577312,-1.5520395,-1.5933399,-1.9168246,-2.070602,-1.7906878,-1.1334898,-1.0382509,-1.4335777,-1.2057965,-1.0808439,-1.4349787,-1.6572553,-1.3481029,-0.82614225,-0.31658265,-0.05742029,-0.19534382,-0.7580576,-0.71353155,-0.2927999,-0.16880363,-0.8455636,-0.90126723,-0.8233173,-0.6923471,-0.8874155,-1.2476852,-1.677061,-1.9505925,-1.8990979,-1.8834498,-2.0639477,-2.3078434,-2.4101844,-2.4960482,-2.7630532,-2.8826015,-2.9416485,-2.886383,-2.4413295,-1.9328176,-1.6534996,-1.494598,-1.2323153,-1.1021836,-1.084924,-1.0796591,-1.0963498,-1.099391,-1.1450362,-1.1574041,-1.1911421,-1.2010595,-1.1780379,-1.2081037,-1.2491691,-0.941319,-0.17373444,0.7078873,1.2655725,1.3236308,1.2277615,0.99244195,0.67807126,0.26057833,0.25088942,0.25214422,0.25067383
-1.5077627,-1.3830816,-1.1109462,-0.6835166,-1.0027077,-0.8661845,-0.7269975,-0.6691314,-0.66809464,-0.22508386,-0.66812253,-0.21835771,-0.65299654,-0.6625383,-0.5293072,0.0091306865,0.20318064,0.17329445,0.048475668,0.071738854,0.37789124,0.59641737,0.25393292,0.19132596,-0.107669145,-1.6508135,-1.1714499,0.046468318,0.34930143,-0.060530804,0.038128078,0.05229017,-0.19648713,-0.5630435,-0.8155684,-0.060132086,-0.2921757,-1.5012327,-2.6811185,-3.0377536,-2.5987177,-1.5087725,-0.91189545,-0.4860918,0.13061047,-0.017138153,-0.46072152,-1.0664047,-1.6665688,-1.6620387,-1.4444304,-1.488451,-1.5269798,-1.8478658,-1.9684498,-1.7694886,-1.1305611,-0.72367835,-0.7842363,-0.40729874,-0.20839144,-0.52830064,-0.8591588,-1.0991788,-0.62614334,-0.44793385,-1.0775912,-0.96630496,0.082111984,0.42076084,0.12363374,0.53237027,1.0958564,1.6322508,1.9022946,1.9618752,1.5117626,1.2428138,0.8209126,-0.4147699,-1.7924389,-2.1091528,-2.0927162,-1.8148351,-1.6662153,-1.7357347,-1.9383504,-2.154406,-2.2174296,-2.1922164,-2.333093,-2.4809113,-2.5364418,-2.5889745,-2.6478481,-2.513363,-2.446559,-2.3102965,-1.6276696,-0.47226256,0.7483554,2.366077,3.1830862,3.5753136,3.760559,3.8329349,3.7918124,3.8662143,3.794364,3.6300406,3.4824648,3.1324368,2.8186107,2.6118007,2.3809657,2.4406044,2.1104367,1.4442327,0.461267,-0.5639638,-0.77968615,-0.88994426,-1.0829498,-0.6877773,-0.66761965,-0.6692067,-0.66727936
0.302253,0.7497695,1.6493847,-1.1642046,1.7453849,2.1089973,3.0369768,-1.1514256,-1.1502297,5.067937,-1.1499381,5.2182827,4.929085,5.62444,6.830658,8.803548,9.706931,10.518346,10.870899,11.2731905,11.660654,11.663655,11.133712,9.381918,6.9440656,1.2924911,-0.3761359,-0.62316203,-1.1952796,-1.4224432,-1.3418409,-1.4034084,-1.6796443,-1.7388244,-1.1270102,0.42409533,1.4333305,1.1686599,0.94846946,0.40131167,-0.030464143,-0.33254442,-0.121657625,0.17893675,0.6030811,0.7808132,0.55082816,0.05354382,-0.8005367,-0.9059489,-0.78149116,-1.0213349,-1.3957205,-1.9372274,-2.0677745,-1.9046082,-1.3589096,-1.0449537,-0.96673363,-0.6010919,-0.17843634,0.12382075,-0.034881905,-0.3904826,-0.24588825,-0.34215915,-1.2467513,-1.6001868,-1.4635942,-1.4053894,-1.3723545,-1.2107849,-0.7686459,-0.2035638,0.057457983,0.028253928,-0.72078145,-1.5779799,-1.6787875,-2.2081778,-3.107011,-3.3606813,-3.2833467,-2.8368256,-2.3649287,-2.1320739,-1.8691622,-1.6175556,-1.3518077,-1.1547437,-1.0997915,-1.0944579,-1.1721147,-1.2939237,-1.4254318,-1.264402,-1.4274255,-1.5828558,-1.5171958,-1.160356,-0.58698183,0.28711724,0.6549438,0.7884861,0.790777,0.7678805,0.65640706,0.67133605,0.637604,0.48995104,0.45395583,0.17126612,0.04341367,-0.17642434,-0.5375268,-0.9573671,-1.3058636,-1.5523993,-1.6035835,-1.6416634,-1.7234519,-1.6242384,-1.5688853,-1.1756811,-1.1505395,-1.1530483,-1.150013
-2.1757796,-2.0259287,-1.8502592,-0.74442863,-1.7276561,-1.5857973,-1.2384738,-0.7438525,-0.7434548,-1.5510366,-0.7434953,-0.9631093,-0.562611,-0.7690304,-1.1181139,-1.4345629,-1.372933,-1.0946316,-1.070568,-1.088239,-1.04818,-0.90057254,-0.9424955,-1.752315,-2.0983455,-1.3410691,-1.5838865,-2.1084776,-1.9179705,-1.6587236,-1.7036057,-1.7279055,-1.6423287,-1.4268157,-0.8494728,-0.023126364,1.0969399,1.8765208,1.6943221,1.5870875,1.5481997,0.0050039887,-1.2642548,-1.8147657,-1.925062,-1.4736592,-1.0423268,-0.73428285,-0.63633883,-0.83495665,-1.1446385,-1.4319589,-1.6555574,-1.8606179,-2.009399,-2.0922968,-2.1211817,-2.1386223,-2.0771222,-2.1173959,-2.035009,-1.8774929,-1.7814358,-1.6799542,-1.7241931,-2.0787072,-2.2415376,-2.2401333,-1.6332643,-0.84211016,-0.7557142,-0.80052924,-0.7449273,-0.5240716,0.1198714,1.3799129,3.6612916,6.626417,9.106588,10.830759,11.416794,11.328897,11.255018,10.943669,10.303784,9.733097,8.596918,6.7939186,4.712343,3.4315765,2.1312459,1.4821285,0.882306,0.86341095,0.82716364,0.5746594,0.32585737,-0.019376915,-0.7784445,-1.812197,-2.788616,-3.1748104,-3.066787,-2.961186,-2.863236,-2.750804,-2.730879,-2.6668086,-2.6308258,-2.5610766,-2.466982,-2.3309793,-2.2434225,-2.1294823,-1.766699,-1.4093505,-0.95575386,-0.15239601,0.50358963,0.60650337,0.39405358,-0.42090297,-0.9371636,-0.7396174,-0.74258137,-0.7414396,-0.7426846
-2.5154583,-2.4450698,-2.2917686,-3.0349743,-2.277266,-2.2759013,-2.146788,-3.0143375,-3.012623,-1.9601538,-3.0125399,-1.8882298,-1.8025883,-1.7826161,-1.6499131,-1.3640654,-1.2384357,-1.2123858,-0.8892236,-0.42976844,-0.45773864,-0.19592054,-0.3277252,-0.44358683,-1.109618,-2.8024359,-3.017556,-2.7976785,-2.4118805,-2.3107734,-2.585527,-2.7735612,-2.9963877,-2.894583,-2.4821935,-2.5542006,-2.965879,-3.312326,-3.3453498,-2.7233367,-2.392964,-1.8698847,-1.4571993,-0.9949729,-0.35607055,-0.1642771,-0.523558,-0.94633627,-1.3532927,-1.5655051,-1.7137679,-1.8634143,-1.9053104,-2.0647237,-2.0354455,-1.764044,-1.2732856,-1.0134009,-0.96822184,-0.5948626,0.017183483,0.55928934,0.6399656,0.32711095,-0.08222297,-0.5081164,-0.893846,-1.1199119,-1.4556661,-2.0045967,-2.2823353,-2.065189,-1.7248737,-1.3748355,-1.3101597,-1.6882536,-2.4542508,-2.6715531,-2.0858896,-1.739668,-1.9106195,-1.8634901,-1.7720009,-1.613632,-1.4703573,-1.4769703,-1.5942225,-1.7195507,-1.7930769,-1.8442503,-1.9395447,-1.9824526,-2.1346076,-2.3444245,-2.7017145,-2.8833463,-3.0657926,-3.200029,-3.2293334,-2.8200216,-1.9726474,-1.3288095,-1.1928391,-1.3393013,-1.5514516,-1.8162916,-2.0050702,-2.1252606,-2.2077813,-2.332156,-2.5233817,-2.8229203,-2.7127416,-2.5284216,-2.4821713,-2.6740465,-2.755997,-3.3588145,-4.041841,-4.467877,-4.412118,-3.945022,-3.6482782,-3.0342724,-3.0115807,-3.0130727,-3.0110354
-1.4036547,-1.254376,-1.0371034,1.2050186,-1.0455891,-1.0413752,-0.84767485,1.1894603,1.18876,-0.7241567,1.1888622,-0.46901745,-0.4193817,-0.2977327,-0.2468179,-0.1683419,0.033841915,-0.075201206,-0.7158845,-0.50285345,-0.1187216,0.44374013,0.39765143,-0.060812145,-0.60104305,-0.76626253,-0.5834982,-0.8697708,-1.0110148,-1.0411236,-1.4339643,-1.5562587,-1.768899,-1.5491602,-0.8646381,-0.30248162,0.16455683,0.31862152,-0.3221014,0.11462781,0.7842182,0.3165669,0.099001795,0.12876157,-0.01715602,-0.3856787,-0.5904763,-0.9124491,-1.609823,-2.236414,-2.8497825,-3.2250707,-3.3687937,-2.9942641,-2.48071,-2.286921,-2.441082,-2.3722596,-1.9386798,-1.5411966,-1.3914561,-1.2839897,-1.5873007,-2.18909,-2.9030762,-3.3840785,-2.946529,-2.2871141,-1.1996961,-0.60778284,-0.73232967,-0.7818004,-0.7298635,-0.49273467,-0.08164582,0.41897547,1.1613064,1.543376,1.5117893,1.6274017,2.2246933,2.4894636,2.5942793,2.6037292,2.334807,2.0577765,1.5488282,0.98208547,0.39500725,0.08406484,-0.2508425,-0.7692494,-1.4745913,-1.7012522,-1.9249179,-2.0525324,-2.2771106,-2.4909081,-2.6936016,-2.5518217,-1.9575682,-2.1539192,-2.2048955,-2.120107,-2.0385494,-1.9054866,-1.8978144,-1.9018122,-1.8808099,-1.7614151,-1.6258913,-1.6864684,-1.6491743,-1.4810216,-1.4280409,-1.339605,-1.027093,-0.54674006,-0.11092117,0.53560853,0.86563873,0.77600396,0.61898774,1.2016308,1.1878057,1.1887575,1.187474
-2.7913399,-2.816476,-2.8651218,-4.0181723,-2.8888025,-2.9370975,-3.1577008,-3.9918308,-3.9899063,-2.7892964,-3.9898648,-3.1779003,-3.5374236,-3.371923,-2.8684573,-2.487595,-2.4840403,-2.4537954,-2.2348933,-2.0286703,-1.8698922,-1.8283169,-1.9433591,-1.6455226,-1.6214749,-2.6894288,-2.7631886,-2.4912572,-2.0918884,-1.995929,-2.0409846,-2.1034322,-2.3564978,-2.4264536,-2.3481302,-2.4009898,-3.1177092,-3.5588372,-3.2783651,-2.4710836,-2.1133957,-1.3411398,-0.88506323,-0.5082148,-0.15854876,-0.12951502,-0.48944923,-0.8672819,-0.9181833,-0.6613075,-0.576905,-0.65945494,-0.77079,-1.3073574,-1.4644759,-1.1240547,-0.47573245,-0.06693996,-0.18160371,-0.16927159,0.22083274,0.6204193,0.7726127,0.7344645,0.8907393,0.7730802,0.2187167,-0.22521475,-0.62848985,-0.9511949,-1.1955986,-1.163764,-1.0001261,-0.74407125,-0.80708736,-1.094503,-1.619863,-1.8636284,-1.8548658,-2.5411153,-3.353244,-3.5372257,-3.472978,-3.2726402,-2.9876528,-2.762242,-2.636086,-2.6260858,-2.7031245,-2.8246114,-3.0514388,-3.198782,-3.3070488,-3.4600449,-3.7034593,-3.7777414,-3.8558545,-3.8566651,-3.5789428,-2.9288187,-1.8647437,-0.7716664,-0.35087973,-0.47291395,-0.7111914,-1.0436616,-1.3020258,-1.4602362,-1.6233687,-1.85517,-2.2317982,-2.7801642,-2.8459811,-2.9270563,-3.0648448,-3.3701315,-3.5911198,-4.1349654,-4.8738427,-5.4483013,-5.485314,-5.102703,-4.7610555,-4.023225,-3.9888778,-3.991365,-3.988085
-4.293337,-4.2001734,-4.087624,-4.904352,-3.999231,-3.8823273,-3.644483,-4.8910236,-4.8898616,-3.673242,-4.889763,-3.5312157,-3.4093902,-3.3925276,-3.338194,-3.5786943,-3.6617556,-3.6814623,-3.4811823,-3.1672595,-2.881646,-2.6956255,-2.5312195,-2.560904,-2.497686,-2.3173525,-2.669617,-2.8107057,-2.4402142,-2.4996529,-2.5863082,-2.5620718,-2.458086,-2.0173755,-1.081507,-0.39574122,-0.49390355,-1.140888,-1.8360943,-1.7428434,-2.032186,-2.6411743,-2.990623,-2.8971412,-2.3973508,-1.8323478,-1.7390968,-1.7286065,-1.624199,-1.7517352,-2.090218,-2.4065528,-2.488637,-2.397949,-2.3583848,-2.2632787,-2.048885,-1.7601532,-1.606308,-1.7412333,-1.6993272,-1.4017842,-1.2535675,-1.2241029,-1.4605808,-1.6826978,-1.5944915,-1.7720544,-1.9658132,-1.9098175,-2.2132003,-2.4172199,-2.4200978,-2.288812,-1.9238373,-1.4685727,-0.87139946,-0.4865607,-0.4450711,0.016482577,0.42984065,0.43624073,0.48428243,0.45908007,0.3026159,0.24360687,0.14910746,-0.022141041,-0.46047312,-0.88688576,-1.7666585,-2.5390205,-3.2776508,-3.5023866,-3.7096877,-4.0295553,-4.2448273,-4.4627285,-4.822559,-4.824054,-4.456252,-3.8345199,-3.318969,-3.145669,-3.1151843,-3.158807,-3.276256,-3.3176453,-3.4270911,-3.5388765,-3.7764738,-4.1946464,-4.263302,-4.315936,-4.3513985,-4.4461703,-4.359142,-4.272234,-4.234837,-4.3532863,-4.36966,-4.514841,-4.5803833,-4.904368,-4.8891706,-4.88979,-4.8887787
-1.7592118,-1.8011459,-1.8768153,-1.217843,-1.8235482,-1.8228846,-2.231075,-1.1938701,-1.1921177,-2.0941586,-1.1920577,-2.22411,-2.5180993,-2.496416,-2.155363,-1.857035,-1.8132585,-1.8909755,-2.0047977,-2.0691557,-2.1044595,-2.1607337,-2.4793525,-2.2807884,-2.2899575,-2.7965827,-2.6102853,-1.7489356,-0.7177181,-0.0033552945,0.44695115,0.4878621,0.28881198,0.15658742,0.20492658,0.21338907,-0.7157351,-1.8016924,-2.2280352,-1.9396057,-1.8840312,-1.4781876,-1.5284972,-1.2304754,-0.52266073,-0.31503212,-0.64246035,-1.157444,-1.6662419,-1.8810273,-1.9724442,-2.1955903,-2.398294,-2.7451618,-2.8313012,-2.6534545,-2.2695138,-1.7737464,-1.4095381,-0.8896085,-0.5975126,-0.77310795,-1.1230457,-1.3169557,-1.2561942,-1.3779848,-1.5358889,-1.2247742,-0.11396879,0.84656656,1.0399213,1.1079028,1.0210094,0.85036623,0.54797196,0.07581855,-0.5667364,-0.34207135,-0.16920696,-0.99235904,-2.0202632,-2.3259506,-2.3021135,-2.1689055,-2.1781638,-2.2517855,-2.464509,-2.747051,-3.0255928,-3.263616,-3.6496372,-3.8426967,-3.8214965,-3.8127103,-3.8430314,-3.7174582,-3.733148,-3.609415,-3.003573,-1.9807053,-0.5349432,1.0884739,1.8485136,1.8392725,1.7879784,1.5531373,1.3710864,1.1831756,0.9810411,0.73551,0.2814909,-0.37730387,-0.62762934,-0.82886577,-0.9684066,-1.1518902,-1.1912942,-1.2703755,-1.5156178,-1.910485,-2.0087001,-2.0002425,-1.9252427,-1.2175596,-1.1908284,-1.1923568,-1.1902163
0.2661631,0.10344121,-0.107412964,-2.4030871,-0.30202514,-0.51946515,-0.86308736,-2.4094126,-2.410128,-0.64986855,-2.410226,-0.8423419,-1.3964767,-1.2162368,-0.8384439,-0.12828992,0.16921073,0.24170977,0.44654894,0.52101624,0.8090024,0.9600458,0.3751858,0.085720986,-0.057392985,-1.282764,-1.5919732,-1.7336135,-1.4133265,-0.7289983,-0.99528,-1.2321146,-1.9028393,-2.339402,-2.7801895,-2.9901094,-2.8792586,-2.8850932,-2.8729322,-2.7222862,-2.440817,-1.4831641,-0.7544937,0.11056203,1.2454453,1.5133096,1.1701753,0.60723686,-0.0028145611,-0.0974206,-0.13804306,-0.17558807,-0.26151922,-0.6623518,-0.6755726,-0.29449958,0.40777686,0.98717356,1.5286359,1.9434431,2.1254559,2.2137532,2.1490333,1.9356151,2.2629805,2.1028924,0.71660304,-0.20083322,-0.8745615,-0.56883466,0.4115581,0.759312,0.8993499,0.8009596,0.32304716,-0.022175893,-0.3056615,-0.493002,-0.65581405,-1.0765979,-1.6462736,-1.7993948,-1.8518857,-1.8576882,-1.7461398,-1.6935847,-1.8011084,-1.8827398,-1.7093763,-1.6001997,-1.6194041,-1.7639631,-1.7669662,-1.8298109,-1.8484421,-1.653855,-1.626288,-1.6021161,-1.3703079,-1.0799593,-0.4794883,0.44920707,0.7552653,0.6964272,0.5071909,0.36541978,0.21007603,0.15097123,0.15499832,0.095991984,0.108742304,0.0025677234,0.053039923,0.064353764,0.021231689,0.045082614,-0.011115551,-0.3801223,-1.4070019,-2.271899,-2.414116,-2.258282,-1.9557357,-2.3947005,-2.410188,-2.4089336,-2.4104385
-1.3158002,-1.2088118,-1.1118369,-1.5664244,-1.0572615,-0.94783956,-0.5498995,-1.5593873,-1.5589066,-0.7636405,-1.5587413,-0.36139828,0.13738419,0.106959686,-0.09025505,-0.9055251,-1.1072865,-1.0484186,-0.82282484,-1.0316197,-1.2135699,-1.4240888,-1.2920299,-1.1867076,-0.93332124,0.56072015,0.2505251,-0.7008237,-1.4791659,-1.9979783,-1.9800935,-1.9839406,-1.9700334,-1.888468,-1.4450924,-1.724623,-2.4178467,-2.6293483,-2.1298285,-1.6035398,-1.676292,-2.1419947,-2.2012453,-1.9526492,-1.8647294,-1.3538587,-1.0355947,-0.78487813,-0.55708206,-0.692906,-0.94202375,-0.8940119,-0.43097788,0.64291304,0.9484554,0.6202659,-0.38808542,-1.2494458,-1.4472492,-1.6189901,-1.62662,-1.2794881,-0.98856795,-0.7439432,-0.6782506,-0.68920064,-0.050671093,-0.07694724,-0.5506321,-0.7607236,-0.8604547,-1.1652849,-1.3642461,-1.6825981,-1.8750455,-2.0439856,-2.1404395,-2.2257407,-1.746196,-1.0237447,-0.32256702,-0.48914248,-0.68909,-1.0612763,-1.2582113,-1.0621108,-0.71461344,-0.49480826,-0.45715106,-0.47383547,-0.47870225,-0.48065454,-0.62880784,-0.7537725,-0.9557075,-1.1137533,-1.1773158,-1.3702044,-1.8683957,-2.235145,-2.8654308,-3.3037193,-3.2313714,-3.0565197,-2.9132624,-2.7813907,-2.7133822,-2.6758323,-2.5811381,-2.572814,-2.5672412,-2.598948,-2.6196065,-2.6308236,-2.4741323,-2.439392,-2.423691,-2.4217014,-2.2447684,-2.0681496,-2.0206912,-2.0728347,-1.8957685,-1.5685928,-1.5586847,-1.5593481,-1.5583587
-0.28225338,-0.28962559,-0.4238548,3.9900296,-0.45424235,-0.47211134,-0.88756573,4.0027275,4.003702,-0.3892901,4.0036564,-0.42704996,-0.9694824,-0.6401619,-0.34122306,0.044825457,0.20318556,0.1148287,-0.09886132,-0.9370135,-1.101054,-1.1869707,-1.5758611,-1.3102648,-1.163929,-0.627681,1.57157,5.50403,9.089178,11.381623,12.525493,12.596305,12.566139,12.371115,10.701017,7.4994707,3.137558,0.63339853,-0.69650036,-1.6378212,-1.4138751,-0.20358028,0.29599127,0.9561926,1.8658013,1.7420179,1.2003582,0.66202897,0.117244706,0.09148092,0.3204076,0.28507155,0.03978248,-0.7775383,-1.1332278,-1.0769284,-0.5501921,0.0081706345,0.5831271,1.3314053,1.3029394,0.7630172,0.1442947,-0.13690358,0.17489672,-0.51944935,-1.9683815,-2.4219627,-2.0428438,-1.1722901,-0.41037017,0.36532074,0.9685105,1.4290171,1.5144289,1.1691227,0.16333745,-0.14638177,-0.11756225,-0.94647247,-1.9634031,-2.142932,-2.1747122,-1.9738519,-1.8148253,-1.8801763,-2.1611,-2.5933309,-2.8990989,-2.9858086,-2.832785,-2.5051563,-1.885138,-1.4949268,-0.7790463,0.063918486,0.9577462,1.9768409,4.3239717,7.0182114,9.291643,10.703836,11.079627,11.225641,11.321809,11.45421,11.488853,11.522376,11.528406,11.520633,11.419762,11.1086855,10.999387,10.93601,10.809082,10.285626,9.386375,8.223221,7.047015,5.641056,5.178086,4.831187,3.977184,3.985467,4.004133,4.001966,4.0041895
-0.36083862,-0.5074097,-0.67645,-2.5972223,-0.7376398,-0.81679386,-0.8165142,-2.6213686,-2.6232767,-1.0716679,-2.6232402,-1.0442404,-0.6211803,-0.97046643,-1.4193321,-1.5884554,-1.4114807,-0.90671635,-0.4896304,0.2216796,0.5567796,1.2919072,4.717982,8.559666,10.667318,12.199453,12.409697,11.55117,9.71874,6.505988,2.7152612,2.0841146,1.5940344,0.84561026,-0.852831,-2.2049255,-2.4371727,-1.598562,-0.10987085,0.98022383,1.6549138,1.8900425,1.3207145,0.3533799,-0.9181473,-1.1015975,-0.43993866,0.56561595,1.9049516,2.7271304,3.2610471,3.9614913,4.8847623,6.489151,7.1436043,7.0247498,6.121317,4.8847046,3.3351815,1.312044,-0.15635422,-0.731195,-0.27637658,0.593888,1.4036807,2.3520231,3.0308082,2.794958,1.7064582,1.1984742,0.94108117,0.12373915,-0.8890937,-1.7051225,-1.8959367,-1.5711583,-0.7943991,-0.8252914,-1.586303,-1.7835476,-1.1586924,-1.0826764,-1.0307671,-1.1497064,-1.0882622,-0.842239,-0.57136714,-0.39232722,-0.40410155,-0.35031378,0.07015873,0.58109367,1.0708476,1.3018932,1.7722502,1.8377123,2.206136,2.3442445,1.7358003,1.5274222,1.3049003,0.42296812,-0.3300299,-0.61626285,-0.7169433,-0.767678,-0.74506783,-0.7266735,-0.7981095,-0.7747827,-0.7202277,-0.59743446,-0.73966366,-0.8859348,-1.2493117,-1.6020222,-2.2491891,-2.5634718,-2.4204416,-1.8247819,-1.5771501,-1.3776821,-1.2106311,-2.5926657,-2.624282,-2.6220183,-2.624866
-1.0959677,-1.1150621,-1.1647595,-0.85231394,-1.2430453,-1.3512986,-1.5148025,-0.8718455,-0.8733953,-1.8133185,-0.87348104,-1.8186289,-1.6718438,-1.8218752,-1.8786073,-1.5437521,-0.9836537,-0.5005385,-0.31020266,-0.013367906,0.08020352,0.23781481,-0.100694805,-0.49081135,0.24374737,1.8891878,2.1534755,1.8348354,1.7220504,2.8955398,3.98984,3.9642112,3.7470756,3.190971,1.713814,1.0237783,1.2583225,0.87116796,-0.48378423,-1.2393634,-0.9176481,-0.507609,-0.21778822,0.27940333,1.1457003,1.3892757,1.0556169,0.6398902,-0.08081787,-0.53536606,-0.36045888,0.086352855,0.63459426,1.4482212,1.6596498,1.4612706,0.7202744,0.13988142,0.40691406,1.1919714,1.4554695,1.2208952,0.68834096,0.0956115,0.21419376,1.7015109,2.891267,3.0313826,2.3713174,2.1185975,3.201724,4.186776,4.850457,5.071245,5.05479,4.6908045,3.850338,2.885149,2.5603528,3.3471,3.642498,3.4582338,3.2098956,2.593143,1.9927353,1.8980037,2.0352201,2.3243046,2.579906,2.54262,2.0734236,1.2811842,0.69277143,0.65003455,0.8563006,0.9826157,1.3015239,1.5384295,1.5815408,1.6103538,2.2287607,3.5779228,4.1515965,4.290621,4.2798243,4.179907,4.0720162,3.9764593,3.8539016,3.787458,3.5131288,3.0703163,3.0111146,3.008746,2.7586455,2.1153097,1.2269752,0.6191458,0.009256687,-0.34650922,-0.37068158,-0.26485884,-0.21767607,-0.84462994,-0.87395865,-0.87113994,-0.8746959
-5.4060893,-5.3451147,-5.255798,-4.3693814,-5.1876493,-5.112829,-5.034012,-4.3367367,-4.334122,-4.608459,-4.3340282,-4.6760435,-4.814366,-4.60088,-4.20043,-3.9779637,-4.046907,-4.1323643,-4.124636,-3.862401,-3.5612428,-3.3174295,-3.1929457,-3.0416214,-3.6282396,-4.752722,-4.7079735,-4.254069,-3.6362448,-3.854115,-3.8682854,-3.8116188,-3.8497949,-3.454288,-2.4125707,-1.7471311,-2.2983627,-3.160804,-3.577639,-3.3946931,-3.444933,-3.42244,-3.3881888,-3.2318816,-2.7988327,-2.3838763,-2.445631,-2.6199949,-2.565528,-2.3749235,-2.4883802,-2.8688095,-3.1849945,-3.7514381,-3.93497,-3.6697426,-3.0482278,-2.6429431,-2.8865035,-3.0180907,-2.6352596,-2.2299914,-2.0622227,-1.9153507,-1.788692,-2.564821,-3.424446,-3.5034747,-3.033897,-2.9808712,-3.6777978,-3.7938228,-3.5994105,-3.257306,-2.9248455,-2.7586374,-2.7325394,-2.3586726,-2.3113956,-2.8959,-3.388286,-3.4460402,-3.3115568,-3.0784655,-2.9677186,-3.0451503,-3.3675156,-3.8423421,-4.336073,-4.7108574,-5.2359033,-5.4236717,-5.4914455,-5.5082088,-5.620284,-5.6952615,-5.845668,-5.954127,-5.812034,-5.477127,-4.8967996,-4.120722,-3.5318294,-3.372511,-3.3717704,-3.4589467,-3.6018324,-3.687016,-3.78691,-3.9621854,-4.240437,-4.7381167,-4.8654685,-4.9452715,-5.00373,-5.055787,-4.859171,-4.8617086,-4.975994,-5.326401,-5.4127574,-5.4279785,-5.4801717,-4.3735437,-4.3326783,-4.3356175,-4.331749
