0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
-1.5431155,-1.4639552,-1.3033407,-1.2181677,-1.124545,-0.89892703,-0.8138824,-0.5791565,-0.24016547,-0.14742549,-0.021359265,-0.18141967,-0.4272015,-0.444379,-0.7029809,-1.5129046,-2.667783,-3.4973545,-3.7578597,-3.7254558,-3.5240264,-2.3394456,-0.9552011,-0.5676684,-0.5063888,-0.61911356,-0.75063765,-0.86321074,-1.2058666,-1.5331357,-1.9953017,-2.3516574,-2.460658,-2.622665,-2.6910057,-2.8276517,-3.0577102,-3.318481,-3.428809,-3.3880396,-3.2393472,-2.7519708,-2.2038698,-1.536442,-1.3021692,-1.1775811,-1.150495,-1.2797356,-1.594991,-2.0247686,-2.1673026,-2.2936654,-2.410236,-2.320623,-2.0811784,-1.8591707,-1.0940056,0.4035486,1.0542121,0.2613321,0.107079655,0.48165092,-0.3068239,-0.90824103,-1.4007518,-1.4992853,-1.6656932,-1.8112264,-2.004603,-2.15529,-2.3761797,-2.4554157,-2.4309144,-2.35134,-2.264051,-2.2230365,-2.1849055,-2.0594947,-1.6467824,-0.9713015,0.08448431,1.1148787,1.5340896,1.4254898,1.4054343,1.5037222,1.8117722,1.6513216,1.2404308,0.68565804,0.454979,0.5125783,0.5936997,0.7109373,1.0097226,0.62713593,0.5923644,0.028703094,0.02856344,0.29792202,0.043330103,-0.18079318,-0.30025566,-0.3261355,-0.3375042,-0.2849454,-0.24780247,0.11979203,0.0047350824,0.18007746,0.2509809,0.19557352,-0.087458774,0.028612137,-0.38088775,0.028562188,0.02848491
-1.5095938,-1.5296452,-1.5404091,-1.5125804,-1.4648836,-1.3806705,-1.2869556,-1.0677252,-0.579075,0.3125986,1.331742,1.4171796,1.5755353,1.7489709,1.6168928,0.7867478,-0.9600296,-3.131133,-4.0375795,-4.051861,-3.4826355,-1.7650609,-0.33688977,0.062787816,0.3741436,0.8199488,1.4082999,1.5696006,1.087441,0.38034132,-0.70951307,-1.4030856,-1.6148707,-1.9276226,-2.192309,-2.564355,-2.7492476,-2.8428984,-2.8599095,-2.7095919,-2.4870737,-2.1611536,-2.0467372,-2.1286602,-2.1452022,-2.2247946,-2.3389416,-2.596336,-2.9660072,-3.20137,-3.228762,-3.2476416,-3.342779,-3.2857556,-3.1274555,-2.953755,-2.3850515,-1.4631989,-0.99675816,-1.305378,-1.7077775,-1.5883646,-1.7300446,-2.0415955,-2.2196062,-2.209137,-2.2317603,-2.2186651,-2.2437086,-2.222324,-2.2602236,-2.3646727,-2.502026,-2.536559,-2.4925108,-2.487497,-2.5514238,-2.546261,-2.1895611,-1.5447644,-1.0041349,-0.40816203,-0.116945185,-0.4571147,-0.7345828,-0.6963798,-0.5113421,-0.44167402,-0.4506114,-0.67971385,-0.9904604,-0.9330922,-1.0220902,-1.002408,-0.66330606,-0.6524987,-0.64532936,-0.9795666,-0.97959363,-0.7749473,-0.97172105,-1.2216629,-1.4907557,-1.7595828,-1.6832876,-1.4169471,-1.2162423,-1.0289698,-1.0182695,-0.9056814,-0.9450216,-0.96361864,-1.0829206,-0.9797572,-1.0095205,-0.9797316,-0.97961736
-2.5680141,-2.5489044,-2.4817753,-2.4238336,-2.2342083,-1.8090115,-1.5475492,-0.8627918,0.3462128,2.1882036,3.908317,4.5964637,5.38818,5.693179,5.545534,4.8878956,2.8147187,-0.33116445,-2.208461,-2.5864449,-2.3437037,-1.1655586,-0.035710663,0.086711556,0.1416915,0.37213045,0.5978557,0.83211875,0.7012507,0.21538994,-0.4977023,-1.0738574,-1.2489672,-1.4848603,-1.5701886,-1.9889369,-2.3654232,-2.6827834,-2.7934792,-2.606633,-2.2271876,-1.8156835,-1.5071368,-1.3133305,-0.9722458,-0.72938275,-0.85999054,-1.2832971,-1.9091649,-2.4110613,-2.479631,-2.5439143,-2.7119436,-2.816184,-2.8439786,-2.876978,-2.9036067,-2.5611582,-2.1216462,-1.7943311,-1.1981806,-0.610288,-0.5151099,-0.67328775,-0.8754772,-0.8311033,-0.98572695,-1.1843188,-1.3924122,-1.6395752,-2.1553152,-2.5861526,-2.8694851,-3.0128293,-3.0429184,-3.0373683,-3.1033084,-3.142233,-2.9686704,-2.558218,-1.9071828,-1.5051188,-1.4385757,-1.8338422,-2.37819,-2.2992382,-1.7975519,-1.5834923,-1.6368964,-2.0142503,-2.1817217,-2.3390012,-2.5104864,-2.3123071,-1.5759633,-1.6519752,-1.6795061,-1.6463118,-1.6459587,-1.9406793,-1.9974319,-2.067274,-2.1940608,-2.287187,-2.247002,-2.1023023,-1.9455696,-1.6876624,-1.6147299,-1.6138861,-1.8123323,-1.8899298,-1.8610804,-1.6466812,-2.0710897,-1.6462679,-1.6457555
-2.6840992,-2.5218935,-2.3737102,-2.3686452,-2.2760031,-2.146274,-2.1095145,-2.0705378,-2.261681,-2.4605827,-2.818153,-3.0367556,-3.140223,-3.168897,-3.2683554,-3.504623,-3.2925127,-2.2960372,-1.6249475,-1.7843864,-2.4503431,-3.757948,-4.4876556,-4.5391536,-4.169056,-4.058449,-3.9262795,-3.8259473,-3.6770573,-3.6410723,-3.5748043,-3.4580655,-3.3516936,-3.1521401,-2.8470898,-2.4636009,-2.0130553,-1.6339676,-1.4762106,-1.6905116,-2.0510821,-2.516611,-2.9389493,-2.9798527,-2.9643044,-3.0065017,-2.999929,-2.8818786,-2.7626386,-2.7591772,-2.8427997,-2.963728,-3.0934505,-3.2802768,-3.5075302,-3.670858,-3.94059,-3.9437723,-3.5772557,-3.155458,-2.9351976,-2.6896403,-2.7534225,-2.736092,-2.7254157,-2.6306934,-2.4869173,-2.2745054,-2.0653539,-1.8060284,-1.4440243,-1.1101933,-0.8706742,-0.76195157,-0.7721057,-0.8066139,-0.8940299,-1.059302,-1.5684562,-2.2405493,-3.0697021,-3.2787294,-2.915641,-2.4994586,-1.6363956,-1.4331748,-1.6610816,-1.0272361,-0.802721,-0.3270418,-0.39759293,-0.6304909,-0.3788212,-0.622172,-0.7789049,-0.8878613,-0.810281,-2.4348166,-2.435147,-1.3299097,-1.1983646,-1.1214039,-1.0425404,-1.1150436,-1.3398042,-1.3339093,-1.8153701,-1.7651939,-1.7256198,-1.6298817,-1.5038006,-1.6634591,-1.7355194,-2.4342074,-1.9722085,-2.4345908,-2.43526
-2.7740805,-2.797976,-2.7556655,-2.7083552,-2.615351,-2.3938317,-2.2787485,-1.9759367,-1.5405333,-1.1767173,-1.1184626,-0.82872504,-0.70211303,-0.7566115,-1.0466595,-1.6271749,-2.0482092,-2.3617485,-2.7469163,-2.6489928,-2.2243013,-0.9651897,0.10195442,0.6605889,1.1282948,1.1420133,1.245482,1.4209979,1.701397,1.7202034,1.5074742,1.295289,1.1983593,0.9211972,0.61323416,0.033423305,-0.4286176,-0.9053925,-1.1819558,-1.2761052,-1.1354735,-1.0820687,-1.147665,-1.5576501,-1.9381623,-2.197029,-2.3412547,-2.4487832,-2.33953,-2.2742448,-2.2729764,-2.2241745,-2.1701548,-2.1157897,-2.0502214,-1.9756308,-1.695587,-1.7806146,-1.5707074,-1.2450823,-0.5705131,-0.07202023,0.38975307,1.0306851,1.5036318,1.6978573,1.6509132,1.4425683,1.1283705,0.7553712,-0.11864429,-1.0730722,-1.7488191,-2.1619134,-2.3885064,-2.5395975,-2.743174,-2.9045463,-2.9587128,-2.7255728,-2.3542836,-2.0613604,-2.336404,-2.6890552,-3.1641035,-3.283011,-3.3080015,-3.4029953,-3.2964058,-3.1018784,-2.7680335,-2.649306,-2.7212734,-2.7165046,-2.9870822,-2.8817267,-2.8811128,-3.2089283,-3.2087467,-2.5706716,-2.4597883,-2.3860507,-2.0675654,-1.8213713,-1.4260745,-1.6449277,-2.131264,-2.2853851,-2.38741,-2.5185163,-2.6789865,-2.722994,-2.6655667,-3.20909,-2.7696376,-3.208825,-3.2085977
-1.6354386,-1.5104911,-1.3101405,-1.2098777,-1.0382534,-0.7265867,-0.6153089,-0.29985073,-0.108435914,-0.05698073,-0.15252873,0.12734765,0.38396746,0.50105494,0.63105345,0.71632963,-0.09738797,-0.7405116,-0.6402877,-0.7804769,-1.0729439,-1.3869954,-1.6628816,-1.7364686,-1.4835895,-1.3787179,-1.4319383,-1.3497443,-0.85669684,-0.44448602,-0.1278897,-0.12504649,-0.08133082,-0.087592945,-0.13276106,-0.54971933,-0.8930584,-1.0297079,-0.7582433,-0.23298885,0.56960773,1.6478627,2.341493,2.5508983,2.3281288,1.8955116,1.0510851,-0.007247788,-0.79368603,-1.1040511,-1.2532178,-1.2657069,-1.2137567,-1.2825029,-1.4511077,-1.600517,-2.1311898,-2.3805213,-2.228342,-1.5466068,-0.60334,-0.004877858,0.48050597,0.5406904,0.37687448,0.41084117,0.06341345,-0.5445532,-1.0756545,-1.5368149,-2.0792139,-2.3421807,-2.3215187,-2.2434015,-2.1380725,-2.0011423,-1.8576434,-1.7266997,-1.7855968,-1.963419,-1.6292113,-1.3641717,-1.4423008,-1.4135664,-1.2931815,-1.1366968,-1.274455,-0.76109064,-0.5993328,-0.47361684,-0.55429095,-0.9029918,-0.96675617,-0.7331744,-0.5150289,-0.66566056,-0.6800392,-0.009602964,-0.009382844,-0.875594,-0.84254575,-0.6787056,-0.71814626,-0.5867847,-0.7696375,-0.9440007,-0.9141819,-0.7421373,-0.70905477,-0.7084054,-0.6856545,-0.7232231,-0.73550785,-0.009612113,-1.0116081,-0.009456575,-0.009265184
-2.880808,-2.9900703,-3.0831056,-3.0682204,-3.0301013,-2.9286268,-2.833473,-2.614141,-2.1277428,-1.6235869,-1.4491248,-1.0389545,-0.7507722,-0.78038204,-1.0014372,-1.6497122,-1.9374529,-2.3439019,-2.8291607,-2.7128012,-2.1157691,-0.06428296,1.9258895,2.768587,3.6823602,4.429368,5.013655,5.161319,5.091714,5.313797,5.280031,5.269154,5.0968227,4.7688804,4.211155,3.2526357,2.2775383,1.1416352,0.18950005,-0.44778937,-0.6038021,-0.9579179,-1.5266788,-2.6105056,-3.065188,-3.1675396,-2.978193,-2.7888823,-2.6104834,-2.4816403,-2.40592,-2.2998848,-2.2712474,-2.205504,-2.085713,-2.0417683,-1.8673774,-1.7628236,-1.4412959,-1.0669613,-1.0175842,-0.9867872,-0.509271,-0.18890673,0.1003142,0.10625884,0.22603339,0.3442147,0.35967806,0.2174527,-0.32646835,-1.1482435,-1.8415098,-2.2493608,-2.4798646,-2.6335251,-2.832837,-2.9951348,-2.947761,-2.6220288,-2.4891357,-2.4067092,-2.6860383,-3.2178307,-3.9731424,-4.0885124,-4.0910583,-4.5497627,-4.7435164,-4.9706864,-4.912486,-4.57166,-4.5598326,-4.4679246,-4.587956,-4.532132,-4.5199814,-4.3882794,-4.3881683,-4.2966576,-4.3858566,-4.354807,-4.4094315,-4.311809,-4.1091733,-4.2568316,-3.9744835,-4.150181,-4.099123,-4.088131,-4.2243214,-4.166992,-4.184945,-4.388566,-3.9039938,-4.3884487,-4.3881316
-3.6120777,-3.5633974,-3.5076332,-3.4562259,-3.3954368,-3.3836665,-3.403933,-3.4129224,-3.535852,-3.793386,-4.037553,-3.7083812,-3.2734747,-3.1153917,-3.0960302,-3.0890615,-2.844643,-2.2081194,-1.9638284,-2.0497246,-2.450292,-3.224329,-3.7097309,-3.9338923,-3.527946,-2.9662476,-2.5049472,-2.2670195,-1.9741367,-1.5757798,-1.274663,-1.0673822,-0.9809186,-0.86321926,-0.79403734,-0.6860047,-0.53845024,-0.61156404,-0.8159528,-1.0448086,-1.1952951,-1.4506285,-1.6244681,-1.7208595,-1.8427098,-1.8640792,-1.722878,-1.5622847,-1.2858462,-1.234354,-1.3731605,-1.5263004,-1.6812359,-1.874099,-2.057586,-2.2053032,-2.6697555,-3.1380138,-3.3788862,-3.291171,-2.8563678,-2.4977272,-2.1838865,-1.9117892,-1.6496248,-1.6290047,-1.667874,-1.7237521,-1.6860054,-1.6406568,-1.6310593,-1.7683723,-1.942714,-2.132024,-2.3026538,-2.4274075,-2.495387,-2.6141024,-2.9149084,-3.2370727,-3.444594,-3.5881834,-3.9678957,-4.0714397,-4.2066226,-4.1295156,-4.175342,-4.112499,-4.1402864,-3.9954758,-3.860961,-3.8591628,-3.8660429,-3.8267212,-3.9435058,-3.9287772,-3.844429,-5.2302485,-5.230481,-3.7441316,-3.8495746,-3.8171258,-3.8929734,-3.8767128,-3.8288062,-4.0124846,-3.9674492,-4.118761,-3.9956598,-3.9231765,-3.8684454,-3.8479986,-3.9371548,-5.229864,-3.8579376,-5.230191,-5.2306004
-2.5955517,-2.604186,-2.6416798,-2.6609077,-2.7052722,-2.7394242,-2.7576785,-2.8202324,-2.838982,-2.7021704,-2.5338683,-2.4698744,-2.286553,-2.1622686,-2.2593505,-2.9977832,-3.683186,-4.078924,-4.2513623,-4.426894,-4.55474,-4.0166893,-2.9748955,-2.4247088,-1.6164436,-0.5492953,0.85777533,1.5602965,1.5377549,1.6359808,0.9457581,0.34757206,0.06653276,-0.30921558,-0.61471355,-0.9560193,-1.2867172,-1.7793024,-2.33497,-2.8266885,-3.0511293,-3.133359,-3.228025,-3.4886034,-3.4592466,-3.3515084,-3.225493,-3.199998,-3.2244341,-3.1990104,-3.206153,-3.2299142,-3.3488398,-3.4271317,-3.4283082,-3.3821383,-3.1592703,-2.3466554,-1.7913494,-1.7781198,-2.106929,-2.4999413,-2.608131,-2.6507103,-2.5405452,-2.5026245,-2.5010684,-2.504194,-2.5232818,-2.5885515,-2.764886,-3.0489247,-3.3326023,-3.5403438,-3.7088149,-3.7810473,-3.857935,-3.9619436,-4.0109997,-3.9157672,-3.9922647,-3.9261527,-3.444903,-3.519388,-3.4196615,-3.3536706,-3.182375,-3.1869867,-3.0150418,-3.050516,-2.9686599,-2.8117256,-2.835957,-2.8408992,-3.0905879,-3.0421517,-3.037469,-2.4382973,-2.4383383,-2.9214644,-2.915072,-2.8427305,-2.926485,-2.9276457,-3.0884476,-3.1364598,-3.2199016,-3.2279797,-3.085246,-2.997383,-3.0337238,-2.9559894,-3.0333347,-2.4385319,-2.6178265,-2.4385304,-2.438393
0.6736382,0.507884,0.48292205,0.53640366,0.7617421,1.3775439,1.7905078,2.8101945,4.5777,7.091791,8.77516,9.38927,9.600004,9.641731,9.689309,9.12859,7.280508,3.8564951,1.595777,2.2267776,4.238733,7.403725,8.815197,8.827894,8.8913145,8.767857,8.528256,8.248504,8.04076,7.1203275,5.9921517,5.1203556,4.8087463,4.182172,3.5658689,2.3024285,1.2995563,0.56627333,0.04209292,-0.20860319,0.0753067,0.22749043,0.17805625,-0.13810554,-0.43669152,-0.71300995,-0.9592975,-0.92624915,-0.83244777,-0.7678711,-0.67324185,-0.4847291,-0.16281909,0.3289107,0.80663264,1.088826,1.3566461,0.9247821,0.70703375,1.0299125,1.3396896,1.5365674,1.2377872,0.75740284,0.202218,-0.041113466,-0.3451622,-0.68714917,-0.9813858,-1.2239851,-1.6657103,-1.9568222,-2.0751786,-2.0136638,-1.8418822,-1.758023,-1.7343267,-1.5876808,-0.91931945,-0.124007,0.8269404,1.5318513,1.6408454,1.2182971,0.46602553,0.41843873,0.35305804,-0.32027608,-0.61256766,-0.83679837,-0.676537,-0.3787098,-0.27968055,-0.43377137,-0.5428898,-0.7307229,-0.8353405,-0.69439805,-0.6941442,-0.67706406,-0.61415195,-0.5251575,-0.44803396,-0.13326308,-0.16352569,-0.2738703,-0.07842064,0.07108301,0.042818338,-0.14966887,-0.37550932,-0.3374061,-0.21502684,-0.69468826,-0.35892642,-0.69451475,-0.6940701
-1.4049792,-1.2701845,-1.1319895,-1.0996163,-1.0416961,-1.0588717,-1.1127063,-1.1164725,-1.1981988,-1.0497749,-0.5099169,-0.3013444,-0.19691049,-0.13870525,-0.13783471,0.2601897,1.3278002,2.53519,2.889565,2.6543531,1.9530668,-0.25743902,-2.1859546,-2.6740885,-2.4984968,-2.0821304,-1.9326577,-1.8181437,-1.6527863,-1.5795654,-1.3766885,-1.1721808,-1.087261,-0.97090715,-0.90798986,-0.61114746,-0.41366294,-0.3057987,-0.4113856,-0.72869056,-1.2075151,-1.6604613,-1.6557202,-1.354023,-0.96377957,-0.43129,0.4133434,1.4225353,2.3813064,2.8435671,2.8783357,2.792422,2.6323419,2.2818437,1.9280231,1.6947763,0.9101486,-0.8631035,-1.8230786,-1.5225095,-0.89049584,-0.84755844,-0.65304756,-0.36796355,-0.2062007,-0.22741997,-0.18828243,-0.16382246,-0.03955006,0.12095599,0.41807905,0.6629861,0.7985194,0.8173568,0.72590697,0.57594913,0.46878517,0.31646004,-0.1600329,-0.9234878,-2.1923609,-3.0169144,-2.818232,-2.2533538,-1.5646707,-1.3280033,-1.3172666,-0.9600079,-0.63024414,-0.115888715,0.0881237,0.06601615,0.21539126,0.13385065,-0.47065163,-0.53866386,-0.51781625,-0.34212786,-0.34229106,-0.5250309,-0.43752155,-0.2777079,0.046039432,0.15407056,0.0807831,-0.18779749,-0.34877998,-0.75668323,-0.60760033,-0.6749253,-0.40470177,-0.38460577,-0.23177402,-0.34158695,-0.29778016,-0.3416903,-0.34223917
0.8547095,0.8665362,0.80665666,0.7565707,0.72295165,0.5628554,0.5878588,0.40162808,0.25168788,0.21842754,0.013554543,-0.5494448,-0.8895123,-0.96288353,-0.9828396,-1.3572366,-2.077209,-3.0494297,-3.1874237,-3.2787588,-3.1866312,-2.3069587,-1.5653116,-1.4396024,-1.29603,-0.7202878,0.50451255,0.87018013,0.56813955,0.38992426,-0.4187687,-0.93505806,-1.163224,-1.4046868,-1.6648257,-1.9817328,-2.287354,-2.3863332,-2.487737,-2.5622745,-2.5976214,-2.4428008,-2.2098532,-1.7623429,-1.3029349,-0.972034,-0.9111873,-1.2260174,-1.7043271,-1.9173253,-1.9549062,-1.9653723,-2.1016474,-2.217736,-2.387575,-2.428577,-2.3273163,-1.6499572,-1.2601336,-0.7628236,-0.7279966,-0.9324349,-0.9073062,-1.219892,-1.3474703,-1.3621786,-1.458732,-1.5752102,-1.6983119,-1.7950976,-1.9816206,-2.1906412,-2.3638422,-2.4684677,-2.4928875,-2.4933565,-2.475188,-2.4890623,-2.4961078,-2.3051252,-1.809192,-0.9108133,0.23795506,0.33935118,0.4541781,0.26929227,0.32982478,0.17634752,0.29800797,0.056437135,-0.18366599,-0.54032516,-1.0493037,-0.92744774,-0.6415705,-0.28900784,-0.15106255,0.92801714,0.9279012,-0.17184784,-0.37560278,-0.55031264,-0.89379406,-1.2613606,-1.5173016,-1.2438934,-0.94465995,-0.82392305,-0.7090165,-0.6172234,-0.5019508,-0.27992094,-0.49054974,0.9276671,0.033858627,0.927534,0.92772454
1.4380125,1.2785618,1.0939425,1.0761069,0.8736221,0.5183643,0.35206065,0.07519758,-0.23508212,-0.64413387,-0.977576,-0.50203943,0.17059308,0.63975066,1.6182158,4.8940754,8.071465,8.619321,8.533958,8.447992,8.302706,7.467956,4.8018064,2.9592597,0.59610844,-0.6832397,-1.4479502,-1.7163401,-1.5090189,-1.248288,-0.68235016,-0.35388014,-0.29472938,-0.23067978,-0.20133007,0.21471584,0.78087735,1.4099092,1.8077136,2.0819993,1.8457546,1.2012235,1.1888599,1.8920834,2.10682,2.3007407,2.8521314,3.7702029,4.7783303,5.2054615,5.144724,5.170991,5.264497,5.256,5.104375,4.981196,4.448555,2.7537494,1.3466296,1.2964275,1.9620533,2.3899136,3.578641,4.246564,4.843029,4.8607273,5.231679,5.4986963,5.6201344,5.5736465,5.7794943,6.0077047,6.068602,5.964363,5.8732405,5.885819,5.9863367,5.920312,5.461466,4.7959776,3.1896038,0.69254154,-0.6293144,-0.77662015,-1.0319698,-1.3797127,-1.3803678,-1.435175,-1.1826737,-0.6162952,-0.09390277,-0.20171191,-0.2314597,-0.24400309,-0.6951271,-0.4186661,-0.37114382,-0.6872841,-0.6873743,0.014646739,0.24857491,0.47944462,0.77797395,1.0494351,0.9246554,0.7496459,0.5241265,0.15621313,0.19261663,0.020404726,0.06869429,0.05965486,0.20294386,-0.68678504,0.36703584,-0.6871244,-0.68746656
0.23950908,0.19344202,0.14578298,0.17232808,0.1585491,0.12453134,0.14698187,0.17795879,0.35634035,0.8566046,2.6000767,3.872632,4.30235,4.2252173,4.057144,3.3126848,2.6713002,3.3626938,3.6093502,3.5140743,3.1494272,3.063038,3.8993444,4.164649,4.6870527,4.596725,4.2897267,3.8624144,3.6085413,3.31679,3.3219318,3.3989668,3.3899658,3.3429415,3.3535151,3.4479134,3.5970747,3.8810487,4.084525,4.1121635,4.010131,3.9491353,3.9405377,3.869636,3.7152488,3.6028771,3.703339,3.9603672,4.2697268,4.457926,4.512556,4.5250783,4.4406557,4.294362,4.0165687,3.824998,3.1543653,1.7955625,1.2373674,1.6149783,1.9439377,2.2491329,2.8940747,3.3633409,3.7274113,3.7770305,3.7306938,3.5732076,3.479655,3.4353986,3.4068842,3.4232125,3.39609,3.3219633,3.2239995,3.1384706,2.9855142,2.764821,2.2946296,1.7107571,1.5081099,1.9841989,1.7397785,1.7094783,1.4702414,0.9717077,0.5518279,0.24483413,0.120819524,0.20435041,0.32738945,0.40901527,0.3420555,0.13145673,-0.15750906,-0.065068424,-0.09644352,-0.10943908,-0.10959151,0.230326,0.368722,0.5007086,0.62516737,0.67746925,0.67210543,0.5054971,0.6310421,0.3580347,0.41113126,0.35952702,0.44677234,0.5124394,0.509946,-0.10918736,0.6574001,-0.109560326,-0.10974674
-6.211754,-6.1638308,-6.109668,-6.099393,-6.0350285,-5.9398417,-5.9015746,-5.8146944,-5.69236,-5.3779955,-5.47434,-5.4248877,-5.1203146,-4.908003,-4.9481916,-5.2086506,-5.3571997,-5.647817,-5.8192177,-5.9009695,-5.975241,-5.9719186,-5.85561,-5.647341,-4.8950634,-4.0208364,-3.0194037,-2.4799354,-2.2103763,-2.0064003,-2.273974,-2.4843218,-2.5517511,-2.6324522,-2.709979,-2.9841466,-3.294422,-3.8096838,-4.2457504,-4.6432023,-4.82913,-4.9520693,-5.0251985,-5.182658,-5.2355947,-5.1458983,-4.944318,-4.8767486,-4.9238563,-5.0439143,-5.130479,-5.2349615,-5.393176,-5.5461154,-5.651564,-5.7146215,-5.7969885,-5.6901393,-5.61075,-5.5781136,-5.257988,-4.9381676,-4.6955533,-4.4950852,-4.2422605,-4.0896316,-3.9761162,-3.8670466,-3.8106484,-3.844294,-4.0683317,-4.477166,-4.8445454,-5.1084733,-5.3136754,-5.4184537,-5.497463,-5.5969334,-5.731254,-5.7746367,-6.16965,-6.4734454,-6.4116917,-6.6191926,-6.737353,-6.516754,-6.3149886,-6.2905216,-6.2823095,-6.4290447,-6.4930334,-6.408497,-6.3604727,-6.2400746,-6.192243,-6.2168922,-6.1839976,-6.1195326,-6.119437,-6.242029,-6.3636093,-6.415541,-6.487761,-6.446065,-6.358687,-6.3682384,-6.5094376,-6.452347,-6.3992395,-6.3166513,-6.3687353,-6.3528323,-6.4395123,-6.119763,-6.381055,-6.119506,-6.1193266
