0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-1.7034619,-2.0134244,-2.3455224,-2.4933195,-2.743489,-2.9986835,-1.8747869,-2.9605198,-2.5612016,-1.6227233,-1.2713376,-1.4399256,-1.3729244,-1.4156015,-1.5193282,-0.2305054,1.1933041,2.1514256,2.5744271,2.6548867,2.4677842,1.4770188,0.51923054,-0.28213274,-0.9960157,-1.2561247,-1.933704,-2.328164,-2.4129865,-2.6567993,-2.6825988,-2.0690336,-1.4972205,-1.0255933,-0.63544583,-0.65109557,-0.9083111,-0.8713036,-0.5574293,-0.2456286,0.08765356,0.5886917,1.0928354,1.5999576,1.9710661,1.9952406,1.9771497,1.9833667,1.9437704,1.8399051,1.7384673,1.3137952,0.45408806,-0.6948917,-1.2956104,-1.5148869,-1.3396069,-0.2024987,0.7262011,1.6288036,3.101837,4.359154,5.395517,6.040824,6.4936438,6.7759037,6.9065514,6.878069,6.8261228,6.760976,6.6080236,6.401159,6.1552434,5.7300534,5.181534,4.3596816,2.352787,0.9014555,-0.40761793,-1.0010928,-1.4299421,-1.8873649,-1.8052425,-1.7782062,-1.710964,-1.3643284,-1.0087425,-0.88730603,-1.874519,-1.8745083
-3.3453302,-3.2722836,-3.2081523,-3.218391,-3.061872,-2.9623766,-3.0657382,-2.5497575,-2.4630942,-2.5456274,-2.200045,-1.8196089,-1.6129255,-1.390925,-1.2539563,-1.2925835,-0.8944629,-0.6316241,-0.70919245,-0.8827274,-1.1999689,-1.9298701,-2.0263314,-1.345782,-0.06589605,1.4394445,3.3381677,4.2947607,4.69619,5.209594,5.612382,5.262786,4.275569,3.141518,1.8600279,0.83341897,0.3051749,-0.22750345,-0.46188912,-0.4432599,-0.16036046,0.41985342,0.8562924,1.3789728,1.7497405,1.9524374,1.9104409,1.7382591,1.4863827,1.2303395,1.0326183,0.9097959,1.227504,2.6016388,4.3644743,5.5005727,6.4143176,6.9817915,7.1802964,7.0869856,6.925692,6.668166,6.12077,5.136568,3.9683845,2.6556394,1.1350162,0.37649795,-0.12920757,-0.71694934,-1.3225628,-1.6702058,-1.9399722,-2.6444256,-3.048632,-3.3803248,-3.6366415,-3.6846828,-3.611454,-3.5213494,-3.243268,-3.08223,-2.9752483,-2.8719497,-2.8552198,-2.9346187,-2.9177194,-3.2750208,-3.0655959,-3.0656195
-1.3133518,-1.6064671,-1.8127098,-1.7988299,-2.057962,-2.162841,-0.1750431,-2.3968415,-1.9686232,-0.59536463,0.39223439,0.556069,0.91803384,0.9994737,1.6511228,3.9727829,4.951509,5.394333,5.6426086,5.58066,5.3969965,5.096714,4.6264377,3.726782,2.041999,0.74123996,-0.7683888,-1.4359629,-1.3052701,-1.2857978,-0.98008585,0.01851631,1.2733036,2.325605,3.0667315,3.232679,2.8327317,2.3419423,2.2148726,2.1097722,2.074913,2.0384252,2.117749,2.2164145,2.2633052,2.2013955,2.2013645,2.3273015,2.4372036,2.4292545,2.4117103,2.1145377,1.4543309,0.33549398,-0.66075075,-0.980955,-0.81434417,-0.14590159,0.32859305,0.76092464,1.5697546,2.4656627,3.3879147,4.0993814,4.595688,4.894831,5.046878,5.0424604,5.000075,4.9024625,4.821971,4.8236594,4.8383117,4.575784,4.1993775,3.6764715,3.321669,3.3397136,3.1886058,2.76082,2.0601864,1.2636099,0.94031584,0.8260052,0.43902513,0.2392462,-0.69909877,-1.0845346,-0.17489645,-0.17485467
-2.5668359,-2.3905814,-2.3322668,-2.3410537,-1.9450064,-1.5733857,-1.9731883,-0.74094665,-0.39084482,-0.30616462,-0.10164797,0.015133321,0.24082577,0.059601903,-0.069250405,-1.1314245,-1.8744259,-2.7959824,-3.2409043,-3.322132,-3.215312,-2.7724433,-1.9027464,-1.1722852,-0.33006406,-0.15588439,-0.62753654,-0.8979616,-0.8841979,-0.8753297,-1.2185764,-1.854569,-2.2871037,-2.484817,-2.5542254,-2.3356879,-1.8902243,-1.5101066,-1.4043161,-1.4146166,-1.658469,-1.9245427,-2.2223141,-2.6995173,-3.082282,-3.1326447,-3.2000582,-3.290311,-3.3249683,-3.292891,-3.2643385,-3.1480489,-2.855104,-2.45251,-2.304288,-2.12778,-1.8663481,-1.9433626,-1.9994855,-2.1541693,-2.4852529,-2.798483,-3.1033118,-3.4307761,-3.7237601,-3.994156,-4.195878,-4.246209,-4.257124,-4.2366643,-4.1610155,-4.0967474,-3.991156,-3.6498547,-3.2600815,-2.6855264,-1.8104677,-1.4716935,-1.1720293,-1.273399,-1.2490156,-0.9914875,-1.3099267,-1.2264364,-1.2523046,-1.6778667,-2.20336,-2.5517578,-1.973117,-1.9731058
-1.159342,-0.93250656,-0.6567683,-0.6209077,-0.43565828,-0.20878132,0.05902248,0.04533671,0.085003585,0.5072361,0.5040523,0.37257683,0.17364591,-0.05058846,-0.5541117,-2.1909924,-3.224844,-3.8216853,-3.9900746,-3.9402137,-3.7813962,-3.027039,-2.0568874,-1.5576751,-1.0191393,-0.82100505,-0.85643554,-0.8809214,-1.0074087,-1.1585996,-1.6272862,-2.6074858,-3.3652585,-3.9456966,-4.24491,-4.1626043,-3.8756566,-3.2615428,-2.880606,-2.484393,-2.2293973,-2.1356502,-2.3157349,-2.7360797,-3.0229573,-3.059885,-3.0532947,-3.0972483,-3.04767,-2.8677526,-2.7179067,-2.1988904,-1.3903328,-0.60042405,-0.4707728,-0.71355003,-1.0220876,-1.5783021,-1.8489938,-1.9746811,-2.1679716,-2.4434488,-2.6521091,-2.7882638,-2.9045658,-3.0052161,-3.0243242,-2.972714,-2.9011104,-2.8017936,-2.6643097,-2.5526547,-2.4935656,-2.2099426,-1.8282758,-1.1784296,-0.18783924,0.15843037,0.39137268,0.09159563,0.33039296,0.80139834,0.7611612,0.7263824,0.96410465,0.70287454,0.5319705,0.76952904,0.058957577,0.058921948
-1.5923887,-1.511338,-1.3951436,-1.3862903,-1.2331681,-1.0397481,-1.2858338,-0.37083733,0.37189522,1.4324567,1.7801313,1.7853582,1.791092,1.8347993,1.4432272,-0.081851244,-1.849077,-3.2032785,-3.8560703,-4.0200367,-3.7505107,-2.6376731,-1.3656704,-0.76693344,-0.23195834,0.16190715,0.87400144,1.2299061,1.162003,0.8901118,0.21194477,-0.9712855,-1.8515005,-2.5351024,-2.985568,-3.0623295,-2.841732,-2.729854,-2.7312822,-2.774413,-2.8036346,-2.8654249,-3.0126057,-3.3111992,-3.5559683,-3.5726213,-3.540381,-3.5430002,-3.5104604,-3.400549,-3.3008177,-2.9369345,-2.4168754,-1.7466307,-1.1407831,-0.906159,-0.98324597,-1.5739884,-1.8975792,-2.0100214,-2.2378898,-2.4893248,-2.67139,-2.7459679,-2.8118653,-2.9060245,-3.03796,-3.1073303,-3.1293015,-3.125576,-3.0979166,-3.113193,-3.1523538,-3.0309691,-2.7209287,-2.1632156,-1.3044785,-0.99449515,-0.7939893,-0.79950833,-0.7642503,-0.8717363,-0.88685703,-0.8176179,-0.93998396,-0.9352364,-0.9825295,-0.9069892,-1.285841,-1.2858531
-2.4090567,-2.1551628,-2.0970716,-2.1388493,-1.7041913,-1.3067864,-0.6926153,0.30928165,1.9160557,3.6463668,4.264868,4.452954,5.0736084,5.281613,5.010547,3.9338865,2.2050593,-0.048885554,-1.5492221,-2.0558498,-1.9213084,-1.2672906,-0.34062344,0.050121546,0.09465188,0.15961921,0.081469774,0.022985682,0.03916557,-0.14659362,-0.5071488,-1.0194739,-1.538297,-2.010688,-2.4026117,-2.3993173,-1.9205935,-1.3930031,-1.15633,-1.0254889,-1.0168107,-1.1288842,-1.3420546,-1.8376846,-2.4312382,-2.526167,-2.5620012,-2.5965428,-2.6447191,-2.6412468,-2.6367478,-2.4396095,-2.1897895,-1.6999958,-1.080629,-0.52595866,-0.03386113,-0.0715203,-0.17214197,-0.27978906,-0.5784792,-0.96454155,-1.373407,-1.7098835,-1.9960582,-2.3253827,-2.6925402,-2.8915753,-2.9988048,-3.100485,-3.1688304,-3.247826,-3.2749724,-3.2661948,-3.0347133,-2.5864666,-1.9978216,-1.6374004,-1.4126537,-1.5432228,-1.771586,-1.8781797,-1.7844298,-1.598401,-1.7127486,-1.9548664,-1.8613309,-1.8826559,-0.69245297,-0.69244236
-2.5325384,-2.2272646,-1.8429255,-1.7578464,-1.6264796,-1.7119992,-2.077313,-2.1824253,-2.5286784,-3.097306,-3.5490637,-3.7376013,-3.7333968,-3.805863,-4.009495,-3.8307843,-3.374699,-2.7660673,-2.404934,-2.4117923,-2.8534913,-3.958283,-4.828575,-4.995057,-4.7129316,-4.3947926,-3.8825576,-3.6394758,-3.61492,-3.511828,-3.2786782,-2.4371123,-1.5316229,-0.6935493,-0.26347518,-0.5304252,-1.3497722,-2.0619767,-2.2656395,-2.3328154,-2.4250684,-2.4575398,-2.4211857,-2.3772564,-2.2162287,-2.1953998,-2.210378,-2.268186,-2.3821812,-2.5884335,-2.7477076,-3.121522,-3.5875819,-3.9288888,-3.933772,-3.7859967,-3.5812516,-3.4597723,-3.3777864,-3.4429173,-3.3158357,-2.984747,-2.5514822,-2.0632076,-1.5601873,-1.1022884,-0.69736433,-0.6007512,-0.59204274,-0.6021965,-0.659819,-0.6495288,-0.68761694,-1.0943823,-1.6774259,-2.665959,-3.6439767,-3.7888987,-3.6183805,-3.2879512,-3.4082155,-2.6400561,-1.9728327,-2.0021544,-1.6436931,-1.67157,-1.4753797,-1.2386103,-2.0774136,-2.0773878
-2.5526733,-2.376544,-2.3583846,-2.3722508,-2.078998,-1.8958753,-3.6487308,-1.2521223,-0.9822695,-1.1554543,-0.8869729,-0.91990924,-0.8923595,-0.8843148,-1.2097807,-1.9065262,-2.280795,-2.5807288,-2.7393606,-2.6805274,-2.433084,-1.8116391,-0.82973063,0.205033,1.3233687,1.7509787,2.1268935,2.2724967,2.1588075,1.9740589,1.4439011,0.6792397,-0.011583671,-0.6010062,-1.0383973,-1.177014,-1.1331875,-1.2785981,-1.5063552,-1.7705988,-2.0172791,-2.162772,-2.236665,-2.1624455,-1.9842529,-1.8855252,-1.7811191,-1.5716116,-1.2343521,-0.85552025,-0.6039997,0.04936511,0.8239026,1.2677433,1.4087524,1.4592963,1.3646687,1.2781496,1.2551574,1.1919717,1.0262414,0.68477035,0.059144616,-0.6647492,-1.3293582,-2.0042856,-2.651684,-2.9112258,-3.090897,-3.2576663,-3.403277,-3.4809792,-3.4832,-3.4511137,-3.3004513,-3.130685,-2.7017558,-2.592503,-2.4206522,-2.3414407,-1.9183035,-2.3248165,-2.8783169,-2.9123278,-3.0160089,-3.2758052,-3.4896584,-4.0134406,-3.6485758,-3.648572
-1.5859618,-1.3527217,-1.1528758,-1.0545722,-0.69498384,-0.43818316,-0.21192273,-0.31296209,-0.44705603,-0.61175495,-0.43486932,-0.3817721,-0.20151407,-0.08009654,0.21879598,-0.4387985,-1.2311084,-1.037538,-0.85136706,-0.76285243,-0.7852457,-1.1186042,-1.5477573,-1.5717204,-1.2501585,-0.91317356,-0.76841974,-0.84685326,-0.7329062,-0.59801126,-0.4597229,-0.6008929,-0.9894619,-1.0757463,-0.7353728,0.0009403825,0.7977903,1.6061126,1.9271271,2.0604324,1.8322713,1.5221976,1.1938739,0.9140495,0.93925786,1.0392122,1.0818663,1.1532503,1.2171519,1.1538463,1.0829325,1.0999388,1.4168206,1.7353095,1.620258,1.6273556,1.8223897,1.9246845,1.8326006,1.5776631,0.99810135,0.39958715,-0.36661273,-0.9201087,-1.2328501,-1.3986068,-1.3974372,-1.3408031,-1.2708502,-1.1976812,-1.0585848,-0.8808197,-0.7025815,-0.61924714,-0.6745547,-0.7563794,-0.71257085,-0.77449715,-0.7540219,-0.81713504,-1.459496,-1.4953277,-1.1550099,-1.0482388,-0.72347766,-0.825803,-0.49715012,-0.52318186,-0.2119804,-0.21201229
-2.6452827,-2.6107717,-2.6550674,-2.6900637,-2.560792,-2.44366,-4.4247823,-1.7021408,-1.2562534,-1.2470773,-0.5791004,-0.17477824,-0.32685772,-0.46527392,-0.8121825,-1.2575665,-1.5918679,-2.322088,-2.7055845,-2.8233538,-2.6237483,-1.4812148,0.6834638,2.4713295,3.682645,4.3239794,5.564437,6.0717087,5.919504,5.755826,5.574866,5.324577,4.8035984,3.731264,2.1535506,0.7736248,0.007363405,-1.3088064,-2.1794682,-2.9088292,-3.306788,-3.4275203,-3.37221,-3.1596122,-3.0033722,-2.9199266,-2.9085455,-2.9005027,-2.8847036,-2.8282623,-2.7983367,-2.5489297,-2.0527334,-1.3157235,-0.47046018,-0.14018536,0.07809519,0.22018217,0.3059717,0.3769215,0.44356638,0.3895924,0.095369615,-0.5731609,-1.3360031,-2.1385355,-2.9914184,-3.3717296,-3.6163251,-3.8486364,-4.0603733,-4.2108316,-4.2989144,-4.3429,-4.1356583,-3.797483,-3.2995963,-3.3334997,-3.281022,-3.317449,-2.9156213,-3.5434513,-4.0599604,-4.167329,-4.411048,-4.3663836,-4.4142942,-4.695226,-4.424714,-4.4247127
-3.6672313,-3.5224242,-3.3091881,-3.247232,-3.1682575,-3.2134426,-5.385133,-3.4387162,-3.687593,-4.2901483,-4.173087,-3.9256985,-3.719808,-3.633595,-3.652555,-3.4086413,-3.0465765,-2.5651972,-2.3109658,-2.304963,-2.4870963,-3.1344442,-3.7046428,-3.8793702,-3.733511,-3.2822108,-2.4570122,-2.0896194,-2.0223985,-1.7995028,-1.5156903,-1.0825874,-0.6878114,-0.24896188,0.054948345,0.15135255,0.04020734,-0.056174256,-0.06668343,-0.07327436,-0.15420073,-0.25465414,-0.36949953,-0.40710282,-0.28040397,-0.24387136,-0.27108246,-0.3620604,-0.4771021,-0.680465,-0.8411599,-1.2329974,-1.6568143,-1.8159738,-1.5900826,-1.5269086,-1.3740916,-1.073728,-0.9839767,-0.9984561,-1.0610502,-1.0324384,-1.1358602,-1.3757143,-1.6565907,-1.8376644,-2.0908875,-2.2288961,-2.3481991,-2.5042,-2.6619184,-2.7160475,-2.7474375,-3.1054034,-3.480164,-3.9440765,-4.451661,-4.7733927,-4.8493376,-4.7953944,-4.9431295,-4.987928,-4.883174,-4.8490505,-4.80978,-4.7390146,-4.476594,-4.5880647,-5.3851476,-5.3851585
-2.6171374,-2.5479138,-2.4274158,-2.4142365,-2.4304352,-2.4332507,-2.3467693,-2.350821,-2.298348,-2.0631785,-1.610782,-1.2565846,-1.4288344,-1.409776,-1.7000318,-2.944188,-3.7024539,-4.078408,-4.188607,-4.35124,-4.4682317,-4.370344,-3.7264,-2.9573708,-2.204246,-1.5214661,-0.116297334,0.82369155,0.90682715,1.0370971,0.93783337,0.3434149,-0.15920696,-0.8851736,-1.7376361,-2.447526,-2.8720832,-3.473339,-3.8659675,-4.0893807,-4.130854,-4.059249,-4.0342984,-3.9988618,-3.9647763,-3.9301648,-3.9613676,-4.048118,-4.1811047,-4.2544403,-4.2693396,-4.132422,-3.559358,-2.6954713,-1.9174201,-1.7295039,-1.6851739,-2.0532346,-2.2180035,-2.261752,-2.4235923,-2.5520678,-2.6312053,-2.7582364,-3.0181537,-3.297996,-3.558854,-3.6910138,-3.7988172,-3.9148426,-4.042567,-4.111571,-4.1718993,-4.1803308,-4.0282917,-3.6692939,-3.0630608,-2.9274602,-2.8540459,-2.8085485,-2.4522486,-2.631579,-2.5610108,-2.7763112,-3.0092907,-2.9420514,-3.0083926,-2.6183481,-2.3468578,-2.3468714
1.4239041,1.2321562,0.7056972,0.59950364,1.1107488,1.7773407,0.41051966,4.648365,6.717267,8.321402,8.991411,9.259939,9.305561,9.310236,9.145797,7.926269,5.8272486,3.4722257,2.1751094,2.3136663,3.395698,5.6059856,7.1089654,7.7567754,8.170999,8.327435,8.2224655,7.894247,7.898134,7.697112,7.253209,6.2794466,5.2257347,4.1340322,2.892243,2.0928903,1.8100321,1.0706303,0.5836369,0.16995376,-0.0906952,-0.30731994,-0.42223477,-0.46648356,-0.5953294,-0.5649889,-0.46672273,-0.33203164,-0.08931032,0.21130463,0.38019815,1.014157,1.7146741,2.1346884,2.3183212,2.308357,2.1878994,1.5754745,1.1024286,0.7828104,0.29980552,-0.19448936,-0.7259432,-1.2080781,-1.5296628,-1.7892665,-1.9479101,-1.9512024,-1.8933464,-1.7684473,-1.5806415,-1.4935961,-1.3564236,-0.7803648,0.040572077,1.0027802,1.7897167,1.8468742,1.8737767,1.9285936,1.9525497,1.4662958,0.97323644,1.1977613,1.1928909,1.3382926,1.1876845,0.5958185,0.41043606,0.41040424
-1.6935871,-1.6706343,-1.4771347,-1.405504,-1.5187672,-1.5728347,0.1301904,-1.5680625,-1.360607,-1.0832368,-0.9410908,-0.95765346,-0.7072637,-0.7851137,-0.91480696,0.04760319,1.180164,1.881536,2.10156,1.9913609,1.6371458,0.022748318,-1.7076552,-2.462593,-2.75638,-2.5148797,-2.1505294,-2.0313468,-2.021812,-1.9978662,-1.9390337,-1.531537,-1.0675569,-0.57915103,-0.112296015,0.04956712,0.030117333,0.43770036,0.8625574,1.3543029,1.9819841,2.8306527,3.4844427,3.9930425,4.20671,4.215417,4.1816106,4.041653,3.7534947,3.3833466,3.1280012,2.3543434,1.0931087,-0.33376855,-1.1270916,-1.3413272,-1.2105722,-0.6359303,-0.3240686,-0.1852269,-0.051969185,0.064338304,0.16125795,0.34941864,0.5328998,0.6533225,0.6432517,0.59513783,0.5321734,0.4373653,0.27472308,0.112818584,-0.030322548,-0.35819358,-0.65566343,-1.1547835,-1.8410856,-2.0073385,-1.9866588,-1.7539886,-1.9003795,-2.0168185,-1.681423,-1.7531625,-1.5149736,-0.94780225,-0.73214996,-0.29870158,0.13028234,0.13033384
-0.31317985,-0.17064533,-0.023619696,0.020859852,0.019832611,0.08564739,-0.0742096,0.047695756,0.08414471,0.0054437444,-0.2094072,-0.36861008,-0.7654153,-0.7038019,-0.91054034,-1.5080042,-2.3013325,-2.9782367,-3.2421947,-3.3832471,-3.3247814,-2.7751188,-2.1021972,-1.7179742,-1.2293378,-0.7591572,-0.04342086,0.33044273,0.27454484,-0.0012296736,-0.58022916,-1.6954896,-2.392849,-2.8618674,-3.2058787,-3.3498745,-3.3057446,-3.2749972,-3.1389127,-2.8866243,-2.6119342,-2.4361386,-2.432304,-2.5417452,-2.6309755,-2.6501236,-2.6608696,-2.7261963,-2.8261576,-2.8721642,-2.841609,-2.675088,-2.0866141,-1.2097191,-0.089053884,0.39719462,0.23296477,-0.63289845,-0.98488307,-1.1484724,-1.4202602,-1.7152121,-1.9511838,-2.087329,-2.1591377,-2.2435782,-2.3861818,-2.5013254,-2.5602088,-2.6135786,-2.675621,-2.706118,-2.7597384,-2.864062,-2.9369216,-2.5946655,-1.811992,-1.389786,-1.095633,-0.99006474,-0.77093244,-0.5776346,-0.5657108,-0.7451191,-0.8765112,-0.9770287,-1.0092139,-0.76288366,-0.07433446,-0.0743642
1.4201916,1.0113425,0.54036796,0.45790437,0.09467319,-0.10712284,-1.1417142,-0.3670774,-0.40609974,-0.46009573,-0.28420845,-0.104398966,0.6133755,1.2268379,2.512553,6.395838,7.603231,7.7957973,7.7170506,7.6400604,7.4727826,6.8305483,5.631128,3.8022308,1.1504886,-0.37397566,-1.6385484,-1.9913915,-1.9801154,-1.8704739,-1.3700387,-0.40371984,0.37908357,1.1880279,1.9428766,2.3487227,2.5107358,3.007563,3.7040358,4.402778,5.0030746,5.3592057,5.551306,5.7789183,5.954396,5.916394,5.821473,5.7235384,5.6117907,5.4793053,5.3662243,4.821432,3.858179,2.6376317,1.819945,1.3903968,1.4441068,2.1145806,2.5176203,2.7762961,2.9604688,2.940639,2.7173378,2.5521197,2.5339031,2.6705127,2.7307773,2.760992,2.7902813,2.758649,2.691064,2.673398,2.6742864,2.3454099,1.8875635,1.2200127,-0.31392846,-1.0354011,-1.6346219,-1.8285582,-1.5379083,-1.4405122,-1.274142,-1.1521034,-1.0045398,-0.9401808,-0.5664315,-0.43654934,-1.141773,-1.1417878
0.18600823,0.11186848,0.07147768,0.12182029,0.11677244,0.19872677,-0.8962543,0.37461144,0.79465747,2.2147226,3.626996,3.9904914,3.9044437,3.7353861,3.3855357,2.3083735,2.1691768,2.6140606,2.8815322,2.857025,2.6369348,2.1837685,2.6138418,3.5811222,4.5175686,4.8719535,4.92953,4.7731915,4.606655,4.433788,4.031597,3.8054943,3.8205829,4.054402,4.3612566,4.4695797,4.328581,4.1302443,4.011735,3.915793,3.8381472,3.763661,3.7841966,3.8177226,3.886344,3.9037218,3.881576,3.7844486,3.637012,3.4704912,3.368295,2.9189062,2.6170008,2.5728002,2.7992349,2.9332232,3.1574543,3.517976,3.792579,3.818656,3.789825,3.6869254,3.430386,3.16345,3.0337472,3.0209765,2.9910395,2.9243202,2.82939,2.718985,2.5818856,2.4926498,2.4292347,2.1393647,1.6670034,1.1348021,1.1960702,1.2400212,1.3911592,1.43671,1.464097,1.2741802,0.9825471,0.8142914,0.81775427,0.6613935,0.48390722,0.4942662,-0.8963021,-0.8963574
-6.3674803,-6.1544085,-5.9246397,-5.908185,-5.79498,-5.759647,-5.933773,-5.577329,-5.479704,-5.698028,-5.6951914,-5.524642,-5.429494,-5.3193393,-5.5565877,-5.7063065,-5.731908,-5.872137,-5.9783525,-6.002491,-6.0204096,-6.2019186,-6.3717504,-6.15281,-5.4535217,-4.609367,-3.3116593,-2.6756258,-2.5915923,-2.550262,-2.657699,-2.9587607,-3.3312507,-3.7150955,-4.1428175,-4.498698,-4.762683,-5.025041,-5.194247,-5.3248816,-5.407651,-5.3497953,-5.249073,-5.130706,-5.0415645,-4.9845634,-5.0077295,-5.0633593,-5.161946,-5.2643423,-5.3374033,-5.346323,-5.2224207,-4.956632,-4.62142,-4.4930015,-4.3998375,-4.45544,-4.4739494,-4.485343,-4.514556,-4.502797,-4.518649,-4.6569405,-4.9210978,-5.2236156,-5.58673,-5.7702384,-5.9107475,-6.0662937,-6.2195973,-6.301017,-6.36849,-6.507118,-6.5283356,-6.5117426,-6.6552515,-6.7827587,-6.866744,-6.8641367,-6.7699375,-6.8309364,-6.87414,-6.8613873,-6.832303,-6.813065,-6.668539,-6.6257,-5.933712,-5.9336834
