0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
-1.7602956,-1.5036694,-1.4865347,-1.4690863,-1.6121972,-1.6194828,-1.5561743,-1.3924328,-0.8146005,-0.2517452,0.37183934,0.74337214,0.8274791,0.7052387,0.7122653,0.05199687,-0.7860483,-1.4049993,-1.8922234,-2.6090176,-3.0590773,-3.0989795,-3.0030155,-2.8625813,-2.7473063,-2.5635214,-2.236001,-2.0381942,-1.8967626,-2.0670462,-2.278494,-2.582755,-2.7537718,-2.775299,-2.9468508,-3.203975,-3.3937426,-3.4678488,-3.0668688,-2.6183777,-2.262361,-2.0515153,-1.8385218,-1.5006773,-1.0941836,-1.0815647,-1.1948876,-1.3262705,-1.6517849,-2.144031,-2.9828146,-3.9053183,-4.4688997,-4.009581,-2.7291937,-1.9623356,-1.6967986,-1.6424477,-1.889152,-2.0968454,-3.3843153,-4.34276,-4.2805376,-3.1289153,-1.8463116,-1.1764414,-0.6127109,0.48602253,0.77479285,0.1265783,-0.43087065,-1.3370333,-2.1522903,-2.8957553,-3.3936315,-3.4290032,-3.2203374,-2.9239979,-2.5266876,-2.1263504,-1.9638,-1.8094513,-1.708251,-1.6155736,-1.556998,-1.4867826,-1.4183992,-1.3910686,-1.4247079,-1.4718397,-1.5003684,-1.5573938,-1.7046505,-1.8477972,-1.8940889,-1.8786235,-1.6683474,-1.3300388,-1.069974,-0.9490564,-0.80451447,-0.7226329,-0.7777009,-0.8222643,-0.8645689,-0.9079472,-1.0495023,-1.0466939,-1.0413574,-1.1461719,-1.1768228,-1.3437322,-1.4224967,-1.3221066,-0.8007045,-0.18481731,0.052560925,0.044909313,0.054783344,0.017521068,-0.19861095,-1.1445476,-1.1438761,-1.1438773
-0.412034,-0.3946107,-0.4216359,-0.37738734,-0.5488728,-0.60808486,-0.82997376,-1.2559216,-1.29231,-1.0601766,-0.79913557,-0.5207274,-0.516542,-0.3728275,-0.23937258,-0.729687,-1.5150576,-2.1349177,-2.1773248,-2.5789044,-2.8555083,-2.9019406,-2.8391905,-2.6600447,-2.5377147,-2.460198,-2.351834,-2.2839239,-2.2315805,-2.3172936,-2.2541206,-2.2698624,-2.3962035,-2.5097158,-2.7452455,-2.9865425,-3.0914502,-3.2215354,-3.1072536,-2.7379332,-2.4399028,-2.2782245,-2.1357815,-1.8071265,-1.6108379,-1.7584339,-2.006761,-2.1492763,-2.4371998,-2.8313282,-2.9271975,-2.4894118,-0.92835474,2.802894,5.9179654,6.609073,6.3728304,5.5906153,4.853489,3.9483683,1.8115147,0.0025810003,-0.48806295,-0.29404098,-0.21578486,-0.10990976,-0.22047281,0.23394705,1.2322923,1.076193,0.6804912,-0.18688008,-1.0121943,-1.7651477,-2.2570457,-2.4843454,-2.4788346,-2.4099977,-2.3279443,-2.2833934,-2.268945,-2.2792046,-2.3364263,-2.3450098,-2.319568,-2.2744074,-2.1999326,-2.1039007,-2.0012925,-1.9413455,-1.8009337,-1.5807664,-1.3763145,-0.93672556,-0.23729372,0.63309574,1.2896333,2.154658,2.9235935,3.2778883,3.5644956,3.5879369,3.499634,3.4145806,3.3769054,3.3991842,3.418341,3.193415,2.8720236,2.3948324,1.9680656,1.6979122,1.5875193,1.7672067,2.1952076,2.071851,1.4026908,0.35038203,0.30054542,0.29239622,0.062457334,-0.033166133,-0.03372144,-0.033751428
2.0447817,2.571214,2.4686935,2.7404222,2.1666121,1.7629519,1.0218532,0.016756177,-0.085023224,0.11564598,0.38682935,0.5269543,0.2999978,0.15987676,0.27672744,-0.06246389,-0.5556103,-1.287894,-1.7853913,-2.312177,-2.9282222,-3.1986756,-3.2604222,-3.1380327,-2.9655304,-2.6625478,-2.1437886,-1.6681151,-1.0332191,-0.7446016,-0.49635658,-0.50508666,-0.8098509,-1.1068004,-1.4866343,-1.6482539,-1.7973667,-2.0791917,-2.5537786,-2.2869127,-1.9823192,-1.7681481,-1.5361301,-0.93607306,-0.49818084,-0.7987296,-1.11703,-1.3749368,-1.4936875,-1.4681585,-0.96314895,-0.3448222,0.83529824,3.2076254,5.1466303,6.057316,6.1291943,6.3022213,6.4764194,6.1875005,5.1628146,3.5325413,1.9108365,0.74020666,0.23730041,0.0770078,0.19560413,0.7264443,1.9773276,1.8460209,1.1101816,-0.0066898055,-0.7808354,-1.0312064,-1.1280868,-1.2379533,-1.1958672,-1.1678926,-1.1237001,-1.15213,-1.2941836,-1.4753375,-1.7132307,-1.8693401,-1.9845167,-2.060465,-2.1376185,-2.2171934,-2.1849313,-2.1816928,-2.1820607,-2.0217981,-1.7511054,-1.4120512,-1.0170188,-0.5952805,-0.025083706,0.6641388,0.95837617,1.0642804,1.1658869,1.2587942,1.3248417,1.4002756,1.3991003,1.4126258,1.4025195,1.2823603,1.0004208,0.7163161,0.41789198,0.16430184,-0.008306138,-0.3939698,-0.8402478,-1.1378064,-1.201076,-1.5605,-1.6614866,-1.5929079,-1.8609784,0.083364226,0.08659471,0.08666141
-3.34257,-2.8745902,-2.9919577,-3.1714797,-3.4584517,-3.5298598,-3.6440465,-3.840333,-3.9378593,-4.0896883,-4.1926646,-3.9326606,-3.7379925,-3.6128213,-3.5320325,-3.1641166,-1.9413818,-0.0053557754,1.0975076,1.6592752,2.007921,2.0357056,1.9093904,1.6220335,1.3947365,1.174517,0.61626387,0.001068484,-0.8070286,-1.5666255,-2.2840877,-2.5135384,-2.6014376,-2.7097805,-2.5953732,-2.0419219,-1.1912152,-0.6482063,-0.72364974,-0.9918592,-1.1642077,-1.272248,-1.4057237,-1.330085,-0.19268861,0.9302439,2.137476,2.9401789,2.9880326,2.318653,1.4534684,0.815281,0.1834074,-1.4662297,-3.1430774,-3.7232914,-3.5944662,-3.2202241,-3.1820433,-3.2809267,-2.646876,-2.4176173,-2.9265006,-4.0067463,-4.987352,-5.3167124,-5.3204765,-4.9862723,-4.3363247,-4.203281,-4.004283,-3.1604972,-1.7827175,-0.3388576,0.99455106,2.5574014,4.028148,4.8807926,5.3373675,5.941426,6.3460364,6.721175,7.087451,7.3934155,7.5862083,7.708605,7.8296127,8.02557,8.09861,8.17727,8.272318,8.406407,8.434528,8.207024,7.7403283,6.120384,3.349574,1.0483586,-0.038114697,-0.8607949,-1.4235584,-1.6012864,-1.7158513,-1.7777398,-1.7800257,-1.7749026,-1.781847,-1.8475938,-1.7922416,-1.7564976,-1.7141407,-1.897013,-2.2551296,-2.1701064,-1.1462927,0.3788547,1.0026817,0.6224977,0.68633044,0.76062953,0.8230599,0.19432499,0.18760124,0.18749952
-0.6353987,-0.34286648,-0.4875785,-0.4902033,-0.29589108,-0.29283327,-0.19523767,-0.02616939,0.3374745,0.79567266,1.4444827,1.8983345,1.9508524,1.7792872,1.6931298,1.1400604,0.4916224,0.13613386,0.35572815,0.3249336,-0.056817144,-0.46315157,-0.7178573,-0.9947888,-1.1943173,-1.3002188,-1.3496835,-1.4448152,-1.494889,-1.5689247,-1.5273811,-1.6706243,-1.938731,-2.1316543,-2.5263567,-3.0183198,-3.291018,-3.7770557,-4.4090786,-4.5809097,-4.4847913,-4.355996,-4.2203403,-3.6011353,-2.363776,-1.9756254,-1.7505672,-1.8027699,-2.1177497,-2.5720968,-3.1467392,-3.440237,-3.324842,-2.8533854,-2.4906602,-1.8319184,-1.3475239,-1.2272989,-1.6811314,-2.2491095,-3.140102,-3.530454,-3.6365125,-3.4045415,-2.5494056,-2.016244,-1.5526084,-1.2286627,-1.4928117,-1.4131889,-1.3845973,-1.5221372,-1.7958792,-1.9237566,-1.9032335,-2.0762613,-2.2696288,-2.437111,-2.349503,-2.297521,-2.3372214,-2.4014573,-2.5721424,-2.7807164,-2.9358234,-3.100469,-3.3070707,-3.4651306,-3.5121343,-3.518828,-3.498531,-3.4247074,-3.3037305,-3.1003482,-2.8563528,-2.268109,-1.604737,-1.1196811,-1.0271258,-1.0462543,-0.983691,-0.89214516,-0.83851105,-0.80208874,-0.83198094,-0.80816483,-0.91606295,-0.9585171,-0.96083885,-0.9806738,-1.0207136,-1.167445,-1.2793357,-1.7204143,-2.7876825,-3.7954984,-4.1565833,-3.9312787,-3.9285543,-4.0166445,-3.9337234,-2.958293,-2.9578204,-2.9577746
-1.224254,-1.2029047,-1.3086661,-1.4398454,-1.5050619,-1.4942346,-1.48853,-1.508584,-1.5508398,-1.4612737,-1.2914233,-1.1371574,-1.192034,-1.1631982,-0.79135215,-0.20348758,0.54939324,0.70844567,-0.053153843,-0.5286018,-0.67436826,-0.39677906,0.18876338,0.8641592,1.399449,1.8994493,1.9869503,1.9519374,1.7905173,1.2184134,0.25961918,-0.31380454,-0.4672866,-0.5896291,-0.9405701,-1.2534133,-0.93992996,-0.4245643,-0.07643775,0.22667521,0.5070169,0.68192387,0.85012496,1.4813169,2.6286964,3.2225137,3.563775,3.6146905,3.34925,2.8031735,1.7339256,1.437944,1.3832575,1.2155935,0.8183235,-0.14164537,-0.8936313,-1.4609334,-1.8009672,-1.9201694,-2.0712392,-2.0800586,-2.001475,-1.7001522,-1.604945,-1.9174228,-2.0819967,-1.9276844,-1.5767349,-1.5587509,-1.6816157,-1.5114431,-1.1742543,-0.78106236,-0.0771233,0.8448535,1.732523,2.2983942,2.6571558,3.1176066,3.347157,3.468545,3.5679498,3.657111,3.7237792,3.8101816,3.8839874,3.9380317,4.0019684,4.119469,4.340971,4.615613,4.765516,4.684164,4.131647,3.8608656,3.6695065,2.6025488,1.5269954,0.79130477,0.27186674,0.11259252,0.0010670722,-0.068107456,-0.11822957,-0.10407704,-0.27194488,-0.390728,-0.43164164,-0.39234427,-0.26500607,-0.26726228,-0.52849764,-0.71715444,-0.7237333,-0.2577716,0.2901779,0.64898604,0.82632935,0.846712,0.9726529,1.2620882,1.261304,1.2613155
-3.0353084,-3.5388274,-3.5662918,-3.4912224,-3.2294297,-3.1210914,-2.899991,-2.4707408,-1.9880588,-1.1293662,0.007001929,0.6228505,0.5792476,0.6378014,0.8575579,0.57696956,0.06280432,-0.85714567,-1.321161,-1.691699,-2.0724502,-2.399348,-2.6128337,-2.7745483,-2.8920555,-2.8515654,-2.6852312,-2.545947,-2.3887255,-2.1879675,-1.7887228,-1.5921335,-1.5751176,-1.4214977,-1.4457276,-1.7949888,-2.4318964,-3.5383682,-4.2554426,-4.3070874,-4.209404,-4.0913477,-3.9810534,-3.643796,-3.3483891,-3.3621435,-3.3821485,-3.4261699,-3.5454268,-3.7116811,-3.794894,-3.6488683,-3.0728312,-1.8249681,-0.8245672,0.031755675,0.31651437,0.1712656,-0.38171124,-1.0588713,-2.257446,-2.7594297,-2.7991621,-2.5449052,-1.4841627,-0.51585793,0.08471758,1.1204083,1.632004,1.611932,1.5866361,0.9930244,0.08459867,-0.7682558,-1.466955,-2.544347,-3.3253655,-3.774707,-3.953086,-4.1996384,-4.3002663,-4.373666,-4.4568133,-4.532609,-4.5933256,-4.684122,-4.8396444,-4.9943266,-5.091537,-5.1413574,-5.1832237,-5.17661,-5.1034393,-4.8528605,-4.4596252,-3.5896425,-2.4998472,-1.5751038,-1.0874141,-0.8479955,-0.7147029,-0.7464024,-0.7208771,-0.7165055,-0.78393304,-0.7727339,-0.803151,-0.88559246,-1.0504344,-1.2011864,-1.4211204,-1.5274315,-1.4862921,-1.7127354,-2.5516596,-3.5673766,-4.08065,-4.253087,-4.376569,-4.5114546,-4.442198,-3.694438,-3.6941395,-3.6941414
-5.2525144,-5.104413,-5.1423635,-5.110138,-5.018016,-4.980114,-4.9709263,-5.0014114,-4.977927,-4.884525,-4.454148,-3.9049783,-3.7453175,-3.5486238,-3.2925076,-2.9914029,-2.4243033,-2.1592298,-2.3288336,-2.2819111,-2.0493903,-1.9005094,-1.7493895,-1.6325771,-1.5424421,-1.2589289,-1.0417694,-0.87393,-0.6369846,-0.352412,-0.18896273,-0.07614426,0.28660214,0.6345676,0.60171247,0.2366365,-0.21563363,-1.083484,-2.2740328,-2.9117317,-3.240125,-3.384595,-3.4814339,-3.1678803,-1.8111613,-1.0197923,-0.4189372,-0.17780197,-0.1714898,-0.6094449,-1.3614913,-1.5614765,-1.7096943,-2.5111933,-3.2888355,-3.397531,-3.36413,-3.380371,-3.7035942,-4.088701,-4.2208467,-3.93093,-4.0221004,-4.2919455,-4.741542,-5.1881156,-5.528591,-5.5769215,-4.4605346,-3.9884825,-3.6263194,-2.8945718,-2.0684438,-1.5073562,-0.98713785,-0.52267903,-0.3065435,-0.31674242,-0.24736083,-0.32014358,-0.3235936,-0.3380844,-0.40968037,-0.50781226,-0.5789045,-0.67006314,-0.85957795,-1.0275369,-1.1009965,-1.1604388,-1.2494836,-1.3968117,-1.6278806,-1.9005406,-2.0759053,-1.7836523,-1.830389,-2.2441368,-2.442678,-2.6647596,-2.856865,-3.0194757,-3.11606,-3.202499,-3.2436128,-3.2431965,-3.3228843,-3.4644642,-3.6232712,-3.7821426,-3.9568174,-4.1717834,-4.336852,-4.4540386,-4.5229206,-4.4264536,-4.3648815,-4.3208385,-4.306843,-4.314111,-4.2746577,-5.155299,-5.1573305,-5.157327
-1.5148649,-1.9419618,-1.8468388,-1.7601417,-1.1494834,-0.98710567,-0.96485686,-0.82743967,-0.89230853,-0.50811017,0.07485998,0.39511332,0.2826709,0.57871985,0.8437158,0.71583015,0.53126705,0.055708453,-0.41205716,-1.4697405,-2.0392735,-2.389873,-2.638029,-2.8731246,-3.0373266,-3.0384018,-2.9415832,-2.865541,-2.792835,-2.6653883,-2.5015287,-2.5047865,-2.52951,-2.478187,-2.4277248,-2.6054807,-2.977563,-4.2598343,-4.8458076,-4.736019,-4.476179,-4.2817264,-4.103358,-3.541914,-3.3716888,-3.6293824,-3.8207126,-3.868348,-3.9432588,-3.85273,-3.3400512,-3.3254123,-3.3846948,-3.0064662,-1.4442589,-0.18982269,0.32381588,0.15904224,-0.37197876,-1.0316392,-2.8388684,-3.7681932,-4.193918,-3.8699715,-2.9111614,-1.8846205,-1.4922087,-0.5430416,0.020157225,0.3207916,0.26854748,-0.43278617,-1.4963379,-2.5454063,-3.2143893,-3.7195768,-4.0108356,-4.1901274,-4.3016543,-4.366837,-4.3399205,-4.2963424,-4.2407737,-4.165677,-4.1073713,-4.0461926,-4.018841,-4.025635,-4.0397353,-4.087641,-4.105443,-4.0615234,-3.9535432,-3.6297388,-3.114297,-2.139119,-1.4955727,-0.9179795,-0.39551708,0.007822707,0.20201817,0.043879792,-0.00924851,-0.07628396,-0.2031542,-0.26488274,-0.39700857,-0.5789987,-0.7891661,-1.0199714,-1.2987413,-1.4048771,-1.2783134,-1.1822743,-1.0082632,-0.90343904,-1.0228692,-1.3695649,-1.5181371,-1.5020876,-1.3287653,-0.6966867,-0.6959084,-0.6959212
1.1502376,0.27182618,0.18701294,0.005034432,-0.06898987,-0.10686703,-0.018671766,-0.07179813,0.017241627,0.24808344,0.38395843,0.5539465,0.33168262,0.12869914,-0.12661678,-0.87923616,-1.9506565,-2.8722534,-2.9587598,-2.7980409,-2.7148662,-2.6503358,-2.556365,-2.4305103,-2.2765977,-2.1562855,-1.887872,-1.569078,-1.0023417,-0.656698,-0.46975556,-0.5677012,-0.6959258,-0.66896766,-0.75503784,-0.5071827,-0.20353918,0.35244143,0.82897145,1.0836318,1.1522563,1.1236145,0.99765205,0.44042122,0.18951872,-0.2733811,-0.7960339,-1.1404698,-1.6311204,-2.011683,-2.0745392,-1.6034447,-0.71148276,1.2671499,2.47296,2.927998,3.051612,2.8563366,2.5105777,2.0606837,0.9065584,0.42347398,1.2241216,2.6361697,3.932796,4.6240463,5.37565,7.21625,8.698772,8.472821,8.309751,7.378254,6.1838565,5.1164594,4.1762004,2.6671681,1.303704,0.43512934,-0.12107066,-0.99276,-1.439832,-1.8563495,-2.2195396,-2.5329459,-2.8042462,-3.1341906,-3.512134,-3.8462205,-4.023238,-4.093386,-4.1395054,-3.9901404,-3.624702,-2.9617362,-2.2027507,-1.2171247,0.22048697,1.2798164,1.3888128,1.365834,1.2571542,1.2481974,1.2493834,1.2957516,1.1781125,1.3061965,1.4369929,1.4531181,1.2074132,0.9872774,0.77039605,0.8015945,0.945482,0.79928076,0.028046682,-0.8097388,-1.3864615,-2.0345058,-2.1895823,-2.298268,-2.3284833,-0.9524631,-0.95123667,-0.9511862
-2.0436034,-1.2195225,-1.2128981,-1.307614,-1.1856153,-0.95839167,-0.83568144,-0.97065413,-1.5512621,-2.0117273,-2.1154702,-2.0000954,-1.8584284,-1.810871,-1.8730732,-1.8760595,-1.5870963,-0.69160205,-0.15349832,0.2628985,0.625973,0.7905092,0.80293113,0.72167295,0.6113064,0.6772138,0.8418715,1.081721,1.4034675,1.8611803,2.111003,2.257322,2.4269044,2.309146,1.9926798,1.5593421,1.3268955,1.4794217,1.2343487,0.56787276,-0.05057849,-0.47257042,-0.92747223,-1.7969836,-2.0367377,-1.8820409,-1.6366199,-1.4917568,-1.0691813,-0.43931222,0.3487962,0.91046405,1.103887,0.06430455,-2.035489,-2.8245993,-3.054105,-2.9137034,-2.8745446,-2.8040156,-1.6810361,-0.28532964,-0.08553925,-0.8475088,-2.1717038,-2.9417462,-3.405846,-3.866595,-2.9567418,-2.631339,-2.595888,-2.6719327,-2.8413014,-2.6108108,-2.3597763,-2.02558,-1.6647629,-1.4123533,-1.2231069,-0.83413684,-0.6329792,-0.4304375,-0.22863391,-0.06418917,0.09005556,0.26154673,0.368217,0.4770674,0.56817645,0.5678017,0.63569057,0.6984297,0.68814945,0.5768935,0.39523613,-0.18925178,-1.4977053,-2.1397643,-2.2136412,-2.0953856,-2.0156863,-2.0143647,-1.9660959,-1.9353104,-1.8930502,-1.9615933,-1.974122,-1.9801481,-1.9276024,-1.7992072,-1.7885743,-1.7684898,-1.7373115,-1.7667632,-1.3123145,-1.1763985,-1.2331781,-1.430642,-1.3739426,-1.2611318,-1.0805304,-1.3784019,-1.3798499,-1.379814
-1.2133851,-0.89171934,-0.6699797,-0.64346284,-0.5500319,-0.5646128,-0.66398394,-0.69439334,-1.0562019,-0.9621736,-0.9836559,-0.86015636,-0.78983724,-0.5803529,-0.83482814,-1.3428643,-1.660554,-2.0501747,-2.5045104,-3.1295872,-3.378133,-3.636044,-3.8862116,-4.0194464,-4.075362,-4.0738716,-4.047877,-4.0339665,-3.9962254,-3.7341251,-3.134263,-2.700007,-2.4278798,-2.2324772,-2.039425,-2.2102237,-2.4551597,-2.7320292,-2.487749,-2.065728,-1.6355569,-1.4283353,-1.3431989,-1.42153,-1.5984056,-1.6958903,-1.8930078,-1.9927464,-2.132581,-2.1697154,-1.9834174,-1.6627804,-1.1485679,-0.11548939,2.0302281,3.7070146,4.405499,4.4418225,4.13721,3.7244034,1.5856578,-0.65074164,-1.5279756,-1.3518713,-0.76886547,-0.022688866,0.07895151,0.4381378,-0.02254191,-0.6366074,-0.7844085,-1.0747292,-1.2461038,-2.1011214,-2.7789946,-3.2823224,-3.5477507,-3.6131096,-3.6907403,-3.8225217,-3.895854,-3.9750998,-4.01859,-4.0016675,-3.9493694,-3.8800192,-3.7758667,-3.6862817,-3.6044345,-3.5394096,-3.456129,-3.3206978,-3.1555376,-2.6898105,-1.7581522,0.6581459,1.9591424,2.2408123,2.477584,2.5072975,2.6116617,2.450004,2.3117628,2.1598356,1.9365169,1.9293396,1.7832403,1.3739291,0.8951165,0.38808107,0.059281185,-0.07429077,-0.04278504,0.7797195,1.1351986,0.9921212,0.24695876,0.19940192,0.33004475,0.2876881,0.15682527,-0.18628976,-0.18663481,-0.1866535
0.1083844,0.0036724806,0.08129743,0.26585716,0.40607008,0.42259407,0.41433334,0.57933545,0.4432797,-0.0054024756,-0.13360925,0.040629864,0.07500829,0.10902144,0.16701774,0.86491174,1.7061017,2.393639,2.3624468,2.4969778,2.6553953,2.5677197,2.2497463,1.6372272,1.0522945,0.6231577,0.29131386,0.27552664,0.42860755,0.98345476,1.3476433,1.4251659,1.5762662,1.7284002,2.1245668,2.5577698,2.860093,2.9036484,1.9343827,0.8974372,0.118107334,-0.3018496,-0.6608779,-1.6410077,-2.0150392,-1.1545208,-0.3133331,0.2004295,2.4023895,4.768568,7.1645594,8.139415,8.280669,7.7435436,5.5264797,2.3812735,0.4988138,-0.13341185,0.89308393,2.5265691,5.776751,6.5000114,5.9652896,4.7153473,2.9984486,1.7101691,0.9180279,0.11032535,-0.102049164,-0.05129072,0.007774029,0.4231652,0.90234077,1.3430736,1.3343985,1.0105933,0.5291766,0.4335366,0.47613856,0.40124732,0.34850833,0.3091458,0.32963535,0.40240434,0.49112207,0.55463326,0.65979207,0.76000017,0.81031775,0.7952505,0.6516413,0.44234475,0.2385229,-0.0012089461,-0.24891287,-0.60509527,-1.0409863,-1.5837119,-2.2367764,-2.383342,-2.5140061,-2.549274,-2.5124688,-2.4612882,-2.3917909,-2.3129919,-2.1192217,-2.0123522,-2.0070443,-1.8755649,-1.8109326,-1.711278,-1.5806329,-1.6256773,-2.2207763,-2.5245485,-2.2568789,-1.4969803,-1.2631388,-1.1006211,-0.9258125,-2.580528,-2.5808647,-2.580852
-0.47196805,-0.5373683,-0.5256337,-0.81384385,-0.52624243,-0.33824402,-0.1374123,0.33432782,0.93947166,2.311442,3.5826192,4.319008,4.4643183,4.459457,3.9859905,3.3246827,2.644147,2.3752651,2.3173306,2.4941828,2.6596127,2.7337985,2.8656712,3.1892586,3.4958286,3.8664668,4.330309,4.6213408,4.7703586,4.5862384,3.9369628,3.318078,3.0975828,2.965992,2.726267,2.448773,2.5259593,2.7980156,2.4175763,1.8864455,1.4834466,1.2752763,1.0685945,0.94798887,2.4866602,3.2502577,3.6140575,3.568372,3.156403,2.4860475,1.5421414,1.667497,1.687994,0.99410975,0.6802726,1.294307,1.6573684,1.5777707,1.1298585,0.6146953,-0.4849265,-0.2838823,-0.21183504,-0.45010307,-0.42629766,-0.3789,-0.3233103,0.6656848,1.7890788,1.7043202,1.4016181,0.8496323,0.64207935,0.93091995,1.2283936,1.2382294,1.0553682,0.96166325,0.956066,0.5738568,0.40813863,0.22118977,0.07275091,0.0003195107,0.033218466,0.048606902,0.06505503,0.19256343,0.22174385,0.3182869,0.3927906,0.37604487,0.27556804,0.058437645,-0.21915224,0.17740877,1.4446399,2.5002522,3.1751146,3.4042397,3.477029,3.4058766,3.310398,3.2094617,3.1164298,3.0432549,2.8868499,2.7398958,2.567105,2.407773,2.1782546,1.827954,1.7155247,1.3953907,-0.0138680935,-1.3663718,-2.0262198,-2.2032182,-2.0715663,-1.9944929,-1.7777187,-2.3296187,-2.3282895,-2.328303
-5.922509,-5.8742266,-5.8915415,-5.792743,-5.7564225,-5.769559,-5.774244,-5.8440485,-5.788881,-5.648732,-5.119622,-4.487185,-4.436054,-4.254254,-3.8597307,-3.622502,-3.0650444,-2.7872663,-2.8999145,-3.3199067,-3.4810262,-3.5985508,-3.740539,-4.0353675,-4.2967796,-4.40663,-4.5932307,-4.773338,-4.979103,-5.140969,-5.0874805,-4.9235716,-4.831891,-4.834881,-5.012377,-5.307356,-5.5513225,-6.206271,-6.685323,-6.7319746,-6.6272225,-6.5243087,-6.446073,-6.1026173,-5.556421,-5.3607574,-5.114089,-4.962146,-4.903922,-4.8174863,-4.5576706,-4.8259,-4.8565083,-4.4632688,-3.9763772,-3.5771542,-3.329981,-3.2697773,-3.6389456,-4.160718,-4.8978834,-5.355722,-5.7377257,-5.8887854,-5.914456,-5.829753,-5.823004,-5.46297,-4.511727,-4.214744,-4.1511006,-4.265213,-4.554449,-4.9086437,-5.042728,-5.032386,-4.8766775,-4.7804236,-4.619215,-4.3771133,-4.244255,-4.119482,-4.0475407,-3.9990149,-3.9972878,-3.9816022,-4.0325165,-4.0992737,-4.128752,-4.167972,-4.184069,-4.1596804,-4.134788,-4.005286,-3.7937574,-3.64433,-3.951795,-4.0630884,-3.8942556,-3.790135,-3.6182806,-3.650495,-3.6678529,-3.712564,-3.7433543,-3.7683015,-3.9024744,-4.1012144,-4.2960033,-4.5067067,-4.7088494,-4.879641,-4.956912,-4.9143076,-4.538191,-4.283362,-4.3916297,-4.529697,-4.627377,-4.6968966,-4.8066044,-4.154305,-4.155951,-4.155935
