0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
-1.1807097,-1.221983,-1.2035816,-1.1985822,-1.256215,-1.3281438,-1.4218998,-1.1511562,-0.808527,-0.3315733,0.16491939,0.45594484,0.29329595,0.30103925,0.4914364,0.63970524,0.6181295,0.52128434,0.16904172,-0.09432468,-0.17343014,0.3263287,1.2469093,1.9220549,1.6502177,1.891973,1.266753,0.2582541,-0.25476483,-0.26855347,-0.30506247,-0.5805542,-0.3211375,1.1195834,2.1320586,1.9854591,1.6539806,2.0221276,2.1522467,2.2032628,2.1482196,1.8037612,1.0681584,0.9758102,1.0105155,0.76861745,0.7246704,0.98730314,1.0247387,1.0784771,0.5762497,0.010222167,-0.18346317,-0.21263503,-0.24487449,-0.33052343,-0.28459853,-0.28293538,-0.37171683,-0.43290433,-0.4041485,-0.40432382,0.09449121,0.49996042,0.99492085,1.470321,1.9342146,2.354338,2.7649758,3.1030493,3.4142725,3.6266131,3.304404,2.5560322,2.3263857,2.6132822,1.6641505,0.3099714,-0.0785521,0.21002907,0.4587404,0.7153709,0.8673792,0.9439101,0.5989522,0.41955715,0.46367782,0.3605333,0.72668546,1.6313281,2.7716932,2.909494,1.7431607,1.2147036,1.8192949,2.5609112,3.0739193,3.2673643,3.3961215,3.4903235,3.585858,3.5864906,3.6294525,3.672017,3.6910422,3.43714,2.9574475,2.3218522,2.3428476,3.2565079,4.1089344,2.8066864,1.307385,0.35382792,0.34283298,0.69486254,0.9429518,0.952869,0.9087181,0.9943761,1.1112204,1.1465383,1.0294242,1.194033,1.119705,1.0710032,0.9049666,0.68056506,0.6469192,0.71615154,0.6187476,0.48189792,0.42327273,0.45585272,0.7861689,0.78598404,0.7859814,0.7859722
-2.8884735,-2.83784,-2.739988,-2.5892847,-2.3897216,-2.0423875,-1.6636865,-1.2202207,-0.9792184,-0.7256476,-0.4698228,-0.304228,-0.31984377,-0.5290804,-0.7332116,-1.0930936,-1.8305703,-2.2613392,-2.3312528,-2.2669566,-2.1333458,-2.1715806,-2.420148,-2.5061336,-2.0941324,-1.903186,-1.600647,-1.1682228,-1.2377862,-1.6069531,-1.6705241,-1.6233891,-1.5652086,-1.9713883,-2.4834962,-2.2701871,-1.8698323,-1.9309475,-2.0038323,-2.0020337,-1.9037749,-1.4732655,-0.70684296,-0.5417454,0.091021955,0.5275885,0.34936056,-0.17274779,-0.60458386,-0.72274846,-0.72435075,-0.9274228,-1.244564,-1.3996239,-1.3829473,-1.4078898,-1.4900185,-1.4882121,-1.4580431,-1.3287607,-0.97001094,-0.37071657,-0.41096884,-0.5880998,-0.8579346,-1.2571294,-1.563982,-1.8204261,-2.0429575,-2.0802224,-1.9549298,-1.667291,-0.8056405,0.44131863,0.5404389,0.7039444,2.2582617,3.2895298,3.497791,3.5144508,4.426876,4.546859,4.31157,4.191064,5.1945333,7.3295965,8.792894,10.502747,11.022735,10.898535,10.64582,10.303773,9.409206,7.6790476,5.48588,2.998939,0.97901636,0.2604374,-0.098555386,-0.41235068,-0.60275924,-0.765064,-0.890428,-0.89457834,-0.9957352,-1.5612258,-2.2223752,-2.4871845,-2.5401344,-2.833129,-2.848565,-2.7296662,-2.361383,-1.9756658,-1.9948857,-2.11229,-2.2047265,-2.2412167,-2.2288013,-2.1973162,-2.281389,-2.3251848,-2.3749835,-2.4603863,-2.408925,-2.2752464,-2.176496,-2.0937943,-2.1511877,-2.2054768,-2.1126542,-2.163107,-2.1920154,-2.1333442,-0.76599413,-0.7654078,-0.76537997,-0.7653314
-1.1505419,-1.0730217,-0.9452002,-0.7690944,-0.623632,-0.41185546,-0.27208516,-0.2580188,-0.32948554,-0.5277889,-0.22764304,-0.030750245,0.24175832,0.44908464,0.4264849,0.20329148,-0.114204854,-0.2620238,-0.4627057,-0.5704915,-0.6142967,-0.811465,-1.2597785,-1.4832213,-1.1253334,-1.4517238,-1.7721162,-1.6412535,-1.8521276,-2.0970297,-1.9782708,-1.5022085,-1.1017929,-1.1556289,-1.3879961,-1.5363986,-1.6158035,-1.7248175,-1.7912623,-1.8227623,-1.9443953,-2.2562408,-2.1160693,-2.0417771,-0.86350465,-0.41946647,-0.40519524,-0.46595594,-0.55629385,-0.85310316,-1.0638484,-1.0210115,-0.9052353,-0.7126201,-0.6658082,-0.618485,-0.55517054,-0.4483153,-0.14548153,0.13540798,0.42965475,0.77853715,0.23424631,-0.87680405,-1.6099408,-1.774019,-1.457,-1.0204484,-0.6710257,-0.55312216,-0.08335748,0.4842015,1.688849,4.1739616,5.6164637,7.0988746,8.090173,7.914553,7.668373,6.8281136,5.38756,4.6024423,4.280989,4.076354,3.0613983,2.144262,2.1533449,2.710824,2.5442224,2.2918565,1.9993995,1.5661727,1.2032039,1.2766263,1.0509822,0.33028024,-0.34431127,-0.57177293,-0.6940526,-0.7922916,-0.8907231,-0.90956706,-0.9182107,-0.925401,-1.0701435,-1.1335388,-1.2037158,-0.58411676,-0.36887985,-1.2696793,-2.1911938,-1.952081,-1.1804864,-0.5842572,-0.7567768,-1.0914259,-1.4161502,-1.640212,-1.7289958,-1.8956889,-2.2081923,-2.5274477,-2.6582954,-2.7816582,-2.7268455,-2.6209006,-2.4648197,-2.0225282,-1.7670772,-1.3092352,-0.75902367,-0.6655393,-0.693802,-0.7250779,-0.42274892,-0.42183942,-0.42180026,-0.42170185
-2.1053925,-2.1856182,-2.2800314,-2.2328167,-2.221779,-2.0454726,-2.007569,-2.2370815,-2.3524265,-2.720824,-2.96737,-2.8503606,-2.5429196,-2.2767165,-2.052472,-1.9493897,-1.7168632,-1.6798705,-1.7226,-1.7222152,-1.7338114,-1.9270072,-2.1775246,-1.8864247,-0.92810965,-0.24444126,0.353468,0.6896772,0.87496954,0.73715234,0.6098928,0.467238,0.034184095,-0.47372004,-1.0192201,-1.090878,-1.1909086,-1.6113596,-1.8733633,-1.9869142,-2.151978,-2.372053,-1.9724869,-0.78115165,0.5490513,0.772805,1.0755107,1.3292989,1.7253636,1.8414605,1.9787514,2.143231,2.3397746,2.426344,2.4755638,2.416752,2.3945937,2.3931365,2.5083456,2.5650067,2.5865927,2.5857682,1.4286097,0.13788283,-0.89945644,-1.4672029,-1.8632783,-2.0224874,-2.0924082,-2.339356,-2.7121546,-3.091899,-3.2005887,-2.6598852,-2.0658975,-1.524447,-0.28725332,0.23936485,-0.008019701,-0.5491403,-0.87597096,-1.0824063,-1.1552577,-0.9086174,-0.8299849,-0.6021459,-0.23671478,0.4430401,0.56519544,0.5168973,0.12463927,-0.31459928,-0.756803,-1.2528007,-1.6808496,-1.8583467,-1.9098363,-1.9243515,-1.9181769,-1.9178269,-1.935142,-1.9076456,-1.8927305,-1.9427752,-2.0505266,-2.115477,-2.0007977,-1.5782605,-1.2110349,-1.5568728,-1.8877003,-1.5608938,-1.428906,-1.2007346,-1.2826786,-1.3158481,-1.2776272,-1.2523459,-1.1822373,-1.3172174,-1.50908,-1.5741272,-1.6560063,-1.7441936,-1.7178006,-1.6694932,-1.52381,-1.2778685,-1.1410875,-1.32843,-1.4080715,-1.3835628,-1.3826447,-1.3414488,-0.8637642,-0.8636371,-0.86362994,-0.8636136
-1.8277903,-1.8016391,-1.711528,-1.6030241,-1.4162803,-0.9489901,-0.5260638,0.29420465,0.9687307,1.4899988,1.6193125,2.0224528,2.1527069,1.8491485,1.9872104,1.945006,1.9035645,1.3166237,0.68319964,0.3468507,0.015328318,-0.28611112,-0.59219205,-0.7938998,-0.67074805,-0.2927393,0.16360225,0.5154398,0.5146996,0.64106464,1.0140109,1.3106762,1.989675,1.9895481,1.4290386,0.98937595,0.76933897,0.039755464,-0.4350996,-0.6391085,-0.87860274,-1.0965815,-0.5866631,-0.16621798,0.02230601,0.18736006,0.4963776,0.21561745,0.010733433,-0.21837075,-0.027810223,-0.070925914,-0.3258893,-0.5106885,-0.4852413,-0.5848855,-0.71558905,-0.82239556,-1.0391896,-1.28194,-1.4732771,-1.686397,-2.0679026,-1.708937,-1.3413819,-1.159324,-1.0505126,-1.1304934,-1.340016,-1.7743434,-2.4113967,-2.8469055,-3.1021845,-3.3355198,-3.3909333,-3.1205072,-1.7078133,-1.4985541,-1.2683538,-1.5761356,-1.7716956,-1.9999855,-2.2156923,-2.3209827,-2.2641997,-1.7126833,-1.1051105,0.06194015,0.51470935,0.3074803,0.059716538,-0.07255477,0.29321748,0.37480575,0.1680609,-0.23016551,-0.64928603,-0.8571221,-0.933506,-1.033084,-1.0667921,-1.113353,-1.096873,-1.143759,-1.2551925,-1.7724956,-2.2308846,-2.5764441,-2.3852043,-2.4958248,-2.1604526,-1.4012063,-0.90864754,-0.6496326,-0.77672696,-1.1354557,-1.2082005,-1.236393,-1.3410826,-1.6660354,-1.9093064,-1.9090772,-1.9703944,-2.055454,-2.195698,-2.224973,-2.0682175,-1.8052307,-1.7282171,-1.4906538,-1.3088557,-1.5556822,-1.6742396,-1.4776566,-0.1550025,-0.15434974,-0.15431648,-0.1542621
-1.8567829,-1.7077425,-1.5571799,-1.3812101,-1.2878773,-1.2705919,-1.2992673,-1.2876414,-1.7081321,-1.6237926,-1.7156446,-1.8497963,-2.0407884,-2.2502577,-2.097509,-1.9883945,-1.740767,-1.8261248,-2.1861708,-2.3661866,-2.3908176,-2.1689262,-1.8175759,-1.7238212,-1.9839754,-2.166691,-2.0805535,-1.9789214,-1.630076,-1.399102,-1.3199873,-1.3475858,-1.1056297,-0.8901424,-0.19379407,0.011818871,-0.24948645,-0.16737258,-0.09598204,-0.11248924,-0.25166655,-0.55609107,-1.0336057,-1.9726071,-3.1277847,-2.9407268,-2.7115798,-2.5550473,-2.4106739,-2.1492612,-1.745967,-1.5512626,-1.3402572,-1.3191979,-1.2927077,-1.2966064,-1.3187814,-1.3325307,-1.1384364,-0.881605,-0.60687685,-0.43981022,0.24493264,0.7628242,1.0035398,1.0698045,1.0822955,1.4661839,1.8784828,2.1516395,2.3145747,2.4695985,2.2181993,1.5110521,1.1294988,-0.14439239,-2.339448,-2.6810155,-2.7192178,-2.797666,-2.6993642,-2.6160662,-2.5272079,-2.438421,-2.335637,-2.2746713,-2.1742573,-1.696588,-1.2566856,-1.0373644,-0.9662156,-0.98223686,-1.1090963,-1.2466307,-1.0162935,-0.6339504,-0.40665454,-0.26832676,-0.11244935,-0.03993833,0.07424089,0.10204902,0.06484264,-0.040765136,-0.08002281,-0.17309758,-0.43407878,-0.8523884,-1.3067671,-1.8542225,-2.927328,-3.1586053,-2.9785976,-3.1313424,-3.1799893,-3.2687116,-3.3411498,-3.3720918,-3.4494407,-3.4292152,-3.4527125,-3.4361746,-3.4118958,-3.3374295,-3.07729,-2.9853296,-2.8154304,-2.3915343,-1.9999027,-1.2708105,-0.7427277,-0.6962145,-0.74810106,-0.7789661,-0.9674673,-0.96706635,-0.967048,-0.96702546
-3.011276,-3.1099195,-3.2472992,-3.2059653,-3.147261,-2.985203,-2.7927241,-2.8929415,-2.9311728,-2.974441,-2.6321986,-2.200332,-2.0270817,-1.9909565,-2.0018926,-2.057621,-2.1386988,-2.291752,-2.2263484,-2.14895,-2.1672208,-2.4691632,-2.8781772,-2.8429174,-2.2983017,-2.0778325,-1.6524333,-0.99157876,-0.7039839,-0.70739645,-0.7148838,-0.74101883,-1.2766,-1.9961133,-2.3865533,-2.2155383,-2.11054,-2.2395284,-2.2482717,-2.2260754,-2.1590524,-1.817813,-1.315891,-0.75198215,-0.09513488,0.009508856,-0.15118267,-0.6593075,-1.0566422,-1.1614157,-1.1465168,-1.3110442,-1.524602,-1.5593837,-1.5033914,-1.4941597,-1.5152829,-1.4874867,-1.4117169,-1.357486,-1.3360431,-1.4107978,-1.5571864,-1.2114704,-1.0148771,-1.1754403,-1.6964647,-2.5308948,-3.1031609,-3.3492212,-3.4971404,-3.5275416,-3.4082143,-3.3168015,-3.388463,-3.1861591,-2.0796614,-1.3756903,-1.4347712,-1.6026701,-1.5561681,-1.6483793,-1.7143804,-1.590938,-1.4321623,-1.4025178,-1.4431913,-1.1005968,-0.9099713,-1.1195264,-1.2581346,-1.3083018,-1.3968534,-1.1158918,-1.2641712,-1.7225213,-1.9820716,-2.049076,-2.1366813,-2.179666,-2.2114906,-2.2171266,-2.1768482,-2.028387,-1.8992655,-1.6111426,-1.0001372,-0.21668994,0.10544488,0.104620405,0.79782736,1.6073687,2.421247,2.9322414,3.0802937,3.109506,3.0861511,2.9639263,2.5911713,2.4080737,2.1306522,2.1152697,2.063855,1.7374697,1.4410911,1.3595762,1.3472741,1.1524265,0.9875412,0.31170455,-0.20346145,-0.19234717,-0.14549589,0.025328308,-0.8353422,-0.8354424,-0.8354479,-0.8354588
-1.6974728,-1.746899,-1.8646052,-1.768566,-1.6284379,-1.5763974,-1.3939564,-0.9036278,-0.6144582,-0.0615191,0.2307482,0.15031597,0.085923985,-0.17825669,-0.22222784,-0.25816888,-0.3047104,-0.66338325,-0.9870853,-1.1002821,-1.1559141,-0.94311476,-0.5715312,-0.14125668,0.009798486,0.20470642,0.87795347,0.57333493,0.32534274,0.27066103,0.1918785,-0.038619813,-0.051303964,0.5341101,0.53864384,-0.055693313,-0.49676707,-0.72250396,-0.71030915,-0.61589617,-0.4033146,0.1219306,0.25411364,-0.31224957,-1.1594739,-1.0918874,-0.9051945,-0.9320594,-1.0939884,-1.2138722,-0.8540876,-0.2995962,0.22006458,0.5102885,0.5730567,0.6957368,0.7996404,0.7660196,1.3091824,2.6374097,4.46367,6.871401,9.973852,11.248147,11.520554,11.154396,10.211057,8.987837,7.7660027,6.62949,5.4139857,4.56707,3.6579657,1.837781,1.055269,0.48920393,-0.7589781,-1.4327872,-1.6380748,-1.803304,-1.7794452,-1.712921,-1.723002,-1.8073809,-1.8245884,-1.7654839,-1.2720428,-0.5672112,0.044760793,0.5204847,0.948021,1.0311859,1.1165257,1.0905516,0.726123,0.46246618,0.14724283,0.07056187,0.15294272,0.18499082,0.29130667,0.36517474,0.43200144,0.4743054,0.6544466,0.6043266,0.2632069,-0.46282554,-0.73916996,-0.7869488,-0.6802549,-0.7245717,-0.70569265,-0.751811,-0.8661827,-0.9124234,-0.9831074,-0.9897047,-0.9252802,-0.72615325,-0.62663966,-0.62964535,-0.71658236,-0.6508144,-0.50920606,-0.29722732,-0.25082695,-0.32906306,-0.32244933,-0.1352077,-0.11103119,-0.20059815,-0.28548098,-0.22930661,0.9329583,0.9331732,0.9331818,0.93317026
-3.1139765,-3.1936722,-3.2608027,-3.3194118,-3.4292576,-3.3804479,-3.285871,-3.3470592,-3.145857,-3.1138928,-2.9097335,-2.557595,-2.4200017,-2.437242,-2.5363774,-2.6173244,-2.5003886,-2.3672268,-2.1386619,-2.0202522,-1.9613404,-2.1573899,-2.2974486,-1.765737,-0.9027386,-0.6935491,-0.65445167,-0.22135563,0.019043162,0.048875973,0.09175275,0.019764975,-0.8405674,-1.6529589,-1.7137905,-1.4628768,-1.4525449,-1.8010564,-1.9118984,-1.9049684,-1.8298879,-1.3045164,-0.41219214,0.9869281,0.7129879,0.37352252,0.47255194,0.32237646,0.3364977,0.5164094,0.5164706,0.13466464,-0.33489683,-0.5213923,-0.52449447,-0.5483165,-0.6457066,-0.6679579,-0.7477853,-0.8211266,-0.95008916,-1.2472024,-1.9397638,-2.2494967,-2.3282337,-2.5119371,-2.9081388,-3.3129652,-3.6447945,-3.8324301,-4.0891004,-4.319145,-4.3151455,-4.0348253,-3.8626194,-3.590273,-2.614531,-2.1011226,-2.1339865,-2.4438262,-2.4760294,-2.6372118,-2.7894514,-2.6642182,-2.4053726,-2.0177412,-1.8245066,-1.7094777,-1.6573939,-1.8704605,-1.9113171,-1.8667939,-1.6322153,-1.5537155,-1.8270801,-2.1984596,-2.420642,-2.4984655,-2.6106381,-2.6915166,-2.7651422,-2.8081229,-2.814175,-2.7890377,-2.8553293,-3.0333557,-3.0352821,-2.8297257,-2.8078465,-2.955615,-2.533229,-2.016657,-1.5706187,-1.0038823,-0.86390996,-0.80107266,-0.72025895,-0.67233306,-0.778415,-1.062807,-1.3655404,-1.4705272,-1.6226846,-1.8699526,-2.1715631,-2.309511,-2.435506,-2.6952386,-3.1025078,-3.7097728,-4.0545387,-4.0193353,-3.9709942,-3.9356055,-3.575139,-3.5748582,-3.574847,-3.574816
-4.517637,-4.472387,-4.3715944,-4.315773,-4.268265,-4.2627454,-4.2778463,-4.3779488,-4.502404,-4.447395,-4.377854,-4.0459175,-3.7137628,-3.5481043,-3.3764572,-3.2408376,-2.7454948,-2.5792289,-2.5782065,-2.580818,-2.6090345,-2.711909,-2.6748543,-2.3065596,-1.8761871,-1.8250945,-1.9535682,-1.9106746,-1.7292421,-1.693277,-1.6924385,-1.8039193,-2.3607576,-3.0330071,-3.0178518,-3.011382,-3.1417108,-3.2814689,-3.3047843,-3.3358212,-3.4210322,-3.5453396,-3.8318374,-3.5608664,-3.6527448,-3.394896,-3.0856094,-3.0968275,-3.1704044,-3.3081286,-3.2505307,-3.231502,-3.192049,-3.2158802,-3.1669283,-3.1187387,-3.095114,-3.1003299,-2.940999,-2.7402847,-2.5965912,-2.4881072,-2.7136805,-2.4482014,-2.0260332,-1.9684163,-2.2019784,-2.261424,-2.271398,-2.281045,-2.3713872,-2.379946,-2.5673642,-3.0120766,-3.1313868,-3.6274052,-4.199772,-4.0705247,-4.011633,-4.1001806,-4.2806344,-4.339092,-4.3726406,-4.5120873,-4.478538,-4.451697,-4.3011394,-3.7778478,-3.400591,-3.4659834,-3.543813,-3.534472,-3.4336164,-3.4531126,-3.5316215,-3.48267,-3.4444573,-3.368505,-3.3471086,-3.3361964,-3.3264196,-3.346145,-3.334141,-3.3287435,-3.4256983,-3.6050038,-3.8859046,-4.1980624,-4.302434,-4.645592,-4.940686,-4.7322283,-4.4864664,-4.1621275,-4.1457276,-4.175538,-4.1991596,-4.2005687,-4.185655,-4.326807,-4.570801,-4.7047415,-4.8198934,-5.0011873,-5.0742893,-5.100979,-5.0359964,-4.8993087,-4.8716707,-4.799922,-4.806592,-4.8085175,-4.8385963,-4.8607693,-5.5188675,-5.518611,-5.518599,-5.518589
-1.7369193,-1.7915695,-1.8619611,-1.924578,-2.0600033,-1.9570532,-1.943017,-1.8633443,-1.7969867,-1.8203431,-1.8852391,-2.0508149,-2.1712174,-2.1547184,-2.1433365,-2.1172657,-1.9266163,-1.8291969,-1.7303412,-1.6763623,-1.7309928,-2.075267,-2.5103269,-2.5837688,-2.0523336,-1.5812787,-0.89034086,-0.31839567,0.20361564,0.4413215,0.37842047,0.32100725,-0.30032325,-1.138072,-1.4189394,-1.5580583,-1.6478732,-1.9937494,-2.1652994,-2.229585,-2.397413,-2.5767736,-2.50119,-2.0982296,-2.2671633,-2.1214342,-1.9165137,-1.4394127,-0.6382887,0.20318502,0.7311978,0.9562614,0.94603467,1.0224934,0.9880901,0.99746776,0.9348133,0.86668843,0.89941245,0.91199034,0.7393911,0.6506615,0.04938616,-0.86123735,-1.61376,-2.1212177,-2.3834674,-2.5232234,-2.5904174,-2.7903194,-3.1952524,-3.6096468,-3.862793,-3.4974613,-3.186718,-3.024717,-2.518764,-1.6988745,-1.408855,-1.3164337,-1.3612679,-1.4121001,-1.4615653,-1.3980162,-1.2774197,-1.3195562,-1.6496837,-1.931582,-1.8953624,-2.1774998,-2.1489632,-2.0210762,-1.9037299,-1.9479983,-2.1336997,-2.239324,-2.1726775,-2.1383324,-2.1589575,-2.142579,-2.1175804,-2.09346,-2.1153328,-2.1863894,-2.2937517,-2.3781247,-2.1952262,-1.4424366,-0.5151083,-0.055042505,0.21278124,0.30390862,-0.16341713,-0.5828487,-0.7134905,-0.6340047,-0.49450243,-0.33512768,-0.08106229,-0.23804332,-0.36474276,-0.4650689,-0.57088065,-0.5986793,-0.47637105,-0.44051754,-0.26191443,-0.24628697,-0.6663203,-1.2153616,-1.7551783,-1.9827573,-2.0032852,-1.9899971,-0.95366526,-0.95341855,-0.9534142,-0.95339435
0.97534376,0.80823123,0.67036754,0.54197955,0.394403,0.3287045,0.25676045,0.15118709,0.022623792,-0.21785088,0.352375,1.1042928,1.6124258,1.5347582,1.0889155,0.70752835,0.60273147,0.74930036,0.81557727,0.7522903,0.59178805,0.26241943,-0.15930891,-0.2588206,0.09089743,0.59798926,1.8206649,2.2722497,2.0606515,1.8121988,1.7814724,1.640797,1.0573797,0.55221725,0.1445108,0.10164398,0.15156919,0.14547804,0.30805767,0.48197803,0.9768826,2.828279,5.6356087,9.170837,10.971122,11.091858,10.979288,10.726809,10.320847,9.485123,7.743582,5.928921,4.085538,3.2331114,3.026667,2.8612971,2.376852,2.2318847,1.5292121,0.961229,0.73165894,0.6895575,0.56670654,0.22944322,-0.4066138,-1.0836068,-1.7939348,-2.3375,-2.697807,-2.743978,-2.5894485,-2.290555,-1.5957743,-0.9276836,-0.90590084,-0.3696947,0.8085881,1.0391345,0.8780664,0.8385516,1.1327808,1.192831,1.1470478,1.3478358,1.351851,1.3085341,1.5415751,1.2616048,0.7553302,0.48286074,-0.018917501,-0.5903951,-0.8824338,-0.7636393,-0.74469084,-0.982702,-1.2108805,-1.3132153,-1.4605716,-1.558466,-1.698506,-1.733814,-1.6973712,-1.6592284,-1.6677256,-1.6259116,-1.4387845,-1.286899,-1.4593799,-1.346062,-0.50535107,-0.2314788,0.06291245,0.6252024,1.1036398,1.1277955,1.2487572,1.4136784,1.5498397,1.5653576,1.6527995,1.6773069,1.6497691,1.6432288,1.7957282,1.8230755,1.5245471,1.290745,1.1654958,0.7497117,-0.21160157,-0.7496108,-0.88886786,-0.89779234,-0.5169996,-0.51673025,-0.5167221,-0.51669717
-0.74292195,-0.7119037,-0.7154811,-0.76012087,-0.69887584,-0.81903267,-0.93245876,-0.91169405,-1.2293153,-1.0835063,-0.86508477,-0.670582,-0.49354485,-0.5374472,-0.63669634,-0.7222867,-0.63103336,-0.6895622,-0.9410076,-1.0891099,-1.1761271,-0.9491146,-0.5068606,-0.37833574,-1.0286074,-1.241684,-1.3273381,-1.4068376,-1.1115216,-0.9241015,-0.9055097,-1.0785292,-1.366068,-1.2920854,-0.8572164,-0.47582683,-0.05156676,0.5303398,0.6942501,0.68913233,0.5740027,0.26673728,-0.48227197,-0.98921216,-1.7501359,-1.3535795,-0.89615583,-0.76337576,-0.955479,-1.3775177,-1.5920975,-1.676908,-1.5447938,-1.4789528,-1.4265041,-1.3720825,-1.2862391,-1.2639358,-1.2352703,-1.2909112,-1.4994104,-1.8458894,-1.8843248,-1.6040403,-1.0526702,-0.2868783,0.40189502,0.4207095,0.29121825,0.08354619,-0.008754641,0.21869074,0.08047432,-0.30372852,-0.4101252,-0.5902413,-2.2130947,-2.834391,-2.5287786,-2.0842378,-2.1622431,-2.047144,-1.9572558,-2.0294626,-2.153112,-2.2788444,-2.505663,-2.4433508,-2.2934177,-2.3765912,-2.1428232,-1.5569563,-1.0783871,-1.0266664,-0.8119905,-0.6611048,-0.7760211,-0.8078037,-0.747846,-0.7523121,-0.74118817,-0.79413825,-0.8068507,-0.85155416,-0.9899971,-1.1127335,-1.3797762,-1.7985022,-1.6725693,-1.4367847,-1.6479286,-1.6408076,-1.4839509,-1.435551,-1.3829349,-1.4683859,-1.5124241,-1.6976727,-1.8880079,-1.9300591,-1.9285027,-1.9594796,-1.9835405,-1.9395874,-1.8334732,-1.8729758,-1.8143942,-1.6613551,-1.4087572,-1.2749445,-1.3631846,-1.4206216,-1.3368359,-1.4350357,-1.2468132,-1.2469422,-1.246943,-1.2469962
-0.19744983,-0.11294679,-0.13145313,-0.063721076,-0.0008701086,0.34934494,0.28376237,-0.16676614,-0.18517697,0.37295586,0.43203825,-0.16479608,-0.78749,-1.0195563,-1.0680158,-1.1223187,-1.164581,-1.0886652,-1.0961708,-1.1136446,-1.2209613,-1.5430572,-1.8305748,-1.8026799,-1.1021895,0.069434255,1.6611049,2.2420819,2.3485196,2.297547,2.0000744,1.8815161,1.8676413,1.3556846,0.81057876,0.36255464,-0.10255432,-0.93160045,-1.4471959,-1.6991534,-2.0056999,-2.383745,-2.3627653,-1.474216,-1.0157971,-0.55310893,-0.20579086,0.36404657,1.424654,2.534905,2.815284,3.0583472,3.2178879,3.3071704,3.4820697,3.4975657,3.6014125,3.6260304,3.6465232,3.6943507,3.3028235,2.9300797,1.6963644,0.48638272,-0.38931066,-0.8780153,-1.0999178,-1.2587972,-1.3347886,-1.5470057,-1.9542879,-2.411388,-2.8053608,-2.3355613,-1.5804012,-0.710647,0.029452674,0.6044069,1.0958949,1.0531743,0.9727691,0.91187066,0.9177138,0.82762164,1.075396,1.028319,0.6842297,0.36426607,0.29014027,-0.032550454,-0.24053776,-0.23503275,-0.3209896,-0.7836021,-1.2300154,-1.5128543,-1.6507473,-1.7592326,-1.8036058,-1.7730222,-1.730479,-1.7182059,-1.8475146,-2.0343451,-2.1570263,-2.2805614,-2.0433047,-1.0109525,0.70027006,2.1387255,3.0466328,2.7548432,1.6646985,1.166412,0.91055346,1.141117,1.1848538,1.1377002,1.293261,1.1695042,0.9825125,1.0181956,0.89147484,0.719048,0.55987686,0.60711956,0.5917181,0.30104834,0.017944358,-0.5827684,-0.2381242,0.029225636,0.13468161,0.09032972,0.5334213,0.53344613,0.5334464,0.53344893
-0.0642657,-0.18726476,-0.16872329,-0.43378127,-0.5792001,-0.90976155,-1.0825045,-1.2161522,-0.9424461,-0.564966,0.07903902,0.97972673,1.7579446,2.4692879,2.806816,3.6846611,4.8257427,5.9253807,6.984701,7.6914554,8.577463,9.688391,10.878306,11.6142025,10.686754,7.9280415,2.8011274,0.58587253,-0.65880895,-1.0431001,-1.2329909,-1.3839934,-1.2699842,-0.40426093,0.024869293,-0.29745108,-0.16528934,0.44557965,0.76312786,0.91721654,1.0844276,1.1201427,0.77433807,0.40548983,-0.64821625,-1.0477374,-0.8992154,-0.5348397,-0.47407547,-0.56596047,-0.8396828,-1.1315315,-1.3292395,-1.6225026,-1.6966234,-1.7206961,-1.7039604,-1.7474408,-1.9636345,-2.1314497,-2.1203985,-1.8323208,-0.7683213,-0.70243126,-0.8909917,-0.68811184,-0.29813996,0.16185199,0.43963757,0.8456695,0.95926,0.76708275,0.2413068,-0.8001951,-1.483341,-1.9183518,-2.221309,-2.4572694,-2.1269479,-1.3498037,-0.93389714,-0.66442573,-0.5773711,-0.7652533,-0.817323,-1.011502,-1.050396,-1.0788889,-0.78459513,-0.4716524,0.093131885,0.13945323,-0.22093804,-0.53343654,-0.31643504,0.04490307,0.43154252,0.5447723,0.51836073,0.54114187,0.53914684,0.5340505,0.5618684,0.66392106,0.85092837,0.9074647,0.71127915,0.037003428,-0.34909183,0.13658044,0.882886,0.3720259,-0.20345016,-0.24540228,-0.049993902,0.26830915,0.49369296,0.5012493,0.33905184,0.3798579,0.40250242,0.4701426,0.4600656,0.4267934,0.32810962,0.2534419,-0.0374116,-0.6616632,-0.96576935,-1.549254,-1.6781675,-1.4451287,-1.2547731,-1.291271,-2.5766025,-2.576908,-2.5769157,-2.5769258
